time,solar_generation_kw,mall_demand_kw,chargers_demand_kw,total_demand_kw,net_power_kw,power_in_kw,power_out_kw,soc_kwh,soc_pct
2024-02-17 14:00:00,2886.689477778584,2260,281.20000000000005,2541.2,345.4894777785844,342.0,0.0,1576.6869918640677,92.7462936390628
2024-02-17 15:00:00,1643.3526892728532,2350,281.20000000000005,2631.2,-987.8473107271466,0.0,342.0,1216.6869918640677,71.56982305082752
2024-02-17 16:00:00,1531.1313648761557,2356,281.20000000000005,2637.2,-1106.0686351238442,0.0,342.0,856.6869918640677,50.39335246259222
2024-02-17 17:00:00,396.4823425342125,2357,281.20000000000005,2638.2,-2241.7176574657874,0.0,342.0,496.68699186406775,29.216881874356925
2024-02-17 18:00:00,0.0,2291,281.20000000000005,2572.2,-2572.2,0.0,326.68699186406775,170.0,10.0
2024-02-17 19:00:00,0.0,2229,281.20000000000005,2510.2,-2510.2,0.0,0.0,170.0,10.0
2024-02-17 20:00:00,0.0,2130,281.20000000000005,2411.2,-2411.2,0.0,0.0,170.0,10.0
2024-02-17 21:00:00,0.0,1934,281.20000000000005,2215.2,-2215.2,0.0,0.0,170.0,10.0
2024-02-17 22:00:00,0.0,1157,281.20000000000005,1438.2,-1438.2,0.0,0.0,170.0,10.0
2024-02-17 23:00:00,0.0,694,281.20000000000005,975.2,-975.2,0.0,0.0,170.0,10.0
2024-02-18 00:00:00,0.0,601,281.20000000000005,882.2,-882.2,0.0,0.0,170.0,10.0
2024-02-18 01:00:00,0.0,584,281.20000000000005,865.2,-865.2,0.0,0.0,170.0,10.0
2024-02-18 02:00:00,0.0,580,281.20000000000005,861.2,-861.2,0.0,0.0,170.0,10.0
2024-02-18 03:00:00,0.0,580,281.20000000000005,861.2,-861.2,0.0,0.0,170.0,10.0
2024-02-18 04:00:00,0.0,574,281.20000000000005,855.2,-855.2,0.0,0.0,170.0,10.0
2024-02-18 05:00:00,0.0,553,281.20000000000005,834.2,-834.2,0.0,0.0,170.0,10.0
2024-02-18 06:00:00,0.0,592,281.20000000000005,873.2,-873.2,0.0,0.0,170.0,10.0
2024-02-18 07:00:00,847.0563350695678,653,281.20000000000005,934.2,-87.14366493043224,0.0,0.0,170.0,10.0
2024-02-18 08:00:00,1419.5314665128692,727,281.20000000000005,1008.2,411.33146651286916,342.0,0.0,494.9,29.111764705882354
2024-02-18 09:00:00,2172.743910595909,1188,281.20000000000005,1469.2,703.5439105959088,342.0,0.0,819.8,48.2235294117647
2024-02-18 10:00:00,2444.540058419609,1755,281.20000000000005,2036.2,408.340058419609,342.0,0.0,1144.6999999999998,67.33529411764705
2024-02-18 11:00:00,2886.689477778584,2091,281.20000000000005,2372.2,514.4894777785844,342.0,0.0,1469.6,86.4470588235294
2024-02-18 12:00:00,2886.689477778584,2093,281.20000000000005,2374.2,512.4894777785844,145.4000000000001,0.0,1607.73,94.57235294117648
2024-02-18 13:00:00,2886.689477778584,2140,281.20000000000005,2421.2,465.4894777785844,7.269999999999982,0.0,1614.6365,94.97861764705883
2024-02-18 14:00:00,2886.689477778584,2201,281.20000000000005,2482.2,404.4894777785844,0.3634999999999309,0.0,1614.981825,94.99893088235295
2024-02-18 15:00:00,2128.0617138323564,2219,281.20000000000005,2500.2,-372.1382861676434,0.0,342.0,1254.981825,73.82246029411765
2024-02-18 16:00:00,962.6488591636668,2195,281.20000000000005,2476.2,-1513.5511408363332,0.0,342.0,894.9818250000001,52.64598970588236
2024-02-18 17:00:00,212.76648672909656,2191,281.20000000000005,2472.2,-2259.4335132709034,0.0,342.0,534.9818250000001,31.469519117647067
2024-02-18 18:00:00,0.0,2202,281.20000000000005,2483.2,-2483.2,0.0,342.0,174.98182500000007,10.293048529411768
2024-02-18 19:00:00,0.0,2191,281.20000000000005,2472.2,-2472.2,0.0,4.981825000000072,170.0,10.0
2024-02-18 20:00:00,0.0,2130,281.20000000000005,2411.2,-2411.2,0.0,0.0,170.0,10.0
2024-02-18 21:00:00,0.0,1913,281.20000000000005,2194.2,-2194.2,0.0,0.0,170.0,10.0
2024-02-18 22:00:00,0.0,1147,281.20000000000005,1428.2,-1428.2,0.0,0.0,170.0,10.0
