pv_kwh,ev_kwh,mall_kwh,load_kwh,pv_to_ev_kwh,pv_to_bess_kwh,pv_to_mall_kwh,grid_export_kwh,bess_action_kwh,bess_mode,bess_to_ev_kwh,bess_to_mall_kwh,grid_import_ev_kwh,grid_import_mall_kwh,grid_import_kwh,soc_percent,soc_kwh,co2_avoided_indirect_kg,tariff_period,tariff_rate_soles_kwh,cost_if_grid_import_soles,cost_avoided_by_bess_soles,cost_savings_hp_soles,cost_savings_hfp_soles,tariff_index_hp_hfp,ev_demand_after_bess_kwh,mall_demand_after_bess_kwh,load_after_bess_kwh,bess_energy_stored_hourly_kwh,bess_energy_delivered_hourly_kwh,bess_balance_error_hourly_kwh,bess_balance_error_hourly_percent,bess_validation_status_hourly,mall_grid_import_kwh,pv_generation_kw,mall_demand_kw,ev_demand_kw,total_demand_kw,bess_charge_kw,bess_discharge_kw,ev_demand_after_bess_kw,mall_demand_after_bess_kw,demand_from_grid_kw,grid_export_kw,pv_to_ev_kw,pv_to_bess_kw,pv_to_mall_kw,pv_to_demand_kw,bess_soc_percent,bess_soc_kwh,pv_to_grid_kw,ev_from_grid_kw,mall_from_grid_kw,co2_avoided_kg,co2_from_grid_kg,co2_from_grid_ev_kg,co2_from_grid_mall_kg
2886.689477778584,59.644000000000005,2045,2104.644,59.644000000000005,0.0,2045.0,782.0454777785844,0.0,idle,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,589.3003200000002,0.0,0.0,0.0,1.0,59.644000000000005,2045.0,2104.644,0.0,0.0,0.0,0.0,OK,0.0,2886.689477778584,2045,59.644000000000005,2104.644,0.0,0.0,59.644000000000005,2045.0,0.0,782.0454777785844,59.644000000000005,0.0,2045.0,2104.6440000000002,100.0,2000.0,782.0454777785844,59.644000000000005,2045.0,0.0,0.0,0.0,0.0
2886.689477778584,91.75999999999996,2089,2180.76,91.75999999999996,0.0,2089.0,705.9294777785844,0.0,idle,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,610.6128,0.0,0.0,0.0,1.0,91.75999999999996,2089.0,2180.76,0.0,0.0,0.0,0.0,OK,0.0,2886.689477778584,2089,91.75999999999996,2180.76,0.0,0.0,91.75999999999996,2089.0,0.0,705.9294777785844,91.75999999999996,0.0,2089.0,2180.7599999999998,100.0,2000.0,705.9294777785844,91.75999999999996,2089.0,0.0,0.0,0.0,0.0
2520.540131177087,100.93599999999996,2084,2184.936,100.93599999999996,0.0,2084.0,335.60413117708686,0.0,idle,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,611.7820800000001,0.0,0.0,0.0,1.0,100.93599999999996,2084.0,2184.936,0.0,0.0,0.0,0.0,OK,0.0,2520.540131177087,2084,100.93599999999996,2184.936,0.0,0.0,100.93599999999996,2084.0,0.0,335.60413117708686,100.93599999999996,0.0,2084.0,2184.936,100.0,2000.0,335.60413117708686,100.93599999999996,2084.0,0.0,0.0,0.0,0.0
1187.5824847055248,100.93599999999996,2092,2192.936,100.93599999999996,0.0,1086.646484705525,0.0,400.0,discharge,0.0,389.8717737923585,0.0,1005.3535152944752,1005.3535152944752,80.0,1600.0,176.2610289315253,HFP,0.28,614.0220800000001,109.1640966618604,0.0,0.0,1.0,100.93599999999996,1702.1282262076415,1803.0642262076412,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,1005.3535152944752,1187.5824847055248,2092,100.93599999999996,2192.936,0.0,389.8717737923585,100.93599999999996,1702.1282262076415,1005.3535152944752,0.0,100.93599999999996,0.0,1086.646484705525,1187.5824847055248,80.0,1600.0,0.0,100.93599999999996,1702.1282262076415,176.2610289315253,454.5203242646322,0.0,454.5203242646322
163.5603531843512,87.17199999999997,2153,2240.172,87.17199999999997,0.0,76.38835318435122,0.0,400.0,discharge,0.0,389.8717737923585,0.0,2076.611646815649,2076.611646815649,60.00000000000001,1200.0000000000002,176.2610289315253,HFP,0.28,627.2481600000001,109.1640966618604,0.0,0.0,1.0,87.17199999999997,1763.1282262076415,1850.3002262076416,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,2076.611646815649,163.5603531843512,2153,87.17199999999997,2240.172,0.0,389.8717737923585,87.17199999999997,1763.1282262076415,2076.611646815649,0.0,87.17199999999997,0.0,76.38835318435122,163.5603531843512,60.00000000000001,1200.0000000000002,0.0,87.17199999999997,1763.1282262076415,176.2610289315253,938.8361255253549,0.0,938.8361255253549
0.0,128.4639999999999,2265,2393.464,0.0,0.0,0.0,0.0,531.8012830222672,discharge,128.4639999999999,389.8717737923585,0.0,2265.0,2265.0,33.40993584888665,668.1987169777329,234.33960333152524,HP,0.45,1077.0588,233.2510982065613,88.11708154470092,0.0,1.607142857142857,0.0,1875.128226207641,1875.128226207641,0.0,518.3357737923585,518.3357737923585,51833.57737923585,CRITICAL,2265.0,0.0,2265,128.4639999999999,2393.464,0.0,518.3357737923585,0.0,1875.128226207641,2265.0,0.0,0.0,0.0,0.0,0.0,33.40993584888665,668.1987169777329,0.0,0.0,1875.128226207641,234.33960333152524,1024.0065,0.0,1024.0065
0.0,160.57999999999987,2241,2401.58,0.0,0.0,0.0,0.0,268.1987169777329,discharge,160.57999999999987,100.82777379235878,0.0,2241.0,2241.0,20.0,400.0,118.18245453152534,HP,0.45,1080.711,117.63349820656138,44.43932154470096,0.0,1.607142857142857,0.0,2140.1722262076414,2140.1722262076414,0.0,261.4077737923587,261.4077737923587,26140.777379235868,CRITICAL,2241.0,0.0,2241,160.57999999999987,2401.58,0.0,261.4077737923587,0.0,2140.1722262076414,2241.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,2140.1722262076414,118.18245453152534,1013.1561,0.0,1013.1561
0.0,151.40399999999988,2202,2353.404,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,151.40399999999988,2202.0,2353.404,20.0,400.0,0.0,HP,0.45,1059.0318,0.0,0.0,0.0,1.607142857142857,151.40399999999988,2202.0,2353.404,0.0,0.0,0.0,0.0,OK,2202.0,0.0,2202,151.40399999999988,2353.404,0.0,0.0,151.40399999999988,2202.0,2353.404,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,151.40399999999988,2202.0,0.0,1063.9739484,68.44974839999995,995.5242
0.0,0.0,2109,2109.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,2109.0,2109.0,20.0,400.0,0.0,HP,0.45,949.05,0.0,0.0,0.0,1.607142857142857,0.0,2109.0,2109.0,0.0,0.0,0.0,0.0,OK,2109.0,0.0,2109,0.0,2109.0,0.0,0.0,0.0,2109.0,2109.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,2109.0,0.0,953.4789,0.0,953.4789
0.0,0.0,1276,1276.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,1276.0,1276.0,20.0,400.0,0.0,HP,0.45,574.2,0.0,0.0,0.0,1.607142857142857,0.0,1276.0,1276.0,0.0,0.0,0.0,0.0,OK,1276.0,0.0,1276,0.0,1276.0,0.0,0.0,0.0,1276.0,1276.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,1276.0,0.0,576.8796,0.0,576.8796
0.0,0.0,575,575.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,575.0,575.0,20.0,400.0,0.0,HFP,0.28,161.00000000000003,0.0,0.0,0.0,1.0,0.0,575.0,575.0,0.0,0.0,0.0,0.0,OK,575.0,0.0,575,0.0,575.0,0.0,0.0,0.0,575.0,575.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,575.0,0.0,259.9575,0.0,259.9575
0.0,0.0,485,485.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,485.0,485.0,20.0,400.0,0.0,HFP,0.28,135.8,0.0,0.0,0.0,1.0,0.0,485.0,485.0,0.0,0.0,0.0,0.0,OK,485.0,0.0,485,0.0,485.0,0.0,0.0,0.0,485.0,485.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,485.0,0.0,219.2685,0.0,219.2685
0.0,0.0,451,451.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,451.0,451.0,20.0,400.0,0.0,HFP,0.28,126.28000000000002,0.0,0.0,0.0,1.0,0.0,451.0,451.0,0.0,0.0,0.0,0.0,OK,451.0,0.0,451,0.0,451.0,0.0,0.0,0.0,451.0,451.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,451.0,0.0,203.8971,0.0,203.8971
0.0,0.0,442,442.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,442.0,442.0,20.0,400.0,0.0,HFP,0.28,123.76,0.0,0.0,0.0,1.0,0.0,442.0,442.0,0.0,0.0,0.0,0.0,OK,442.0,0.0,442,0.0,442.0,0.0,0.0,0.0,442.0,442.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,442.0,0.0,199.8282,0.0,199.8282
0.0,0.0,440,440.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,440.0,440.0,20.0,400.0,0.0,HFP,0.28,123.20000000000002,0.0,0.0,0.0,1.0,0.0,440.0,440.0,0.0,0.0,0.0,0.0,OK,440.0,0.0,440,0.0,440.0,0.0,0.0,0.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,440.0,0.0,198.924,0.0,198.924
0.0,0.0,436,436.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,436.0,436.0,20.0,400.0,0.0,HFP,0.28,122.08,0.0,0.0,0.0,1.0,0.0,436.0,436.0,0.0,0.0,0.0,0.0,OK,436.0,0.0,436,0.0,436.0,0.0,0.0,0.0,436.0,436.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,436.0,0.0,197.1156,0.0,197.1156
0.0,0.0,417,417.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,417.0,417.0,20.0,400.0,0.0,HFP,0.28,116.76,0.0,0.0,0.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,0.0,OK,417.0,0.0,417,0.0,417.0,0.0,0.0,0.0,417.0,417.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,417.0,0.0,188.5257,0.0,188.5257
0.0,0.0,542,542.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,542.0,542.0,20.0,400.0,0.0,HFP,0.28,151.76000000000002,0.0,0.0,0.0,1.0,0.0,542.0,542.0,0.0,0.0,0.0,0.0,OK,542.0,0.0,542,0.0,542.0,0.0,0.0,0.0,542.0,542.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,542.0,0.0,245.0382,0.0,245.0382
1151.738960044336,0.0,670,670.0,0.0,389.8717737923585,670.0,81.73896004433595,400.0,charge,0.0,0.0,0.0,0.0,0.0,39.49358868961792,789.8717737923586,0.0,HFP,0.28,187.6,0.0,0.0,109.1640966618604,1.0,0.0,670.0,670.0,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL,0.0,1151.738960044336,670,0.0,670.0,389.8717737923585,0.0,0.0,670.0,0.0,81.73896004433595,0.0,389.8717737923585,670.0,670.0,39.49358868961792,789.8717737923586,81.73896004433595,0.0,670.0,0.0,0.0,0.0,0.0
2389.43023556575,0.0,864,864.0,0.0,389.8717737923585,864.0,1125.43023556575,400.0,charge,0.0,0.0,0.0,0.0,0.0,58.987177379235845,1179.743547584717,0.0,HFP,0.28,241.92,0.0,0.0,109.1640966618604,1.0,0.0,864.0,864.0,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL,0.0,2389.43023556575,864,0.0,864.0,389.8717737923585,0.0,0.0,864.0,0.0,1125.43023556575,0.0,389.8717737923585,864.0,864.0,58.987177379235845,1179.743547584717,1125.43023556575,0.0,864.0,0.0,0.0,0.0,0.0
2886.689477778584,22.94,1088,1110.94,22.94,389.8717737923585,1088.0,1375.7494777785842,400.0,charge,0.0,0.0,0.0,0.0,0.0,78.48076606885377,1569.6153213770754,0.0,HFP,0.28,311.06320000000005,0.0,0.0,109.1640966618604,1.0,22.94,1088.0,1110.94,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL,0.0,2886.689477778584,1088,22.94,1110.94,389.8717737923585,0.0,22.94,1088.0,0.0,1375.7494777785842,22.94,389.8717737923585,1088.0,1110.94,78.48076606885377,1569.6153213770754,1375.7494777785842,22.94,1088.0,0.0,0.0,0.0,0.0
2886.689477778584,50.468,1678,1728.468,50.468,389.8717737923585,1678.0,758.2214777785844,400.0,charge,0.0,0.0,0.0,0.0,0.0,97.97435475847168,1959.4870951694336,0.0,HFP,0.28,483.9710400000001,0.0,0.0,109.1640966618604,1.0,50.468,1678.0,1728.468,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL,0.0,2886.689477778584,1678,50.468,1728.468,389.8717737923585,0.0,50.468,1678.0,0.0,758.2214777785844,50.468,389.8717737923585,1678.0,1728.468,97.97435475847168,1959.4870951694336,758.2214777785844,50.468,1678.0,0.0,0.0,0.0,0.0
2886.689477778584,77.99599999999998,2157,2234.996,77.99599999999998,40.51290483056613,2157.0,610.1281144423374,41.56536333624692,charge,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,625.79888,0.0,0.0,11.343613352558515,1.0,77.99599999999998,2157.0,2234.996,40.51290483056613,0.0,-40.51290483056613,100.0,CRITICAL,0.0,2886.689477778584,2157,77.99599999999998,2234.996,40.51290483056613,0.0,77.99599999999998,2157.0,0.0,610.1281144423374,77.99599999999998,40.51290483056613,2157.0,2234.996,100.0,2000.0,610.1281144423374,77.99599999999998,2157.0,0.0,0.0,0.0,0.0
2886.689477778584,82.58399999999997,2137,2219.584,82.58399999999997,0.0,2137.0,667.1054777785844,0.0,idle,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,621.48352,0.0,0.0,0.0,1.0,82.58399999999997,2137.0,2219.584,0.0,0.0,0.0,0.0,OK,0.0,2886.689477778584,2137,82.58399999999997,2219.584,0.0,0.0,82.58399999999997,2137.0,0.0,667.1054777785844,82.58399999999997,0.0,2137.0,2219.584,100.0,2000.0,667.1054777785844,82.58399999999997,2137.0,0.0,0.0,0.0,0.0
2886.689477778584,100.93599999999996,2161,2261.936,100.93599999999996,0.0,2161.0,624.753477778584,0.0,idle,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,633.3420800000001,0.0,0.0,0.0,1.0,100.93599999999996,2161.0,2261.936,0.0,0.0,0.0,0.0,OK,0.0,2886.689477778584,2161,100.93599999999996,2261.936,0.0,0.0,100.93599999999996,2161.0,0.0,624.753477778584,100.93599999999996,0.0,2161.0,2261.936,100.0,2000.0,624.753477778584,100.93599999999996,2161.0,0.0,0.0,0.0,0.0
2883.1783188479963,77.99599999999998,2200,2277.996,77.99599999999998,0.0,2200.0,605.1823188479962,0.0,idle,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,637.8388800000001,0.0,0.0,0.0,1.0,77.99599999999998,2200.0,2277.996,0.0,0.0,0.0,0.0,OK,0.0,2883.1783188479963,2200,77.99599999999998,2277.996,0.0,0.0,77.99599999999998,2200.0,0.0,605.1823188479962,77.99599999999998,0.0,2200.0,2277.996,100.0,2000.0,605.1823188479962,77.99599999999998,2200.0,0.0,0.0,0.0,0.0
2436.970939070048,110.11199999999994,2118,2228.112,110.11199999999994,0.0,2118.0,208.8589390700481,0.0,idle,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,623.8713600000001,0.0,0.0,0.0,1.0,110.11199999999994,2118.0,2228.112,0.0,0.0,0.0,0.0,OK,0.0,2436.970939070048,2118,110.11199999999994,2228.112,0.0,0.0,110.11199999999994,2118.0,0.0,208.8589390700481,110.11199999999994,0.0,2118.0,2228.112,100.0,2000.0,208.8589390700481,110.11199999999994,2118.0,0.0,0.0,0.0,0.0
1173.0230190054149,137.6399999999999,2038,2175.64,137.6399999999999,0.0,1035.383019005415,0.0,400.0,discharge,0.0,389.8717737923585,0.0,1002.616980994585,1002.616980994585,80.0,1600.0,176.2610289315253,HFP,0.28,609.1792,109.1640966618604,0.0,0.0,1.0,137.6399999999999,1648.1282262076415,1785.7682262076414,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,1002.616980994585,1173.0230190054149,2038,137.6399999999999,2175.64,0.0,389.8717737923585,137.6399999999999,1648.1282262076415,1002.616980994585,0.0,137.6399999999999,0.0,1035.383019005415,1173.0230190054149,80.0,1600.0,0.0,137.6399999999999,1648.1282262076415,176.2610289315253,453.2831371076519,0.0,453.2831371076519
187.7162434436973,114.69999999999992,2025,2139.7,114.69999999999992,0.0,73.01624344369738,0.0,400.0,discharge,0.0,389.8717737923585,0.0,1951.9837565563023,1951.9837565563023,60.00000000000001,1200.0000000000002,176.2610289315253,HFP,0.28,599.116,109.1640966618604,0.0,0.0,1.0,114.69999999999992,1635.1282262076415,1749.8282262076414,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,1951.9837565563023,187.7162434436973,2025,114.69999999999992,2139.7,0.0,389.8717737923585,114.69999999999992,1635.1282262076415,1951.9837565563023,0.0,114.69999999999992,0.0,73.01624344369738,187.7162434436973,60.00000000000001,1200.0000000000002,0.0,114.69999999999992,1635.1282262076415,176.2610289315253,882.4918563391043,0.0,882.4918563391043
0.0,119.28799999999993,2003,2122.288,0.0,0.0,0.0,0.0,522.3869056635338,discharge,119.28799999999993,389.8717737923585,0.0,2003.0,2003.0,33.880654716823315,677.6130943364664,230.19113373152527,HP,0.45,955.0296,229.12189820656133,86.55716154470093,0.0,1.607142857142857,0.0,1613.1282262076415,1613.1282262076415,0.0,509.1597737923584,509.1597737923584,50915.97737923584,CRITICAL,2003.0,0.0,2003,119.28799999999993,2122.288,0.0,509.1597737923584,0.0,1613.1282262076415,2003.0,0.0,0.0,0.0,0.0,0.0,33.880654716823315,677.6130943364664,0.0,0.0,1613.1282262076415,230.19113373152527,905.5563,0.0,905.5563
0.0,110.11199999999994,1988,2098.112,0.0,0.0,0.0,0.0,277.6130943364663,discharge,110.11199999999994,160.47177379235876,0.0,1988.0,1988.0,20.0,400.0,122.33092413152536,HP,0.45,944.1504,121.7626982065614,45.99924154470097,0.0,1.607142857142857,0.0,1827.5282262076407,1827.5282262076407,0.0,270.5837737923587,270.5837737923587,27058.377379235877,CRITICAL,1988.0,0.0,1988,110.11199999999994,2098.112,0.0,270.5837737923587,0.0,1827.5282262076407,1988.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,1827.5282262076407,122.33092413152536,898.7748,0.0,898.7748
0.0,123.87599999999992,1983,2106.876,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,123.87599999999992,1983.0,2106.876,20.0,400.0,0.0,HP,0.45,948.0942,0.0,0.0,0.0,1.607142857142857,123.87599999999992,1983.0,2106.876,0.0,0.0,0.0,0.0,OK,1983.0,0.0,1983,123.87599999999992,2106.876,0.0,0.0,123.87599999999992,1983.0,2106.876,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,123.87599999999992,1983.0,0.0,952.5186396000001,56.004339599999966,896.5143
0.0,0.0,1898,1898.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,1898.0,1898.0,20.0,400.0,0.0,HP,0.45,854.1,0.0,0.0,0.0,1.607142857142857,0.0,1898.0,1898.0,0.0,0.0,0.0,0.0,OK,1898.0,0.0,1898,0.0,1898.0,0.0,0.0,0.0,1898.0,1898.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,1898.0,0.0,858.0858,0.0,858.0858
0.0,0.0,1185,1185.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,1185.0,1185.0,20.0,400.0,0.0,HP,0.45,533.25,0.0,0.0,0.0,1.607142857142857,0.0,1185.0,1185.0,0.0,0.0,0.0,0.0,OK,1185.0,0.0,1185,0.0,1185.0,0.0,0.0,0.0,1185.0,1185.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,1185.0,0.0,535.7385,0.0,535.7385
0.0,0.0,564,564.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,564.0,564.0,20.0,400.0,0.0,HFP,0.28,157.92000000000002,0.0,0.0,0.0,1.0,0.0,564.0,564.0,0.0,0.0,0.0,0.0,OK,564.0,0.0,564,0.0,564.0,0.0,0.0,0.0,564.0,564.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,564.0,0.0,254.9844,0.0,254.9844
0.0,0.0,475,475.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,475.0,475.0,20.0,400.0,0.0,HFP,0.28,133.0,0.0,0.0,0.0,1.0,0.0,475.0,475.0,0.0,0.0,0.0,0.0,OK,475.0,0.0,475,0.0,475.0,0.0,0.0,0.0,475.0,475.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,475.0,0.0,214.7475,0.0,214.7475
0.0,0.0,438,438.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,438.0,438.0,20.0,400.0,0.0,HFP,0.28,122.64,0.0,0.0,0.0,1.0,0.0,438.0,438.0,0.0,0.0,0.0,0.0,OK,438.0,0.0,438,0.0,438.0,0.0,0.0,0.0,438.0,438.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,438.0,0.0,198.0198,0.0,198.0198
0.0,0.0,437,437.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,437.0,437.0,20.0,400.0,0.0,HFP,0.28,122.36,0.0,0.0,0.0,1.0,0.0,437.0,437.0,0.0,0.0,0.0,0.0,OK,437.0,0.0,437,0.0,437.0,0.0,0.0,0.0,437.0,437.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,437.0,0.0,197.5677,0.0,197.5677
0.0,0.0,429,429.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,429.0,429.0,20.0,400.0,0.0,HFP,0.28,120.12,0.0,0.0,0.0,1.0,0.0,429.0,429.0,0.0,0.0,0.0,0.0,OK,429.0,0.0,429,0.0,429.0,0.0,0.0,0.0,429.0,429.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,429.0,0.0,193.9509,0.0,193.9509
0.0,0.0,413,413.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,413.0,413.0,20.0,400.0,0.0,HFP,0.28,115.64,0.0,0.0,0.0,1.0,0.0,413.0,413.0,0.0,0.0,0.0,0.0,OK,413.0,0.0,413,0.0,413.0,0.0,0.0,0.0,413.0,413.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,413.0,0.0,186.7173,0.0,186.7173
0.0,0.0,383,383.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,383.0,383.0,20.0,400.0,0.0,HFP,0.28,107.24,0.0,0.0,0.0,1.0,0.0,383.0,383.0,0.0,0.0,0.0,0.0,OK,383.0,0.0,383,0.0,383.0,0.0,0.0,0.0,383.0,383.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,383.0,0.0,173.1543,0.0,173.1543
0.0,0.0,392,392.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,392.0,392.0,20.0,400.0,0.0,HFP,0.28,109.76,0.0,0.0,0.0,1.0,0.0,392.0,392.0,0.0,0.0,0.0,0.0,OK,392.0,0.0,392,0.0,392.0,0.0,0.0,0.0,392.0,392.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,392.0,0.0,177.2232,0.0,177.2232
1040.477564522458,0.0,414,414.0,0.0,389.8717737923585,414.0,226.4775645224579,400.0,charge,0.0,0.0,0.0,0.0,0.0,39.49358868961792,789.8717737923586,0.0,HFP,0.28,115.92000000000002,0.0,0.0,109.1640966618604,1.0,0.0,414.0,414.0,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL,0.0,1040.477564522458,414,0.0,414.0,389.8717737923585,0.0,0.0,414.0,0.0,226.4775645224579,0.0,389.8717737923585,414.0,414.0,39.49358868961792,789.8717737923586,226.4775645224579,0.0,414.0,0.0,0.0,0.0,0.0
2099.661295899785,0.0,521,521.0,0.0,389.8717737923585,521.0,1178.6612958997848,400.0,charge,0.0,0.0,0.0,0.0,0.0,58.987177379235845,1179.743547584717,0.0,HFP,0.28,145.88000000000002,0.0,0.0,109.1640966618604,1.0,0.0,521.0,521.0,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL,0.0,2099.661295899785,521,0.0,521.0,389.8717737923585,0.0,0.0,521.0,0.0,1178.6612958997848,0.0,389.8717737923585,521.0,521.0,58.987177379235845,1179.743547584717,1178.6612958997848,0.0,521.0,0.0,0.0,0.0,0.0
2886.2222512633634,27.528,965,992.528,27.528,389.8717737923585,965.0,1493.6942512633636,400.0,charge,0.0,0.0,0.0,0.0,0.0,78.48076606885377,1569.6153213770754,0.0,HFP,0.28,277.90784,0.0,0.0,109.1640966618604,1.0,27.528,965.0,992.528,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL,0.0,2886.2222512633634,965,27.528,992.528,389.8717737923585,0.0,27.528,965.0,0.0,1493.6942512633636,27.528,389.8717737923585,965.0,992.528,78.48076606885377,1569.6153213770754,1493.6942512633636,27.528,965.0,0.0,0.0,0.0,0.0
2886.689477778584,68.82,1634,1702.82,68.82,389.8717737923585,1634.0,783.869477778584,400.0,charge,0.0,0.0,0.0,0.0,0.0,97.97435475847168,1959.4870951694336,0.0,HFP,0.28,476.7896,0.0,0.0,109.1640966618604,1.0,68.82,1634.0,1702.82,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL,0.0,2886.689477778584,1634,68.82,1702.82,389.8717737923585,0.0,68.82,1634.0,0.0,783.869477778584,68.82,389.8717737923585,1634.0,1702.82,97.97435475847168,1959.4870951694336,783.869477778584,68.82,1634.0,0.0,0.0,0.0,0.0
2886.689477778584,45.88,2112,2157.88,45.88,40.51290483056613,2112.0,687.2441144423374,41.56536333624692,charge,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,604.2064000000001,0.0,0.0,11.343613352558515,1.0,45.88,2112.0,2157.88,40.51290483056613,0.0,-40.51290483056613,100.0,CRITICAL,0.0,2886.689477778584,2112,45.88,2157.88,40.51290483056613,0.0,45.88,2112.0,0.0,687.2441144423374,45.88,40.51290483056613,2112.0,2157.88,100.0,2000.0,687.2441144423374,45.88,2112.0,0.0,0.0,0.0,0.0
2886.689477778584,45.88,2151,2196.88,45.88,0.0,2151.0,689.8094777785841,0.0,idle,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,615.1264000000001,0.0,0.0,0.0,1.0,45.88,2151.0,2196.88,0.0,0.0,0.0,0.0,OK,0.0,2886.689477778584,2151,45.88,2196.88,0.0,0.0,45.88,2151.0,0.0,689.8094777785841,45.88,0.0,2151.0,2196.88,100.0,2000.0,689.8094777785841,45.88,2151.0,0.0,0.0,0.0,0.0
