solar_generation_kw,irradiancia_ghi,temperatura_c,velocidad_viento_ms,potencia_kw,energia_kwh,is_hora_punta,hora_tipo,tarifa_aplicada_soles,ahorro_solar_soles,reduccion_indirecta_co2_kg,hour,pv_kwh,ev_kwh,mall_kwh,load_kwh,pv_to_ev_kwh,datetime,mall_demand_kwh,mall_co2_indirect_kg,tarifa_soles_kwh,mall_cost_soles
2024-04-10 09:00:00-05:00,246.4,25.44,0.69,1555.337481843255,1555.337481843255,0,HFP,0.28,435.4944949161115,703.1680755413356,2409,297.3017787506803,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-10 09:00:00,1371,619.8291,0.3,411.3
2024-04-10 10:00:00-05:00,383.65,25.65,0.21,2459.0431307166,2459.0431307166,0,HFP,0.28,688.5320766006481,1111.7333993969748,2410,402.9637244338282,87.82083333333333,100.0,187.82083333333333,2.9637244338281903,2024-04-10 10:00:00,1829,826.8909,0.3,548.6999999999999
2024-04-10 11:00:00-05:00,535.0,26.42,0.41,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,2411,474.66331884121774,87.82083333333333,100.0,187.82083333333333,74.66331884121774,2024-04-10 11:00:00,2398,1084.1358,0.3,719.4
2024-04-10 12:00:00-05:00,632.5,27.63,0.55,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,2412,500.0,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-04-10 12:00:00,2418,1093.1778,0.3,725.4
2024-04-10 13:00:00-05:00,757.95,28.69,0.62,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,2413,474.66331884121774,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-04-10 13:00:00,2419,1093.6299,0.3,725.6999999999999
2024-04-10 14:00:00-05:00,708.8,29.73,0.9,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,2414,402.96372443382825,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-04-10 14:00:00,2460,1112.166,0.3,738.0
2024-04-10 15:00:00-05:00,502.25,30.04,0.83,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,2415,297.3017787506803,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-04-10 15:00:00,2360,1066.956,0.3,708.0
2024-04-10 16:00:00-05:00,260.9,29.45,0.76,1627.9153879860637,1627.9153879860637,0,HFP,0.28,455.8163086360978,735.9805469084993,2416,176.77669529663686,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-04-10 16:00:00,2185,987.8385,0.3,655.5
2024-04-10 17:00:00-05:00,54.85,28.3,0.14,263.1135339808765,263.1135339808765,0,HFP,0.28,73.67178951464544,118.95362871275428,2417,65.83613849978927,87.82083333333333,100.0,187.82083333333333,65.83613849978927,2024-04-10 17:00:00,2099,948.9579,0.3,629.6999999999999
2024-04-10 18:00:00-05:00,0.0,26.91,0.28,0.0,0.0,1,HP,0.45,0.0,0.0,2418,6.776201032523264e-22,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-10 18:00:00,2075,938.1075,0.5,1037.5
2024-04-10 19:00:00-05:00,0.0,26.55,0.76,0.0,0.0,1,HP,0.45,0.0,0.0,2419,,87.82083333333333,100.0,187.82083333333333,,2024-04-10 19:00:00,1996,902.3916,0.5,998.0
2024-04-10 20:00:00-05:00,0.0,26.17,1.03,0.0,0.0,1,HP,0.45,0.0,0.0,2420,,87.82083333333333,100.0,187.82083333333333,,2024-04-10 20:00:00,2009,908.2689,0.5,1004.5
2024-04-10 21:00:00-05:00,0.0,25.8,0.83,0.0,0.0,1,HP,0.45,0.0,0.0,2421,,87.82083333333333,100.0,187.82083333333333,,2024-04-10 21:00:00,1772,801.1212,0.5,886.0
2024-04-10 22:00:00-05:00,0.0,25.42,1.1,0.0,0.0,1,HP,0.45,0.0,0.0,2422,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-10 22:00:00,1025,463.4025,0.5,512.5
2024-04-10 23:00:00-05:00,0.0,25.38,1.45,0.0,0.0,0,HFP,0.28,0.0,0.0,2423,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-10 23:00:00,563,254.5323,0.3,168.9
2024-04-11 00:00:00-05:00,0.0,25.07,1.52,0.0,0.0,0,HFP,0.28,0.0,0.0,2424,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-11 00:00:00,499,225.5979,0.3,149.7
2024-04-11 01:00:00-05:00,0.0,24.76,1.45,0.0,0.0,0,HFP,0.28,0.0,0.0,2425,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-11 01:00:00,484,218.8164,0.3,145.2
2024-04-11 02:00:00-05:00,0.0,24.74,1.38,0.0,0.0,0,HFP,0.28,0.0,0.0,2426,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-11 02:00:00,474,214.2954,0.3,142.2
2024-04-11 03:00:00-05:00,0.0,24.54,1.1,0.0,0.0,0,HFP,0.28,0.0,0.0,2427,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-11 03:00:00,464,209.7744,0.3,139.2
2024-04-11 04:00:00-05:00,0.0,24.17,0.83,0.0,0.0,0,HFP,0.28,0.0,0.0,2428,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-11 04:00:00,449,202.9929,0.3,134.7
2024-04-11 05:00:00-05:00,0.0,23.75,0.83,0.0,0.0,0,HFP,0.28,0.0,0.0,2429,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-11 05:00:00,425,192.1425,0.3,127.5
2024-04-11 06:00:00-05:00,38.65,23.52,0.83,157.94438684687387,157.94438684687387,0,HFP,0.28,44.22442831712469,71.40665729347168,2430,0.0,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-11 06:00:00,485,219.2685,0.3,145.5
2024-04-11 07:00:00-05:00,286.55,24.55,0.55,1730.720037964743,1730.720037964743,0,HFP,0.28,484.6016106301281,782.4585291638602,2431,65.83613849978917,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-11 07:00:00,670,302.907,0.3,201.0
2024-04-11 08:00:00-05:00,510.25,26.84,0.76,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,2432,176.77669529663686,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-11 08:00:00,1037,468.8277,0.3,311.1
2024-04-11 09:00:00-05:00,678.75,28.16,1.24,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,2433,297.3017787506803,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-11 09:00:00,1227,554.7267,0.3,368.1
2024-04-11 10:00:00-05:00,817.6,28.91,1.31,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,2434,402.9637244338282,87.82083333333333,100.0,187.82083333333333,2.9637244338281903,2024-04-11 10:00:00,1731,782.5851,0.3,519.3
2024-04-11 11:00:00-05:00,629.05,30.06,1.31,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,2435,474.66331884121774,87.82083333333333,100.0,187.82083333333333,74.66331884121774,2024-04-11 11:00:00,2154,973.8234,0.3,646.1999999999999
2024-04-11 12:00:00-05:00,723.55,28.93,1.31,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,2436,500.0,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-04-11 12:00:00,2181,986.0301,0.3,654.3
2024-04-11 13:00:00-05:00,742.15,27.05,0.83,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,2437,474.66331884121774,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-04-11 13:00:00,2154,973.8234,0.3,646.1999999999999
2024-04-11 14:00:00-05:00,626.15,31.06,0.62,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,2438,402.96372443382825,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-04-11 14:00:00,2144,969.3024,0.3,643.1999999999999
2024-04-11 15:00:00-05:00,451.35,30.7,1.03,2859.436146842893,2859.436146842893,0,HFP,0.28,800.6421211160101,1292.7510819876718,2439,297.3017787506803,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-04-11 15:00:00,2150,972.015,0.3,645.0
2024-04-11 16:00:00-05:00,153.5,27.92,1.03,937.2216227462508,937.2216227462508,0,HFP,0.28,262.4220543689503,423.7178956435801,2440,176.77669529663686,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-04-11 16:00:00,2150,972.015,0.3,645.0
2024-04-11 17:00:00-05:00,38.55,26.92,0.41,172.68287057008206,172.68287057008206,0,HFP,0.28,48.35120375962298,78.0699257847341,2441,65.83613849978927,87.82083333333333,100.0,187.82083333333333,65.83613849978927,2024-04-11 17:00:00,2129,962.5209,0.3,638.6999999999999
2024-04-11 18:00:00-05:00,0.0,26.66,0.83,0.0,0.0,1,HP,0.45,0.0,0.0,2442,6.776201032523264e-22,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-11 18:00:00,2122,959.3562,0.5,1061.0
2024-04-11 19:00:00-05:00,0.0,26.39,1.1,0.0,0.0,1,HP,0.45,0.0,0.0,2443,,87.82083333333333,100.0,187.82083333333333,,2024-04-11 19:00:00,2116,956.6436,0.5,1058.0
2024-04-11 20:00:00-05:00,0.0,26.08,1.17,0.0,0.0,1,HP,0.45,0.0,0.0,2444,,87.82083333333333,100.0,187.82083333333333,,2024-04-11 20:00:00,2067,934.4907,0.5,1033.5
2024-04-11 21:00:00-05:00,0.0,25.79,1.38,0.0,0.0,1,HP,0.45,0.0,0.0,2445,,87.82083333333333,100.0,187.82083333333333,,2024-04-11 21:00:00,1896,857.1816,0.5,948.0
2024-04-11 22:00:00-05:00,0.0,25.52,1.03,0.0,0.0,1,HP,0.45,0.0,0.0,2446,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-11 22:00:00,1044,471.9924,0.5,522.0
2024-04-11 23:00:00-05:00,0.0,25.4,1.31,0.0,0.0,0,HFP,0.28,0.0,0.0,2447,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-11 23:00:00,543,245.4903,0.3,162.9
2024-04-12 00:00:00-05:00,0.0,25.08,1.38,0.0,0.0,0,HFP,0.28,0.0,0.0,2448,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-12 00:00:00,471,212.9391,0.3,141.29999999999998
2024-04-12 01:00:00-05:00,0.0,24.5,0.97,0.0,0.0,0,HFP,0.28,0.0,0.0,2449,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-12 01:00:00,439,198.4719,0.3,131.7
2024-04-12 02:00:00-05:00,0.0,23.95,1.03,0.0,0.0,0,HFP,0.28,0.0,0.0,2450,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-12 02:00:00,446,201.6366,0.3,133.79999999999998
2024-04-12 03:00:00-05:00,0.0,23.82,1.1,0.0,0.0,0,HFP,0.28,0.0,0.0,2451,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-12 03:00:00,439,198.4719,0.3,131.7
2024-04-12 04:00:00-05:00,0.0,23.67,0.97,0.0,0.0,0,HFP,0.28,0.0,0.0,2452,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-12 04:00:00,412,186.2652,0.3,123.6
2024-04-12 05:00:00-05:00,0.0,23.44,0.83,0.0,0.0,0,HFP,0.28,0.0,0.0,2453,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-12 05:00:00,388,175.4148,0.3,116.4
2024-04-12 06:00:00-05:00,47.8,23.07,0.83,198.3995748316597,198.3995748316597,0,HFP,0.28,55.55188095286472,89.69644778139333,2454,0.0,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-12 06:00:00,460,207.966,0.3,138.0
2024-04-12 07:00:00-05:00,241.75,24.58,0.69,1488.0502734701574,1488.0502734701574,0,HFP,0.28,416.6540765716441,672.7475286358582,2455,65.83613849978917,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-12 07:00:00,632,285.7272,0.3,189.6
2024-04-12 08:00:00-05:00,429.9,25.37,0.62,2764.38265093896,2764.38265093896,0,HFP,0.28,774.0271422629088,1249.7773964895036,2456,176.77669529663686,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-12 08:00:00,938,424.0698,0.3,281.4
2024-04-12 09:00:00-05:00,666.55,26.75,0.55,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,2457,297.3017787506803,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-12 09:00:00,1261,570.0981,0.3,378.3
2024-04-12 10:00:00-05:00,831.65,28.2,0.55,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,2458,402.9637244338282,87.82083333333333,100.0,187.82083333333333,2.9637244338281903,2024-04-12 10:00:00,1787,807.9027,0.3,536.1
2024-04-12 11:00:00-05:00,686.75,29.88,0.62,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,2459,474.66331884121774,87.82083333333333,100.0,187.82083333333333,74.66331884121774,2024-04-12 11:00:00,2185,987.8385,0.3,655.5
2024-04-12 12:00:00-05:00,555.45,28.04,0.62,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,2460,500.0,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-04-12 12:00:00,2229,1007.7309,0.3,668.6999999999999
2024-04-12 13:00:00-05:00,497.25,27.45,1.03,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,2461,474.66331884121774,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-04-12 13:00:00,2342,1058.8182,0.3,702.6
2024-04-12 14:00:00-05:00,427.95,27.7,0.41,2759.200326614607,2759.200326614607,0,HFP,0.28,772.57609145209,1247.434467662464,2462,402.96372443382825,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-04-12 14:00:00,2381,1076.4501,0.3,714.3
2024-04-12 15:00:00-05:00,307.9,27.64,0.07,1972.667769027728,1972.667769027728,0,HFP,0.28,552.346975327764,891.8430983774359,2463,297.3017787506803,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-04-12 15:00:00,2398,1084.1358,0.3,719.4
2024-04-12 16:00:00-05:00,197.6,27.65,0.21,1232.1448251878155,1232.1448251878155,0,HFP,0.28,345.00055105258843,557.0526754674115,2464,176.77669529663686,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-04-12 16:00:00,2384,1077.8064,0.3,715.1999999999999
2024-04-12 17:00:00-05:00,41.0,26.94,0.48,193.2129003823784,193.2129003823784,0,HFP,0.28,54.09961210706596,87.35155226287327,2465,65.83613849978927,87.82083333333333,100.0,187.82083333333333,65.83613849978927,2024-04-12 17:00:00,2367,1070.1207,0.3,710.1
2024-04-12 18:00:00-05:00,0.0,26.46,1.1,0.0,0.0,1,HP,0.45,0.0,0.0,2466,6.776201032523264e-22,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-12 18:00:00,2340,1057.914,0.5,1170.0
2024-04-12 19:00:00-05:00,0.0,25.83,1.24,0.0,0.0,1,HP,0.45,0.0,0.0,2467,,87.82083333333333,100.0,187.82083333333333,,2024-04-12 19:00:00,2304,1041.6384,0.5,1152.0
2024-04-12 20:00:00-05:00,0.0,25.46,0.97,0.0,0.0,1,HP,0.45,0.0,0.0,2468,,87.82083333333333,100.0,187.82083333333333,,2024-04-12 20:00:00,2259,1021.2939,0.5,1129.5
2024-04-12 21:00:00-05:00,0.0,25.21,0.62,0.0,0.0,1,HP,0.45,0.0,0.0,2469,,87.82083333333333,100.0,187.82083333333333,,2024-04-12 21:00:00,2079,939.9159,0.5,1039.5
2024-04-12 22:00:00-05:00,0.0,24.74,1.03,0.0,0.0,1,HP,0.45,0.0,0.0,2470,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-12 22:00:00,1155,522.1755,0.5,577.5
2024-04-12 23:00:00-05:00,0.0,24.17,1.52,0.0,0.0,0,HFP,0.28,0.0,0.0,2471,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-12 23:00:00,573,259.0533,0.3,171.9
2024-04-13 00:00:00-05:00,0.0,23.49,1.24,0.0,0.0,0,HFP,0.28,0.0,0.0,2472,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-13 00:00:00,513,231.9273,0.3,153.9
2024-04-13 01:00:00-05:00,0.0,23.18,0.55,0.0,0.0,0,HFP,0.28,0.0,0.0,2473,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-13 01:00:00,471,212.9391,0.3,141.29999999999998
2024-04-13 02:00:00-05:00,0.0,23.35,0.69,0.0,0.0,0,HFP,0.28,0.0,0.0,2474,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-13 02:00:00,460,207.966,0.3,138.0
2024-04-13 03:00:00-05:00,0.0,23.33,0.69,0.0,0.0,0,HFP,0.28,0.0,0.0,2475,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-13 03:00:00,471,212.9391,0.3,141.29999999999998
2024-04-13 04:00:00-05:00,0.0,23.39,0.55,0.0,0.0,0,HFP,0.28,0.0,0.0,2476,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-13 04:00:00,468,211.5828,0.3,140.4
2024-04-13 05:00:00-05:00,0.0,23.41,0.48,0.0,0.0,0,HFP,0.28,0.0,0.0,2477,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-13 05:00:00,440,198.924,0.3,132.0
2024-04-13 06:00:00-05:00,49.4,23.32,0.55,207.1297730597879,207.1297730597879,0,HFP,0.28,57.99633645674062,93.64337040033011,2478,0.0,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-13 06:00:00,484,218.8164,0.3,145.2
2024-04-13 07:00:00-05:00,226.55,23.76,0.55,1397.3955484066837,1397.3955484066837,0,HFP,0.28,391.2707535538715,631.7625274346617,2479,65.83613849978917,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-13 07:00:00,817,369.3657,0.3,245.1
2024-04-13 08:00:00-05:00,332.75,24.19,0.69,2161.201297719294,2161.201297719294,0,HFP,0.28,605.1363633614023,977.0791066988928,2480,176.77669529663686,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-13 08:00:00,1034,467.4714,0.3,310.2
2024-04-13 09:00:00-05:00,550.45,24.73,0.48,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,2481,297.3017787506803,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-13 09:00:00,1233,557.4393,0.3,369.9
2024-04-13 10:00:00-05:00,576.95,25.87,0.21,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,2482,402.9637244338282,87.82083333333333,100.0,187.82083333333333,2.9637244338281903,2024-04-13 10:00:00,1896,857.1816,0.3,568.8
2024-04-13 11:00:00-05:00,633.9,26.51,0.34,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,2483,474.66331884121774,87.82083333333333,100.0,187.82083333333333,74.66331884121774,2024-04-13 11:00:00,2382,1076.9022,0.3,714.6
2024-04-13 12:00:00-05:00,558.6,27.38,0.34,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,2484,500.0,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-04-13 12:00:00,2439,1102.6719,0.3,731.6999999999999
2024-04-13 13:00:00-05:00,509.7,27.78,0.0,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,2485,474.66331884121774,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-04-13 13:00:00,2483,1122.5643,0.3,744.9
2024-04-13 14:00:00-05:00,496.85,28.06,0.55,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,2486,402.96372443382825,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-04-13 14:00:00,2494,1127.5374,0.3,748.1999999999999
2024-04-13 15:00:00-05:00,334.55,28.77,0.14,2133.725021404605,2133.725021404605,0,HFP,0.28,597.4430059932894,964.6570821770218,2487,297.3017787506803,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-04-13 15:00:00,2495,1127.9895,0.3,748.5
2024-04-13 16:00:00-05:00,171.4,27.66,0.28,1061.7036737241635,1061.7036737241635,0,HFP,0.28,297.2770286427658,479.99623089069433,2488,176.77669529663686,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-04-13 16:00:00,2483,1122.5643,0.3,744.9
2024-04-13 17:00:00-05:00,34.05,25.82,1.17,153.2492384830897,153.2492384830897,0,HFP,0.28,42.90978677526512,69.28398071820486,2489,65.83613849978927,87.82083333333333,100.0,187.82083333333333,65.83613849978927,2024-04-13 17:00:00,2452,1108.5492,0.3,735.6
2024-04-13 18:00:00-05:00,0.0,24.96,1.03,0.0,0.0,1,HP,0.45,0.0,0.0,2490,6.776201032523264e-22,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-13 18:00:00,2370,1071.477,0.5,1185.0
2024-04-13 19:00:00-05:00,0.0,24.84,1.1,0.0,0.0,1,HP,0.45,0.0,0.0,2491,,87.82083333333333,100.0,187.82083333333333,,2024-04-13 19:00:00,2333,1054.7493,0.5,1166.5
2024-04-13 20:00:00-05:00,0.0,24.68,1.03,0.0,0.0,1,HP,0.45,0.0,0.0,2492,,87.82083333333333,100.0,187.82083333333333,,2024-04-13 20:00:00,2264,1023.5544,0.5,1132.0
2024-04-13 21:00:00-05:00,0.0,24.4,0.9,0.0,0.0,1,HP,0.45,0.0,0.0,2493,,87.82083333333333,100.0,187.82083333333333,,2024-04-13 21:00:00,2072,936.7512,0.5,1036.0
2024-04-13 22:00:00-05:00,0.0,24.13,0.69,0.0,0.0,1,HP,0.45,0.0,0.0,2494,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-13 22:00:00,1171,529.4091,0.5,585.5
2024-04-13 23:00:00-05:00,0.0,23.9,0.76,0.0,0.0,0,HFP,0.28,0.0,0.0,2495,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-13 23:00:00,530,239.613,0.3,159.0
2024-04-14 00:00:00-05:00,0.0,23.71,0.62,0.0,0.0,0,HFP,0.28,0.0,0.0,2496,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-14 00:00:00,446,201.6366,0.3,133.79999999999998
2024-04-14 01:00:00-05:00,0.0,23.03,0.69,0.0,0.0,0,HFP,0.28,0.0,0.0,2497,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-14 01:00:00,412,186.2652,0.3,123.6
2024-04-14 02:00:00-05:00,0.0,23.65,0.83,0.0,0.0,0,HFP,0.28,0.0,0.0,2498,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-14 02:00:00,403,182.1963,0.3,120.9
2024-04-14 03:00:00-05:00,0.0,23.6,0.62,0.0,0.0,0,HFP,0.28,0.0,0.0,2499,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-14 03:00:00,399,180.3879,0.3,119.7
2024-04-14 04:00:00-05:00,0.0,23.74,0.48,0.0,0.0,0,HFP,0.28,0.0,0.0,2500,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-14 04:00:00,406,183.5526,0.3,121.8
2024-04-14 05:00:00-05:00,0.0,23.85,0.55,0.0,0.0,0,HFP,0.28,0.0,0.0,2501,,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-14 05:00:00,382,172.7022,0.3,114.6
2024-04-14 06:00:00-05:00,15.95,23.91,0.9,54.65839002575139,54.65839002575139,0,HFP,0.28,15.30434920721039,24.711058130642204,2502,0.0,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-14 06:00:00,419,189.4299,0.3,125.7
2024-04-14 07:00:00-05:00,70.0,24.13,1.03,385.72769697752335,385.72769697752335,0,HFP,0.28,108.00375515370656,174.3874918035383,2503,65.83613849978917,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-14 07:00:00,499,225.5979,0.3,149.7
2024-04-14 08:00:00-05:00,247.15,24.44,1.17,1589.4114274464534,1589.4114274464534,0,HFP,0.28,445.035199685007,718.5729063485416,2504,176.77669529663686,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-14 08:00:00,748,338.1708,0.3,224.4
2024-04-14 09:00:00-05:00,475.3,25.01,1.03,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,2505,297.3017787506803,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-14 09:00:00,1131,511.3251,0.3,339.3
2024-04-14 10:00:00-05:00,584.7,25.49,1.72,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,2506,402.9637244338282,87.82083333333333,100.0,187.82083333333333,2.9637244338281903,2024-04-14 10:00:00,1693,765.4053,0.3,507.9
2024-04-14 11:00:00-05:00,484.5,25.96,1.79,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,2507,474.66331884121774,87.82083333333333,100.0,187.82083333333333,74.66331884121774,2024-04-14 11:00:00,2296,1038.0216,0.3,688.8
2024-04-14 12:00:00-05:00,340.05,26.12,0.97,2189.9666533377604,2189.9666533377604,0,HFP,0.28,613.190662934573,990.0839239740014,2508,500.0,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-04-14 12:00:00,2357,1065.5997,0.3,707.1
2024-04-14 13:00:00-05:00,247.0,25.56,0.76,1542.3603264160963,1542.3603264160963,0,HFP,0.28,431.8608913965071,697.3011035727172,2509,474.66331884121774,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-04-14 13:00:00,2360,1066.956,0.3,708.0
2024-04-14 14:00:00-05:00,263.8,25.9,0.14,1665.5190656960576,1665.5190656960576,0,HFP,0.28,466.3453383948962,752.9811696011876,2510,402.96372443382825,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-04-14 14:00:00,2380,1075.998,0.3,714.0
2024-04-14 15:00:00-05:00,184.9,25.56,0.41,1134.6672316823538,1134.6672316823538,0,HFP,0.28,317.7068248710591,512.9830554435921,2511,297.3017787506803,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-04-14 15:00:00,2388,1079.6148,0.3,716.4
2024-04-14 16:00:00-05:00,113.7,26.89,0.69,658.8904631096037,658.8904631096037,0,HFP,0.28,184.48932967068907,297.8843783718518,2512,176.77669529663686,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-04-14 16:00:00,2184,987.3864,0.3,655.1999999999999
2024-04-14 17:00:00-05:00,23.45,24.96,0.55,95.21016407661604,95.21016407661604,0,HFP,0.28,26.658845941452498,43.04451517903812,2513,65.83613849978927,87.82083333333333,100.0,187.82083333333333,65.83613849978927,2024-04-14 17:00:00,2316,1047.0636,0.3,694.8
2024-04-14 18:00:00-05:00,0.0,24.88,0.9,0.0,0.0,1,HP,0.45,0.0,0.0,2514,6.776201032523264e-22,87.82083333333333,100.0,187.82083333333333,0.0,2024-04-14 18:00:00,2319,1048.4199,0.5,1159.5
2024-04-14 19:00:00-05:00,0.0,24.74,0.97,0.0,0.0,1,HP,0.45,0.0,0.0,2515,,87.82083333333333,100.0,187.82083333333333,,2024-04-14 19:00:00,2275,1028.5275,0.5,1137.5
2024-04-14 20:00:00-05:00,0.0,24.64,0.34,0.0,0.0,1,HP,0.45,0.0,0.0,2516,,87.82083333333333,100.0,187.82083333333333,,2024-04-14 20:00:00,2208,998.2368,0.5,1104.0
2024-04-14 21:00:00-05:00,0.0,23.51,0.83,0.0,0.0,1,HP,0.45,0.0,0.0,2517,,87.82083333333333,100.0,187.82083333333333,,2024-04-14 21:00:00,1993,901.0353,0.5,996.5
