ev_is_hora_punta,ev_tarifa_aplicada_soles,ev_energia_total_kwh,ev_costo_carga_soles,ev_energia_motos_kwh,ev_energia_mototaxis_kwh,ev_co2_reduccion_motos_kg,ev_co2_reduccion_mototaxis_kg,ev_reduccion_directa_co2_kg,ev_demand_kwh,solar_is_hora_punta,solar_tarifa_aplicada_soles,solar_ahorro_soles,solar_reduccion_indirecta_co2_kg,solar_co2_mall_kg,solar_co2_ev_kg,bess_soc_percent,bess_charge_kwh,bess_discharge_kwh,bess_to_mall_kwh,bess_to_ev_kwh,mall_demand_kwh,mall_demand_reduction_kwh,mall_cost_soles,total_reduccion_co2_kg,total_costo_soles,total_ahorro_soles
0,0.28,281.20000000000005,78.736,222.0,59.2,11.615715,4.9781637,16.59388,281.20000000000005,0,0.28,808.2731,1305.0723,383.3808,16.593878,100.0,400.0,0.0,0.0,0.0,0.848,848.0,0.23743999,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,13.067679,5.600434,18.668114,281.20000000000005,0,0.28,808.2731,1305.0723,652.8324,18.668114,100.0,0.0,0.0,0.0,0.0,1.444,1444.0,0.40432,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,18.875536,8.089516,26.965052,281.20000000000005,0,0.28,808.2731,1305.0723,924.0924,26.965052,100.0,0.0,0.0,0.0,0.0,2.044,2044.0,0.57232,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,18.875536,8.089516,26.965052,281.20000000000005,0,0.28,808.2731,1305.0723,926.805,26.965052,100.0,0.0,0.0,0.0,0.0,2.05,2050.0,0.574,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,24.683393,10.578597,35.26199,281.20000000000005,0,0.28,808.2731,1305.0723,931.7781,35.261993,100.0,0.0,0.0,0.0,0.0,2.061,2061.0,0.57708,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,26.135359,11.200868,37.336227,281.20000000000005,0,0.28,808.2731,1305.0723,944.4369,37.336227,100.0,0.0,0.0,0.0,0.0,2.089,2089.0,0.58492,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,24.683393,10.578597,35.26199,281.20000000000005,0,0.28,723.6668,1168.4635,931.7781,35.261993,100.0,0.0,0.0,0.0,0.0,2.061,2061.0,0.57708,0.0,0.0,723.6668
0,0.28,281.20000000000005,78.736,222.0,59.2,26.135359,11.200868,37.336227,281.20000000000005,0,0.28,351.5754,567.66876,530.3325,37.336227,75.85933,0.0,400.0,400.0,0.0,2.071,1173.0425,0.57988,180.84,139.4281,351.5754
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,43.224106,69.7915,0.0,0.0,84.7101,154.37181,0.0,0.0,0.0,2.046,0.0,0.57288,0.0,599.8574,43.224106
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,60.56943,0.0,400.0,294.476,105.524,2.072,0.0,0.9324,180.84,799.8858,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,36.428764,0.0,400.0,303.652,96.348,2.047,0.0,0.92114997,180.84,784.5066,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,20.0,0.0,400.0,152.92924,119.288,2.019,0.0,0.90855,123.06942,839.7318,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.845,0.0,0.83025,0.0,877.7358,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.044,0.0,0.46980003,0.0,319.29745,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.546,0.0,0.15288,0.0,152.88,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.474,0.0,0.13272001,0.0,132.72,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.428,0.0,0.11984,0.0,119.84,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.412,0.0,0.11536,0.0,115.36,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.406,0.0,0.11368,0.0,113.68,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.399,0.0,0.111719996,0.0,111.72,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.389,0.0,0.10892,0.0,108.92,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,55.30979,89.305565,0.0,0.0,31.325487,197.53497,0.0,0.0,0.0,0.443,0.0,0.12404,0.0,124.04,55.30979
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,400.25284,646.2654,271.7121,0.0,54.25912,400.0,0.0,0.0,0.0,0.601,601.0,0.16828,0.0,0.0,400.25284
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,691.98444,1117.3077,344.9523,0.0,77.19276,400.0,0.0,0.0,0.0,0.763,763.0,0.21364,0.0,0.0,691.98444
0,0.28,281.20000000000005,78.736,222.0,59.2,7.259822,3.1113522,10.371174,281.20000000000005,0,0.28,808.2731,1305.0723,411.8631,10.371174,100.0,400.0,0.0,0.0,0.0,0.911,911.0,0.25508,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,8.711786,3.7336226,12.445409,281.20000000000005,0,0.28,808.2731,1305.0723,669.5601,12.445409,100.0,0.0,0.0,0.0,0.0,1.481,1481.0,0.41467997,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,18.875536,8.089516,26.965052,281.20000000000005,0,0.28,808.2731,1305.0723,852.6606,26.965052,100.0,0.0,0.0,0.0,0.0,1.886,1886.0,0.52808,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,18.875536,8.089516,26.965052,281.20000000000005,0,0.28,808.2731,1305.0723,860.3463,26.965052,100.0,0.0,0.0,0.0,0.0,1.903,1903.0,0.53284,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,26.135359,11.200868,37.336227,281.20000000000005,0,0.28,808.2731,1305.0723,891.5412,37.336227,100.0,0.0,0.0,0.0,0.0,1.972,1972.0,0.55216,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,29.039288,12.445409,41.484695,281.20000000000005,0,0.28,609.14734,983.5554,914.5983,41.484695,100.0,0.0,0.0,0.0,0.0,2.023,2023.0,0.56644,0.0,0.0,609.14734
0,0.28,281.20000000000005,78.736,222.0,59.2,34.847145,14.93449,49.781635,281.20000000000005,0,0.28,448.80984,724.6676,674.8859,49.781635,75.85933,0.0,400.0,400.0,0.0,2.02,1492.7803,0.5656,180.84,35.62153,448.80984
0,0.28,281.20000000000005,78.736,222.0,59.2,34.847145,14.93449,49.781635,281.20000000000005,0,0.28,251.87085,406.68146,176.05983,49.781635,98.79297,400.0,0.0,0.0,0.0,2.02,389.42676,0.5656,0.0,456.56052,251.87085
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,27.614716,44.587902,0.0,0.0,100.0,98.623985,0.0,0.0,0.0,1.992,0.0,0.55776,0.0,592.44525,27.614716
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,75.85933,0.0,400.0,303.652,96.348,1.961,0.0,0.88245,180.84,745.8066,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,51.718666,0.0,400.0,276.124,123.876,1.92,0.0,0.86399996,180.84,739.7442,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,27.578,0.0,400.0,280.712,119.288,1.902,0.0,0.8559,180.84,729.5796,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,20.0,0.0,400.0,6.276031,119.288,1.742,0.0,0.7839,56.767498,781.0758,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.023,0.0,0.46035,0.0,315.98672,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.561,0.0,0.15708,0.0,157.08,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.47,0.0,0.13159999,0.0,131.6,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.435,0.0,0.1218,0.0,121.8,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.439,0.0,0.12292001,0.0,122.92,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.421,0.0,0.11788,0.0,117.88,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.421,0.0,0.11788,0.0,117.88,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.388,0.0,0.10864,0.0,108.64,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,22.41602,36.193867,0.0,0.0,24.590008,80.05721,0.0,0.0,0.0,0.464,0.0,0.12991999,0.0,129.92,22.41602
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,324.15363,523.39233,273.0684,0.0,47.52364,400.0,0.0,0.0,0.0,0.604,604.0,0.16912,0.0,0.0,324.15363
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,567.6353,916.5283,350.8296,0.0,70.457275,400.0,0.0,0.0,0.0,0.776,776.0,0.21728,0.0,0.0,567.6353
0,0.28,281.20000000000005,78.736,222.0,59.2,10.163751,4.355893,14.519644,281.20000000000005,0,0.28,808.2731,1305.0723,473.8008,14.519644,93.39091,400.0,0.0,0.0,0.0,1.048,1048.0,0.29343998,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,1.4519644,0.62227046,2.074235,281.20000000000005,0,0.28,808.2731,1305.0723,689.4525,2.0742347,100.0,400.0,0.0,0.0,0.0,1.525,1525.0,0.427,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,10.163751,4.355893,14.519644,281.20000000000005,0,0.28,808.2731,1305.0723,874.8135,14.519644,100.0,0.0,0.0,0.0,0.0,1.935,1935.0,0.54179996,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,14.519644,6.2227044,20.742348,281.20000000000005,0,0.28,808.2731,1305.0723,871.1967,20.742348,100.0,0.0,0.0,0.0,0.0,1.927,1927.0,0.53956,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,18.875536,8.089516,26.965052,281.20000000000005,0,0.28,808.2731,1305.0723,860.3463,26.965052,100.0,0.0,0.0,0.0,0.0,1.903,1903.0,0.53284,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,18.875536,8.089516,26.965052,281.20000000000005,0,0.28,808.2731,1305.0723,854.469,26.965052,100.0,0.0,0.0,0.0,0.0,1.89,1890.0,0.5292,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,24.683393,10.578597,35.26199,281.20000000000005,0,0.28,649.8648,1049.2996,844.9749,35.261993,100.0,0.0,0.0,0.0,0.0,1.869,1869.0,0.52331996,0.0,0.0,649.8648
0,0.28,281.20000000000005,78.736,222.0,59.2,33.39518,14.312221,47.7074,281.20000000000005,0,0.28,305.2166,492.8158,445.1084,47.7074,100.0,0.0,0.0,0.0,0.0,1.883,984.5353,0.52724,0.0,251.57011,305.2166
0,0.28,281.20000000000005,78.736,222.0,59.2,24.683393,10.578597,35.26199,281.20000000000005,0,0.28,44.290024,71.512566,36.250576,35.261993,100.0,0.0,0.0,0.0,0.0,1.855,80.182655,0.5194,0.0,496.94885,44.290024
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,75.85933,0.0,400.0,280.712,119.288,1.848,0.0,0.8316,180.84,705.2796,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,51.718666,0.0,400.0,289.888,110.112,1.834,0.0,0.8253,180.84,694.8504,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,27.578,0.0,400.0,289.888,110.112,1.773,0.0,0.79785,180.84,667.4004,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,20.0,0.0,400.0,47.56803,77.996,1.663,0.0,0.74835,56.767498,726.9444,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.45,0.0,303.12354,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.656,0.0,0.18368,0.0,183.68,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.584,0.0,0.16352,0.0,163.52,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.556,0.0,0.15568,0.0,155.68,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.548,0.0,0.15344,0.0,153.44,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.546,0.0,0.15288,0.0,152.88,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.527,0.0,0.14756,0.0,147.56,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.505,0.0,0.1414,0.0,141.4,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,30.652874,49.493443,0.0,0.0,26.276623,109.47455,0.0,0.0,0.0,0.53,0.0,0.1484,0.0,148.4,30.652874
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,250.98155,405.24557,224.40556,0.0,49.21026,400.0,0.0,0.0,0.0,0.639,496.36267,0.17892,0.0,39.938454,250.98155
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,428.8382,692.42053,332.2935,0.0,72.14389,400.0,0.0,0.0,0.0,0.735,735.0,0.2058,0.0,0.0,428.8382
0,0.28,281.20000000000005,78.736,222.0,59.2,7.259822,3.1113522,10.371174,281.20000000000005,0,0.28,808.2731,1305.0723,398.7522,10.371174,95.07752,400.0,0.0,0.0,0.0,0.882,882.0,0.24696001,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,8.711786,3.7336226,12.445409,281.20000000000005,0,0.28,803.03577,1296.616,563.3166,12.445409,100.0,400.0,0.0,0.0,0.0,1.246,1246.0,0.34888002,0.0,0.0,803.03577
0,0.28,281.20000000000005,78.736,222.0,59.2,15.971608,6.844975,22.816584,281.20000000000005,0,0.28,687.65027,1110.3096,776.7078,22.816584,100.0,0.0,0.0,0.0,0.0,1.718,1718.0,0.48104,0.0,0.0,687.65027
0,0.28,281.20000000000005,78.736,222.0,59.2,17.423573,7.467245,24.890818,281.20000000000005,0,0.28,808.2731,1305.0723,777.612,24.890818,100.0,0.0,0.0,0.0,0.0,1.72,1720.0,0.48160002,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,18.875536,8.089516,26.965052,281.20000000000005,0,0.28,808.2731,1305.0723,768.57,26.965052,100.0,0.0,0.0,0.0,0.0,1.7,1700.0,0.476,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,29.039288,12.445409,41.484695,281.20000000000005,0,0.28,808.2731,1305.0723,773.5431,41.484695,100.0,0.0,0.0,0.0,0.0,1.711,1711.0,0.47908,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,24.683393,10.578597,35.26199,281.20000000000005,0,0.28,646.186,1043.3595,762.6927,35.261993,100.0,0.0,0.0,0.0,0.0,1.687,1687.0,0.47236001,0.0,0.0,646.186
0,0.28,281.20000000000005,78.736,222.0,59.2,29.039288,12.445409,41.484695,281.20000000000005,0,0.28,365.71616,590.501,549.0163,41.484695,100.0,0.0,0.0,0.0,0.0,1.677,1214.3691,0.46956003,0.0,129.53664,365.71616
0,0.28,281.20000000000005,78.736,222.0,59.2,33.39518,14.312221,47.7074,281.20000000000005,0,0.28,40.980667,66.16914,18.46174,47.7074,100.0,0.0,0.0,0.0,0.0,1.663,40.835526,0.46564,0.0,454.20605,40.980667
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,75.85933,0.0,400.0,285.3,114.7,1.688,0.0,0.7596,180.84,631.215,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,51.718666,0.0,400.0,276.124,123.876,1.696,0.0,0.7632,180.84,638.9442,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,27.578,0.0,400.0,271.536,128.464,1.659,0.0,0.74655,180.84,624.3588,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,20.0,0.0,400.0,1.6880308,123.876,1.528,0.0,0.6876,56.767498,686.8404,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.917,0.0,0.41265,0.0,287.59137,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.512,0.0,0.14336,0.0,143.36,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.467,0.0,0.13076,0.0,130.76,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.428,0.0,0.11984,0.0,119.84,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.401,0.0,0.11228,0.0,112.28,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.367,0.0,0.10276,0.0,102.76,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.357,0.0,0.09996,0.0,99.96,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.335,0.0,0.0938,0.0,93.8,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,52.208923,84.29877,0.0,0.0,30.690538,186.46043,0.0,0.0,0.0,0.385,0.0,0.1078,0.0,107.8,52.208923
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,331.95367,535.98663,243.6819,0.0,53.624172,400.0,0.0,0.0,0.0,0.539,539.0,0.15091999,0.0,0.0,331.95367
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,561.2287,906.18396,320.991,0.0,76.55781,400.0,0.0,0.0,0.0,0.71,710.0,0.1988,0.0,0.0,561.2287
0,0.28,281.20000000000005,78.736,222.0,59.2,13.067679,5.600434,18.668114,281.20000000000005,0,0.28,763.2027,1232.2997,377.5035,18.668114,99.49144,400.0,0.0,0.0,0.0,0.835,835.0,0.2338,0.0,0.0,763.2027
0,0.28,281.20000000000005,78.736,222.0,59.2,10.163751,4.355893,14.519644,281.20000000000005,0,0.28,808.2731,1305.0723,518.5587,14.519644,100.0,400.0,0.0,0.0,0.0,1.147,1147.0,0.32116,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,14.519644,6.2227044,20.742348,281.20000000000005,0,0.28,665.2093,1074.0754,643.3383,20.742348,100.0,0.0,0.0,0.0,0.0,1.423,1423.0,0.39844,0.0,0.0,665.2093
0,0.28,281.20000000000005,78.736,222.0,59.2,20.327501,8.711786,29.039288,281.20000000000005,0,0.28,547.6911,884.32556,674.0811,29.039288,100.0,0.0,0.0,0.0,0.0,1.491,1491.0,0.41748002,0.0,0.0,547.6911
0,0.28,281.20000000000005,78.736,222.0,59.2,20.327501,8.711786,29.039288,281.20000000000005,0,0.28,655.156,1057.8429,673.629,29.039288,100.0,0.0,0.0,0.0,0.0,1.49,1490.0,0.4172,0.0,0.0,655.156
0,0.28,281.20000000000005,78.736,222.0,59.2,15.971608,6.844975,22.816584,281.20000000000005,0,0.28,596.58484,963.2714,686.2878,22.816584,100.0,0.0,0.0,0.0,0.0,1.518,1518.0,0.42504,0.0,0.0,596.58484
0,0.28,281.20000000000005,78.736,222.0,59.2,23.23143,9.956327,33.18776,281.20000000000005,0,0.28,561.89233,907.25543,683.5752,33.187756,100.0,0.0,0.0,0.0,0.0,1.512,1512.0,0.42336,0.0,0.0,561.89233
0,0.28,281.20000000000005,78.736,222.0,59.2,18.875536,8.089516,26.965052,281.20000000000005,0,0.28,315.68146,509.7128,482.74774,26.965052,100.0,0.0,0.0,0.0,0.0,1.507,1067.7898,0.42196,0.0,122.978874,315.68146
0,0.28,281.20000000000005,78.736,222.0,59.2,36.29911,15.556761,51.855873,281.20000000000005,0,0.28,37.29507,60.21822,8.362351,51.85587,100.0,0.0,0.0,0.0,0.0,1.498,18.496685,0.41944,0.0,414.26093,37.29507
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,75.85933,0.0,400.0,276.124,123.876,1.532,0.0,0.68939996,180.84,565.1442,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,51.718666,0.0,400.0,257.772,142.228,1.567,0.0,0.70515,180.84,589.1526,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,27.578,0.0,400.0,266.948,133.052,1.552,0.0,0.6984,180.84,578.2734,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,20.0,0.0,400.0,15.452031,110.112,1.456,0.0,0.6552,56.767498,648.2466,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.862,0.0,0.3879,0.0,272.19135,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.477,0.0,0.13356,0.0,133.56,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.419,0.0,0.11732,0.0,117.32,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.386,0.0,0.10808,0.0,108.08,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.374,0.0,0.104720004,0.0,104.72,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.378,0.0,0.10584,0.0,105.84,0.0
