timestamp,hour,minute,day,pv_power_kw,pv_energy_kwh,demand_kw,demand_kwh
2024-01-03 12:15:00-05:00,12,15,2,213.0605723770241,53.265143094256025,17.7881,4.447
2024-01-03 12:30:00-05:00,12,30,2,215.3508681425653,53.837717035641326,16.1686,4.0421
2024-01-03 12:45:00-05:00,12,45,2,217.01868035382597,54.254670088456486,15.7488,3.9372
2024-01-03 13:00:00-05:00,13,0,2,217.83796085007464,54.45949021251866,17.0399,4.26
2024-01-03 13:15:00-05:00,13,15,2,222.6591663570912,55.6647915892728,17.0877,4.2719
2024-01-03 13:30:00-05:00,13,30,2,226.4703119771052,56.6175779942763,20.0331,5.0083
2024-01-03 13:45:00-05:00,13,45,2,229.1868627673796,57.296715691844895,19.4851,4.8713
2024-01-03 14:00:00-05:00,14,0,2,230.72530074798937,57.68132518699734,21.2313,5.3078
2024-01-03 14:15:00-05:00,14,15,2,221.63185293538643,55.40796323384661,21.6392,5.4098
2024-01-03 14:30:00-05:00,14,30,2,210.73462650081183,52.68365662520296,23.9915,5.9979
2024-01-03 14:45:00-05:00,14,45,2,197.78126819991175,49.445317049977945,18.0771,4.5193
2024-01-03 15:00:00-05:00,15,0,2,182.9077449977756,45.726936249443895,24.8408,6.2102
2024-01-03 15:15:00-05:00,15,15,2,146.4309743972881,36.60774359932203,21.3097,5.3274
2024-01-03 15:30:00-05:00,15,30,2,112.89677425261482,28.224193563153705,23.8202,5.9551
2024-01-03 15:45:00-05:00,15,45,2,82.89634677063903,20.72408669265976,23.7781,5.9445
2024-01-03 16:00:00-05:00,16,0,2,57.44560133505828,14.36140033376457,28.4957,7.1239
2024-01-03 16:15:00-05:00,16,15,2,44.310633310503526,11.077658327625882,32.3455,8.0864
2024-01-03 16:30:00-05:00,16,30,2,31.707064303754176,7.926766075938544,37.9063,9.4766
2024-01-03 16:45:00-05:00,16,45,2,20.450514876630447,5.112628719157612,25.4595,6.3649
2024-01-03 17:00:00-05:00,17,0,2,10.613874675750443,2.6534686689376112,32.7928,8.1982
2024-01-03 17:15:00-05:00,17,15,2,4.839415577258129,1.2098538943145325,36.7878,9.1969
2024-01-03 17:30:00-05:00,17,30,2,0.0,0.0,29.8735,7.4684
2024-01-03 17:45:00-05:00,17,45,2,0.0,0.0,36.9528,9.2382
2024-01-03 18:00:00-05:00,18,0,2,0.0,0.0,36.1771,9.0443
2024-01-03 18:15:00-05:00,18,15,2,0.0,0.0,35.7023,8.9256
2024-01-03 18:30:00-05:00,18,30,2,0.0,0.0,42.4258,10.6064
