Hour,solar_generation
2009,347.0992172475359
2010,0.0
2011,0.0
2012,0.0
2013,0.0
2014,0.0
2015,0.0
2016,0.0
2017,0.0
2018,0.0
2019,0.0
2020,0.0
2021,0.0
2022,80.31988206812319
2023,990.5339658487972
2024,1767.1390779329893
2025,2886.6894777785838
2026,2886.6894777785838
2027,2886.6894777785838
2028,2886.6894777785838
2029,2886.6894777785838
2030,2886.6894777785838
2031,2009.3588809090784
2032,1239.9768867264652
2033,246.0760708050053
2034,0.0
2035,0.0
2036,0.0
2037,0.0
2038,0.0
2039,0.0
2040,0.0
2041,0.0
2042,0.0
2043,0.0
2044,0.0
2045,0.0
2046,109.42322637203289
2047,1423.3452587699448
2048,2341.988736391237
2049,2509.54793536562
2050,2835.628846362379
2051,2886.6894777785838
2052,2886.6894777785838
2053,2886.6894777785838
2054,2886.6894777785838
2055,2886.6894777785838
2056,1545.5428166718214
2057,269.16096374458164
2058,0.0
2059,0.0
2060,0.0
2061,0.0
2062,0.0
2063,0.0
2064,0.0
2065,0.0
2066,0.0
2067,0.0
2068,0.0
2069,0.0
2070,99.217916284256
2071,1468.8308836917222
2072,2239.304131537903
2073,2886.6894777785838
2074,2886.6894777785838
2075,2886.6894777785838
2076,2886.6894777785838
2077,2886.6894777785838
2078,2886.6894777785838
2079,2045.225201815981
2080,770.9264446400965
2081,202.64034455080875
2082,0.0
2083,0.0
2084,0.0
2085,0.0
2086,0.0
2087,0.0
2088,0.0
2089,0.0
2090,0.0
2091,0.0
2092,0.0
2093,0.0
2094,70.0946300229243
2095,396.337175467218
2096,1006.9255213345738
2097,1284.452301862275
2098,1977.98502788147
2099,2886.6894777785838
2100,2523.003080883118
2101,2886.6894777785838
2102,2181.8047991009744
2103,1302.897906743312
2104,593.4566852038622
2105,108.64531842386542
2106,0.0
2107,0.0
2108,0.0
2109,0.0
2110,0.0
2111,0.0
2112,0.0
2113,0.0
2114,0.0
2115,0.0
2116,0.0
2117,0.0
2118,98.5612887438034
2119,584.6288322416754
2120,1515.132271631132
2121,1307.41070538749
2122,2628.2558845021263
2123,1967.1039421931653
2124,2886.6894777785838
2125,2886.6894777785838
2126,2886.6894777785838
2127,2886.6894777785838
2128,1718.2743245568493
2129,271.7710432607538
2130,0.0
2131,0.0
2132,0.0
2133,0.0
2134,0.0
2135,0.0
2136,0.0
2137,0.0
2138,0.0
2139,0.0
2140,0.0
2141,0.0
2142,146.18574838008016
2143,1339.1742326929157
2144,2846.489895475743
2145,2886.6894777785838
2146,2886.6894777785838
2147,2886.6894777785838
2148,2886.6894777785838
2149,2886.6894777785838
2150,2119.729765449675
2151,1169.9204893615224
2152,972.7676185287012
2153,203.24679618034045
2154,0.0
2155,0.0
2156,0.0
2157,0.0
2158,0.0
2159,0.0
2160,0.0
2161,0.0
2162,0.0
2163,0.0
2164,0.0
2165,0.0
2166,100.579992060654
2167,1649.403085792311
2168,2281.773775002045
2169,2886.6894777785838
2170,2886.6894777785838
2171,2886.6894777785838
2172,2886.6894777785838
2173,2886.6894777785838
2174,2755.00785842368
2175,2196.8110979549297
2176,1063.8621016842396
2177,123.68779974489838
2178,0.0
2179,0.0
2180,0.0
2181,0.0
2182,0.0
2183,0.0
2184,0.0
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,0.0
2190,104.31887968840732
2191,605.4657228520621
2192,1358.636497099505
2193,2262.211316210961
2194,2886.6894777785838
2195,2886.6894777785838
2196,2374.019161202163
2197,2886.6894777785838
2198,2374.4132786429354
2199,1809.954856589484
2200,820.0449154789461
2201,106.34424039422618
2202,0.0
2203,0.0
2204,0.0
2205,0.0
2206,0.0
2207,0.0
2208,0.0
2209,0.0
2210,0.0
2211,0.0
2212,0.0
2213,0.0
2214,101.34185103285763
2215,890.4989060279759
2216,2149.1244525780435
2217,2886.6894777785838
2218,2886.6894777785838
2219,2886.6894777785838
2220,2886.6894777785838
2221,2545.509266300502
2222,1236.7267713945396
2223,1249.5703354809789
2224,832.8972912778898
2225,45.60045583943969
2226,0.0
2227,0.0
2228,0.0
2229,0.0
2230,0.0
2231,0.0
2232,0.0
2233,0.0
2234,0.0
2235,0.0
2236,0.0
2237,0.0
2238,124.8655263020084
2239,878.8052357410941
2240,1898.9584992401449
2241,2643.702090531623
2242,1885.012226910564
2243,2529.0548829569825
2244,1774.2045265416114
2245,2886.6894777785838
2246,2886.6894777785838
2247,2337.73061005845
2248,975.8483934642114
2249,169.79316248004892
2250,0.0
2251,0.0
2252,0.0
2253,0.0
2254,0.0
2255,0.0
2256,0.0
2257,0.0
2258,0.0
2259,0.0
2260,0.0
2261,0.0
2262,157.21373556564282
2263,1273.714626454061
2264,2412.506506019665
2265,2823.5829691250524
2266,2886.6894777785838
2267,2886.6894777785838
2268,2886.6894777785838
2269,2886.6894777785838
2270,2886.6894777785838
2271,2739.0239378190645
2272,1370.8699079694038
2273,179.69228664799635
2274,0.0
2275,0.0
2276,0.0
2277,0.0
2278,0.0
2279,0.0
2280,0.0
2281,0.0
2282,0.0
2283,0.0
2284,0.0
2285,0.0
2286,77.34134281399608
2287,430.9987146657638
2288,1224.851358121241
2289,2489.0384723288203
2290,2886.6894777785838
2291,2886.6894777785838
2292,2886.6894777785838
2293,2886.6894777785838
2294,2721.454708843182
2295,2424.5879903228474
2296,1325.1718079357602
2297,246.66928626336505
2298,0.0
2299,0.0
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,0.0
2305,0.0
2306,0.0
2307,0.0
2308,0.0
2309,0.0
2310,141.1897717068571
2311,1478.4369087094033
2312,2886.6894777785838
2313,2886.6894777785838
2314,2886.6894777785838
2315,2886.6894777785838
2316,2886.6894777785838
2317,2886.6894777785838
2318,2886.6894777785838
2319,2780.355662362476
2320,1353.9562117016626
2321,250.1338299468875
2322,0.0
2323,0.0
2324,0.0
2325,0.0
2326,0.0
2327,0.0
2328,0.0
2329,0.0
2330,0.0
2331,0.0
2332,0.0
2333,0.0
2334,187.98566906197945
2335,1492.1166349228024
2336,2868.0734502427244
2337,2886.6894777785838
2338,2886.6894777785838
2339,2886.6894777785838
2340,2886.6894777785838
2341,2886.6894777785838
2342,2886.6894777785838
2343,2154.877508003636
2344,1276.1294434979554
2345,242.69007162018048
2346,0.0
2347,0.0
2348,0.0
2349,0.0
2350,0.0
2351,0.0
2352,0.0
2353,0.0
2354,0.0
2355,0.0
2356,0.0
2357,0.0
2358,156.61533972273818
2359,1621.0255414978903
2360,2886.6894777785838
2361,2886.6894777785838
2362,2886.6894777785838
2363,2886.6894777785838
2364,2886.6894777785838
2365,2886.6894777785838
2366,2886.6894777785838
2367,1512.1004354000988
2368,690.3818430268806
2369,102.12015158301732
2370,0.0
2371,0.0
2372,0.0
2373,0.0
2374,0.0
2375,0.0
2376,0.0
2377,0.0
2378,0.0
2379,0.0
2380,0.0
2381,0.0
2382,26.93385628841112
2383,158.5815737519292
2384,387.4567392965912
2385,646.4767378339309
2386,825.3387034145347
2387,592.2933194452827
2388,682.9717199971138
2389,1412.837477960558
2390,1893.491549496949
2391,1729.7385548595578
2392,1079.8826794651814
2393,115.19081626706416
2394,0.0
2395,0.0
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2400,0.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,155.87584494209315
2407,1347.2637757853558
2408,2400.6014982018023
2409,1555.337481843255
2410,2459.0431307166
2411,2886.6894777785838
2412,2886.6894777785838
2413,2886.6894777785838
2414,2886.6894777785838
2415,2886.6894777785838
2416,1627.9153879860637
2417,263.1135339808765
2418,0.0
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,0.0
2429,0.0
2430,157.94438684687387
2431,1730.720037964743
2432,2886.6894777785838
2433,2886.6894777785838
2434,2886.6894777785838
2435,2886.6894777785838
2436,2886.6894777785838
2437,2886.6894777785838
2438,2886.6894777785838
2439,2859.436146842893
2440,937.2216227462508
2441,172.68287057008206
2442,0.0
2443,0.0
2444,0.0
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,0.0
2451,0.0
2452,0.0
2453,0.0
2454,198.3995748316597
2455,1488.0502734701574
2456,2764.38265093896
2457,2886.6894777785838
2458,2886.6894777785838
2459,2886.6894777785838
2460,2886.6894777785838
2461,2886.6894777785838
2462,2759.200326614607
2463,1972.667769027728
2464,1232.1448251878155
2465,193.2129003823784
2466,0.0
2467,0.0
2468,0.0
2469,0.0
2470,0.0
2471,0.0
2472,0.0
2473,0.0
2474,0.0
2475,0.0
2476,0.0
2477,0.0
2478,207.1297730597879
2479,1397.3955484066837
2480,2161.201297719294
2481,2886.6894777785838
2482,2886.6894777785838
2483,2886.6894777785838
2484,2886.6894777785838
2485,2886.6894777785838
2486,2886.6894777785838
2487,2133.725021404605
2488,1061.7036737241635
2489,153.2492384830897
2490,0.0
2491,0.0
2492,0.0
2493,0.0
2494,0.0
2495,0.0
2496,0.0
2497,0.0
2498,0.0
2499,0.0
2500,0.0
2501,0.0
2502,54.65839002575139
2503,385.72769697752335
2504,1589.4114274464534
2505,2886.6894777785838
2506,2886.6894777785838
2507,2886.6894777785838
2508,2189.9666533377604
2509,1542.3603264160963
2510,1665.5190656960576
2511,1134.6672316823538
2512,658.8904631096037
2513,95.21016407661604
2514,0.0
2515,0.0
2516,0.0
2517,0.0
2518,0.0
2519,0.0
2520,0.0
2521,0.0
2522,0.0
2523,0.0
2524,0.0
2525,0.0
2526,152.72713686903882
2527,815.1175260947409
2528,1734.6071851659256
2529,2366.8553608866614
2530,2886.6894777785838
2531,2886.6894777785838
2532,2886.6894777785838
2533,1338.3447681964117
2534,1200.8903354139295
2535,652.260981693253
2536,272.7065061795107
2537,25.2593715057298
2538,0.0
2539,0.0
2540,0.0
2541,0.0
2542,0.0
2543,0.0
2544,0.0
2545,0.0
2546,0.0
2547,0.0
2548,0.0
2549,0.0
2550,111.334010248441
2551,1215.9587269408228
2552,1544.3824212241034
2553,1247.8289115929422
2554,2456.957914895429
2555,2886.6894777785838
2556,2126.6232039242
2557,2886.6894777785838
2558,2871.896565327989
2559,2520.498845739301
2560,1258.9887198231954
2561,176.85102947823108
2562,0.0
2563,0.0
2564,0.0
2565,0.0
2566,0.0
2567,0.0
2568,0.0
2569,0.0
2570,0.0
2571,0.0
2572,0.0
2573,0.0
2574,134.23423198663957
2575,1735.1025513359446
2576,2886.6894777785838
2577,2886.6894777785838
2578,2886.6894777785838
2579,2886.6894777785838
2580,2886.6894777785838
2581,2115.330853076163
2582,2572.989371235585
2583,2886.6894777785838
2584,1383.961826191994
2585,193.93944438506236
2586,0.0
2587,0.0
2588,0.0
2589,0.0
2590,0.0
2591,0.0
2592,0.0
2593,0.0
2594,0.0
2595,0.0
2596,0.0
2597,0.0
2598,158.24833229455615
2599,1304.3374230101488
2600,2631.4820271535777
2601,2886.6894777785838
2602,2704.963065822768
2603,2886.6894777785838
2604,2613.9349960191303
2605,2886.6894777785838
2606,2886.6894777785838
2607,2014.2184174283125
2608,667.8809185648801
2609,85.00289596581098
2610,0.0
2611,0.0
2612,0.0
2613,0.0
2614,0.0
2615,0.0
2616,0.0
2617,0.0
2618,0.0
2619,0.0
2620,0.0
2621,0.0
2622,27.600886251493115
2623,189.11201981980943
2624,489.8095189868301
2625,533.6257378281982
2626,595.7679643604562
2627,827.0595087901495
2628,660.3248565600124
2629,1925.0651596003784
2630,1263.65022100762
2631,1057.8944998944726
2632,844.2060250149455
2633,112.82149081375373
2634,0.0
2635,0.0
2636,0.0
2637,0.0
2638,0.0
2639,0.0
2640,0.0
2641,0.0
2642,0.0
2643,0.0
2644,0.0
2645,0.0
2646,81.63222595848056
2647,662.3909710644205
2648,1390.115311662798
2649,1371.789861670657
2650,2169.61472023467
2651,2187.921232829924
2652,2886.6894777785838
2653,2517.589358331122
2654,1896.626285126785
2655,2624.6650016326284
2656,1105.9116379245852
2657,115.83693341869298
2658,0.0
2659,0.0
2660,0.0
2661,0.0
2662,0.0
2663,0.0
2664,0.0
2665,0.0
2666,0.0
2667,0.0
2668,0.0
2669,0.0
2670,103.15564426049936
2671,541.1402281180281
2672,1364.527316050826
2673,2356.9927609669007
2674,2886.6894777785838
2675,2886.6894777785838
2676,2886.6894777785838
2677,2886.6894777785838
2678,2886.6894777785838
2679,1755.401436042766
2680,588.2195126542758
2681,124.73904067264432
2682,0.0
2683,0.0
2684,0.0
2685,0.0
2686,0.0
2687,0.0
2688,0.0
2689,0.0
2690,0.0
2691,0.0
2692,0.0
2693,0.0
2694,123.3215349623146
2695,1311.1934515058613
2696,2792.3327958554355
2697,2886.6894777785838
2698,2886.6894777785838
2699,2886.6894777785838
2700,2886.6894777785838
2701,2886.6894777785838
2702,2886.6894777785838
2703,2797.425398171799
2704,1341.5088668787844
2705,175.53180325497803
2706,0.0
2707,0.0
2708,0.0
2709,0.0
2710,0.0
2711,0.0
2712,0.0
2713,0.0
2714,0.0
2715,0.0
2716,0.0
2717,0.0
2718,238.97422995879887
2719,1709.5689360228432
2720,2886.6894777785838
2721,2886.6894777785838
2722,2886.6894777785838
2723,2886.6894777785838
2724,2886.6894777785838
2725,2886.6894777785838
2726,2886.6894777785838
2727,2886.6894777785838
2728,1408.661321012496
2729,169.2278194231991
2730,0.0
2731,0.0
2732,0.0
2733,0.0
2734,0.0
2735,0.0
2736,0.0
2737,0.0
2738,0.0
2739,0.0
2740,0.0
2741,0.0
2742,221.30990161326437
2743,1054.7578375157425
2744,2193.241335713972
2745,2886.6894777785838
2746,2886.6894777785838
2747,2886.6894777785838
2748,2886.6894777785838
2749,2886.6894777785838
2750,2886.6894777785838
2751,2205.7392826128244
2752,1145.977638609746
2753,164.8356766292284
2754,0.0
2755,0.0
2756,0.0
2757,0.0
2758,0.0
2759,0.0
2760,0.0
2761,0.0
2762,0.0
2763,0.0
2764,0.0
2765,0.0
2766,229.567307879854
2767,1826.3775845084697
2768,2886.6894777785838
2769,2886.6894777785838
2770,2886.6894777785838
2771,2886.6894777785838
2772,2886.6894777785838
2773,2886.6894777785838
2774,2886.6894777785838
2775,2187.414995772691
2776,1288.125439230634
2777,186.98086636841597
2778,0.0
2779,0.0
2780,0.0
2781,0.0
2782,0.0
2783,0.0
2784,0.0
2785,0.0
2786,0.0
2787,0.0
2788,0.0
2789,0.0
2790,115.86733691741034
2791,1263.3306367119771
2792,2233.1118288861144
2793,2886.6894777785838
2794,2886.6894777785838
2795,2886.6894777785838
2796,2886.6894777785838
2797,2886.6894777785838
2798,2886.6894777785838
2799,2378.8020175494403
2800,1339.7476569666017
2801,162.51097777815306
2802,0.0
2803,0.0
2804,0.0
2805,0.0
2806,0.0
2807,0.0
2808,0.0
2809,0.0
2810,0.0
2811,0.0
2812,0.0
2813,0.0
2814,131.4067145974818
2815,1569.525270204732
2816,2886.6894777785838
2817,2886.6894777785838
2818,2886.6894777785838
2819,2886.6894777785838
2820,2886.6894777785838
2821,2220.1444756515525
2822,1387.9128305405677
2823,1048.297275265871
2824,804.6305168127285
2825,142.99325158873768
2826,0.0
2827,0.0
2828,0.0
2829,0.0
2830,0.0
2831,0.0
2832,0.0
2833,0.0
2834,0.0
2835,0.0
2836,0.0
2837,0.0
2838,126.45576053765038
2839,521.0342918192273
2840,965.1283741406298
2841,1859.3443769443688
2842,2886.6894777785838
2843,2886.6894777785838
2844,2886.6894777785838
2845,2886.6894777785838
2846,2886.6894777785838
2847,2671.734269236307
2848,1502.0915598885697
2849,160.11748311272024
2850,0.0
2851,0.0
2852,0.0
2853,0.0
2854,0.0
2855,0.0
2856,0.0
2857,0.0
2858,0.0
2859,0.0
2860,0.0
2861,0.0
2862,126.45577810469442
2863,1471.0865609193368
2864,1913.9121069857476
2865,2886.6894777785838
2866,2886.6894777785838
2867,2886.6894777785838
2868,2707.144642961659
2869,2886.6894777785838
2870,2466.1036118798834
2871,1726.42429520692
2872,1086.3061807866832
2873,136.55979856961133
2874,0.0
2875,0.0
2876,0.0
2877,0.0
2878,0.0
2879,0.0
2880,0.0
2881,0.0
2882,0.0
2883,0.0
2884,0.0
2885,0.0
2886,179.04577155275493
2887,1156.9697367727188
2888,2180.109882010036
2889,2886.6894777785838
2890,2886.6894777785838
2891,2886.6894777785838
2892,2886.6894777785838
2893,2750.6985676081645
2894,2886.6894777785838
2895,2363.917887669936
2896,1224.4647908877482
2897,161.65585428550267
2898,0.0
2899,0.0
2900,0.0
2901,0.0
2902,0.0
2903,0.0
2904,0.0
2905,0.0
2906,0.0
2907,0.0
2908,0.0
2909,0.0
2910,173.19582082641944
2911,1874.677932451848
2912,2886.6894777785838
2913,2886.6894777785838
2914,2886.6894777785838
2915,2886.6894777785838
2916,2886.6894777785838
2917,2886.6894777785838
2918,2688.322993861129
2919,2165.2252656196824
2920,971.7229727574586
2921,110.20748512320566
2922,0.0
2923,0.0
2924,0.0
2925,0.0
2926,0.0
2927,0.0
2928,0.0
2929,0.0
2930,0.0
2931,0.0
2932,0.0
2933,0.0
2934,185.83221641914605
2935,1150.2621246768952
2936,1264.866149153361
2937,1867.568321831408
2938,2141.494969721942
2939,2886.6894777785838
2940,2886.6894777785838
2941,2817.1262984609225
2942,2595.620481801497
2943,1594.778314632949
2944,1074.2612127894904
2945,179.62239640870743
2946,0.0
2947,0.0
2948,0.0
2949,0.0
2950,0.0
2951,0.0
2952,0.0
2953,0.0
2954,0.0
2955,0.0
2956,0.0
2957,0.0
2958,159.49348457384588
2959,2069.0798675237547
2960,2886.6894777785838
2961,2886.6894777785838
2962,2886.6894777785838
2963,2886.6894777785838
2964,2886.6894777785838
2965,2886.6894777785838
2966,2886.6894777785838
2967,2478.195033774569
2968,1143.9782028559891
2969,129.90118704948168
2970,0.0
2971,0.0
2972,0.0
2973,0.0
2974,0.0
2975,0.0
2976,0.0
2977,0.0
2978,0.0
2979,0.0
2980,0.0
2981,0.0
2982,270.15350699443457
2983,1596.8140310254564
2984,2886.6894777785838
2985,2886.6894777785838
2986,2886.6894777785838
2987,2886.6894777785838
2988,2886.6894777785838
2989,2886.6894777785838
2990,2886.6894777785838
2991,1581.6565812085755
2992,958.69479205471
2993,129.55502095855252
2994,0.0
2995,0.0
2996,0.0
2997,0.0
2998,0.0
2999,0.0
3000,0.0
3001,0.0
3002,0.0
3003,0.0
3004,0.0
3005,0.0
3006,235.03095703374524
3007,1484.0291313495825
3008,2453.57338966014
3009,2756.737894911774
3010,2886.6894777785838
3011,2886.6894777785838
3012,2457.598087033677
3013,2066.7868780567264
3014,2543.411242941225
3015,1062.3879776655851
3016,397.3417315037502
3017,30.633344664810394
3018,0.0
3019,0.0
3020,0.0
3021,0.0
3022,0.0
3023,0.0
3024,0.0
3025,0.0
3026,0.0
3027,0.0
3028,0.0
3029,0.0
3030,194.94722248505803
3031,1447.542524172696
3032,2480.7287665894646
3033,2886.6894777785838
3034,2886.6894777785838
3035,2886.6894777785838
3036,2312.369572722265
3037,2886.6894777785838
3038,2886.6894777785838
3039,970.1762250518556
3040,434.5354726505528
3041,38.26396719003204
3042,0.0
3043,0.0
3044,0.0
3045,0.0
3046,0.0
3047,0.0
3048,0.0
3049,0.0
3050,0.0
3051,0.0
3052,0.0
3053,0.0
3054,140.56353685617069
3055,1634.264254514006
3056,2672.264504607031
3057,2597.9788518947053
3058,2886.6894777785838
3059,2702.5963840681693
3060,2886.6894777785838
3061,2886.6894777785838
3062,2607.7872904508563
3063,1812.876233330658
3064,836.309460245807
3065,109.32686218822003
3066,0.0
3067,0.0
3068,0.0
3069,0.0
3070,0.0
3071,0.0
3072,0.0
3073,0.0
3074,0.0
3075,0.0
3076,0.0
3077,0.0
3078,163.37011371398503
3079,1100.430616780859
3080,1277.313794568016
3081,2259.534060856811
3082,2886.6894777785838
3083,2886.6894777785838
3084,2886.6894777785838
3085,2886.6894777785838
3086,2886.6894777785838
3087,2445.8661607857807
3088,1052.5846727338594
3089,102.51585900600617
3090,0.0
3091,0.0
3092,0.0
3093,0.0
3094,0.0
3095,0.0
3096,0.0
3097,0.0
3098,0.0
3099,0.0
3100,0.0
3101,0.0
3102,176.2425200991194
3103,1270.0227820128562
3104,2533.1384526779966
3105,2886.6894777785838
3106,2886.6894777785838
3107,2886.6894777785838
3108,2886.6894777785838
3109,2886.6894777785838
3110,2886.6894777785838
3111,2531.14414774667
3112,1410.1961767164496
3113,150.11265716893925
3114,0.0
3115,0.0
3116,0.0
3117,0.0
3118,0.0
3119,0.0
3120,0.0
3121,0.0
3122,0.0
3123,0.0
3124,0.0
3125,0.0
3126,141.46555235808745
3127,1357.0820366975124
3128,1996.530975210129
3129,2788.472132735621
3130,1845.747054898828
3131,2886.6894777785838
3132,2886.6894777785838
3133,2886.6894777785838
3134,2886.6894777785838
3135,2430.226255215069
3136,1312.6987693742774
3137,131.65618867737533
3138,0.0
3139,0.0
3140,0.0
3141,0.0
3142,0.0
3143,0.0
3144,0.0
3145,0.0
3146,0.0
3147,0.0
3148,0.0
3149,0.0
3150,94.66221183311792
3151,910.3549676114916
3152,1376.4201900460318
3153,2579.615842279299
3154,2886.6894777785838
3155,2886.6894777785838
3156,2886.6894777785838
3157,2886.6894777785838
3158,2813.934945505562
3159,1580.6673804445657
3160,954.5693696042584
3161,154.10315858661315
3162,0.0
3163,0.0
3164,0.0
3165,0.0
3166,0.0
3167,0.0
3168,0.0
3169,0.0
3170,0.0
3171,0.0
3172,0.0
3173,0.0
3174,179.70301980160824
3175,1046.3581046755185
3176,2422.6586760765936
3177,2886.6894777785838
3178,2886.6894777785838
3179,2886.6894777785838
3180,2886.6894777785838
3181,2886.6894777785838
3182,2886.6894777785838
3183,2090.802713872304
3184,903.055135438941
3185,84.3472735383604
3186,0.0
3187,0.0
3188,0.0
3189,0.0
3190,0.0
3191,0.0
3192,0.0
3193,0.0
3194,0.0
3195,0.0
3196,0.0
3197,0.0
3198,151.76297849567266
3199,1228.0270737140763
3200,2629.904978373821
3201,2886.6894777785838
3202,2886.6894777785838
3203,2886.6894777785838
3204,2886.6894777785838
3205,2886.6894777785838
3206,2309.245213178573
3207,1784.9177921054998
3208,1040.9066456515757
3209,80.27434821499997
3210,0.0
3211,0.0
3212,0.0
3213,0.0
3214,0.0
3215,0.0
3216,0.0
3217,0.0
3218,0.0
3219,0.0
3220,0.0
3221,0.0
3222,214.14284105277363
3223,1297.2771102743695
3224,2446.2071586888324
3225,2886.6894777785838
3226,2886.6894777785838
3227,2886.6894777785838
3228,2886.6894777785838
3229,2852.425910343854
3230,2886.6894777785838
3231,1853.9739781656965
3232,1190.621393338076
3233,110.88845200578312
3234,0.0
3235,0.0
3236,0.0
3237,0.0
3238,0.0
3239,0.0
3240,0.0
3241,0.0
3242,0.0
3243,0.0
3244,0.0
3245,0.0
3246,122.18978732129388
3247,301.72082138844416
3248,702.5999760052974
3249,975.9385094780258
3250,1105.466299473948
3251,1246.1183062606733
3252,2886.6894777785838
3253,2886.6894777785838
3254,2166.640622508891
3255,1737.6559268283124
3256,995.4922131159096
3257,153.18562175800696
3258,0.0
3259,0.0
3260,0.0
3261,0.0
3262,0.0
3263,0.0
3264,0.0
3265,0.0
3266,0.0
3267,0.0
3268,0.0
3269,0.0
3270,64.70931780109845
3271,260.2263545900718
3272,356.7409016941595
3273,1410.6919489682862
3274,1550.6586732390049
3275,2303.067591170898
3276,2886.6894777785838
3277,2411.2919166989614
3278,2886.6894777785838
3279,2068.731214117677
3280,835.9928797585052
3281,105.20342107157894
3282,0.0
3283,0.0
3284,0.0
3285,0.0
3286,0.0
3287,0.0
3288,0.0
3289,0.0
3290,0.0
3291,0.0
3292,0.0
3293,0.0
3294,175.51446860882604
3295,829.1620260848939
3296,2364.8611711396675
3297,2886.6894777785838
3298,2886.6894777785838
3299,2886.6894777785838
3300,1532.5478560683848
3301,2886.6894777785838
3302,2213.320051500756
3303,1719.4810343397698
3304,710.9046012337358
3305,79.92235722236444
3306,0.0
3307,0.0
3308,0.0
3309,0.0
3310,0.0
3311,0.0
3312,0.0
3313,0.0
3314,0.0
3315,0.0
3316,0.0
3317,0.0
3318,201.51965272170696
3319,1290.3457614126503
3320,2146.3004863903247
3321,2725.725149130737
3322,2886.6894777785838
3323,2886.6894777785838
3324,2886.6894777785838
3325,2886.6894777785838
3326,2886.6894777785838
3327,1985.678671403602
3328,823.6640954759962
3329,93.17254635436964
3330,0.0
3331,0.0
3332,0.0
3333,0.0
3334,0.0
3335,0.0
3336,0.0
3337,0.0
3338,0.0
3339,0.0
3340,0.0
3341,0.0
3342,133.42649173848366
3343,577.9836903898705
3344,1906.7295203766976
3345,2886.6894777785838
3346,2614.242283480485
3347,2536.6197448850307
3348,2886.6894777785838
3349,2886.6894777785838
3350,2772.050539588156
3351,2485.701712157037
3352,992.2939792934236
3353,135.46291259929717
3354,0.0
3355,0.0
3356,0.0
3357,0.0
3358,0.0
3359,0.0
3360,0.0
3361,0.0
3362,0.0
3363,0.0
3364,0.0
3365,0.0
3366,112.08506850457924
3367,1055.569202164328
3368,2545.2754235682914
3369,2886.6894777785838
3370,2886.6894777785838
3371,2886.6894777785838
3372,2886.6894777785838
3373,2886.6894777785838
3374,2886.6894777785838
3375,2252.899698184016
3376,1053.7692703370526
3377,109.16380884971376
3378,0.0
3379,0.0
3380,0.0
3381,0.0
3382,0.0
3383,0.0
3384,0.0
3385,0.0
3386,0.0
3387,0.0
3388,0.0
3389,0.0
3390,63.66194776497212
3391,757.8169675747671
3392,1636.5811335037288
3393,1722.0536917829793
3394,2886.6894777785838
3395,2640.580590986601
3396,2886.6894777785838
3397,2886.6894777785838
3398,2141.646299328189
3399,1734.801951666195
3400,738.7513054852851
3401,135.80346264782708
3402,0.0
3403,0.0
3404,0.0
3405,0.0
3406,0.0
3407,0.0
3408,0.0
3409,0.0
3410,0.0
3411,0.0
3412,0.0
3413,0.0
3414,153.0666037714622
3415,1173.2886940066116
3416,2270.586946248256
3417,2886.6894777785838
3418,2886.6894777785838
3419,2886.6894777785838
3420,2886.6894777785838
3421,2886.6894777785838
3422,2189.1278588331456
3423,2109.393410394641
3424,851.0856617391955
3425,117.48607534345038
3426,0.0
3427,0.0
3428,0.0
3429,0.0
3430,0.0
3431,0.0
3432,0.0
3433,0.0
3434,0.0
3435,0.0
3436,0.0
3437,0.0
3438,131.9889034090647
3439,782.0669971962989
3440,2668.963013813343
3441,2133.5421129910665
3442,2375.6278271082338
3443,2886.6894777785838
3444,2886.6894777785838
3445,2886.6894777785838
3446,2886.6894777785838
3447,2886.6894777785838
3448,1312.475165084002
3449,153.35859632407798
3450,0.0
3451,0.0
3452,0.0
3453,0.0
3454,0.0
3455,0.0
3456,0.0
3457,0.0
3458,0.0
3459,0.0
3460,0.0
3461,0.0
3462,154.59421113519903
3463,889.6316452824115
3464,998.079238922338
3465,2394.1090483042453
3466,2384.126132252657
3467,2886.6894777785838
3468,2799.842724046748
3469,1710.56318016255
3470,1720.038829839052
3471,1059.2508843652645
3472,571.6124644773244
3473,49.75650262336346
3474,0.0
3475,0.0
3476,0.0
3477,0.0
3478,0.0
3479,0.0
3480,0.0
3481,0.0
3482,0.0
3483,0.0
3484,0.0
3485,0.0
3486,62.36644795618074
3487,493.6366563544819
3488,1319.8379188498006
3489,2886.6894777785838
3490,2886.6894777785838
3491,2886.6894777785838
3492,2886.6894777785838
3493,1541.462649480232
3494,1851.472823112681
3495,959.4169847077592
3496,385.03212070792426
3497,69.30909817925466
3498,0.0
3499,0.0
3500,0.0
3501,0.0
3502,0.0
3503,0.0
3504,0.0
3505,0.0
3506,0.0
3507,0.0
3508,0.0
3509,0.0
3510,211.98915494717264
3511,1327.5613408251638
3512,2600.717178152622
3513,2886.6894777785838
3514,2886.6894777785838
3515,2886.6894777785838
3516,2886.6894777785838
