timestamp,ghi_wm2,dni_wm2,dhi_wm2,temp_air_c,wind_speed_ms,dc_power_kw,ac_power_kw,dc_energy_kwh,ac_energy_kwh,pv_generation_kwh
2024-07-17 18:00:00,0.0,0.0,0.0,25.21,0.21,0.0,0.0,0.0,0.0,0.0
2024-07-17 19:00:00,0.0,0.0,0.0,25.07,0.07,0.0,0.0,0.0,0.0,0.0
2024-07-17 20:00:00,0.0,0.0,0.0,24.9,0.21,0.0,0.0,0.0,0.0,0.0
2024-07-17 21:00:00,0.0,0.0,0.0,24.69,0.07,0.0,0.0,0.0,0.0,0.0
2024-07-17 22:00:00,0.0,0.0,0.0,23.53,0.69,0.0,0.0,0.0,0.0,0.0
2024-07-17 23:00:00,0.0,0.0,0.0,23.51,1.03,0.0,0.0,0.0,0.0,0.0
2024-07-18 00:00:00,0.0,0.0,0.0,23.53,0.97,0.0,0.0,0.0,0.0,0.0
2024-07-18 01:00:00,0.0,0.0,0.0,23.41,0.76,0.0,0.0,0.0,0.0,0.0
2024-07-18 02:00:00,0.0,0.0,0.0,23.16,0.62,0.0,0.0,0.0,0.0,0.0
2024-07-18 03:00:00,0.0,0.0,0.0,23.27,0.76,0.0,0.0,0.0,0.0,0.0
2024-07-18 04:00:00,0.0,0.0,0.0,23.19,0.9,0.0,0.0,0.0,0.0,0.0
2024-07-18 05:00:00,0.0,0.0,0.0,23.14,0.69,0.0,0.0,0.0,0.0,0.0
2024-07-18 06:00:00,0.0,0.0,0.0,23.08,0.48,0.0,0.0,0.0,0.0,0.0
2024-07-18 07:00:00,142.05,199.97,97.75,23.22,0.55,1090.3069,928.5299,1090.3069,928.5299,928.5299
2024-07-18 08:00:00,296.05,278.0,172.05,23.6,0.55,2354.6704,2007.5592,2354.6704,2007.5592,2007.5592
2024-07-18 09:00:00,418.65,288.15,234.65,25.07,0.21,3280.9389,2795.796,3280.9389,2795.796,2795.796
2024-07-18 10:00:00,451.95,195.68,298.15,26.04,0.28,3491.3273,2886.6895,3491.3273,2886.6895,2886.6895
2024-07-18 11:00:00,624.65,329.24,335.5,26.73,0.14,4692.3963,2886.6895,4692.3963,2886.6895,2886.6895
2024-07-18 12:00:00,515.75,206.59,327.95,27.18,0.28,3924.3712,2886.6895,3924.3712,2886.6895,2886.6895
2024-07-18 13:00:00,513.95,295.6,254.9,26.25,0.21,3982.854,2886.6895,3982.854,2886.6895,2886.6895
2024-07-18 14:00:00,485.4,360.65,203.25,27.14,0.41,3778.8802,2886.6895,3778.8802,2886.6895,2886.6895
2024-07-18 15:00:00,350.45,391.54,102.45,27.25,0.21,2800.0926,2387.0737,2800.0926,2387.0737,2387.0737
2024-07-18 16:00:00,164.05,206.15,73.4,25.65,0.14,1289.7258,1099.0768,1289.7258,1099.0768,1099.0768
2024-07-18 17:00:00,43.95,102.1,22.05,24.94,0.28,290.8693,244.842,290.8693,244.842,244.842
2024-07-18 18:00:00,0.0,0.0,0.0,24.58,0.83,0.0,0.0,0.0,0.0,0.0
2024-07-18 19:00:00,0.0,0.0,0.0,24.36,0.9,0.0,0.0,0.0,0.0,0.0
2024-07-18 20:00:00,0.0,0.0,0.0,24.11,1.1,0.0,0.0,0.0,0.0,0.0
2024-07-18 21:00:00,0.0,0.0,0.0,23.68,0.69,0.0,0.0,0.0,0.0,0.0
2024-07-18 22:00:00,0.0,0.0,0.0,23.96,0.21,0.0,0.0,0.0,0.0,0.0
2024-07-18 23:00:00,0.0,0.0,0.0,23.71,0.28,0.0,0.0,0.0,0.0,0.0
2024-07-19 00:00:00,0.0,0.0,0.0,23.55,0.14,0.0,0.0,0.0,0.0,0.0
2024-07-19 01:00:00,0.0,0.0,0.0,23.32,0.14,0.0,0.0,0.0,0.0,0.0
2024-07-19 02:00:00,0.0,0.0,0.0,22.53,1.17,0.0,0.0,0.0,0.0,0.0
2024-07-19 03:00:00,0.0,0.0,0.0,22.55,1.1,0.0,0.0,0.0,0.0,0.0
2024-07-19 04:00:00,0.0,0.0,0.0,22.64,0.9,0.0,0.0,0.0,0.0,0.0
2024-07-19 05:00:00,0.0,0.0,0.0,22.73,0.69,0.0,0.0,0.0,0.0,0.0
2024-07-19 06:00:00,0.0,0.0,0.0,22.8,0.62,0.0,0.0,0.0,0.0,0.0
2024-07-19 07:00:00,126.4,119.27,99.95,23.0,0.83,952.1952,810.4359,952.1952,810.4359,810.4359
2024-07-19 08:00:00,388.65,548.07,143.9,23.49,0.9,3125.6379,2663.675,3125.6379,2663.675,2663.675
2024-07-19 09:00:00,559.35,547.97,209.0,25.2,0.76,4367.7739,2886.6895,4367.7739,2886.6895,2886.6895
2024-07-19 10:00:00,621.25,506.22,222.85,26.55,0.62,4751.7766,2886.6895,4751.7766,2886.6895,2886.6895
2024-07-19 11:00:00,818.2,740.0,167.4,27.51,0.41,5977.9692,2886.6895,5977.9692,2886.6895,2886.6895
2024-07-19 12:00:00,740.65,690.64,111.9,28.69,0.21,5436.0976,2886.6895,5436.0976,2886.6895,2886.6895
2024-07-19 13:00:00,757.3,687.98,153.45,28.95,0.21,5553.6908,2886.6895,5553.6908,2886.6895,2886.6895
2024-07-19 14:00:00,604.6,621.33,117.7,29.57,0.41,4581.9106,2886.6895,4581.9106,2886.6895,2886.6895
2024-07-19 15:00:00,375.45,427.75,104.0,29.58,0.55,2956.7976,2520.5401,2956.7976,2520.5401,2520.5401
2024-07-19 16:00:00,178.5,260.48,63.7,27.53,0.0,1393.1974,1187.5825,1393.1974,1187.5825,1187.5825
2024-07-19 17:00:00,32.3,75.5,16.05,26.73,0.0,195.6793,163.5604,195.6793,163.5604,163.5604
2024-07-19 18:00:00,0.0,0.0,0.0,26.16,0.34,0.0,0.0,0.0,0.0,0.0
2024-07-19 19:00:00,0.0,0.0,0.0,25.83,0.62,0.0,0.0,0.0,0.0,0.0
2024-07-19 20:00:00,0.0,0.0,0.0,25.46,0.9,0.0,0.0,0.0,0.0,0.0
2024-07-19 21:00:00,0.0,0.0,0.0,25.17,1.31,0.0,0.0,0.0,0.0,0.0
2024-07-19 22:00:00,0.0,0.0,0.0,24.82,1.38,0.0,0.0,0.0,0.0,0.0
2024-07-19 23:00:00,0.0,0.0,0.0,24.58,1.17,0.0,0.0,0.0,0.0,0.0
2024-07-20 00:00:00,0.0,0.0,0.0,24.38,1.24,0.0,0.0,0.0,0.0,0.0
2024-07-20 01:00:00,0.0,0.0,0.0,24.15,1.17,0.0,0.0,0.0,0.0,0.0
2024-07-20 02:00:00,0.0,0.0,0.0,23.87,1.03,0.0,0.0,0.0,0.0,0.0
2024-07-20 03:00:00,0.0,0.0,0.0,23.71,0.97,0.0,0.0,0.0,0.0,0.0
2024-07-20 04:00:00,0.0,0.0,0.0,23.61,1.1,0.0,0.0,0.0,0.0,0.0
2024-07-20 05:00:00,0.0,0.0,0.0,23.53,0.97,0.0,0.0,0.0,0.0,0.0
2024-07-20 06:00:00,0.0,0.0,0.0,23.53,1.03,0.0,0.0,0.0,0.0,0.0
2024-07-20 07:00:00,174.0,232.62,122.35,23.76,1.1,1351.4939,1151.739,1351.4939,1151.739,1151.739
2024-07-20 08:00:00,350.75,485.19,133.8,25.1,0.97,2803.0598,2389.4302,2803.0598,2389.4302,2389.4302
2024-07-20 09:00:00,559.05,603.86,172.45,26.29,0.9,4362.5678,2886.6895,4362.5678,2886.6895,2886.6895
2024-07-20 10:00:00,734.35,713.74,171.85,27.59,0.69,5493.5582,2886.6895,5493.5582,2886.6895,2886.6895
2024-07-20 11:00:00,809.1,773.63,127.75,28.82,0.41,5862.296,2886.6895,5862.296,2886.6895,2886.6895
2024-07-20 12:00:00,806.75,710.12,159.3,29.95,0.28,5810.9212,2886.6895,5810.9212,2886.6895,2886.6895
2024-07-20 13:00:00,569.3,440.0,182.5,30.12,0.69,4316.9862,2886.6895,4316.9862,2886.6895,2886.6895
2024-07-20 14:00:00,427.65,364.35,141.65,27.02,0.83,3383.6673,2883.1783,3383.6673,2883.1783,2883.1783
2024-07-20 15:00:00,356.4,380.24,114.65,26.59,0.9,2858.8319,2436.9709,2858.8319,2436.9709,2436.9709
2024-07-20 16:00:00,178.7,200.36,90.2,26.5,0.21,1376.2288,1173.023,1376.2288,1173.023,1173.023
2024-07-20 17:00:00,37.0,68.3,22.25,26.17,0.14,223.9842,187.7162,223.9842,187.7162,187.7162
2024-07-20 18:00:00,0.0,0.0,0.0,25.53,0.21,0.0,0.0,0.0,0.0,0.0
2024-07-20 19:00:00,0.0,0.0,0.0,25.35,0.34,0.0,0.0,0.0,0.0,0.0
2024-07-20 20:00:00,0.0,0.0,0.0,24.81,0.62,0.0,0.0,0.0,0.0,0.0
2024-07-20 21:00:00,0.0,0.0,0.0,24.45,0.83,0.0,0.0,0.0,0.0,0.0
2024-07-20 22:00:00,0.0,0.0,0.0,24.18,0.9,0.0,0.0,0.0,0.0,0.0
2024-07-20 23:00:00,0.0,0.0,0.0,23.92,0.76,0.0,0.0,0.0,0.0,0.0
2024-07-21 00:00:00,0.0,0.0,0.0,23.72,0.69,0.0,0.0,0.0,0.0,0.0
2024-07-21 01:00:00,0.0,0.0,0.0,23.3,0.76,0.0,0.0,0.0,0.0,0.0
2024-07-21 02:00:00,0.0,0.0,0.0,23.38,0.83,0.0,0.0,0.0,0.0,0.0
2024-07-21 03:00:00,0.0,0.0,0.0,23.32,0.55,0.0,0.0,0.0,0.0,0.0
2024-07-21 04:00:00,0.0,0.0,0.0,23.39,0.34,0.0,0.0,0.0,0.0,0.0
2024-07-21 05:00:00,0.0,0.0,0.0,23.36,0.34,0.0,0.0,0.0,0.0,0.0
2024-07-21 06:00:00,0.0,0.0,0.0,23.27,0.41,0.0,0.0,0.0,0.0,0.0
2024-07-21 07:00:00,158.3,202.83,113.2,23.46,0.48,1221.2779,1040.4776,1221.2779,1040.4776,1040.4776
2024-07-21 08:00:00,312.2,276.93,188.2,24.49,0.34,2462.7111,2099.6613,2462.7111,2099.6613,2099.6613
2024-07-21 09:00:00,434.85,278.96,256.0,25.51,0.34,3387.3426,2886.2223,3387.3426,2886.2223,2886.2223
2024-07-21 10:00:00,541.45,377.77,243.3,26.33,0.34,4182.0698,2886.6895,4182.0698,2886.6895,2886.6895
2024-07-21 11:00:00,590.4,336.27,293.8,26.85,0.55,4501.8403,2886.6895,4501.8403,2886.6895,2886.6895
2024-07-21 12:00:00,558.15,382.47,208.9,27.09,0.83,4291.62,2886.6895,4291.62,2886.6895,2886.6895
2024-07-21 13:00:00,641.35,515.11,187.8,27.2,0.83,4884.142,2886.6895,4884.142,2886.6895,2886.6895
2024-07-21 14:00:00,520.45,495.49,130.85,27.65,0.48,4044.8546,2886.6895,4044.8546,2886.6895,2886.6895
2024-07-21 15:00:00,286.65,270.27,114.5,27.57,0.14,2266.1452,1932.3976,2266.1452,1932.3976,1932.3976
2024-07-21 16:00:00,190.5,232.0,87.8,26.78,0.21,1494.4675,1274.0289,1494.4675,1274.0289,1274.0289
2024-07-21 17:00:00,40.9,86.53,22.15,25.65,1.03,264.5969,222.404,264.5969,222.404,222.404
2024-07-21 18:00:00,0.0,0.0,0.0,25.11,0.34,0.0,0.0,0.0,0.0,0.0
2024-07-21 19:00:00,0.0,0.0,0.0,24.92,0.41,0.0,0.0,0.0,0.0,0.0
2024-07-21 20:00:00,0.0,0.0,0.0,24.35,0.62,0.0,0.0,0.0,0.0,0.0
2024-07-21 21:00:00,0.0,0.0,0.0,24.13,1.1,0.0,0.0,0.0,0.0,0.0
2024-07-21 22:00:00,0.0,0.0,0.0,23.9,1.03,0.0,0.0,0.0,0.0,0.0
2024-07-21 23:00:00,0.0,0.0,0.0,23.51,0.76,0.0,0.0,0.0,0.0,0.0
2024-07-22 00:00:00,0.0,0.0,0.0,23.29,0.9,0.0,0.0,0.0,0.0,0.0
2024-07-22 01:00:00,0.0,0.0,0.0,23.34,1.1,0.0,0.0,0.0,0.0,0.0
2024-07-22 02:00:00,0.0,0.0,0.0,23.34,1.03,0.0,0.0,0.0,0.0,0.0
2024-07-22 03:00:00,0.0,0.0,0.0,23.11,1.03,0.0,0.0,0.0,0.0,0.0
2024-07-22 04:00:00,0.0,0.0,0.0,22.94,0.34,0.0,0.0,0.0,0.0,0.0
2024-07-22 05:00:00,0.0,0.0,0.0,22.64,0.9,0.0,0.0,0.0,0.0,0.0
2024-07-22 06:00:00,0.0,0.0,0.0,22.59,0.83,0.0,0.0,0.0,0.0,0.0
2024-07-22 07:00:00,78.55,83.73,59.9,22.7,0.69,551.175,467.4183,551.175,467.4183,467.4183
2024-07-22 08:00:00,147.7,90.31,107.2,23.0,1.03,1118.5488,952.6363,1118.5488,952.6363,952.6363
2024-07-22 09:00:00,219.2,116.34,144.5,23.55,1.24,1703.2054,1452.0095,1703.2054,1452.0095,1452.0095
2024-07-22 10:00:00,242.8,81.1,178.7,24.06,1.24,1878.3631,1601.4932,1878.3631,1601.4932,1601.4932
2024-07-22 11:00:00,363.2,180.51,203.75,24.07,1.03,2866.4854,2443.2885,2866.4854,2443.2885,2443.2885
2024-07-22 12:00:00,481.2,290.41,215.6,24.62,1.17,3794.5931,2886.6895,3794.5931,2886.6895,2886.6895
2024-07-22 13:00:00,475.55,237.61,266.0,25.48,0.9,3687.1189,2886.6895,3687.1189,2886.6895,2886.6895
2024-07-22 14:00:00,351.3,152.67,231.05,26.41,1.17,2736.3275,2332.6974,2736.3275,2332.6974,2332.6974
2024-07-22 15:00:00,175.35,41.29,149.0,26.27,1.38,1288.1427,1097.7272,1288.1427,1097.7272,1097.7272
2024-07-22 16:00:00,90.05,91.4,49.5,24.63,1.31,656.9339,557.9725,656.9339,557.9725,557.9725
2024-07-22 17:00:00,37.95,65.56,23.7,24.15,1.1,235.1981,197.2202,235.1981,197.2202,197.2202
2024-07-22 18:00:00,0.0,0.0,0.0,24.08,1.1,0.0,0.0,0.0,0.0,0.0
2024-07-22 19:00:00,0.0,0.0,0.0,23.92,1.17,0.0,0.0,0.0,0.0,0.0
2024-07-22 20:00:00,0.0,0.0,0.0,23.65,1.24,0.0,0.0,0.0,0.0,0.0
2024-07-22 21:00:00,0.0,0.0,0.0,23.39,1.17,0.0,0.0,0.0,0.0,0.0
2024-07-22 22:00:00,0.0,0.0,0.0,23.12,1.17,0.0,0.0,0.0,0.0,0.0
2024-07-22 23:00:00,0.0,0.0,0.0,22.84,1.03,0.0,0.0,0.0,0.0,0.0
2024-07-23 00:00:00,0.0,0.0,0.0,22.44,0.9,0.0,0.0,0.0,0.0,0.0
2024-07-23 01:00:00,0.0,0.0,0.0,22.12,0.76,0.0,0.0,0.0,0.0,0.0
2024-07-23 02:00:00,0.0,0.0,0.0,21.89,1.1,0.0,0.0,0.0,0.0,0.0
2024-07-23 03:00:00,0.0,0.0,0.0,21.9,1.1,0.0,0.0,0.0,0.0,0.0
2024-07-23 04:00:00,0.0,0.0,0.0,21.91,1.24,0.0,0.0,0.0,0.0,0.0
2024-07-23 05:00:00,0.0,0.0,0.0,21.91,1.24,0.0,0.0,0.0,0.0,0.0
2024-07-23 06:00:00,0.0,0.0,0.0,21.89,1.17,0.0,0.0,0.0,0.0,0.0
2024-07-23 07:00:00,188.4,382.48,103.05,22.33,1.24,1470.2459,1253.097,1470.2459,1253.097,1253.097
2024-07-23 08:00:00,309.1,359.66,147.55,23.52,1.66,2490.1168,2122.8875,2490.1168,2122.8875,2122.8875
2024-07-23 09:00:00,429.9,343.74,208.85,24.47,1.17,3419.8712,2886.6895,3419.8712,2886.6895,2886.6895
2024-07-23 10:00:00,534.25,269.63,320.8,25.34,0.76,4108.7668,2886.6895,4108.7668,2886.6895,2886.6895
2024-07-23 11:00:00,649.85,407.53,289.3,26.01,0.55,4926.7428,2886.6895,4926.7428,2886.6895,2886.6895
2024-07-23 12:00:00,641.1,437.0,240.8,27.13,0.62,4846.1713,2886.6895,4846.1713,2886.6895,2886.6895
2024-07-23 13:00:00,547.6,390.22,202.9,27.7,0.69,4199.5515,2886.6895,4199.5515,2886.6895,2886.6895
2024-07-23 14:00:00,496.8,409.01,174.1,26.38,0.76,3896.3348,2886.6895,3896.3348,2886.6895,2886.6895
2024-07-23 15:00:00,396.15,455.56,104.9,26.94,0.69,3152.7603,2686.9702,3152.7603,2686.9702,2686.9702
2024-07-23 16:00:00,169.35,229.77,67.2,27.04,0.34,1316.8275,1122.3051,1316.8275,1122.3051,1122.3051
2024-07-23 17:00:00,38.1,99.08,16.5,26.35,0.28,237.056,198.8941,237.056,198.8941,198.8941
2024-07-23 18:00:00,0.0,0.0,0.0,25.77,1.17,0.0,0.0,0.0,0.0,0.0
2024-07-23 19:00:00,0.0,0.0,0.0,25.19,1.31,0.0,0.0,0.0,0.0,0.0
2024-07-23 20:00:00,0.0,0.0,0.0,24.78,1.1,0.0,0.0,0.0,0.0,0.0
2024-07-23 21:00:00,0.0,0.0,0.0,24.16,0.97,0.0,0.0,0.0,0.0,0.0
2024-07-23 22:00:00,0.0,0.0,0.0,23.74,1.1,0.0,0.0,0.0,0.0,0.0
2024-07-23 23:00:00,0.0,0.0,0.0,23.24,1.03,0.0,0.0,0.0,0.0,0.0
2024-07-24 00:00:00,0.0,0.0,0.0,23.06,1.1,0.0,0.0,0.0,0.0,0.0
2024-07-24 01:00:00,0.0,0.0,0.0,22.87,1.24,0.0,0.0,0.0,0.0,0.0
2024-07-24 02:00:00,0.0,0.0,0.0,23.01,1.17,0.0,0.0,0.0,0.0,0.0
2024-07-24 03:00:00,0.0,0.0,0.0,22.87,1.24,0.0,0.0,0.0,0.0,0.0
2024-07-24 04:00:00,0.0,0.0,0.0,22.72,1.24,0.0,0.0,0.0,0.0,0.0
2024-07-24 05:00:00,0.0,0.0,0.0,22.66,1.1,0.0,0.0,0.0,0.0,0.0
2024-07-24 06:00:00,0.0,0.0,0.0,22.55,1.03,0.0,0.0,0.0,0.0,0.0
2024-07-24 07:00:00,148.2,175.75,108.9,22.77,0.9,1127.5756,960.3539,1127.5756,960.3539,960.3539
2024-07-24 08:00:00,412.5,577.28,152.75,23.74,1.17,3292.9638,2805.8895,3292.9638,2805.8895,2805.8895
2024-07-24 09:00:00,540.35,629.3,135.0,25.94,0.83,4234.178,2886.6895,4234.178,2886.6895,2886.6895
2024-07-24 10:00:00,690.05,679.53,151.25,27.03,0.69,5215.074,2886.6895,5215.074,2886.6895,2886.6895
2024-07-24 11:00:00,735.75,658.65,152.1,28.12,0.41,5438.5027,2886.6895,5438.5027,2886.6895,2886.6895
2024-07-24 12:00:00,763.9,639.79,176.9,28.87,0.21,5583.3212,2886.6895,5583.3212,2886.6895,2886.6895
2024-07-24 13:00:00,623.85,541.02,145.15,28.77,0.48,4708.5513,2886.6895,4708.5513,2886.6895,2886.6895
2024-07-24 14:00:00,439.8,394.84,127.75,28.37,0.14,3429.9174,2886.6895,3429.9174,2886.6895,2886.6895
2024-07-24 15:00:00,380.9,459.5,86.6,27.64,0.48,3019.5388,2573.7642,3019.5388,2573.7642,2573.7642
2024-07-24 16:00:00,171.7,230.64,68.95,27.06,0.55,1335.054,1137.8741,1335.054,1137.8741,1137.8741
2024-07-24 17:00:00,37.6,90.33,17.85,26.48,0.21,233.4777,195.8407,233.4777,195.8407,195.8407
2024-07-24 18:00:00,0.0,0.0,0.0,26.05,0.34,0.0,0.0,0.0,0.0,0.0
2024-07-24 19:00:00,0.0,0.0,0.0,25.58,0.69,0.0,0.0,0.0,0.0,0.0
2024-07-24 20:00:00,0.0,0.0,0.0,25.18,0.97,0.0,0.0,0.0,0.0,0.0
2024-07-24 21:00:00,0.0,0.0,0.0,24.84,0.9,0.0,0.0,0.0,0.0,0.0
2024-07-24 22:00:00,0.0,0.0,0.0,24.39,0.97,0.0,0.0,0.0,0.0,0.0
2024-07-24 23:00:00,0.0,0.0,0.0,24.13,1.1,0.0,0.0,0.0,0.0,0.0
2024-07-25 00:00:00,0.0,0.0,0.0,23.95,1.24,0.0,0.0,0.0,0.0,0.0
2024-07-25 01:00:00,0.0,0.0,0.0,23.8,1.31,0.0,0.0,0.0,0.0,0.0
2024-07-25 02:00:00,0.0,0.0,0.0,23.43,1.1,0.0,0.0,0.0,0.0,0.0
2024-07-25 03:00:00,0.0,0.0,0.0,23.15,1.03,0.0,0.0,0.0,0.0,0.0
2024-07-25 04:00:00,0.0,0.0,0.0,22.91,1.03,0.0,0.0,0.0,0.0,0.0
2024-07-25 05:00:00,0.0,0.0,0.0,22.44,0.97,0.0,0.0,0.0,0.0,0.0
2024-07-25 06:00:00,0.0,0.0,0.0,22.34,0.83,0.0,0.0,0.0,0.0,0.0
2024-07-25 07:00:00,182.7,455.07,80.7,22.98,0.55,1408.8857,1200.752,1408.8857,1200.752,1200.752
2024-07-25 08:00:00,340.75,416.16,153.15,24.62,0.48,2709.4919,2309.7879,2709.4919,2309.7879,2309.7879
2024-07-25 09:00:00,510.4,553.68,153.15,25.63,0.69,4014.0593,2886.6895,4014.0593,2886.6895,2886.6895
2024-07-25 10:00:00,590.05,477.46,210.85,26.55,0.48,4519.8277,2886.6895,4519.8277,2886.6895,2886.6895
2024-07-25 11:00:00,602.6,480.12,176.45,27.54,0.28,4584.7004,2886.6895,4584.7004,2886.6895,2886.6895
2024-07-25 12:00:00,566.65,400.39,198.7,27.83,0.21,4323.3729,2886.6895,4323.3729,2886.6895,2886.6895
2024-07-25 13:00:00,484.3,303.86,215.0,28.25,0.41,3723.7648,2886.6895,3723.7648,2886.6895,2886.6895
2024-07-25 14:00:00,559.35,531.09,138.9,26.74,1.03,4344.3524,2886.6895,4344.3524,2886.6895,2886.6895
2024-07-25 15:00:00,391.95,428.51,117.0,27.41,0.76,3106.5569,2647.7217,3106.5569,2647.7217,2647.7217
2024-07-25 16:00:00,172.75,233.54,68.5,26.74,0.21,1343.8408,1145.3697,1343.8408,1145.3697,1145.3697
2024-07-25 17:00:00,38.6,68.19,23.65,25.16,0.21,236.3148,198.2147,236.3148,198.2147,198.2147
2024-07-25 18:00:00,0.0,0.0,0.0,24.86,0.41,0.0,0.0,0.0,0.0,0.0
2024-07-25 19:00:00,0.0,0.0,0.0,24.69,0.62,0.0,0.0,0.0,0.0,0.0
2024-07-25 20:00:00,0.0,0.0,0.0,24.38,1.1,0.0,0.0,0.0,0.0,0.0
2024-07-25 21:00:00,0.0,0.0,0.0,24.19,1.17,0.0,0.0,0.0,0.0,0.0
2024-07-25 22:00:00,0.0,0.0,0.0,24.11,1.24,0.0,0.0,0.0,0.0,0.0
2024-07-25 23:00:00,0.0,0.0,0.0,23.95,1.1,0.0,0.0,0.0,0.0,0.0
2024-07-26 00:00:00,0.0,0.0,0.0,23.9,1.03,0.0,0.0,0.0,0.0,0.0
2024-07-26 01:00:00,0.0,0.0,0.0,23.81,1.03,0.0,0.0,0.0,0.0,0.0
2024-07-26 02:00:00,0.0,0.0,0.0,23.87,0.9,0.0,0.0,0.0,0.0,0.0
2024-07-26 03:00:00,0.0,0.0,0.0,23.8,0.83,0.0,0.0,0.0,0.0,0.0
2024-07-26 04:00:00,0.0,0.0,0.0,23.65,0.9,0.0,0.0,0.0,0.0,0.0
2024-07-26 05:00:00,0.0,0.0,0.0,23.59,0.76,0.0,0.0,0.0,0.0,0.0
2024-07-26 06:00:00,0.0,0.0,0.0,23.48,0.69,0.0,0.0,0.0,0.0,0.0
2024-07-26 07:00:00,56.9,15.35,53.45,23.63,0.62,364.5674,307.811,364.5674,307.811,307.811
2024-07-26 08:00:00,173.8,76.72,139.15,24.05,0.34,1316.7959,1122.1073,1316.7959,1122.1073,1122.1073
2024-07-26 09:00:00,210.5,57.47,173.35,24.58,0.21,1578.9402,1346.0196,1578.9402,1346.0196,1346.0196
2024-07-26 10:00:00,389.2,202.81,227.85,24.82,0.0,3037.9187,2589.2064,3037.9187,2589.2064,2589.2064
2024-07-26 11:00:00,592.3,391.99,243.8,25.73,0.07,4528.3676,2886.6895,4528.3676,2886.6895,2886.6895
2024-07-26 12:00:00,545.65,329.6,242.25,27.02,0.28,4176.5695,2886.6895,4176.5695,2886.6895,2886.6895
2024-07-26 13:00:00,158.0,7.83,151.05,27.71,0.55,1112.5749,947.7759,1112.5749,947.7759,947.7759
2024-07-26 14:00:00,215.65,36.25,186.9,24.66,0.14,1611.9284,1374.188,1611.9284,1374.188,1374.188
2024-07-26 15:00:00,274.25,208.16,140.45,25.2,0.21,2154.4888,1837.069,2154.4888,1837.069,1837.069
2024-07-26 16:00:00,136.15,94.91,93.7,25.24,0.07,1007.4157,857.7629,1007.4157,857.7629,857.7629
2024-07-26 17:00:00,39.35,77.11,22.4,24.78,0.07,252.2592,211.8279,252.2592,211.8279,211.8279
2024-07-26 18:00:00,0.0,0.0,0.0,24.36,0.07,0.0,0.0,0.0,0.0,0.0
2024-07-26 19:00:00,0.0,0.0,0.0,24.24,0.83,0.0,0.0,0.0,0.0,0.0
2024-07-26 20:00:00,0.0,0.0,0.0,24.08,0.97,0.0,0.0,0.0,0.0,0.0
2024-07-26 21:00:00,0.0,0.0,0.0,23.76,1.17,0.0,0.0,0.0,0.0,0.0
2024-07-26 22:00:00,0.0,0.0,0.0,23.49,1.31,0.0,0.0,0.0,0.0,0.0
2024-07-26 23:00:00,0.0,0.0,0.0,23.35,1.38,0.0,0.0,0.0,0.0,0.0
2024-07-27 00:00:00,0.0,0.0,0.0,23.3,1.38,0.0,0.0,0.0,0.0,0.0
2024-07-27 01:00:00,0.0,0.0,0.0,23.18,1.31,0.0,0.0,0.0,0.0,0.0
2024-07-27 02:00:00,0.0,0.0,0.0,23.23,1.24,0.0,0.0,0.0,0.0,0.0
2024-07-27 03:00:00,0.0,0.0,0.0,23.16,1.24,0.0,0.0,0.0,0.0,0.0
2024-07-27 04:00:00,0.0,0.0,0.0,23.04,1.24,0.0,0.0,0.0,0.0,0.0
2024-07-27 05:00:00,0.0,0.0,0.0,22.95,1.17,0.0,0.0,0.0,0.0,0.0
2024-07-27 06:00:00,0.0,0.0,0.0,22.88,1.24,0.0,0.0,0.0,0.0,0.0
2024-07-27 07:00:00,180.55,468.64,74.95,23.07,1.59,1387.0318,1182.0707,1387.0318,1182.0707,1182.0707
2024-07-27 08:00:00,370.6,504.86,142.1,23.98,1.86,2965.3372,2527.3557,2965.3372,2527.3557,2527.3557
2024-07-27 09:00:00,557.45,623.26,153.85,25.12,1.45,4377.6529,2886.6895,4377.6529,2886.6895,2886.6895
2024-07-27 10:00:00,589.2,550.22,150.7,26.25,1.31,4563.5816,2886.6895,4563.5816,2886.6895,2886.6895
2024-07-27 11:00:00,726.9,614.1,180.0,26.96,1.17,5449.1996,2886.6895,5449.1996,2886.6895,2886.6895
2024-07-27 12:00:00,690.65,598.23,139.05,28.14,0.9,5156.3105,2886.6895,5156.3105,2886.6895,2886.6895
2024-07-27 13:00:00,658.95,600.57,124.9,28.33,0.55,4939.6591,2886.6895,4939.6591,2886.6895,2886.6895
2024-07-27 14:00:00,499.95,469.43,127.05,28.64,0.62,3863.0397,2886.6895,3863.0397,2886.6895,2886.6895
2024-07-27 15:00:00,365.95,427.07,90.95,28.46,0.62,2884.8175,2459.2264,2884.8175,2459.2264,2459.2264
2024-07-27 16:00:00,212.7,325.24,66.95,27.69,0.21,1671.8862,1425.5648,1671.8862,1425.5648,1425.5648
2024-07-27 17:00:00,46.15,110.73,21.75,26.39,0.14,297.2046,250.3153,297.2046,250.3153,250.3153
2024-07-27 18:00:00,0.0,0.0,0.0,26.1,0.62,0.0,0.0,0.0,0.0,0.0
2024-07-27 19:00:00,0.0,0.0,0.0,25.68,0.69,0.0,0.0,0.0,0.0,0.0
2024-07-27 20:00:00,0.0,0.0,0.0,25.04,0.83,0.0,0.0,0.0,0.0,0.0
2024-07-27 21:00:00,0.0,0.0,0.0,24.4,0.9,0.0,0.0,0.0,0.0,0.0
