datetime,irradiancia_ghi,temperatura_c,velocidad_viento_ms,potencia_kw,energia_kwh,poa_wm2
2024-01-26 08:00:00-05:00,169.15,24.72,0.97,593.3922155097572,593.3922155097572,164.10208119437485
2024-01-26 09:00:00-05:00,193.2,25.16,0.83,684.9943586723442,684.9943586723442,188.6158665388631
2024-01-26 10:00:00-05:00,296.55,25.84,0.9,1046.6561614670468,1046.6561614670468,288.67187000246355
2024-01-26 11:00:00-05:00,316.15,26.39,0.41,1113.9740092878935,1113.9740092878935,308.1358365165953
2024-01-26 12:00:00-05:00,270.1,26.84,0.21,951.285218565371,951.285218565371,263.0887717761576
2024-01-26 13:00:00-05:00,479.8,27.09,0.28,1652.0791974189842,1652.0791974189842,463.5211241034167
2024-01-26 14:00:00-05:00,496.1,29.39,0.55,1678.1815497450475,1678.1815497450475,475.2311179975371
2024-01-26 15:00:00-05:00,441.6,29.71,0.9,1468.3444668897448,1468.3444668897448,417.468147261413
2024-01-26 16:00:00-05:00,262.75,28.89,0.69,836.835080138641,836.835080138641,242.9303069878276
2024-01-26 17:00:00-05:00,97.4,27.95,0.41,264.7778426983551,264.7778426983551,86.24631268443136
2024-01-26 18:00:00-05:00,1.25,27.43,0.83,0.0,0.0,1.2228050264905777
2024-01-26 19:00:00-05:00,0.0,26.91,0.9,0.0,0.0,0.0
2024-01-26 20:00:00-05:00,0.0,26.47,0.76,0.0,0.0,0.0
2024-01-26 21:00:00-05:00,0.0,25.71,0.9,0.0,0.0,0.0
2024-01-26 22:00:00-05:00,0.0,25.08,0.62,0.0,0.0,0.0
2024-01-26 23:00:00-05:00,0.0,25.35,0.14,0.0,0.0,0.0
2024-01-27 00:00:00-05:00,0.0,24.71,0.76,0.0,0.0,0.0
2024-01-27 01:00:00-05:00,0.0,23.87,1.31,0.0,0.0,0.0
2024-01-27 02:00:00-05:00,0.0,23.56,1.17,0.0,0.0,0.0
2024-01-27 03:00:00-05:00,0.0,23.47,0.83,0.0,0.0,0.0
2024-01-27 04:00:00-05:00,0.0,23.49,0.9,0.0,0.0,0.0
2024-01-27 05:00:00-05:00,0.0,23.73,0.9,0.0,0.0,0.0
2024-01-27 06:00:00-05:00,0.0,23.43,0.62,0.0,0.0,0.0
2024-01-27 07:00:00-05:00,161.95,24.39,0.55,485.089081167076,485.089081167076,145.93581544143424
2024-01-27 08:00:00-05:00,275.9,24.8,0.48,922.9447355894092,922.9447355894092,260.2320025802087
2024-01-27 09:00:00-05:00,424.3,25.61,0.07,1431.5662701804313,1431.5662701804313,402.26302463045766
2024-01-27 10:00:00-05:00,633.9,26.67,0.07,2115.0445058906093,2115.0445058906093,603.1101847915952
2024-01-27 11:00:00-05:00,766.0,27.73,0.14,2517.3692456762683,2517.3692456762683,727.895849635117
2024-01-27 12:00:00-05:00,694.4,29.17,0.14,2299.32948624456,2299.32948624456,662.6524601248557
2024-01-27 13:00:00-05:00,634.0,30.06,0.14,2101.639934567508,2101.639934567508,603.9215166091183
2024-01-27 14:00:00-05:00,476.3,31.05,0.28,1592.8240551675588,1592.8240551675588,453.2921237374501
2024-01-27 15:00:00-05:00,393.95,29.31,0.14,1302.066264123828,1302.066264123828,370.018256640196
2024-01-27 16:00:00-05:00,244.7,28.92,0.21,778.818480831949,778.818480831949,226.3507367668459
2024-01-27 17:00:00-05:00,75.15,28.01,0.62,205.42248052741004,205.42248052741004,67.5472802551312
2024-01-27 18:00:00-05:00,1.0,26.54,0.34,0.0,0.0,0.947111932402046
2024-01-27 19:00:00-05:00,0.0,26.4,0.34,0.0,0.0,0.0
2024-01-27 20:00:00-05:00,0.0,25.91,0.69,0.0,0.0,0.0
2024-01-27 21:00:00-05:00,0.0,25.65,1.1,0.0,0.0,0.0
2024-01-27 22:00:00-05:00,0.0,25.42,1.17,0.0,0.0,0.0
2024-01-27 23:00:00-05:00,0.0,25.12,1.38,0.0,0.0,0.0
2024-01-28 00:00:00-05:00,0.0,24.67,1.45,0.0,0.0,0.0
2024-01-28 01:00:00-05:00,0.0,24.31,1.38,0.0,0.0,0.0
2024-01-28 02:00:00-05:00,0.0,24.2,1.17,0.0,0.0,0.0
2024-01-28 03:00:00-05:00,0.0,23.82,0.83,0.0,0.0,0.0
2024-01-28 04:00:00-05:00,0.0,23.69,0.55,0.0,0.0,0.0
2024-01-28 05:00:00-05:00,0.0,23.43,0.62,0.0,0.0,0.0
2024-01-28 06:00:00-05:00,0.0,23.26,0.76,0.0,0.0,0.0
2024-01-28 07:00:00-05:00,253.25,24.15,0.69,598.0753391202272,598.0753391202272,210.86854958074764
2024-01-28 08:00:00-05:00,513.65,25.3,0.69,1539.5197304361263,1539.5197304361263,462.893886871647
2024-01-28 09:00:00-05:00,720.55,27.08,0.76,2300.039038999756,2300.039038999756,670.3659017917911
2024-01-28 10:00:00-05:00,891.85,28.82,0.48,2846.104848105271,2846.104848105271,838.2424211364414
2024-01-28 11:00:00-05:00,835.65,30.28,0.55,2704.27510717191,2704.27510717191,792.5393961343042
2024-01-28 12:00:00-05:00,712.3,30.64,0.76,2345.213278664037,2345.213278664037,678.5947698164271
2024-01-28 13:00:00-05:00,809.4,31.25,0.9,2622.739536104684,2622.739536104684,767.5718009105321
2024-01-28 14:00:00-05:00,564.2,32.1,1.52,1868.7090260191512,1868.7090260191512,535.8460015085972
2024-01-28 15:00:00-05:00,361.1,30.17,1.59,1202.1935658602413,1202.1935658602413,340.55898197665107
2024-01-28 16:00:00-05:00,251.4,29.42,1.45,785.6263422232673,785.6263422232673,230.41947911719063
2024-01-28 17:00:00-05:00,93.8,28.63,0.34,231.44830260910365,231.44830260910365,80.74008146933011
2024-01-28 18:00:00-05:00,0.9,27.62,0.07,0.0,0.0,0.711800168467562
2024-01-28 19:00:00-05:00,0.0,27.26,0.55,0.0,0.0,0.0
2024-01-28 20:00:00-05:00,0.0,26.97,1.17,0.0,0.0,0.0
2024-01-28 21:00:00-05:00,0.0,26.74,1.24,0.0,0.0,0.0
2024-01-28 22:00:00-05:00,0.0,26.42,1.38,0.0,0.0,0.0
2024-01-28 23:00:00-05:00,0.0,26.07,1.31,0.0,0.0,0.0
2024-01-29 00:00:00-05:00,0.0,25.73,1.31,0.0,0.0,0.0
2024-01-29 01:00:00-05:00,0.0,25.47,1.17,0.0,0.0,0.0
2024-01-29 02:00:00-05:00,0.0,25.07,1.31,0.0,0.0,0.0
2024-01-29 03:00:00-05:00,0.0,24.83,1.17,0.0,0.0,0.0
2024-01-29 04:00:00-05:00,0.0,24.55,1.1,0.0,0.0,0.0
2024-01-29 05:00:00-05:00,0.0,24.36,1.1,0.0,0.0,0.0
2024-01-29 06:00:00-05:00,0.0,24.06,0.9,0.0,0.0,0.0
2024-01-29 07:00:00-05:00,314.5,25.09,0.28,699.5210027233464,699.5210027233464,258.35969887411375
2024-01-29 08:00:00-05:00,564.9,27.43,0.41,1667.9381483107572,1667.9381483107572,508.8545233683546
2024-01-29 09:00:00-05:00,748.25,29.3,0.97,2366.461318327561,2366.461318327561,696.0568567427853
2024-01-29 10:00:00-05:00,811.85,30.6,1.45,2614.4331196978,2614.4331196978,764.7999737916846
2024-01-29 11:00:00-05:00,966.2,31.4,1.52,3082.0901019293565,3082.0901019293565,914.4704474472712
2024-01-29 12:00:00-05:00,882.5,32.35,1.31,2839.0204889172137,2839.0204889172137,838.162872643043
2024-01-29 13:00:00-05:00,836.95,32.98,1.59,2697.045093826828,2697.045093826828,793.4934760577787
2024-01-29 14:00:00-05:00,614.7,33.24,1.45,2013.010095319996,2013.010095319996,582.1335996617082
2024-01-29 15:00:00-05:00,311.35,32.05,1.31,1036.8415369092431,1036.8415369092431,294.5982304304512
2024-01-29 16:00:00-05:00,305.65,29.36,0.62,953.0730388914152,953.0730388914152,280.12617593318464
2024-01-29 17:00:00-05:00,111.6,29.64,0.62,277.47061715523705,277.47061715523705,96.11917665548994
2024-01-29 18:00:00-05:00,1.4,28.75,0.55,0.0,0.0,0.8262170378942787
2024-01-29 19:00:00-05:00,0.0,28.46,1.45,0.0,0.0,0.0
2024-01-29 20:00:00-05:00,0.0,27.88,1.52,0.0,0.0,0.0
2024-01-29 21:00:00-05:00,0.0,27.6,1.31,0.0,0.0,0.0
2024-01-29 22:00:00-05:00,0.0,27.18,1.1,0.0,0.0,0.0
2024-01-29 23:00:00-05:00,0.0,26.9,1.1,0.0,0.0,0.0
2024-01-30 00:00:00-05:00,0.0,26.53,1.03,0.0,0.0,0.0
2024-01-30 01:00:00-05:00,0.0,26.3,1.24,0.0,0.0,0.0
2024-01-30 02:00:00-05:00,0.0,26.1,1.38,0.0,0.0,0.0
2024-01-30 03:00:00-05:00,0.0,25.79,1.24,0.0,0.0,0.0
2024-01-30 04:00:00-05:00,0.0,25.32,1.03,0.0,0.0,0.0
2024-01-30 05:00:00-05:00,0.0,25.25,1.03,0.0,0.0,0.0
2024-01-30 06:00:00-05:00,0.0,25.19,1.17,0.0,0.0,0.0
2024-01-30 07:00:00-05:00,291.2,25.91,0.83,644.8842964508412,644.8842964508412,239.45145160432855
2024-01-30 08:00:00-05:00,520.45,27.59,0.83,1555.0939486916636,1555.0939486916636,470.7124757065472
2024-01-30 09:00:00-05:00,762.75,29.29,1.1,2405.8467588624994,2405.8467588624994,708.8841963288351
2024-01-30 10:00:00-05:00,866.15,30.77,1.31,2772.1349720476364,2772.1349720476364,816.2470142480717
2024-01-30 11:00:00-05:00,855.9,31.87,1.31,2765.5884114675214,2765.5884114675214,813.6177186259167
2024-01-30 12:00:00-05:00,862.6,32.76,1.31,2779.428580989902,2779.428580989902,820.028672146573
2024-01-30 13:00:00-05:00,680.7,33.15,1.52,2241.9682553077173,2241.9682553077173,650.3917012315106
2024-01-30 14:00:00-05:00,485.4,32.24,1.24,1634.103045722143,1634.103045722143,465.7045017577494
2024-01-30 15:00:00-05:00,422.7,29.5,0.55,1401.597333354311,1401.597333354311,398.66533335069215
2024-01-30 16:00:00-05:00,273.95,29.6,0.62,871.8261871168181,871.8261871168181,253.86892738868653
2024-01-30 17:00:00-05:00,65.45,29.32,0.83,165.02010477778336,165.02010477778336,57.658730767103
2024-01-30 18:00:00-05:00,1.05,28.66,0.55,0.0,0.0,0.9969569567333396
2024-01-30 19:00:00-05:00,0.0,27.99,0.62,0.0,0.0,0.0
2024-01-30 20:00:00-05:00,0.0,27.31,0.69,0.0,0.0,0.0
2024-01-30 21:00:00-05:00,0.0,26.59,1.03,0.0,0.0,0.0
2024-01-30 22:00:00-05:00,0.0,26.3,1.17,0.0,0.0,0.0
2024-01-30 23:00:00-05:00,0.0,25.9,1.31,0.0,0.0,0.0
2024-01-31 00:00:00-05:00,0.0,25.46,1.38,0.0,0.0,0.0
2024-01-31 01:00:00-05:00,0.0,25.12,1.38,0.0,0.0,0.0
2024-01-31 02:00:00-05:00,0.0,25.27,1.17,0.0,0.0,0.0
2024-01-31 03:00:00-05:00,0.0,25.16,1.38,0.0,0.0,0.0
2024-01-31 04:00:00-05:00,0.0,24.97,1.52,0.0,0.0,0.0
2024-01-31 05:00:00-05:00,0.0,24.74,1.66,0.0,0.0,0.0
2024-01-31 06:00:00-05:00,0.0,24.6,1.59,0.0,0.0,0.0
2024-01-31 07:00:00-05:00,272.9,24.99,1.17,632.1386914483459,632.1386914483459,227.23424685169107
2024-01-31 08:00:00-05:00,515.55,26.03,1.24,1569.0895101410576,1569.0895101410576,469.1121829524792
2024-01-31 09:00:00-05:00,747.05,27.53,1.24,2383.40519360368,2383.40519360368,696.519818064103
2024-01-31 10:00:00-05:00,880.1,29.48,1.38,2829.295895335237,2829.295895335237,830.5461408519878
2024-01-31 11:00:00-05:00,931.35,32.07,1.68,2982.3609222238083,2982.3609222238083,883.0607270309808
2024-01-31 12:00:00-05:00,833.55,31.48,1.62,2713.4466746821063,2713.4466746821063,793.9894237145118
2024-01-31 13:00:00-05:00,790.2,30.89,1.57,2586.2462718268084,2586.2462718268084,752.5965605185881
2024-01-31 14:00:00-05:00,640.4,30.29,1.52,2116.011935351475,2116.011935351475,607.5180072883346
2024-01-31 15:00:00-05:00,423.5,29.7,1.47,1406.538014428969,1406.538014428969,399.5694938532852
2024-01-31 16:00:00-05:00,246.0,29.11,1.41,778.5838406930962,778.5838406930962,227.19069944241016
2024-01-31 17:00:00-05:00,63.45,28.52,1.36,166.0906231011008,166.0906231011008,56.63380130775684
2024-01-31 18:00:00-05:00,1.1,27.92,1.31,0.0,0.0,0.99705409293551
2024-01-31 19:00:00-05:00,0.0,27.33,1.25,0.0,0.0,0.0
2024-01-31 20:00:00-05:00,0.0,26.74,1.2,0.0,0.0,0.0
2024-01-31 21:00:00-05:00,0.0,26.15,1.15,0.0,0.0,0.0
2024-01-31 22:00:00-05:00,0.0,25.55,1.09,0.0,0.0,0.0
2024-01-31 23:00:00-05:00,0.0,24.96,1.04,0.0,0.0,0.0
2024-02-01 00:00:00-05:00,0.0,24.37,0.99,0.0,0.0,0.0
2024-02-01 01:00:00-05:00,0.0,23.78,0.94,0.0,0.0,0.0
2024-02-01 02:00:00-05:00,0.0,23.18,0.88,0.0,0.0,0.0
2024-02-01 03:00:00-05:00,0.0,24.94,0.62,0.0,0.0,0.0
2024-02-01 04:00:00-05:00,0.0,24.71,0.55,0.0,0.0,0.0
2024-02-01 05:00:00-05:00,0.0,24.63,1.17,0.0,0.0,0.0
2024-02-01 06:00:00-05:00,0.0,24.69,1.1,0.0,0.0,0.0
2024-02-01 07:00:00-05:00,46.2,25.14,1.59,149.996179730597,149.996179730597,45.29860698532175
2024-02-01 08:00:00-05:00,132.0,24.91,2.34,464.82205530048367,464.82205530048367,128.9221895807885
2024-02-01 09:00:00-05:00,193.85,24.79,2.55,691.0697294511257,691.0697294511257,189.6298937124693
2024-02-01 10:00:00-05:00,230.55,24.8,2.07,823.6970294293151,823.6970294293151,225.77464518612908
2024-02-01 11:00:00-05:00,342.5,25.14,1.59,1212.391070953627,1212.391070953627,333.88155890487127
2024-02-01 12:00:00-05:00,493.1,25.38,1.72,1722.5521890360574,1722.5521890360574,479.51442006984433
2024-02-01 13:00:00-05:00,366.25,26.23,1.66,1291.384970864597,1291.384970864597,357.2282413533697
2024-02-01 14:00:00-05:00,337.7,25.49,0.9,1183.932143560429,1183.932143560429,327.0541080683571
2024-02-01 15:00:00-05:00,332.55,25.56,0.62,1146.1887505352531,1146.1887505352531,318.58747885503425
2024-02-01 16:00:00-05:00,265.6,25.84,1.1,869.6398625988688,869.6398625988688,248.44552631612083
2024-02-01 17:00:00-05:00,74.05,26.06,1.24,207.321255509529,207.321255509529,67.26780598650608
2024-02-01 18:00:00-05:00,0.85,25.25,0.97,0.0,0.0,0.797607537834679
2024-02-01 19:00:00-05:00,0.0,25.15,0.62,0.0,0.0,0.0
2024-02-01 20:00:00-05:00,0.0,25.09,1.03,0.0,0.0,0.0
2024-02-01 21:00:00-05:00,0.0,24.93,0.97,0.0,0.0,0.0
2024-02-01 22:00:00-05:00,0.0,24.62,0.97,0.0,0.0,0.0
2024-02-01 23:00:00-05:00,0.0,24.69,0.55,0.0,0.0,0.0
2024-02-02 00:00:00-05:00,0.0,24.03,0.69,0.0,0.0,0.0
2024-02-02 01:00:00-05:00,0.0,24.02,1.1,0.0,0.0,0.0
2024-02-02 02:00:00-05:00,0.0,24.52,1.17,0.0,0.0,0.0
2024-02-02 03:00:00-05:00,0.0,24.44,0.9,0.0,0.0,0.0
2024-02-02 04:00:00-05:00,0.0,24.38,0.83,0.0,0.0,0.0
2024-02-02 05:00:00-05:00,0.0,24.31,0.76,0.0,0.0,0.0
2024-02-02 06:00:00-05:00,0.0,24.25,0.9,0.0,0.0,0.0
2024-02-02 07:00:00-05:00,202.75,24.45,1.17,614.33190459023,614.33190459023,183.03944919479335
2024-02-02 08:00:00-05:00,385.25,25.44,1.24,1273.192039165015,1273.192039165015,362.55635084383977
2024-02-02 09:00:00-05:00,542.95,26.67,0.69,1815.1709054594369,1815.1709054594369,516.0979969648529
2024-02-02 10:00:00-05:00,790.4,28.33,0.28,2582.9851299307606,2582.9851299307606,751.9724107217899
2024-02-02 11:00:00-05:00,910.9,29.64,0.14,2940.5772934019374,2940.5772934019374,868.9213246331254
2024-02-02 12:00:00-05:00,843.85,30.92,0.21,2750.6965653621965,2750.6965653621965,809.7688268658784
2024-02-02 13:00:00-05:00,563.65,31.61,0.07,1897.630204223116,1897.630204223116,544.4397468692955
2024-02-02 14:00:00-05:00,484.45,28.19,0.55,1663.2515318445176,1663.2515318445176,468.5215887016762
2024-02-02 15:00:00-05:00,261.9,28.54,0.21,911.9411419050988,911.9411419050988,254.14682133968972
2024-02-02 16:00:00-05:00,199.4,28.04,0.62,677.4361091187188,677.4361091187188,191.16215317849552
2024-02-02 17:00:00-05:00,56.4,27.71,0.62,171.49794884292103,171.49794884292103,53.619127143941206
2024-02-02 18:00:00-05:00,0.9,27.31,1.1,0.0,0.0,0.8803802671560084
2024-02-02 19:00:00-05:00,0.0,26.82,1.45,0.0,0.0,0.0
2024-02-02 20:00:00-05:00,0.0,26.37,1.38,0.0,0.0,0.0
2024-02-02 21:00:00-05:00,0.0,26.06,1.24,0.0,0.0,0.0
2024-02-02 22:00:00-05:00,0.0,25.85,1.24,0.0,0.0,0.0
2024-02-02 23:00:00-05:00,0.0,25.58,1.17,0.0,0.0,0.0
2024-02-03 00:00:00-05:00,0.0,25.29,1.17,0.0,0.0,0.0
2024-02-03 01:00:00-05:00,0.0,25.03,1.1,0.0,0.0,0.0
2024-02-03 02:00:00-05:00,0.0,25.03,1.17,0.0,0.0,0.0
2024-02-03 03:00:00-05:00,0.0,24.87,1.03,0.0,0.0,0.0
2024-02-03 04:00:00-05:00,0.0,24.77,1.03,0.0,0.0,0.0
2024-02-03 05:00:00-05:00,0.0,24.65,1.17,0.0,0.0,0.0
2024-02-03 06:00:00-05:00,0.0,24.47,1.1,0.0,0.0,0.0
2024-02-03 07:00:00-05:00,169.55,24.76,0.9,461.2483113225184,461.2483113225184,149.18233877399763
2024-02-03 08:00:00-05:00,308.3,25.42,0.9,1011.5295132470478,1011.5295132470478,289.3468610568915
2024-02-03 09:00:00-05:00,530.7,26.15,1.52,1766.231664497725,1766.231664497725,501.6820467710869
2024-02-03 10:00:00-05:00,648.95,27.63,1.31,2159.245272560698,2159.245272560698,616.39584240844
2024-02-03 11:00:00-05:00,775.5,28.56,0.9,2566.129016849387,2566.129016849387,742.5207673119064
2024-02-03 12:00:00-05:00,850.2,30.2,0.55,2765.5392330528034,2765.5392330528034,811.2222482229631
2024-02-03 13:00:00-05:00,630.1,31.17,0.34,2103.169099670977,2103.169099670977,605.9511892021187
2024-02-03 14:00:00-05:00,538.15,29.9,0.62,1808.125854868941,1808.125854868941,514.9170649284551
2024-02-03 15:00:00-05:00,393.6,29.57,0.62,1309.9864968598818,1309.9864968598818,371.9280299656269
2024-02-03 16:00:00-05:00,240.85,28.04,0.48,774.9945930599938,774.9945930599938,224.35532750065897
2024-02-03 17:00:00-05:00,91.65,27.31,0.55,231.9520217809438,231.9520217809438,80.11420858059338
2024-02-03 18:00:00-05:00,1.4,26.91,0.48,0.0,0.0,1.073198548919134
2024-02-03 19:00:00-05:00,0.0,26.73,0.97,0.0,0.0,0.0
2024-02-03 20:00:00-05:00,0.0,26.4,0.97,0.0,0.0,0.0
2024-02-03 21:00:00-05:00,0.0,26.15,1.17,0.0,0.0,0.0
2024-02-03 22:00:00-05:00,0.0,25.74,1.1,0.0,0.0,0.0
2024-02-03 23:00:00-05:00,0.0,25.51,0.97,0.0,0.0,0.0
2024-02-04 00:00:00-05:00,0.0,25.21,0.9,0.0,0.0,0.0
2024-02-04 01:00:00-05:00,0.0,25.22,1.17,0.0,0.0,0.0
2024-02-04 02:00:00-05:00,0.0,25.19,1.38,0.0,0.0,0.0
2024-02-04 03:00:00-05:00,0.0,25.12,1.24,0.0,0.0,0.0
2024-02-04 04:00:00-05:00,0.0,25.07,1.17,0.0,0.0,0.0
2024-02-04 05:00:00-05:00,0.0,24.9,1.1,0.0,0.0,0.0
2024-02-04 06:00:00-05:00,0.0,24.73,1.24,0.0,0.0,0.0
2024-02-04 07:00:00-05:00,299.25,25.19,0.83,699.2387126262398,699.2387126262398,252.1443615611709
2024-02-04 08:00:00-05:00,542.7,27.0,0.9,1641.5700601152716,1641.5700601152716,495.7883682123448
2024-02-04 09:00:00-05:00,760.35,28.63,1.03,2423.300955837707,2423.300955837707,712.0988503797686
2024-02-04 10:00:00-05:00,891.1,30.27,1.24,2861.528781419748,2861.528781419748,843.708663606588
2024-02-04 11:00:00-05:00,970.6,31.42,1.31,3107.619527446259,3107.619527446259,923.7794269054338
2024-02-04 12:00:00-05:00,882.5,32.28,1.31,2849.1249741224137,2849.1249741224137,841.0936556600441
2024-02-04 13:00:00-05:00,668.55,32.76,1.66,2213.883651319328,2213.883651319328,640.464697722247
2024-02-04 14:00:00-05:00,640.4,31.74,1.31,2114.8253075931857,2114.8253075931857,610.2777258158178
2024-02-04 15:00:00-05:00,471.0,30.9,0.97,1550.109092756198,1550.109092756198,444.41501512696186
2024-02-04 16:00:00-05:00,304.3,30.35,1.24,962.3030675221054,962.3030675221054,282.06266956543584
2024-02-04 17:00:00-05:00,85.65,28.48,0.97,213.5591933772284,213.5591933772284,74.8648915032775
2024-02-04 18:00:00-05:00,0.85,28.0,0.97,0.0,0.0,0.6738989418632677
2024-02-04 19:00:00-05:00,0.0,27.53,1.24,0.0,0.0,0.0
2024-02-04 20:00:00-05:00,0.0,27.08,1.17,0.0,0.0,0.0
2024-02-04 21:00:00-05:00,0.0,26.76,1.03,0.0,0.0,0.0
2024-02-04 22:00:00-05:00,0.0,26.44,1.03,0.0,0.0,0.0
2024-02-04 23:00:00-05:00,0.0,26.22,1.1,0.0,0.0,0.0
2024-02-05 00:00:00-05:00,0.0,25.82,1.1,0.0,0.0,0.0
2024-02-05 01:00:00-05:00,0.0,25.69,0.41,0.0,0.0,0.0
2024-02-05 02:00:00-05:00,0.0,25.51,0.55,0.0,0.0,0.0
2024-02-05 03:00:00-05:00,0.0,25.67,0.28,0.0,0.0,0.0
2024-02-05 04:00:00-05:00,0.0,24.67,0.69,0.0,0.0,0.0
2024-02-05 05:00:00-05:00,0.0,24.52,0.83,0.0,0.0,0.0
2024-02-05 06:00:00-05:00,0.0,24.7,0.69,0.0,0.0,0.0
2024-02-05 07:00:00-05:00,281.5,25.37,0.28,669.5004749705422,669.5004749705422,239.0927353540674
2024-02-05 08:00:00-05:00,489.05,27.4,0.28,1505.0245412839115,1505.0245412839115,450.2586083075192
2024-02-05 09:00:00-05:00,755.6,28.92,0.55,2405.626148813964,2405.626148813964,708.5459688245631
2024-02-05 10:00:00-05:00,865.3,30.61,1.17,2786.363927204341,2786.363927204341,820.5483195674196
2024-02-05 11:00:00-05:00,897.4,31.69,1.79,2900.751017443388,2900.751017443388,854.699105231617
2024-02-05 12:00:00-05:00,953.15,32.51,2.07,3065.913873669521,3065.913873669521,909.0385549998628
2024-02-05 13:00:00-05:00,643.45,33.16,2.07,2142.4016636740325,2142.4016636740325,618.3463984463733
2024-02-05 14:00:00-05:00,331.9,30.8,1.24,1140.6860936174262,1140.6860936174262,320.2354716943264
2024-02-05 15:00:00-05:00,410.85,29.94,0.34,1383.9249094023842,1383.9249094023842,392.7346391435245
2024-02-05 16:00:00-05:00,216.8,30.59,0.55,711.4111326507432,711.4111326507432,205.04043729001552
2024-02-05 17:00:00-05:00,52.9,29.21,0.28,147.7784154206236,147.7784154206236,49.044786511283846
2024-02-05 18:00:00-05:00,1.0,28.75,0.97,0.0,0.0,0.7693466400417979
2024-02-05 19:00:00-05:00,0.0,28.29,1.45,0.0,0.0,0.0
2024-02-05 20:00:00-05:00,0.0,27.98,1.38,0.0,0.0,0.0
2024-02-05 21:00:00-05:00,0.0,27.53,1.59,0.0,0.0,0.0
2024-02-05 22:00:00-05:00,0.0,27.12,1.52,0.0,0.0,0.0
2024-02-05 23:00:00-05:00,0.0,26.89,1.45,0.0,0.0,0.0
2024-02-06 00:00:00-05:00,0.0,26.73,1.38,0.0,0.0,0.0
2024-02-06 01:00:00-05:00,0.0,26.56,1.24,0.0,0.0,0.0
2024-02-06 02:00:00-05:00,0.0,26.52,1.24,0.0,0.0,0.0
2024-02-06 03:00:00-05:00,0.0,26.37,1.59,0.0,0.0,0.0
2024-02-06 04:00:00-05:00,0.0,26.08,1.66,0.0,0.0,0.0
2024-02-06 05:00:00-05:00,0.0,25.87,1.59,0.0,0.0,0.0
2024-02-06 06:00:00-05:00,0.0,25.73,1.59,0.0,0.0,0.0
2024-02-06 07:00:00-05:00,65.6,25.8,1.24,218.58327516948776,218.58327516948776,63.87653067788461
2024-02-06 08:00:00-05:00,94.75,26.05,0.9,328.3251305503445,328.3251305503445,92.83829961669966
2024-02-06 09:00:00-05:00,154.55,26.03,0.48,546.1927643712309,546.1927643712309,151.36483925385045
2024-02-06 10:00:00-05:00,166.25,26.37,0.62,586.530281578675,586.530281578675,162.54829011279037
2024-02-06 11:00:00-05:00,220.25,26.36,0.41,781.0832975716288,781.0832975716288,215.5730951302232
2024-02-06 12:00:00-05:00,151.0,26.86,0.41,533.0009069379453,533.0009069379453,148.1102550672925
2024-02-06 13:00:00-05:00,83.75,26.56,0.0,288.6413846147997,288.6413846147997,82.33059994083763
2024-02-06 14:00:00-05:00,44.3,26.65,0.69,142.46208059465545,142.46208059465545,43.517058618891646
2024-02-06 15:00:00-05:00,62.65,26.61,0.76,209.936224833078,209.936224833078,61.45007679922563
2024-02-06 16:00:00-05:00,32.55,26.81,1.17,98.1512197841229,98.1512197841229,31.869258678448045
2024-02-06 17:00:00-05:00,15.6,26.71,1.17,35.291842959193,35.291842959193,15.28010719195774
2024-02-06 18:00:00-05:00,0.25,26.58,0.83,0.0,0.0,0.2445280238177803
2024-02-06 19:00:00-05:00,0.0,26.36,0.69,0.0,0.0,0.0
2024-02-06 20:00:00-05:00,0.0,26.26,0.9,0.0,0.0,0.0
2024-02-06 21:00:00-05:00,0.0,25.85,0.76,0.0,0.0,0.0
2024-02-06 22:00:00-05:00,0.0,25.64,1.03,0.0,0.0,0.0
2024-02-06 23:00:00-05:00,0.0,25.52,1.38,0.0,0.0,0.0
2024-02-07 00:00:00-05:00,0.0,25.33,1.31,0.0,0.0,0.0
2024-02-07 01:00:00-05:00,0.0,25.14,1.31,0.0,0.0,0.0
2024-02-07 02:00:00-05:00,0.0,24.68,1.59,0.0,0.0,0.0
2024-02-07 03:00:00-05:00,0.0,24.63,1.66,0.0,0.0,0.0
2024-02-07 04:00:00-05:00,0.0,24.71,1.66,0.0,0.0,0.0
2024-02-07 05:00:00-05:00,0.0,24.85,1.45,0.0,0.0,0.0
2024-02-07 06:00:00-05:00,0.0,24.89,0.83,0.0,0.0,0.0
2024-02-07 07:00:00-05:00,90.6,25.06,0.34,290.13881516336653,290.13881516336653,85.8691388728765
2024-02-07 08:00:00-05:00,193.85,24.38,0.34,651.5916700764885,651.5916700764885,184.48377630969495
2024-02-07 09:00:00-05:00,320.85,25.26,0.48,1114.123266536351,1114.123266536351,309.3454662168998
2024-02-07 10:00:00-05:00,438.85,25.99,0.55,1524.148472828048,1524.148472828048,425.1286821945878
2024-02-07 11:00:00-05:00,477.55,27.28,0.41,1649.2421685922166,1649.2421685922166,462.8529493336782
2024-02-07 12:00:00-05:00,693.25,27.86,0.55,2338.8891696328296,2338.8891696328296,670.5722951490802
2024-02-07 13:00:00-05:00,369.8,28.75,0.83,1290.0318393138218,1290.0318393138218,360.3029980247864
2024-02-07 14:00:00-05:00,160.9,27.42,0.34,566.1956542861353,566.1956542861353,157.50761584968984
2024-02-07 15:00:00-05:00,150.75,26.69,0.69,526.5129539688762,526.5129539688762,146.79421832734357
