datetime,pv_generation_kwh,ev_demand_kwh,mall_demand_kwh,pv_to_ev_kwh,pv_to_bess_kwh,pv_to_mall_kwh,pv_curtailed_kwh,bess_charge_kwh,bess_discharge_kwh,bess_to_ev_kwh,bess_to_mall_kwh,grid_to_ev_kwh,grid_to_mall_kwh,grid_to_bess_kwh,grid_import_total_kwh,bess_soc_percent,bess_mode,tariff_osinergmin_soles_kwh,cost_grid_import_soles,peak_reduction_savings_soles,peak_reduction_savings_normalized,co2_avoided_indirect_kg,co2_avoided_indirect_normalized,mall_grid_import_kwh,bess_soc_kwh,hour,day
2024-02-26 10:00:00,2886.689477778584,36.704,1718,36.704,400.0,1718.0,731.985477778584,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,charge,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,10,26
2024-02-26 11:00:00,2886.689477778584,50.468,2223,50.468,0.0,2223.0,613.2214777785844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,11,26
2024-02-26 12:00:00,2886.689477778584,73.40799999999999,2295,73.40799999999999,0.0,2295.0,518.2814777785843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,12,26
2024-02-26 13:00:00,2886.689477778584,64.232,2277,64.232,0.0,2277.0,545.4574777785842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,13,26
2024-02-26 14:00:00,1563.1180664028388,64.232,2295,64.232,0.0,1498.8860664028389,0.0,0.0,359.232,0.0,359.232,0.0,436.8819335971612,0.0,436.8819335971612,78.31974968374976,discharge,0.28,122.32694140720514,100.58496,0.6844078646547782,162.40878719999998,0.8980799999999999,436.8819335971612,1331.435744623746,14,26
2024-02-26 15:00:00,2271.5449972217366,77.99599999999998,2313,77.99599999999998,400.0,1793.5489972217365,0.0,400.0,0.0,0.0,0.0,0.0,519.4510027782635,0.0,519.4510027782635,100.0,charge,0.28,145.44628077791378,0.0,0.0,0.0,0.0,519.4510027782635,1700.0,15,26
2024-02-26 16:00:00,1159.173826330786,91.75999999999996,2326,91.75999999999996,0.0,1067.413826330786,0.0,0.0,400.0,0.0,400.0,0.0,858.5861736692141,0.0,858.5861736692141,75.85933289211401,discharge,0.28,240.40412862738,112.0,0.762078951379363,180.84,1.0,858.5861736692141,1289.6086591659382,16,26
2024-02-26 17:00:00,299.8181260920447,114.69999999999992,2295,0.0,299.8181260920447,0.0,0.0,299.8181260920447,0.0,0.0,0.0,114.69999999999992,2295.0,0.0,2409.7,93.04913063249732,charge,0.28,674.716,0.0,0.0,0.0,0.0,2295.0,1581.8352207524545,17,26
2024-02-26 18:00:00,0.0,128.4639999999999,2284,0.0,0.0,0.0,0.0,0.0,400.0,128.4639999999999,271.53600000000006,0.0,2012.464,0.0,2012.464,68.90846352461134,discharge,0.45,905.6088,122.19120000000002,0.8314226925338039,180.84,1.0,2012.464,1171.4438799183927,18,26
2024-02-26 19:00:00,0.0,123.87599999999992,2292,0.0,0.0,0.0,0.0,0.0,400.0,123.87599999999992,276.1240000000001,0.0,2015.876,0.0,2015.876,44.76779641672536,discharge,0.45,907.1442,124.25580000000004,0.8454708014893203,180.84,1.0,2015.876,761.0525390843311,19,26
2024-02-26 20:00:00,0.0,87.17199999999997,2257,0.0,0.0,0.0,0.0,0.0,400.0,87.17199999999997,312.82800000000003,0.0,1944.172,0.0,1944.172,20.62712930883937,discharge,0.45,874.8774000000001,140.7726,0.957855673133451,180.84,1.0,1944.172,350.66119825026925,20,26
2024-02-26 21:00:00,0.0,137.6399999999999,2058,0.0,0.0,0.0,0.0,0.0,10.93815861206445,10.391250681461226,0.0,127.24874931853869,2058.0,0.0,2185.2487493185386,20.0,discharge,0.45,983.3619371933424,0.0,0.0,4.69788443308862,0.025978126703653,2058.0,340.0,21,26
2024-02-26 22:00:00,0.0,100.93599999999996,1182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.93599999999996,1182.0,0.0,1282.936,20.0,idle,0.28,359.22208,0.0,0.0,0.0,0.0,1182.0,340.0,22,26
2024-02-26 23:00:00,0.0,0.0,704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,0.0,704.0,20.0,idle,0.28,197.12,0.0,0.0,0.0,0.0,704.0,340.0,23,26
2024-02-27 00:00:00,0.0,0.0,609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,0.0,609.0,20.0,idle,0.28,170.52,0.0,0.0,0.0,0.0,609.0,340.0,0,27
2024-02-27 01:00:00,0.0,0.0,616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,0.0,616.0,20.0,idle,0.28,172.48000000000002,0.0,0.0,0.0,0.0,616.0,340.0,1,27
2024-02-27 02:00:00,0.0,0.0,598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,0.0,598.0,20.0,idle,0.28,167.44000000000003,0.0,0.0,0.0,0.0,598.0,340.0,2,27
2024-02-27 03:00:00,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,570.0,20.0,idle,0.28,159.60000000000002,0.0,0.0,0.0,0.0,570.0,340.0,3,27
2024-02-27 04:00:00,0.0,0.0,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,540.0,20.0,idle,0.28,151.20000000000002,0.0,0.0,0.0,0.0,540.0,340.0,4,27
2024-02-27 05:00:00,0.0,0.0,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,0.0,509.0,20.0,idle,0.28,142.52,0.0,0.0,0.0,0.0,509.0,340.0,5,27
2024-02-27 06:00:00,0.0,0.0,581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,0.0,581.0,20.0,idle,0.28,162.68,0.0,0.0,0.0,0.0,581.0,340.0,6,27
2024-02-27 07:00:00,189.8180953640245,0.0,652,0.0,189.8180953640245,0.0,0.0,189.8180953640245,0.0,0.0,0.0,0.0,652.0,0.0,652.0,30.88304669668519,charge,0.28,182.56000000000003,0.0,0.0,0.0,0.0,652.0,525.0117938436482,7,27
2024-02-27 08:00:00,219.8357882062937,0.0,873,0.0,219.8357882062937,0.0,0.0,219.8357882062937,0.0,0.0,0.0,0.0,873.0,0.0,873.0,43.48713032771887,charge,0.28,244.44000000000003,0.0,0.0,0.0,0.0,873.0,739.2812155712207,8,27
2024-02-27 09:00:00,701.4719657936676,32.116,1096,32.116,400.0,269.3559657936676,0.0,400.0,0.0,0.0,0.0,0.0,826.6440342063324,0.0,826.6440342063324,66.42076408021053,charge,0.28,231.4603295777731,0.0,0.0,0.0,0.0,826.6440342063324,1129.152989363579,9,27
2024-02-27 10:00:00,856.0339846956596,32.116,1622,32.116,400.0,423.9179846956596,0.0,400.0,0.0,0.0,0.0,0.0,1198.0820153043403,0.0,1198.0820153043403,89.35439783270222,charge,0.28,335.4629642852154,0.0,0.0,0.0,0.0,1198.0820153043403,1519.0247631559378,10,27
2024-02-27 11:00:00,1633.6938014262737,59.644000000000005,2000,59.644000000000005,400.0,1174.0498014262737,0.0,400.0,0.0,0.0,0.0,0.0,825.9501985737263,0.0,825.9501985737263,100.0,charge,0.28,231.2660556006434,0.0,0.0,0.0,0.0,825.9501985737263,1700.0,11,27
2024-02-27 12:00:00,778.0348736517113,50.468,2010,50.468,0.0,727.5668736517114,0.0,0.0,60.46799999999985,0.0,60.46799999999985,0.0,1221.9651263482888,0.0,1221.9651263482888,96.35065535330088,discharge,0.28,342.1502353775209,16.93103999999996,0.115203475080018,27.33758279999993,0.1511699999999996,1221.9651263482888,1637.961141006115,12,27
2024-02-27 13:00:00,1931.9486604973124,45.88,2027,45.88,400.0,1486.0686604973123,0.0,400.0,0.0,0.0,0.0,0.0,540.9313395026877,0.0,540.9313395026877,100.0,charge,0.28,151.46077506075258,0.0,0.0,0.0,0.0,540.9313395026877,1700.0,13,27
2024-02-27 14:00:00,2780.4626900301246,73.40799999999999,2051,73.40799999999999,0.0,2051.0,656.0546900301247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,14,27
2024-02-27 15:00:00,2401.3242393763303,82.58399999999997,2106,82.58399999999997,0.0,2106.0,212.7402393763305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,15,27
2024-02-27 16:00:00,1265.142288663811,55.056,2102,55.056,0.0,1210.086288663811,0.0,0.0,157.05600000000004,0.0,157.05600000000004,0.0,734.8577113361889,0.0,734.8577113361889,90.52140846675964,discharge,0.28,205.76015917413287,43.97568000000002,0.2992226794695932,71.00501760000002,0.3926400000000001,734.8577113361889,1538.8639439349138,16,27
2024-02-27 17:00:00,363.507950708079,100.93599999999996,2099,0.0,363.507950708079,0.0,0.0,363.507950708079,0.0,0.0,0.0,100.93599999999996,2099.0,0.0,2199.936,100.0,charge,0.28,615.9820800000001,0.0,0.0,0.0,0.0,2099.0,1700.0,17,27
2024-02-27 18:00:00,0.0,105.52399999999994,2120,0.0,0.0,0.0,0.0,0.0,331.04799999999983,105.52399999999994,225.5239999999999,0.0,1894.476,0.0,1894.476,80.02070108817142,discharge,0.45,852.5142000000001,101.48579999999995,0.6905374289633546,149.66680079999992,0.8276199999999996,1894.476,1360.351918498914,18,27
2024-02-27 19:00:00,0.0,123.87599999999992,2082,0.0,0.0,0.0,0.0,0.0,329.75199999999967,123.87599999999992,205.87599999999972,0.0,1876.1240000000005,0.0,1876.1240000000005,60.1196179377724,discharge,0.45,844.2558000000001,92.64419999999988,0.6303767391730347,149.08087919999986,0.8243799999999992,1876.1240000000005,1022.0335049421308,19,27
2024-02-27 20:00:00,0.0,133.0519999999999,2035,0.0,0.0,0.0,0.0,0.0,301.1039999999996,133.0519999999999,168.05199999999968,0.0,1866.9480000000003,0.0,1866.9480000000003,41.94748936564017,discharge,0.45,840.1266000000002,75.62339999999986,0.5145625122476966,136.1291183999998,0.752759999999999,1866.9480000000003,713.107319215883,20,27
2024-02-27 21:00:00,0.0,77.99599999999998,1864,0.0,0.0,0.0,0.0,0.0,77.99599999999998,77.99599999999998,0.0,0.0,1864.0,0.0,1864.0,37.240300686273486,discharge,0.45,838.8000000000001,0.0,0.0,35.261991599999995,0.1949899999999999,1864.0,633.0851116666493,21,27
2024-02-27 22:00:00,0.0,73.40799999999999,1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.40799999999999,1103.0,0.0,1176.408,37.240300686273486,idle,0.28,329.39424,0.0,0.0,0.0,0.0,1103.0,633.0851116666493,22,27
2024-02-27 23:00:00,0.0,0.0,688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,0.0,688.0,37.240300686273486,idle,0.28,192.64,0.0,0.0,0.0,0.0,688.0,633.0851116666493,23,27
2024-02-28 00:00:00,0.0,0.0,601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,0.0,601.0,37.240300686273486,idle,0.28,168.28000000000003,0.0,0.0,0.0,0.0,601.0,633.0851116666493,0,28
2024-02-28 01:00:00,0.0,0.0,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0,0.0,564.0,37.240300686273486,idle,0.28,157.92000000000002,0.0,0.0,0.0,0.0,564.0,633.0851116666493,1,28
2024-02-28 02:00:00,0.0,0.0,562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,0.0,562.0,37.240300686273486,idle,0.28,157.36,0.0,0.0,0.0,0.0,562.0,633.0851116666493,2,28
2024-02-28 03:00:00,0.0,0.0,556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0,0.0,556.0,37.240300686273486,idle,0.28,155.68,0.0,0.0,0.0,0.0,556.0,633.0851116666493,3,28
2024-02-28 04:00:00,0.0,0.0,506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,0.0,506.0,37.240300686273486,idle,0.28,141.68,0.0,0.0,0.0,0.0,506.0,633.0851116666493,4,28
2024-02-28 05:00:00,0.0,0.0,498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0,0.0,498.0,37.240300686273486,idle,0.28,139.44000000000003,0.0,0.0,0.0,0.0,498.0,633.0851116666493,5,28
2024-02-28 06:00:00,0.0,0.0,578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,0.0,578.0,37.240300686273486,idle,0.28,161.84,0.0,0.0,0.0,0.0,578.0,633.0851116666493,6,28
2024-02-28 07:00:00,417.48424608761377,0.0,660,0.0,400.0,17.48424608761377,0.0,400.0,0.0,0.0,0.0,0.0,642.5157539123862,0.0,642.5157539123862,60.173934438765166,charge,0.28,179.90441109546816,0.0,0.0,0.0,0.0,642.5157539123862,1022.9568854590078,7,28
2024-02-28 08:00:00,691.6741989138611,0.0,938,0.0,400.0,291.6741989138611,0.0,400.0,0.0,0.0,0.0,0.0,646.3258010861389,0.0,646.3258010861389,83.10756819125685,charge,0.28,180.9712243041189,0.0,0.0,0.0,0.0,646.3258010861389,1412.8286592513664,8,28
2024-02-28 09:00:00,1621.218973199127,22.94,1282,22.94,400.0,1198.278973199127,0.0,400.0,0.0,0.0,0.0,0.0,83.721026800873,0.0,83.721026800873,100.0,charge,0.28,23.441887504244445,0.0,0.0,0.0,0.0,83.721026800873,1700.0,9,28
2024-02-28 10:00:00,2047.9199118893368,36.704,1817,36.704,0.0,1817.0,194.2159118893369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,10,28
2024-02-28 11:00:00,2513.2787458125827,59.644000000000005,2178,59.644000000000005,0.0,2178.0,275.6347458125829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,11,28
2024-02-28 12:00:00,2241.2079907735824,45.88,2199,45.88,0.0,2195.3279907735823,0.0,0.0,0.0,0.0,0.0,0.0,3.6720092264176856,0.0,3.6720092264176856,100.0,idle,0.28,1.028162583396952,0.0,0.0,0.0,0.0,3.6720092264176856,1700.0,12,28
2024-02-28 13:00:00,2714.08766999928,73.40799999999999,2216,73.40799999999999,0.0,2216.0,424.6796699992801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,13,28
2024-02-28 14:00:00,2886.689477778584,73.40799999999999,2185,73.40799999999999,0.0,2185.0,628.2814777785843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,14,28
2024-02-28 15:00:00,2886.689477778584,68.82,2178,68.82,0.0,2178.0,639.869477778584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,15,28
2024-02-28 16:00:00,1845.774006348212,73.40799999999999,2130,73.40799999999999,0.0,1772.366006348212,0.0,0.0,203.4079999999999,0.0,203.4079999999999,0.0,154.22599365178803,0.0,154.22599365178803,87.72398796229783,discharge,0.28,43.183278222500654,56.95423999999998,0.3875323883554334,91.96075679999996,0.5085199999999997,154.22599365178803,1491.307795359063,16,28
2024-02-28 17:00:00,373.1917574134963,91.75999999999996,2091,0.0,373.1917574134963,0.0,0.0,373.1917574134963,0.0,0.0,0.0,91.75999999999996,2091.0,0.0,2182.76,100.0,charge,0.28,611.1727999999999,0.0,0.0,0.0,0.0,2091.0,1700.0,17,28
2024-02-28 18:00:00,0.0,110.11199999999994,2093,0.0,0.0,0.0,0.0,0.0,313.22400000000005,110.11199999999994,203.11200000000008,0.0,1889.888,0.0,1889.888,81.0964092144988,discharge,0.45,850.4496,91.40040000000003,0.6219135802469138,141.60857040000002,0.7830600000000001,1889.888,1378.6389566464798,18,28
2024-02-28 19:00:00,0.0,119.28799999999993,2075,0.0,0.0,0.0,0.0,0.0,313.5759999999999,119.28799999999993,194.288,0.0,1880.712,0.0,1880.712,62.17157464194267,discharge,0.45,846.3204000000001,87.42960000000001,0.5948951597099746,141.76770959999996,0.7839399999999997,1880.712,1056.9167689130254,19,28
2024-02-28 20:00:00,0.0,91.75999999999996,2044,0.0,0.0,0.0,0.0,0.0,227.51999999999973,91.75999999999996,135.75999999999976,0.0,1908.24,0.0,1908.24,48.440363190977145,discharge,0.45,858.7080000000001,61.09199999999989,0.4156868508720353,102.86179199999988,0.5687999999999993,1908.24,823.4861742466114,20,28
2024-02-28 21:00:00,0.0,110.11199999999994,1886,0.0,0.0,0.0,0.0,0.0,110.11199999999994,110.11199999999994,0.0,0.0,1886.0,0.0,1886.0,41.7949203495183,discharge,0.45,848.7,0.0,0.0,49.781635199999975,0.2752799999999998,1886.0,710.5136459418111,21,28
2024-02-28 22:00:00,0.0,110.11199999999994,1134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.11199999999994,1134.0,0.0,1244.112,41.7949203495183,idle,0.28,348.35136,0.0,0.0,0.0,0.0,1134.0,710.5136459418111,22,28
2024-02-28 23:00:00,0.0,0.0,690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,0.0,690.0,41.7949203495183,idle,0.28,193.2,0.0,0.0,0.0,0.0,690.0,710.5136459418111,23,28
2024-02-29 00:00:00,0.0,0.0,598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,0.0,598.0,41.7949203495183,idle,0.28,167.44000000000003,0.0,0.0,0.0,0.0,598.0,710.5136459418111,0,29
2024-02-29 01:00:00,0.0,0.0,584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,584.0,41.7949203495183,idle,0.28,163.52,0.0,0.0,0.0,0.0,584.0,710.5136459418111,1,29
2024-02-29 02:00:00,0.0,0.0,566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.0,0.0,566.0,41.7949203495183,idle,0.28,158.48000000000002,0.0,0.0,0.0,0.0,566.0,710.5136459418111,2,29
2024-02-29 03:00:00,0.0,0.0,556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0,0.0,556.0,41.7949203495183,idle,0.28,155.68,0.0,0.0,0.0,0.0,556.0,710.5136459418111,3,29
2024-02-29 04:00:00,0.0,0.0,536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,0.0,536.0,41.7949203495183,idle,0.28,150.08,0.0,0.0,0.0,0.0,536.0,710.5136459418111,4,29
2024-02-29 05:00:00,0.0,0.0,506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,0.0,506.0,41.7949203495183,idle,0.28,141.68,0.0,0.0,0.0,0.0,506.0,710.5136459418111,5,29
2024-02-29 06:00:00,0.0,0.0,582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.0,0.0,582.0,41.7949203495183,idle,0.28,162.96,0.0,0.0,0.0,0.0,582.0,710.5136459418111,6,29
2024-02-29 07:00:00,1159.281409437232,0.0,659,0.0,400.0,659.0,100.281409437232,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.72855410200997,charge,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1100.3854197341693,7,29
2024-02-29 08:00:00,2467.9104278587274,0.0,899,0.0,400.0,899.0,1168.9104278587274,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.66218785450165,charge,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1490.257193526528,8,29
2024-02-29 09:00:00,2886.689477778584,32.116,1264,32.116,400.0,1264.0,1190.5734777785842,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,charge,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,9,29
2024-02-29 10:00:00,2886.689477778584,32.116,1766,32.116,0.0,1766.0,1088.5734777785842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,10,29
2024-02-29 11:00:00,2886.689477778584,36.704,2271,36.704,0.0,2271.0,578.985477778584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,11,29
2024-02-29 12:00:00,2886.689477778584,64.232,2243,64.232,0.0,2243.0,579.4574777785842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,12,29
2024-02-29 13:00:00,2886.689477778584,68.82,2185,68.82,0.0,2185.0,632.869477778584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,13,29
2024-02-29 14:00:00,2886.689477778584,64.232,2160,64.232,0.0,2160.0,662.4574777785842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,14,29
2024-02-29 15:00:00,2441.1425752975406,110.11199999999994,2205,110.11199999999994,0.0,2205.0,126.03057529754052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,15,29
2024-02-29 16:00:00,1746.1441497823655,110.11199999999994,2130,110.11199999999994,0.0,1636.0321497823657,0.0,0.0,240.11200000000008,0.0,240.11200000000008,0.0,253.85585021763427,0.0,253.85585021763427,85.5088403484782,discharge,0.28,71.0796380609376,67.23136000000002,0.4574607529340041,108.55463520000004,0.6002800000000001,253.85585021763427,1453.6502859241293,16,29
2024-02-29 17:00:00,334.82645407741506,100.93599999999996,2140,0.0,334.82645407741506,0.0,0.0,334.82645407741506,0.0,0.0,0.0,100.93599999999996,2140.0,0.0,2240.936,100.0,charge,0.28,627.4620800000001,0.0,0.0,0.0,0.0,2140.0,1700.0,17,29
2024-02-29 18:00:00,0.0,119.28799999999993,2105,0.0,0.0,0.0,0.0,0.0,343.5759999999999,119.28799999999993,224.288,0.0,1880.712,0.0,1880.712,79.26461539435242,discharge,0.45,846.3204000000001,100.9296,0.6867528904565943,155.33070959999995,0.8589399999999997,1880.712,1347.498461703991,18,29
2024-02-29 19:00:00,0.0,119.28799999999993,2055,0.0,0.0,0.0,0.0,0.0,293.5759999999999,119.28799999999993,174.288,0.0,1880.712,0.0,1880.712,61.54681417719059,discharge,0.45,846.3204000000001,78.42960000000001,0.5336566725455615,132.72570959999996,0.7339399999999998,1880.712,1046.29584101224,19,29
2024-02-29 20:00:00,0.0,123.87599999999992,2014,0.0,0.0,0.0,0.0,0.0,261.75199999999967,123.87599999999992,137.87599999999975,0.0,1876.1240000000005,0.0,1876.1240000000005,45.74964443513218,discharge,0.45,844.2558000000001,62.04419999999989,0.4221658828140302,118.33807919999984,0.6543799999999992,1876.1240000000005,777.7439553972471,20,29
2024-02-29 21:00:00,0.0,128.4639999999999,1910,0.0,0.0,0.0,0.0,0.0,166.92799999999986,128.4639999999999,38.46399999999994,0.0,1871.536,0.0,1871.536,35.67526123766921,discharge,0.45,842.1912000000001,17.308799999999973,0.117773858514599,75.46814879999994,0.4173199999999996,1871.536,606.4794410403765,21,29
2024-02-29 22:00:00,0.0,119.28799999999993,1255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.28799999999993,1255.0,0.0,1374.288,35.67526123766921,idle,0.28,384.80064,0.0,0.0,0.0,0.0,1255.0,606.4794410403765,22,29
2024-02-29 23:00:00,0.0,0.0,715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,715.0,35.67526123766921,idle,0.28,200.2,0.0,0.0,0.0,0.0,715.0,606.4794410403765,23,29
2024-03-01 00:00:00,0.0,0.0,633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,0.0,633.0,35.67526123766921,idle,0.28,177.24,0.0,0.0,0.0,0.0,633.0,606.4794410403765,0,1
2024-03-01 01:00:00,0.0,0.0,601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,0.0,601.0,35.67526123766921,idle,0.28,168.28000000000003,0.0,0.0,0.0,0.0,601.0,606.4794410403765,1,1
2024-03-01 02:00:00,0.0,0.0,598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,0.0,598.0,35.67526123766921,idle,0.28,167.44000000000003,0.0,0.0,0.0,0.0,598.0,606.4794410403765,2,1
2024-03-01 03:00:00,0.0,0.0,591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.0,0.0,591.0,35.67526123766921,idle,0.28,165.48000000000002,0.0,0.0,0.0,0.0,591.0,606.4794410403765,3,1
2024-03-01 04:00:00,0.0,0.0,563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.0,0.0,563.0,35.67526123766921,idle,0.28,157.64,0.0,0.0,0.0,0.0,563.0,606.4794410403765,4,1
2024-03-01 05:00:00,0.0,0.0,549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0,0.0,549.0,35.67526123766921,idle,0.28,153.72000000000003,0.0,0.0,0.0,0.0,549.0,606.4794410403765,5,1
2024-03-01 06:00:00,0.0,0.0,624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.0,0.0,624.0,35.67526123766921,idle,0.28,174.72000000000003,0.0,0.0,0.0,0.0,624.0,606.4794410403765,6,1
2024-03-01 07:00:00,1165.9058585043076,0.0,714,0.0,400.0,714.0,51.905858504307616,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.60889499016088,charge,0.28,0.0,0.0,0.0,0.0,0.0,0.0,996.3512148327349,7,1
2024-03-01 08:00:00,2213.472760473036,0.0,862,0.0,400.0,862.0,951.472760473036,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.54252874265256,charge,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1386.2229886250936,8,1
2024-03-01 09:00:00,2886.689477778584,18.352,1217,18.352,400.0,1217.0,1251.3374777785843,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,charge,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,9,1
2024-03-01 10:00:00,2886.689477778584,45.88,1614,45.88,0.0,1614.0,1226.809477778584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,10,1
2024-03-01 11:00:00,2886.689477778584,41.292,1934,41.292,0.0,1934.0,911.3974777785844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,11,1
2024-03-01 12:00:00,2886.689477778584,64.232,1958,64.232,0.0,1958.0,864.4574777785842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,12,1
2024-03-01 13:00:00,2886.689477778584,73.40799999999999,1996,73.40799999999999,0.0,1996.0,817.2814777785843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,idle,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,13,1
