pv_kwh,ev_kwh,mall_kwh,load_kwh,pv_to_ev_kwh,pv_to_bess_kwh,pv_to_mall_kwh,grid_export_kwh,bess_action_kwh,bess_mode,bess_to_ev_kwh,bess_to_mall_kwh,grid_import_ev_kwh,grid_import_mall_kwh,grid_import_kwh,soc_percent,soc_kwh,co2_avoided_indirect_kg,tariff_period,tariff_rate_soles_kwh,cost_if_grid_import_soles,cost_avoided_by_bess_soles,cost_savings_hp_soles,cost_savings_hfp_soles,tariff_index_hp_hfp,ev_demand_after_bess_kwh,mall_demand_after_bess_kwh,load_after_bess_kwh,bess_energy_stored_hourly_kwh,bess_energy_delivered_hourly_kwh,bess_balance_error_hourly_kwh,bess_balance_error_hourly_percent,bess_validation_status_hourly
0.0,146.8159999999999,2085,2231.816,0.0,0.0,0.0,0.0,189.8059951357535,discharge,0.0,185.0,146.8159999999999,1900.0,2046.8159999999998,41.7616265056965,835.2325301139299,83.6385,HP,0.45,1004.3172,83.25,31.449999999999996,0.0,1.607142857142857,146.8159999999999,1900.0,2046.8159999999998,0.0,185.0,185.0,18500.0,CRITICAL
0.0,0.0,2031,2031.0,0.0,0.0,0.0,0.0,134.4031641231552,discharge,0.0,131.0,0.0,1900.0,1900.0,35.041468299538735,700.8293659907747,59.2251,HP,0.45,913.95,58.95,22.27,0.0,1.607142857142857,0.0,1900.0,1900.0,0.0,131.0,131.0,13100.0,CRITICAL
0.0,0.0,1584,1584.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,1584.0,1584.0,20.0,400.0,0.0,HP,0.45,712.8000000000001,0.0,0.0,0.0,1.607142857142857,0.0,1584.0,1584.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,823,823.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,823.0,823.0,20.0,400.0,0.0,HFP,0.28,230.44000000000003,0.0,0.0,0.0,1.0,0.0,823.0,823.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,494,494.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,494.0,494.0,20.0,400.0,0.0,HFP,0.28,138.32000000000002,0.0,0.0,0.0,1.0,0.0,494.0,494.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,416,416.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,416.0,416.0,20.0,400.0,0.0,HFP,0.28,116.48000000000002,0.0,0.0,0.0,1.0,0.0,416.0,416.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,414,414.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,414.0,414.0,20.0,400.0,0.0,HFP,0.28,115.92000000000002,0.0,0.0,0.0,1.0,0.0,414.0,414.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,409,409.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,409.0,409.0,20.0,400.0,0.0,HFP,0.28,114.52000000000001,0.0,0.0,0.0,1.0,0.0,409.0,409.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,398,398.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,398.0,398.0,20.0,400.0,0.0,HFP,0.28,111.44000000000001,0.0,0.0,0.0,1.0,0.0,398.0,398.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,375,375.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,375.0,375.0,20.0,400.0,0.0,HFP,0.28,105.00000000000001,0.0,0.0,0.0,1.0,0.0,375.0,375.0,0.0,0.0,0.0,0.0,OK
110.65248432328195,0.0,438,438.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,438.0,438.0,20.0,400.0,0.0,HFP,0.28,122.64000000000001,0.0,0.0,0.0,1.0,0.0,438.0,438.0,0.0,0.0,0.0,0.0,OK
903.1142425289688,0.0,631,631.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,127.88575747103118,127.88575747103118,20.0,400.0,0.0,HFP,0.28,176.68,0.0,0.0,0.0,1.0,0.0,631.0,631.0,0.0,0.0,0.0,0.0,OK
2874.6852751288134,0.0,804,804.0,0.0,0.0,0.0,1670.6852751288134,0.0,idle,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,HFP,0.28,225.12000000000003,0.0,0.0,0.0,1.0,0.0,804.0,804.0,0.0,0.0,0.0,0.0,OK
2886.689477778584,55.056,1007,1062.056,55.056,389.8717737923585,1007.0,1424.6334777785842,400.0,charge,0.0,0.0,0.0,0.0,0.0,39.49358868961792,789.8717737923586,0.0,HFP,0.28,297.37568000000005,0.0,0.0,109.1640966618604,1.0,55.056,1007.0,1062.056,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,41.292,1864,1905.292,41.292,389.8717737923585,1864.0,581.3974777785843,400.0,charge,0.0,0.0,0.0,0.0,0.0,58.987177379235845,1179.743547584717,0.0,HFP,0.28,533.48176,0.0,0.0,109.1640966618604,1.0,41.292,1864.0,1905.292,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,45.88,2224,2269.88,45.88,389.8717737923585,2224.0,216.8094777785841,400.0,charge,0.0,0.0,0.0,0.0,0.0,78.48076606885377,1569.6153213770754,0.0,HFP,0.28,635.5664,0.0,0.0,109.1640966618604,1.0,45.88,2224.0,2269.88,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,68.82,2230,2298.82,68.82,389.8717737923585,2230.0,187.86947777858404,400.0,charge,0.0,0.0,0.0,0.0,0.0,97.97435475847169,1959.4870951694338,0.0,HFP,0.28,643.6696000000001,0.0,0.0,109.1640966618604,1.0,68.82,2230.0,2298.82,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,64.232,2232,2296.232,64.232,40.51290483056613,2232.0,548.8921144423375,41.56536333624692,charge,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,642.94496,0.0,0.0,11.343613352558517,1.0,64.232,2232.0,2296.232,40.51290483056613,0.0,-40.51290483056613,100.0,CRITICAL
2876.293457305275,91.75999999999996,2241,2332.7599999999998,91.75999999999996,0.0,2241.0,543.5334573052751,0.0,idle,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,653.1728,0.0,0.0,0.0,1.0,91.75999999999996,2241.0,2332.7599999999998,0.0,0.0,0.0,0.0,OK
1970.0691335199283,100.93599999999996,2205,2305.936,100.93599999999996,0.0,1869.1331335199284,0.0,312.923397385972,discharge,0.0,305.0,0.0,30.86686648007162,30.86686648007162,84.3538301307014,1687.076602614028,137.8905,HFP,0.28,645.6620800000001,85.4,0.0,0.0,1.0,100.93599999999996,1900.0,2000.936,0.0,305.0,305.0,30500.0,CRITICAL
908.9586897442296,114.69999999999992,2178,2292.7,114.69999999999992,312.92339738597195,473.2060581652823,0.0,321.05263157894734,charge,0.0,0.0,0.0,1704.7939418347178,1704.7939418347178,100.0,2000.0,0.0,HFP,0.28,641.956,0.0,0.0,87.61855126807215,1.0,114.69999999999992,2178.0,2292.7,312.92339738597195,0.0,-312.92339738597195,100.0,CRITICAL
153.85186835091656,119.28799999999993,2157,2276.288,119.28799999999993,0.0,34.563868350916636,0.0,263.6764364858846,discharge,0.0,257.0,0.0,1865.4361316490836,1865.4361316490836,86.81617817570577,1736.3235635141154,116.1897,HFP,0.28,637.3606400000001,71.96000000000001,0.0,0.0,1.0,119.28799999999993,1900.0,2019.288,0.0,257.0,257.0,25700.0,CRITICAL
0.0,137.6399999999999,2128,2265.64,0.0,0.0,0.0,0.0,233.92306427541516,discharge,0.0,228.0,137.6399999999999,1900.0,2037.6399999999999,75.12002496193502,1502.4004992387004,103.0788,HP,0.45,1019.538,102.60000000000001,38.76,0.0,1.607142857142857,137.6399999999999,1900.0,2037.6399999999999,0.0,228.0,228.0,22800.0,CRITICAL
0.0,137.6399999999999,2121,2258.64,0.0,0.0,0.0,0.0,226.74121581081906,discharge,0.0,221.0,137.6399999999999,1900.0,2037.6399999999999,63.78296417139406,1275.6592834278813,99.9141,HP,0.45,1016.3879999999999,99.45,37.56999999999999,0.0,1.607142857142857,137.6399999999999,1900.0,2037.6399999999999,0.0,221.0,221.0,22100.0,CRITICAL
0.0,119.28799999999993,2092,2211.288,0.0,0.0,0.0,0.0,196.9878436003496,discharge,0.0,192.0,119.28799999999993,1900.0,2019.288,53.93357199137658,1078.6714398275317,86.8032,HP,0.45,995.0796,86.4,32.64,0.0,1.607142857142857,119.28799999999993,1900.0,2019.288,0.0,192.0,192.0,19200.0,CRITICAL
0.0,0.0,2010,2010.0,0.0,0.0,0.0,0.0,112.85761872936696,discharge,0.0,110.0,0.0,1900.0,1900.0,48.29069105490824,965.8138210981647,49.731,HP,0.45,904.5,49.5,18.7,0.0,1.607142857142857,0.0,1900.0,1900.0,0.0,110.0,110.0,11000.0,CRITICAL
0.0,0.0,1661,1661.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,1661.0,1661.0,28.290691054908233,565.8138210981647,0.0,HP,0.45,747.45,0.0,0.0,0.0,1.607142857142857,0.0,1661.0,1661.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,840,840.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,840.0,840.0,20.0,400.0,0.0,HFP,0.28,235.20000000000002,0.0,0.0,0.0,1.0,0.0,840.0,840.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,459,459.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,459.0,459.0,20.0,400.0,0.0,HFP,0.28,128.52,0.0,0.0,0.0,1.0,0.0,459.0,459.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,415,415.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,415.0,415.0,20.0,400.0,0.0,HFP,0.28,116.20000000000002,0.0,0.0,0.0,1.0,0.0,415.0,415.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,409,409.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,409.0,409.0,20.0,400.0,0.0,HFP,0.28,114.52000000000001,0.0,0.0,0.0,1.0,0.0,409.0,409.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,409,409.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,409.0,409.0,20.0,400.0,0.0,HFP,0.28,114.52000000000001,0.0,0.0,0.0,1.0,0.0,409.0,409.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,404,404.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,404.0,404.0,20.0,400.0,0.0,HFP,0.28,113.12,0.0,0.0,0.0,1.0,0.0,404.0,404.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,380,380.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,380.0,380.0,20.0,400.0,0.0,HFP,0.28,106.4,0.0,0.0,0.0,1.0,0.0,380.0,380.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,417,417.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,417.0,417.0,20.0,400.0,0.0,HFP,0.28,116.76,0.0,0.0,0.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,0.0,OK
733.7207882022632,0.0,457,457.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,123.27921179773682,123.27921179773682,20.0,400.0,0.0,HFP,0.28,127.96000000000001,0.0,0.0,0.0,1.0,0.0,457.0,457.0,0.0,0.0,0.0,0.0,OK
1683.84578616382,0.0,532,532.0,0.0,0.0,0.0,751.8457861638201,0.0,idle,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,HFP,0.28,148.96,0.0,0.0,0.0,1.0,0.0,532.0,532.0,0.0,0.0,0.0,0.0,OK
2553.7249308899973,36.704,944,980.704,36.704,389.8717737923585,944.0,1173.020930889997,400.0,charge,0.0,0.0,0.0,0.0,0.0,39.49358868961792,789.8717737923586,0.0,HFP,0.28,274.59712,0.0,0.0,109.1640966618604,1.0,36.704,944.0,980.704,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,45.88,1664,1709.88,45.88,389.8717737923585,1664.0,776.8094777785841,400.0,charge,0.0,0.0,0.0,0.0,0.0,58.987177379235845,1179.743547584717,0.0,HFP,0.28,478.7664000000001,0.0,0.0,109.1640966618604,1.0,45.88,1664.0,1709.88,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,50.468,2124,2174.468,50.468,389.8717737923585,2124.0,312.22147777858436,400.0,charge,0.0,0.0,0.0,0.0,0.0,78.48076606885377,1569.6153213770754,0.0,HFP,0.28,608.85104,0.0,0.0,109.1640966618604,1.0,50.468,2124.0,2174.468,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,64.232,2134,2198.232,64.232,389.8717737923585,2134.0,288.45747777858423,400.0,charge,0.0,0.0,0.0,0.0,0.0,97.97435475847169,1959.4870951694338,0.0,HFP,0.28,615.5049600000001,0.0,0.0,109.1640966618604,1.0,64.232,2134.0,2198.232,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,45.88,2097,2142.88,45.88,40.51290483056613,2097.0,702.2441144423374,41.56536333624692,charge,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,600.0064000000001,0.0,0.0,11.343613352558517,1.0,45.88,2097.0,2142.88,40.51290483056613,0.0,-40.51290483056613,100.0,CRITICAL
2886.689477778584,110.11199999999994,2145,2255.112,110.11199999999994,0.0,2145.0,631.5774777785841,0.0,idle,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,631.43136,0.0,0.0,0.0,1.0,110.11199999999994,2145.0,2255.112,0.0,0.0,0.0,0.0,OK
2704.0687771276057,123.87599999999992,2119,2242.8759999999997,123.87599999999992,0.0,2119.0,461.19277712760595,0.0,idle,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,628.00528,0.0,0.0,0.0,1.0,123.87599999999992,2119.0,2242.8759999999997,0.0,0.0,0.0,0.0,OK
1121.178203739603,96.34799999999996,2148,2244.348,96.34799999999996,0.0,1024.8302037396031,0.0,254.44263131711824,discharge,0.0,248.0,0.0,875.1697962603969,875.1697962603969,87.2778684341441,1745.5573686828818,112.1208,HFP,0.28,628.41744,69.44000000000001,0.0,0.0,1.0,96.34799999999996,1900.0,1996.348,0.0,248.0,248.0,24800.0,CRITICAL
157.18355964934474,128.4639999999999,2076,2204.464,128.4639999999999,27.992364157563788,0.0,0.0,28.71955964934483,charge,0.0,0.0,0.0,2076.0,2076.0,88.67748664202229,1773.5497328404458,0.0,HFP,0.28,617.2499200000001,0.0,0.0,7.837861964117861,1.0,128.4639999999999,2076.0,2204.464,27.992364157563788,0.0,-27.992364157563788,100.0,CRITICAL
0.0,137.6399999999999,2024,2161.64,0.0,0.0,0.0,0.0,127.22131565855912,discharge,0.0,124.0,137.6399999999999,1900.0,2037.6399999999999,82.31642085909434,1646.3284171818866,56.0604,HP,0.45,972.7379999999999,55.800000000000004,21.08,0.0,1.607142857142857,137.6399999999999,1900.0,2037.6399999999999,0.0,124.0,124.0,12400.0,CRITICAL
0.0,137.6399999999999,1994,2131.64,0.0,0.0,0.0,0.0,96.4419650960045,discharge,0.0,94.0,137.6399999999999,1900.0,2037.6399999999999,77.49432260429411,1549.8864520858822,42.4974,HP,0.45,959.2379999999999,42.300000000000004,15.979999999999999,0.0,1.607142857142857,137.6399999999999,1900.0,2037.6399999999999,0.0,94.0,94.0,9400.0,CRITICAL
0.0,128.4639999999999,1966,2094.464,0.0,0.0,0.0,0.0,67.71457123762018,discharge,0.0,66.0,128.4639999999999,1900.0,2028.464,74.1085940424131,1482.171880848262,29.8386,HP,0.45,942.5088,29.7,11.219999999999999,0.0,1.607142857142857,128.4639999999999,1900.0,2028.464,0.0,66.0,66.0,6600.0,CRITICAL
0.0,0.0,1812,1812.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,1812.0,1812.0,74.1085940424131,1482.171880848262,0.0,HP,0.45,815.4,0.0,0.0,0.0,1.607142857142857,0.0,1812.0,1812.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,1087,1087.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,1087.0,1087.0,54.1085940424131,1082.1718808482622,0.0,HP,0.45,489.15000000000003,0.0,0.0,0.0,1.607142857142857,0.0,1087.0,1087.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,535,535.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,535.0,535.0,34.1085940424131,682.171880848262,0.0,HFP,0.28,149.8,0.0,0.0,0.0,1.0,0.0,535.0,535.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,439,439.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,439.0,439.0,20.0,400.0,0.0,HFP,0.28,122.92000000000002,0.0,0.0,0.0,1.0,0.0,439.0,439.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,403,403.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,403.0,403.0,20.0,400.0,0.0,HFP,0.28,112.84000000000002,0.0,0.0,0.0,1.0,0.0,403.0,403.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,386,386.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,386.0,386.0,20.0,400.0,0.0,HFP,0.28,108.08000000000001,0.0,0.0,0.0,1.0,0.0,386.0,386.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,387,387.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,387.0,387.0,20.0,400.0,0.0,HFP,0.28,108.36000000000001,0.0,0.0,0.0,1.0,0.0,387.0,387.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,376,376.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,376.0,376.0,20.0,400.0,0.0,HFP,0.28,105.28000000000002,0.0,0.0,0.0,1.0,0.0,376.0,376.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,363,363.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,363.0,363.0,20.0,400.0,0.0,HFP,0.28,101.64000000000001,0.0,0.0,0.0,1.0,0.0,363.0,363.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,510,510.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,510.0,510.0,20.0,400.0,0.0,HFP,0.28,142.8,0.0,0.0,0.0,1.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,OK
695.8457185375495,0.0,619,619.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,323.1542814624505,323.1542814624505,20.0,400.0,0.0,HFP,0.28,173.32000000000002,0.0,0.0,0.0,1.0,0.0,619.0,619.0,0.0,0.0,0.0,0.0,OK
2333.472544462328,0.0,738,738.0,0.0,0.0,0.0,1195.4725444623282,0.0,idle,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,HFP,0.28,206.64000000000001,0.0,0.0,0.0,1.0,0.0,738.0,738.0,0.0,0.0,0.0,0.0,OK
2886.689477778584,18.352,911,929.352,18.352,389.8717737923585,911.0,1557.3374777785843,400.0,charge,0.0,0.0,0.0,0.0,0.0,39.49358868961792,789.8717737923586,0.0,HFP,0.28,260.21856,0.0,0.0,109.1640966618604,1.0,18.352,911.0,929.352,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,41.292,1458,1499.292,41.292,389.8717737923585,1458.0,987.3974777785843,400.0,charge,0.0,0.0,0.0,0.0,0.0,58.987177379235845,1179.743547584717,0.0,HFP,0.28,419.80176,0.0,0.0,109.1640966618604,1.0,41.292,1458.0,1499.292,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,36.704,1961,1997.704,36.704,389.8717737923585,1961.0,488.985477778584,400.0,charge,0.0,0.0,0.0,0.0,0.0,78.48076606885377,1569.6153213770754,0.0,HFP,0.28,559.35712,0.0,0.0,109.1640966618604,1.0,36.704,1961.0,1997.704,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,45.88,2156,2201.88,45.88,389.8717737923585,2156.0,284.8094777785841,400.0,charge,0.0,0.0,0.0,0.0,0.0,97.97435475847169,1959.4870951694338,0.0,HFP,0.28,616.5264000000001,0.0,0.0,109.1640966618604,1.0,45.88,2156.0,2201.88,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,68.82,2211,2279.82,68.82,40.51290483056613,2211.0,565.3041144423373,41.56536333624692,charge,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,638.3496000000001,0.0,0.0,11.343613352558517,1.0,68.82,2211.0,2279.82,40.51290483056613,0.0,-40.51290483056613,100.0,CRITICAL
2886.689477778584,82.58399999999997,2240,2322.584,82.58399999999997,0.0,2240.0,564.1054777785844,0.0,idle,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,650.32352,0.0,0.0,0.0,1.0,82.58399999999997,2240.0,2322.584,0.0,0.0,0.0,0.0,OK
2184.453404002996,96.34799999999996,2216,2312.348,96.34799999999996,0.0,2088.1054040029962,0.0,324.2091592589087,discharge,0.0,316.0,0.0,0.0,0.0,83.78954203705456,1675.7908407410914,142.8636,HFP,0.28,647.45744,88.48,0.0,0.0,1.0,96.34799999999996,1900.0,1996.348,0.0,316.0,316.0,31600.0,CRITICAL
1113.3220274645234,110.11199999999994,2199,2309.112,110.11199999999994,324.2091592589087,670.578448517155,0.0,332.63157894736844,charge,0.0,0.0,0.0,1528.421551482845,1528.421551482845,100.0,2000.0,0.0,HFP,0.28,646.55136,0.0,0.0,90.77856459249445,1.0,110.11199999999994,2199.0,2309.112,324.2091592589087,0.0,-324.2091592589087,100.0,CRITICAL
169.00598309248755,119.28799999999993,2177,2296.288,119.28799999999993,0.0,49.71798309248763,0.0,284.1960035275877,discharge,0.0,277.0,0.0,1850.2820169075126,1850.2820169075126,85.79019982362061,1715.8039964724123,125.2317,HFP,0.28,642.96064,77.56,0.0,0.0,1.0,119.28799999999993,1900.0,2019.288,0.0,277.0,277.0,27700.0,CRITICAL
0.0,151.40399999999988,2162,2313.404,0.0,0.0,0.0,0.0,268.8063282463104,discharge,0.0,262.0,151.40399999999988,1900.0,2051.404,72.3498834113051,1446.997668226102,118.4502,HP,0.45,1041.0318,117.9,44.54,0.0,1.607142857142857,151.40399999999988,1900.0,2051.404,0.0,262.0,262.0,26200.0,CRITICAL
0.0,146.8159999999999,2151,2297.816,0.0,0.0,0.0,0.0,257.5205663733737,discharge,0.0,251.0,146.8159999999999,1900.0,2046.8159999999998,59.473855092636406,1189.477101852728,113.47710000000001,HP,0.45,1034.0172,112.95,42.669999999999995,0.0,1.607142857142857,146.8159999999999,1900.0,2046.8159999999998,0.0,251.0,251.0,25100.0,CRITICAL
0.0,151.40399999999988,2106,2257.404,0.0,0.0,0.0,0.0,211.35154052954175,discharge,0.0,206.0,151.40399999999988,1900.0,2051.404,48.90627806615932,978.1255613231864,93.1326,HP,0.45,1015.8318,92.7,35.019999999999996,0.0,1.607142857142857,151.40399999999988,1900.0,2051.404,0.0,206.0,206.0,20600.0,CRITICAL
0.0,0.0,1898,1898.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,1898.0,1898.0,48.90627806615932,978.1255613231864,0.0,HP,0.45,854.1,0.0,0.0,0.0,1.607142857142857,0.0,1898.0,1898.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,1144,1144.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,1144.0,1144.0,28.90627806615932,578.1255613231864,0.0,HP,0.45,514.8000000000001,0.0,0.0,0.0,1.607142857142857,0.0,1144.0,1144.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,635,635.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,635.0,635.0,20.0,400.0,0.0,HFP,0.28,177.8,0.0,0.0,0.0,1.0,0.0,635.0,635.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,450,450.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,450.0,450.0,20.0,400.0,0.0,HFP,0.28,126.00000000000001,0.0,0.0,0.0,1.0,0.0,450.0,450.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,427,427.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,427.0,427.0,20.0,400.0,0.0,HFP,0.28,119.56000000000002,0.0,0.0,0.0,1.0,0.0,427.0,427.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,424,424.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,424.0,424.0,20.0,400.0,0.0,HFP,0.28,118.72000000000001,0.0,0.0,0.0,1.0,0.0,424.0,424.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,418,418.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,418.0,418.0,20.0,400.0,0.0,HFP,0.28,117.04,0.0,0.0,0.0,1.0,0.0,418.0,418.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,403,403.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,403.0,403.0,20.0,400.0,0.0,HFP,0.28,112.84000000000002,0.0,0.0,0.0,1.0,0.0,403.0,403.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,387,387.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,387.0,387.0,20.0,400.0,0.0,HFP,0.28,108.36000000000001,0.0,0.0,0.0,1.0,0.0,387.0,387.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,570,570.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,570.0,570.0,20.0,400.0,0.0,HFP,0.28,159.60000000000002,0.0,0.0,0.0,1.0,0.0,570.0,570.0,0.0,0.0,0.0,0.0,OK
481.8193008707361,0.0,715,715.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,633.180699129264,633.180699129264,20.0,400.0,0.0,HFP,0.28,200.20000000000002,0.0,0.0,0.0,1.0,0.0,715.0,715.0,0.0,0.0,0.0,0.0,OK
808.8717865957248,0.0,856,856.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,447.12821340427524,447.12821340427524,20.0,400.0,0.0,HFP,0.28,239.68000000000004,0.0,0.0,0.0,1.0,0.0,856.0,856.0,0.0,0.0,0.0,0.0,OK
1863.6328274678344,41.292,1036,1077.292,41.292,389.8717737923585,1036.0,386.3408274678345,400.0,charge,0.0,0.0,0.0,0.0,0.0,39.49358868961792,789.8717737923586,0.0,HFP,0.28,301.64176000000003,0.0,0.0,109.1640966618604,1.0,41.292,1036.0,1077.292,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
1591.0637613029262,45.88,1554,1599.88,45.88,389.8717737923585,1145.183761302926,0.0,400.0,charge,0.0,0.0,0.0,408.8162386970739,408.8162386970739,58.987177379235845,1179.743547584717,0.0,HFP,0.28,447.9664000000001,0.0,0.0,109.1640966618604,1.0,45.88,1554.0,1599.88,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
681.4739800504533,45.88,2168,2213.88,45.88,389.8717737923585,235.5939800504533,0.0,400.0,charge,0.0,0.0,0.0,1932.4060199495466,1932.4060199495466,78.48076606885377,1569.6153213770754,0.0,HFP,0.28,619.8864000000001,0.0,0.0,109.1640966618604,1.0,45.88,2168.0,2213.88,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
