datetime,pv_kwh,ev_kwh,mall_kwh,load_kwh,pv_to_ev_kwh,pv_to_bess_kwh,pv_to_mall_kwh,grid_export_kwh,bess_charge_kwh,bess_discharge_kwh,bess_action_kwh,bess_mode,bess_to_ev_kwh,bess_to_mall_kwh,grid_to_bess_kwh,grid_import_ev_kwh,grid_import_mall_kwh,grid_import_kwh,grid_export_kwh_metric,soc_percent,soc_kwh,tariff_period,is_peak_hour,tariff_rate_soles_kwh,cost_grid_import_soles,cost_if_grid_import_soles,cost_avoided_by_bess_soles,cost_savings_hp_soles,cost_savings_hfp_soles,savings_bess_soles,tariff_index_hp_hfp,co2_factor_kg_kwh,co2_grid_kg,co2_direct_avoided_kg,co2_indirect_avoided_kg,co2_avoided_kg,bess_energy_stored_hourly_kwh,bess_energy_delivered_hourly_kwh,bess_balance_error_hourly_kwh,bess_balance_error_hourly_percent,bess_validation_status_hourly,mall_grid_import_kwh
2024-08-25 12:00:00,2928.663171778575,50.468,2540,2590.468,50.468,0.0,2540.0,338.19517177857506,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,338.19517177857506,100.0,2000.0,HFP,0,0.28,0.0,725.33104,0.0,0.0,0.0,0.0,1.0,0.409,0.0,1059.5014119999998,0.0,1059.5014119999998,0.0,0.0,0.0,0.0,OK,0.0
2024-08-25 13:00:00,2116.8124079923105,91.75999999999996,2568,2659.7599999999998,91.75999999999996,0.0,2025.0524079923105,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,542.9475920076895,542.9475920076895,0.0,100.0,2000.0,HFP,0,0.28,152.02532576215307,744.7328,0.0,0.0,0.0,0.0,1.0,0.409,222.065565131145,865.7762748688549,0.0,865.7762748688549,0.0,0.0,0.0,0.0,OK,542.9475920076895
2024-08-25 14:00:00,2148.221340473908,87.17199999999997,2567,2654.172,87.17199999999997,0.0,2061.049340473908,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,505.95065952609184,505.95065952609184,0.0,100.0,2000.0,HFP,0,0.28,141.66618466730574,743.1681600000001,0.0,0.0,0.0,0.0,1.0,0.409,206.93381974617154,878.6225282538284,0.0,878.6225282538284,0.0,0.0,0.0,0.0,OK,505.95065952609184
2024-08-25 15:00:00,1595.2880077260377,105.52399999999994,2016,2121.524,105.52399999999994,0.0,1489.7640077260378,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,526.2359922739622,526.2359922739622,0.0,100.0,2000.0,HFP,0,0.28,147.34607783670944,594.0267200000001,0.0,0.0,0.0,0.0,1.0,0.409,215.23052084005053,652.4727951599493,0.0,652.4727951599493,0.0,0.0,0.0,0.0,OK,526.2359922739622
2024-08-25 16:00:00,682.4066994686328,119.28799999999993,2077,2196.288,119.28799999999993,0.0,563.1186994686329,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,1513.881300531367,1513.881300531367,0.0,100.0,2000.0,HFP,0,0.28,423.88676414878285,614.96064,0.0,0.0,0.0,0.0,1.0,0.409,619.1774519173291,279.10434008267083,0.0,279.10434008267083,0.0,0.0,0.0,0.0,OK,1513.881300531367
2024-08-25 17:00:00,120.76318438810866,137.6399999999999,2055,2192.64,120.76318438810866,0.0,0.0,0.0,0.0,172.31524746993318,172.31524746993318,discharge,16.876815611891246,155.0,0.0,0.0,1900.0,1900.0,0.0,91.1829053978434,1823.658107956868,HFP,0,0.28,532.0,613.9392,48.12550837132955,0.0,0.0,0.0,1.0,0.409,777.0999999999999,49.39214241473643,70.29761758526351,119.68975999999994,0.0,167.9521279564302,167.9521279564302,16795.21279564302,CRITICAL,1900.0
2024-08-25 18:00:00,0.0,133.0519999999999,2110,2243.0519999999997,0.0,0.0,0.0,0.0,0.0,400.0,400.0,discharge,133.0519999999999,256.81977379235866,0.0,0.0,1853.1802262076412,1853.1802262076412,0.0,71.1829053978434,1423.658107956868,HP,1,0.45,833.9311017934385,1009.3733999999998,175.44229820656136,66.27820154470095,0.0,66.27820154470095,1.607142857142857,0.608,1126.7335775342458,0.0,237.042038465754,237.042038465754,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,1853.1802262076412
2024-08-25 19:00:00,0.0,160.57999999999987,2177,2337.58,0.0,0.0,0.0,0.0,0.0,400.0,400.0,discharge,160.57999999999987,229.29177379235864,0.0,0.0,1947.7082262076415,1947.7082262076415,0.0,51.182905397843406,1023.6581079568681,HP,1,0.45,876.4687017934386,1051.911,175.44229820656133,66.27820154470093,0.0,66.27820154470093,1.607142857142857,0.608,1184.206601534246,0.0,237.04203846575396,237.04203846575396,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,1947.7082262076415
2024-08-25 20:00:00,0.0,142.2279999999999,2152,2294.228,0.0,0.0,0.0,0.0,0.0,400.0,400.0,discharge,142.2279999999999,247.64377379235864,0.0,0.0,1904.3562262076414,1904.3562262076414,0.0,31.182905397843403,623.6581079568681,HP,1,0.45,856.9603017934386,1032.4026000000001,175.44229820656136,66.27820154470095,0.0,66.27820154470095,1.607142857142857,0.608,1157.848585534246,0.0,237.042038465754,237.042038465754,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,1904.3562262076414
2024-08-25 21:00:00,0.0,0.0,2029,2029.0,0.0,0.0,0.0,0.0,0.0,223.65810795686804,223.65810795686804,discharge,0.0,217.9949581804674,0.0,0.0,1811.0050418195326,1811.0050418195326,0.0,20.0,400.0,HP,1,0.45,814.9522688187897,913.0500000000001,98.09773118121034,37.05914289067945,0.0,37.05914289067945,1.607142857142857,0.608,1101.0910654262757,0.0,132.54093457372417,132.54093457372417,0.0,217.9949581804674,217.9949581804674,21799.49581804674,CRITICAL,1811.0050418195326
2024-08-25 22:00:00,0.0,0.0,1178,1178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,1178.0,1178.0,0.0,20.0,400.0,HP,1,0.45,530.1,530.1,0.0,0.0,0.0,0.0,1.607142857142857,0.608,716.2239999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,1178.0
2024-08-25 23:00:00,0.0,0.0,663,663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,663.0,663.0,0.0,20.0,400.0,HFP,0,0.28,185.64000000000001,185.64000000000001,0.0,0.0,0.0,0.0,1.0,0.409,271.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,663.0
2024-08-26 00:00:00,0.0,0.0,535,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,535.0,535.0,0.0,20.0,400.0,HFP,0,0.28,149.8,149.8,0.0,0.0,0.0,0.0,1.0,0.409,218.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,535.0
2024-08-26 01:00:00,0.0,0.0,473,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,473.0,473.0,0.0,20.0,400.0,HFP,0,0.28,132.44000000000003,132.44000000000003,0.0,0.0,0.0,0.0,1.0,0.409,193.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,473.0
2024-08-26 02:00:00,0.0,0.0,457,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,457.0,457.0,0.0,20.0,400.0,HFP,0,0.28,127.96000000000001,127.96000000000001,0.0,0.0,0.0,0.0,1.0,0.409,186.91299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,457.0
2024-08-26 03:00:00,0.0,0.0,440,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,440.0,440.0,0.0,20.0,400.0,HFP,0,0.28,123.20000000000002,123.20000000000002,0.0,0.0,0.0,0.0,1.0,0.409,179.95999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,440.0
2024-08-26 04:00:00,0.0,0.0,434,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,434.0,434.0,0.0,20.0,400.0,HFP,0,0.28,121.52000000000001,121.52000000000001,0.0,0.0,0.0,0.0,1.0,0.409,177.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,434.0
2024-08-26 05:00:00,0.0,0.0,402,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,402.0,402.0,0.0,20.0,400.0,HFP,0,0.28,112.56000000000002,112.56000000000002,0.0,0.0,0.0,0.0,1.0,0.409,164.41799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,402.0
2024-08-26 06:00:00,107.00299986639273,0.0,632,632.0,0.0,107.00299986639273,0.0,0.0,307.0029998663927,0.0,307.0029998663927,charge,0.0,0.0,200.0,0.0,632.0,832.0,0.0,34.961475514685716,699.2295102937144,HFP,0,0.28,232.96000000000004,176.96,0.0,0.0,29.960839962589965,29.960839962589965,1.0,0.409,340.28799999999995,0.0,0.0,0.0,299.2295102937143,0.0,-299.2295102937143,100.0,CRITICAL,632.0
2024-08-26 07:00:00,834.3376713915612,0.0,730,730.0,0.0,400.0,434.33767139156123,0.0,600.0,0.0,600.0,charge,0.0,0.0,200.0,0.0,295.66232860843877,495.66232860843877,0.0,64.2018585491126,1284.037170982252,HFP,0,0.28,138.78545201036286,204.4,0.0,0.0,112.00000000000001,112.00000000000001,1.0,0.409,202.72589240085145,177.64410759914853,0.0,177.64410759914853,584.8076606885378,0.0,-584.8076606885378,100.0,CRITICAL,295.66232860843877
2024-08-26 08:00:00,1397.1320749803083,0.0,810,810.0,0.0,400.0,810.0,187.1320749803083,400.0,0.0,400.0,charge,0.0,0.0,0.0,0.0,0.0,0.0,187.1320749803083,83.69544723873052,1673.9089447746105,HFP,0,0.28,0.0,226.8,0.0,0.0,112.00000000000001,112.00000000000001,1.0,0.409,0.0,331.28999999999996,0.0,331.28999999999996,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL,0.0
2024-08-26 09:00:00,1768.669966592933,55.056,979,1034.056,55.056,334.5623634698541,979.0,400.05160312307885,334.5623634698541,0.0,334.5623634698541,charge,0.0,0.0,0.0,0.0,0.0,0.0,400.05160312307885,100.0,2000.0,HFP,0,0.28,0.0,289.53568,0.0,0.0,93.67746177155917,93.67746177155917,1.0,0.409,0.0,422.928904,0.0,422.928904,326.0910552253895,0.0,-326.0910552253895,100.0,CRITICAL,0.0
2024-08-26 10:00:00,2416.6271649601335,68.82,1443,1511.82,68.82,0.0,1443.0,904.8071649601334,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,904.8071649601334,100.0,2000.0,HFP,0,0.28,0.0,423.30960000000005,0.0,0.0,0.0,0.0,1.0,0.409,0.0,618.3343799999999,0.0,618.3343799999999,0.0,0.0,0.0,0.0,OK,0.0
2024-08-26 11:00:00,2395.6394308898116,50.468,2019,2069.468,50.468,0.0,2019.0,326.17143088981175,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,326.17143088981175,100.0,2000.0,HFP,0,0.28,0.0,579.45104,0.0,0.0,0.0,0.0,1.0,0.409,0.0,846.4124119999999,0.0,846.4124119999999,0.0,0.0,0.0,0.0,OK,0.0
2024-08-26 12:00:00,1977.1909352561147,77.99599999999998,2003,2080.996,77.99599999999998,0.0,1899.1949352561146,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,103.8050647438854,103.8050647438854,0.0,100.0,2000.0,HFP,0,0.28,29.065418128287913,582.67888,0.0,0.0,0.0,0.0,1.0,0.409,42.45627148024912,808.6710925197509,0.0,808.6710925197509,0.0,0.0,0.0,0.0,OK,103.8050647438854
2024-08-26 13:00:00,1405.8036702091365,73.40799999999999,1961,2034.408,73.40799999999999,0.0,1332.3956702091366,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,628.6043297908634,628.6043297908634,0.0,100.0,2000.0,HFP,0,0.28,176.00921234144178,569.63424,0.0,0.0,0.0,0.0,1.0,0.409,257.0991708844631,574.9737011155368,0.0,574.9737011155368,0.0,0.0,0.0,0.0,OK,628.6043297908634
2024-08-26 14:00:00,1786.0672057075162,100.93599999999996,1955,2055.936,100.93599999999996,0.0,1685.1312057075163,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,269.8687942924837,269.8687942924837,0.0,100.0,2000.0,HFP,0,0.28,75.56326240189544,575.6620800000001,0.0,0.0,0.0,0.0,1.0,0.409,110.37633686562583,730.5014871343741,0.0,730.5014871343741,0.0,0.0,0.0,0.0,OK,269.8687942924837
2024-08-26 15:00:00,1189.4861780855417,87.17199999999997,1929,2016.172,87.17199999999997,0.0,1102.3141780855417,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,826.6858219144583,826.6858219144583,0.0,100.0,2000.0,HFP,0,0.28,231.47203013604835,564.5281600000001,0.0,0.0,0.0,0.0,1.0,0.409,338.1145011630134,486.49984683698653,0.0,486.49984683698653,0.0,0.0,0.0,0.0,OK,826.6858219144583
2024-08-26 16:00:00,535.3596736014233,100.93599999999996,1915,2015.936,100.93599999999996,0.0,434.42367360142333,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,1480.5763263985766,1480.5763263985766,0.0,100.0,2000.0,HFP,0,0.28,414.5613713916015,564.46208,0.0,0.0,0.0,0.0,1.0,0.409,605.5557174970178,218.96210650298212,0.0,218.96210650298212,0.0,0.0,0.0,0.0,OK,1480.5763263985766
2024-08-26 17:00:00,119.28248077110827,128.4639999999999,1931,2059.464,119.28248077110827,0.0,0.0,0.0,0.0,40.420039968096404,40.420039968096404,discharge,9.181519228891645,31.0,0.0,0.0,1900.0,1900.0,0.0,97.93873155586319,1958.7746311172639,HFP,0,0.28,532.0,576.6499200000001,11.250825384089662,0.0,0.0,0.0,1.0,0.409,777.0999999999999,48.786534635383276,16.434241364616682,65.22077599999996,0.0,39.396581697799434,39.396581697799434,3939.6581697799434,CRITICAL,1900.0
2024-08-26 18:00:00,0.0,123.87599999999992,1937,2060.8759999999997,0.0,0.0,0.0,0.0,0.0,400.0,400.0,discharge,123.87599999999992,265.99577379235865,0.0,0.0,1671.0042262076413,1671.0042262076413,0.0,77.9387315558632,1558.7746311172639,HP,1,0.45,751.9519017934387,927.3942,175.44229820656136,66.27820154470095,0.0,66.27820154470095,1.607142857142857,0.608,1015.9705695342459,0.0,237.042038465754,237.042038465754,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,1671.0042262076413
2024-08-26 19:00:00,0.0,123.87599999999992,1943,2066.8759999999997,0.0,0.0,0.0,0.0,0.0,400.0,400.0,discharge,123.87599999999992,265.99577379235865,0.0,0.0,1677.0042262076413,1677.0042262076413,0.0,57.9387315558632,1158.7746311172639,HP,1,0.45,754.6519017934386,930.0941999999999,175.44229820656136,66.27820154470095,0.0,66.27820154470095,1.607142857142857,0.608,1019.6185695342459,0.0,237.042038465754,237.042038465754,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,1677.0042262076413
2024-08-26 20:00:00,0.0,137.6399999999999,1882,2019.6399999999999,0.0,0.0,0.0,0.0,0.0,400.0,400.0,discharge,137.6399999999999,252.23177379235867,0.0,0.0,1629.7682262076414,1629.7682262076414,0.0,37.9387315558632,758.7746311172641,HP,1,0.45,733.3957017934387,908.838,175.44229820656136,66.27820154470095,0.0,66.27820154470095,1.607142857142857,0.608,990.899081534246,0.0,237.042038465754,237.042038465754,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,1629.7682262076414
2024-08-26 21:00:00,0.0,0.0,1722,1722.0,0.0,0.0,0.0,0.0,0.0,358.77463111726405,358.77463111726405,discharge,0.0,349.69025456346714,0.0,0.0,1372.309745436533,1372.309745436533,0.0,20.0,400.0,HP,1,0.45,617.5393854464398,774.9,157.36061455356023,59.44734327578941,0.0,59.44734327578941,1.607142857142857,0.608,834.364325225412,0.0,212.611674774588,212.611674774588,0.0,349.69025456346714,349.69025456346714,34969.02545634672,CRITICAL,1372.309745436533
2024-08-26 22:00:00,0.0,0.0,970,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,970.0,970.0,0.0,20.0,400.0,HP,1,0.45,436.5,436.5,0.0,0.0,0.0,0.0,1.607142857142857,0.608,589.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,970.0
2024-08-26 23:00:00,0.0,0.0,505,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,505.0,505.0,0.0,20.0,400.0,HFP,0,0.28,141.4,141.4,0.0,0.0,0.0,0.0,1.0,0.409,206.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,505.0
2024-08-27 00:00:00,0.0,0.0,439,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,439.0,439.0,0.0,20.0,400.0,HFP,0,0.28,122.92000000000002,122.92000000000002,0.0,0.0,0.0,0.0,1.0,0.409,179.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,439.0
2024-08-27 01:00:00,0.0,0.0,406,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,406.0,406.0,0.0,20.0,400.0,HFP,0,0.28,113.68,113.68,0.0,0.0,0.0,0.0,1.0,0.409,166.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,406.0
2024-08-27 02:00:00,0.0,0.0,410,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,410.0,410.0,0.0,20.0,400.0,HFP,0,0.28,114.80000000000001,114.80000000000001,0.0,0.0,0.0,0.0,1.0,0.409,167.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,410.0
2024-08-27 03:00:00,0.0,0.0,395,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,395.0,395.0,0.0,20.0,400.0,HFP,0,0.28,110.60000000000001,110.60000000000001,0.0,0.0,0.0,0.0,1.0,0.409,161.55499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,395.0
2024-08-27 04:00:00,0.0,0.0,394,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,394.0,394.0,0.0,20.0,400.0,HFP,0,0.28,110.32000000000001,110.32000000000001,0.0,0.0,0.0,0.0,1.0,0.409,161.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,394.0
2024-08-27 05:00:00,0.0,0.0,375,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,375.0,375.0,0.0,20.0,400.0,HFP,0,0.28,105.00000000000001,105.00000000000001,0.0,0.0,0.0,0.0,1.0,0.409,153.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,375.0
2024-08-27 06:00:00,59.2531157727696,0.0,503,503.0,0.0,59.2531157727696,0.0,0.0,259.2531157727696,0.0,259.2531157727696,charge,0.0,0.0,200.0,0.0,503.0,703.0,0.0,32.634434013440675,652.6886802688134,HFP,0,0.28,196.84000000000003,140.84,0.0,0.0,16.59087241637549,16.59087241637549,1.0,0.409,287.527,0.0,0.0,0.0,252.6886802688134,0.0,-252.6886802688134,100.0,CRITICAL,503.0
2024-08-27 07:00:00,422.983986737727,0.0,609,609.0,0.0,400.0,22.98398673772698,0.0,600.0,0.0,600.0,charge,0.0,0.0,200.0,0.0,586.016013262273,786.016013262273,0.0,61.87481704786756,1237.496340957351,HFP,0,0.28,220.08448371343644,170.52,0.0,0.0,112.00000000000001,112.00000000000001,1.0,0.409,321.4805494242696,9.400450575730334,0.0,9.400450575730334,584.8076606885378,0.0,-584.8076606885378,100.0,CRITICAL,586.016013262273
2024-08-27 08:00:00,1088.8566534973859,0.0,719,719.0,0.0,400.0,688.8566534973859,0.0,400.0,0.0,400.0,charge,0.0,0.0,0.0,0.0,30.143346502614122,30.143346502614122,0.0,81.36840573748549,1627.3681147497095,HFP,0,0.28,8.440137020731955,201.32000000000002,0.0,0.0,112.00000000000001,112.00000000000001,1.0,0.409,12.328628719569176,281.7423712804308,0.0,281.7423712804308,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL,30.143346502614122
2024-08-27 09:00:00,1622.3590640669302,45.88,984,1029.88,45.88,382.3122475634771,984.0,210.166816503453,382.3122475634771,0.0,382.3122475634771,charge,0.0,0.0,0.0,0.0,0.0,0.0,210.166816503453,100.0,2000.0,HFP,0,0.28,0.0,288.36640000000006,0.0,0.0,107.0474293177736,107.0474293177736,1.0,0.409,0.0,421.22092000000004,0.0,421.22092000000004,372.63188525029034,0.0,-372.63188525029034,100.0,CRITICAL,0.0
2024-08-27 10:00:00,1908.1814283132985,50.468,1431,1481.468,50.468,0.0,1431.0,426.71342831329844,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,426.71342831329844,100.0,2000.0,HFP,0,0.28,0.0,414.81104000000005,0.0,0.0,0.0,0.0,1.0,0.409,0.0,605.9204119999999,0.0,605.9204119999999,0.0,0.0,0.0,0.0,OK,0.0
2024-08-27 11:00:00,2321.068255755301,36.704,1830,1866.704,36.704,0.0,1830.0,454.36425575530075,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,454.36425575530075,100.0,2000.0,HFP,0,0.28,0.0,522.6771200000001,0.0,0.0,0.0,0.0,1.0,0.409,0.0,763.4819359999999,0.0,763.4819359999999,0.0,0.0,0.0,0.0,OK,0.0
2024-08-27 12:00:00,2541.173532124744,77.99599999999998,1864,1941.996,77.99599999999998,0.0,1864.0,599.1775321247437,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,599.1775321247437,100.0,2000.0,HFP,0,0.28,0.0,543.7588800000001,0.0,0.0,0.0,0.0,1.0,0.409,0.0,794.276364,0.0,794.276364,0.0,0.0,0.0,0.0,OK,0.0
2024-08-27 13:00:00,2015.8781487706035,77.99599999999998,1867,1944.996,77.99599999999998,0.0,1867.0,70.88214877060364,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,70.88214877060364,100.0,2000.0,HFP,0,0.28,0.0,544.5988800000001,0.0,0.0,0.0,0.0,1.0,0.409,0.0,795.503364,0.0,795.503364,0.0,0.0,0.0,0.0,OK,0.0
2024-08-27 14:00:00,1239.6307542155519,91.75999999999996,1881,1972.76,91.75999999999996,0.0,1147.8707542155519,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,733.1292457844481,733.1292457844481,0.0,100.0,2000.0,HFP,0,0.28,205.27618881964548,552.3728000000001,0.0,0.0,0.0,0.0,1.0,0.409,299.8498615258393,507.0089784741607,0.0,507.0089784741607,0.0,0.0,0.0,0.0,OK,733.1292457844481
2024-08-27 15:00:00,1272.6615835043726,91.75999999999996,1909,2000.76,91.75999999999996,0.0,1180.9015835043726,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,728.0984164956274,728.0984164956274,0.0,100.0,2000.0,HFP,0,0.28,203.8675566187757,560.2128,0.0,0.0,0.0,0.0,1.0,0.409,297.79225234671156,520.5185876532884,0.0,520.5185876532884,0.0,0.0,0.0,0.0,OK,728.0984164956274
2024-08-27 16:00:00,654.0229306839094,91.75999999999996,1910,2001.76,91.75999999999996,0.0,562.2629306839094,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,1347.7370693160906,1347.7370693160906,0.0,100.0,2000.0,HFP,0,0.28,377.3663794085054,560.4928000000001,0.0,0.0,0.0,0.0,1.0,0.409,551.224461350281,267.49537864971893,0.0,267.49537864971893,0.0,0.0,0.0,0.0,OK,1347.7370693160906
2024-08-27 17:00:00,124.9853186257553,110.11199999999994,1985,2095.112,110.11199999999994,0.0,14.87331862575536,0.0,0.0,70.12668137424453,70.12668137424453,discharge,0.0,70.12668137424453,0.0,0.0,1900.0,1900.0,0.0,96.4025771503226,1928.051543006452,HFP,0,0.28,532.0,586.6313600000001,19.63547078478847,0.0,0.0,0.0,1.0,0.409,777.0999999999999,51.118995317933916,28.68181268206601,79.80080799999992,0.0,68.35103414387066,68.35103414387066,6835.103414387067,CRITICAL,1900.0
2024-08-27 18:00:00,0.0,123.87599999999992,2042,2165.8759999999997,0.0,0.0,0.0,0.0,0.0,400.0,400.0,discharge,123.87599999999992,265.99577379235865,0.0,0.0,1776.0042262076413,1776.0042262076413,0.0,76.4025771503226,1528.051543006452,HP,1,0.45,799.2019017934387,974.6442,175.44229820656136,66.27820154470095,0.0,66.27820154470095,1.607142857142857,0.608,1079.8105695342458,0.0,237.042038465754,237.042038465754,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,1776.0042262076413
2024-08-27 19:00:00,0.0,128.4639999999999,2065,2193.464,0.0,0.0,0.0,0.0,0.0,400.0,400.0,discharge,128.4639999999999,261.4077737923586,0.0,0.0,1803.5922262076415,1803.5922262076415,0.0,56.4025771503226,1128.051543006452,HP,1,0.45,811.6165017934387,987.0588,175.44229820656136,66.27820154470095,0.0,66.27820154470095,1.607142857142857,0.608,1096.584073534246,0.0,237.042038465754,237.042038465754,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,1803.5922262076415
2024-08-27 20:00:00,0.0,151.40399999999988,2035,2186.404,0.0,0.0,0.0,0.0,0.0,400.0,400.0,discharge,151.40399999999988,238.46777379235866,0.0,0.0,1796.5322262076413,1796.5322262076413,0.0,36.40257715032259,728.0515430064519,HP,1,0.45,808.4395017934386,983.8818,175.44229820656136,66.27820154470095,0.0,66.27820154470095,1.607142857142857,0.608,1092.291593534246,0.0,237.042038465754,237.042038465754,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,1796.5322262076413
2024-08-27 21:00:00,0.0,0.0,1867,1867.0,0.0,0.0,0.0,0.0,0.0,328.0515430064519,328.0515430064519,discharge,0.0,319.745092418114,0.0,0.0,1547.254907581886,1547.254907581886,0.0,20.0,400.0,HP,1,0.45,696.2647084118488,840.15,143.8852915881513,54.35666571107937,0.0,54.35666571107937,1.607142857142857,0.608,940.7309838097867,0.0,194.4050161902133,194.4050161902133,0.0,319.745092418114,319.745092418114,31974.5092418114,CRITICAL,1547.254907581886
2024-08-27 22:00:00,0.0,0.0,1130,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,1130.0,1130.0,0.0,20.0,400.0,HP,1,0.45,508.5,508.5,0.0,0.0,0.0,0.0,1.607142857142857,0.608,687.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,1130.0
2024-08-27 23:00:00,0.0,0.0,652,652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,652.0,652.0,0.0,20.0,400.0,HFP,0,0.28,182.56000000000003,182.56000000000003,0.0,0.0,0.0,0.0,1.0,0.409,266.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,652.0
2024-08-28 00:00:00,0.0,0.0,556,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,556.0,556.0,0.0,20.0,400.0,HFP,0,0.28,155.68,155.68,0.0,0.0,0.0,0.0,1.0,0.409,227.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,556.0
