month,hour,day_type,indoor_dry_bulb_temperature,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
2,8,4,25.28,899.0,0.0,0.0,0.0,609.3606
2,9,4,26.64,1264.0,0.0,0.0,0.0,712.7628
2,10,4,27.9,1766.0,0.0,0.0,0.0,712.7628
2,11,4,29.82,2271.0,0.0,0.0,0.0,712.7628
2,12,4,30.31,2243.0,0.0,0.0,0.0,712.7628
2,13,4,30.69,2185.0,0.0,0.0,0.0,712.7628
2,14,4,30.27,2160.0,0.0,0.0,0.0,712.7628
2,15,4,29.04,2205.0,0.0,0.0,0.0,602.7512
2,16,4,28.77,2130.0,0.0,0.0,0.0,431.1467
2,17,4,28.54,2140.0,0.0,0.0,0.0,82.673195
2,18,4,27.74,2105.0,0.0,0.0,0.0,0.0
2,19,4,27.26,2055.0,0.0,0.0,0.0,0.0
2,20,4,26.81,2014.0,0.0,0.0,0.0,0.0
2,21,4,26.55,1910.0,0.0,0.0,0.0,0.0
2,22,4,26.22,1255.0,0.0,0.0,0.0,0.0
2,23,4,25.93,715.0,0.0,0.0,0.0,0.0
3,0,5,25.7,633.0,0.0,0.0,0.0,0.0
3,1,5,25.18,601.0,0.0,0.0,0.0,0.0
3,2,5,24.72,598.0,0.0,0.0,0.0,0.0
3,3,5,24.6,591.0,0.0,0.0,0.0,0.0
3,4,5,24.52,563.0,0.0,0.0,0.0,0.0
3,5,5,24.43,549.0,0.0,0.0,0.0,0.0
3,6,5,24.28,624.0,0.0,0.0,0.0,0.0
3,7,5,24.77,714.0,0.0,0.0,0.0,287.878
3,8,5,26.13,862.0,0.0,0.0,0.0,546.5365
3,9,5,27.25,1217.0,0.0,0.0,0.0,712.7628
3,10,5,28.14,1614.0,0.0,0.0,0.0,712.7628
3,11,5,28.99,1934.0,0.0,0.0,0.0,712.7628
3,12,5,29.97,1958.0,0.0,0.0,0.0,712.7628
3,13,5,30.28,1996.0,0.0,0.0,0.0,712.7628
3,14,5,31.42,1993.0,0.0,0.0,0.0,712.7628
3,15,5,31.69,1958.0,0.0,0.0,0.0,712.7628
3,16,5,30.01,1944.0,0.0,0.0,0.0,365.348
3,17,5,28.83,1902.0,0.0,0.0,0.0,96.298325
3,18,5,28.18,1927.0,0.0,0.0,0.0,0.0
3,19,5,27.61,1948.0,0.0,0.0,0.0,0.0
3,20,5,27.18,1947.0,0.0,0.0,0.0,0.0
3,21,5,26.52,1910.0,0.0,0.0,0.0,0.0
3,22,5,26.52,1632.0,0.0,0.0,0.0,0.0
3,23,5,26.21,920.0,0.0,0.0,0.0,0.0
3,0,6,25.57,652.0,0.0,0.0,0.0,0.0
3,1,6,25.45,598.0,0.0,0.0,0.0,0.0
3,2,6,25.45,584.0,0.0,0.0,0.0,0.0
3,3,6,25.05,580.0,0.0,0.0,0.0,0.0
3,4,6,24.21,566.0,0.0,0.0,0.0,0.0
3,5,6,24.08,543.0,0.0,0.0,0.0,0.0
3,6,6,23.99,567.0,0.0,0.0,0.0,0.0
3,7,6,24.29,591.0,0.0,0.0,0.0,224.46877
3,8,6,24.97,836.0,0.0,0.0,0.0,507.5822
3,9,6,25.86,1113.0,0.0,0.0,0.0,656.8415
3,10,6,26.62,1594.0,0.0,0.0,0.0,712.7628
3,11,6,27.13,1993.0,0.0,0.0,0.0,712.7628
3,12,6,27.98,2023.0,0.0,0.0,0.0,712.7628
3,13,6,28.51,2011.0,0.0,0.0,0.0,712.7628
3,14,6,26.49,2004.0,0.0,0.0,0.0,411.18066
3,15,6,25.08,2033.0,0.0,0.0,0.0,225.04385
3,16,6,24.69,2061.0,0.0,0.0,0.0,328.00388
3,17,6,25.26,2058.0,0.0,0.0,0.0,76.5014
3,18,6,25.05,2010.0,0.0,0.0,0.0,0.0
3,19,6,24.88,2017.0,0.0,0.0,0.0,0.0
3,20,6,24.74,1982.0,0.0,0.0,0.0,0.0
3,21,6,24.21,1934.0,0.0,0.0,0.0,0.0
3,22,6,23.97,1714.0,0.0,0.0,0.0,0.0
3,23,6,23.76,997.0,0.0,0.0,0.0,0.0
3,0,7,23.61,622.0,0.0,0.0,0.0,0.0
3,1,7,23.57,576.0,0.0,0.0,0.0,0.0
3,2,7,23.47,573.0,0.0,0.0,0.0,0.0
3,3,7,23.45,566.0,0.0,0.0,0.0,0.0
3,4,7,23.43,557.0,0.0,0.0,0.0,0.0
3,5,7,23.45,536.0,0.0,0.0,0.0,0.0
3,6,7,23.43,567.0,0.0,0.0,0.0,0.0
3,7,7,23.53,605.0,0.0,0.0,0.0,173.98921
3,8,7,23.67,718.0,0.0,0.0,0.0,338.01434
3,9,7,23.85,1116.0,0.0,0.0,0.0,404.9753
3,10,7,23.81,1601.0,0.0,0.0,0.0,446.87057
3,11,7,24.22,2020.0,0.0,0.0,0.0,421.72238
3,12,7,24.18,2072.0,0.0,0.0,0.0,267.46976
3,13,7,24.15,2085.0,0.0,0.0,0.0,441.38815
3,14,7,23.89,2105.0,0.0,0.0,0.0,710.32996
3,15,7,25.22,2071.0,0.0,0.0,0.0,663.2881
3,16,7,25.65,2078.0,0.0,0.0,0.0,343.24826
3,17,7,25.29,2062.0,0.0,0.0,0.0,62.285065
3,18,7,24.88,2072.0,0.0,0.0,0.0,0.0
3,19,7,24.56,2065.0,0.0,0.0,0.0,0.0
3,20,7,24.24,2068.0,0.0,0.0,0.0,0.0
3,21,7,24.0,2016.0,0.0,0.0,0.0,0.0
3,22,7,23.81,1759.0,0.0,0.0,0.0,0.0
3,23,7,23.58,983.0,0.0,0.0,0.0,0.0
3,0,1,23.32,530.0,0.0,0.0,0.0,0.0
3,1,1,23.11,463.0,0.0,0.0,0.0,0.0
3,2,1,23.35,440.0,0.0,0.0,0.0,0.0
3,3,1,23.17,449.0,0.0,0.0,0.0,0.0
3,4,1,23.06,439.0,0.0,0.0,0.0,0.0
3,5,1,23.03,422.0,0.0,0.0,0.0,0.0
3,6,1,22.98,512.0,0.0,0.0,0.0,0.0
3,7,1,23.23,697.0,0.0,0.0,0.0,264.92117
3,8,1,24.14,910.0,0.0,0.0,0.0,561.82263
3,9,1,25.29,1144.0,0.0,0.0,0.0,712.7628
3,10,1,26.92,1619.0,0.0,0.0,0.0,712.7628
3,11,1,27.31,2062.0,0.0,0.0,0.0,712.7628
3,12,1,27.85,2112.0,0.0,0.0,0.0,712.7628
3,13,1,28.72,2172.0,0.0,0.0,0.0,661.3252
3,14,1,27.29,2209.0,0.0,0.0,0.0,712.7628
3,15,1,28.14,2267.0,0.0,0.0,0.0,712.7628
3,16,1,28.06,2256.0,0.0,0.0,0.0,360.2959
3,17,1,27.46,2202.0,0.0,0.0,0.0,102.86
3,18,1,26.82,2153.0,0.0,0.0,0.0,0.0
3,19,1,26.35,2100.0,0.0,0.0,0.0,0.0
3,20,1,25.84,2044.0,0.0,0.0,0.0,0.0
3,21,1,25.42,1893.0,0.0,0.0,0.0,0.0
3,22,1,25.21,1151.0,0.0,0.0,0.0,0.0
3,23,1,24.98,652.0,0.0,0.0,0.0,0.0
3,0,2,24.66,543.0,0.0,0.0,0.0,0.0
3,1,2,24.39,520.0,0.0,0.0,0.0,0.0
3,2,2,24.26,502.0,0.0,0.0,0.0,0.0
3,3,2,24.05,502.0,0.0,0.0,0.0,0.0
3,4,2,23.87,488.0,0.0,0.0,0.0,0.0
3,5,2,23.73,460.0,0.0,0.0,0.0,0.0
3,6,2,23.68,574.0,0.0,0.0,0.0,0.0
3,7,2,23.97,914.0,0.0,0.0,0.0,339.25928
3,8,2,25.46,1209.0,0.0,0.0,0.0,694.2099
3,9,2,26.82,1347.0,0.0,0.0,0.0,712.7628
3,10,2,28.39,1835.0,0.0,0.0,0.0,712.7628
3,11,2,29.22,2164.0,0.0,0.0,0.0,712.7628
3,12,2,29.52,2199.0,0.0,0.0,0.0,712.7628
3,13,2,29.86,2174.0,0.0,0.0,0.0,712.7628
3,14,2,30.17,2201.0,0.0,0.0,0.0,712.7628
3,15,2,30.19,2229.0,0.0,0.0,0.0,701.7724
3,16,2,29.85,2099.0,0.0,0.0,0.0,323.2855
3,17,2,28.37,2043.0,0.0,0.0,0.0,73.36201
3,18,2,26.76,2040.0,0.0,0.0,0.0,0.0
3,19,2,25.69,2050.0,0.0,0.0,0.0,0.0
3,20,2,25.03,2026.0,0.0,0.0,0.0,0.0
3,21,2,24.69,1892.0,0.0,0.0,0.0,0.0
3,22,2,24.36,1219.0,0.0,0.0,0.0,0.0
3,23,2,23.97,642.0,0.0,0.0,0.0,0.0
3,0,3,24.04,542.0,0.0,0.0,0.0,0.0
3,1,3,23.96,516.0,0.0,0.0,0.0,0.0
3,2,3,23.77,516.0,0.0,0.0,0.0,0.0
3,3,3,23.44,513.0,0.0,0.0,0.0,0.0
3,4,3,23.62,491.0,0.0,0.0,0.0,0.0
3,5,3,23.25,467.0,0.0,0.0,0.0,0.0
3,6,3,23.68,556.0,0.0,0.0,0.0,0.0
3,7,3,23.89,797.0,0.0,0.0,0.0,313.9822
3,8,3,25.33,1144.0,0.0,0.0,0.0,686.3902
3,9,3,26.87,1263.0,0.0,0.0,0.0,712.7628
3,10,3,28.33,1724.0,0.0,0.0,0.0,712.7628
3,11,3,29.9,1990.0,0.0,0.0,0.0,712.7628
3,12,3,30.7,2033.0,0.0,0.0,0.0,712.7628
3,13,3,31.49,2054.0,0.0,0.0,0.0,712.7628
3,14,3,30.89,1876.0,0.0,0.0,0.0,712.7628
3,15,3,30.74,1852.0,0.0,0.0,0.0,712.7628
3,16,3,30.56,1862.0,0.0,0.0,0.0,461.77576
3,17,3,28.73,1865.0,0.0,0.0,0.0,92.72663
3,18,3,27.64,1893.0,0.0,0.0,0.0,0.0
3,19,3,27.29,1890.0,0.0,0.0,0.0,0.0
3,20,3,26.78,1873.0,0.0,0.0,0.0,0.0
3,21,3,26.59,1769.0,0.0,0.0,0.0,0.0
3,22,3,25.89,1071.0,0.0,0.0,0.0,0.0
3,23,3,25.71,573.0,0.0,0.0,0.0,0.0
3,0,4,25.58,488.0,0.0,0.0,0.0,0.0
3,1,4,25.33,456.0,0.0,0.0,0.0,0.0
3,2,4,24.78,460.0,0.0,0.0,0.0,0.0
3,3,4,24.54,464.0,0.0,0.0,0.0,0.0
3,4,4,24.29,453.0,0.0,0.0,0.0,0.0
3,5,4,24.07,425.0,0.0,0.0,0.0,0.0
3,6,4,23.79,488.0,0.0,0.0,0.0,0.0
3,7,4,24.08,642.0,0.0,0.0,0.0,336.0585
3,8,4,24.71,971.0,0.0,0.0,0.0,553.60925
3,9,4,25.25,1134.0,0.0,0.0,0.0,712.7628
3,10,4,26.82,1581.0,0.0,0.0,0.0,712.7628
3,11,4,27.78,1941.0,0.0,0.0,0.0,712.7628
3,12,4,28.36,1989.0,0.0,0.0,0.0,712.7628
3,13,4,29.34,1969.0,0.0,0.0,0.0,712.7628
3,14,4,27.5,2024.0,0.0,0.0,0.0,573.8077
3,15,4,27.02,2086.0,0.0,0.0,0.0,375.16745
3,16,4,26.76,2089.0,0.0,0.0,0.0,290.96545
3,17,4,26.62,2122.0,0.0,0.0,0.0,85.98652
3,18,4,26.24,2116.0,0.0,0.0,0.0,0.0
3,19,4,25.47,2113.0,0.0,0.0,0.0,0.0
3,20,4,24.95,2061.0,0.0,0.0,0.0,0.0
3,21,4,24.7,1869.0,0.0,0.0,0.0,0.0
3,22,4,24.41,1137.0,0.0,0.0,0.0,0.0
3,23,4,24.3,597.0,0.0,0.0,0.0,0.0
3,0,5,24.12,530.0,0.0,0.0,0.0,0.0
3,1,5,23.96,499.0,0.0,0.0,0.0,0.0
3,2,5,23.31,520.0,0.0,0.0,0.0,0.0
3,3,5,23.21,515.0,0.0,0.0,0.0,0.0
3,4,5,23.26,478.0,0.0,0.0,0.0,0.0
3,5,5,23.28,442.0,0.0,0.0,0.0,0.0
3,6,5,23.38,525.0,0.0,0.0,0.0,0.0
3,7,5,23.49,738.0,0.0,0.0,0.0,257.83768
3,8,5,24.44,1023.0,0.0,0.0,0.0,533.04834
3,9,5,25.7,1140.0,0.0,0.0,0.0,553.0927
3,10,5,26.37,1639.0,0.0,0.0,0.0,630.42725
3,11,5,26.74,2047.0,0.0,0.0,0.0,712.7628
3,12,5,27.51,2044.0,0.0,0.0,0.0,712.7628
3,13,5,27.54,2048.0,0.0,0.0,0.0,712.7628
3,14,5,27.34,2068.0,0.0,0.0,0.0,580.0057
3,15,5,27.17,2127.0,0.0,0.0,0.0,388.12036
3,16,5,26.77,2140.0,0.0,0.0,0.0,224.74498
3,17,5,26.35,2146.0,0.0,0.0,0.0,59.204437
3,18,5,25.92,2088.0,0.0,0.0,0.0,0.0
3,19,5,25.51,2048.0,0.0,0.0,0.0,0.0
3,20,5,25.13,2007.0,0.0,0.0,0.0,0.0
3,21,5,24.8,1882.0,0.0,0.0,0.0,0.0
3,22,5,24.46,1182.0,0.0,0.0,0.0,0.0
3,23,5,24.38,553.0,0.0,0.0,0.0,0.0
3,0,6,24.12,481.0,0.0,0.0,0.0,0.0
3,1,6,23.72,453.0,0.0,0.0,0.0,0.0
3,2,6,23.48,450.0,0.0,0.0,0.0,0.0
3,3,6,23.33,460.0,0.0,0.0,0.0,0.0
3,4,6,23.19,432.0,0.0,0.0,0.0,0.0
3,5,6,23.13,405.0,0.0,0.0,0.0,0.0
3,6,6,22.9,127.0,0.0,0.0,0.0,0.0
3,7,6,23.57,0.0,0.0,0.0,0.0,297.23654
3,8,6,24.71,0.0,0.0,0.0,0.0,683.64484
3,9,6,26.31,0.0,0.0,0.0,0.0,712.7628
3,10,6,28.02,0.0,0.0,0.0,0.0,712.7628
3,11,6,29.39,0.0,0.0,0.0,0.0,712.7628
3,12,6,30.01,0.0,0.0,0.0,0.0,712.7628
3,13,6,30.46,0.0,0.0,0.0,0.0,712.7628
3,14,6,30.72,0.0,0.0,0.0,0.0,712.7628
3,15,6,30.45,0.0,0.0,0.0,0.0,712.7628
3,16,6,30.11,62.0,0.0,0.0,0.0,464.2609
3,17,6,29.04,2113.0,0.0,0.0,0.0,99.80896
3,18,6,27.97,2226.0,0.0,0.0,0.0,0.0
3,19,6,27.18,2095.0,0.0,0.0,0.0,0.0
3,20,6,26.69,2024.0,0.0,0.0,0.0,0.0
3,21,6,26.36,1831.0,0.0,0.0,0.0,0.0
3,22,6,26.07,1182.0,0.0,0.0,0.0,0.0
3,23,6,25.76,584.0,0.0,0.0,0.0,0.0
3,0,7,25.45,471.0,0.0,0.0,0.0,0.0
3,1,7,25.22,436.0,0.0,0.0,0.0,0.0
3,2,7,24.73,440.0,0.0,0.0,0.0,0.0
3,3,7,24.41,443.0,0.0,0.0,0.0,0.0
3,4,7,24.16,432.0,0.0,0.0,0.0,0.0
3,5,7,24.01,406.0,0.0,0.0,0.0,0.0
3,6,7,23.88,478.0,0.0,0.0,0.0,0.0
3,7,7,24.55,636.0,0.0,0.0,0.0,387.12015
3,8,7,26.5,773.0,0.0,0.0,0.0,712.7628
3,9,7,28.14,1096.0,0.0,0.0,0.0,712.7628
3,10,7,29.42,1481.0,0.0,0.0,0.0,712.7628
3,11,7,30.53,1783.0,0.0,0.0,0.0,712.7628
3,12,7,30.53,1817.0,0.0,0.0,0.0,712.7628
3,13,7,31.43,1831.0,0.0,0.0,0.0,712.7628
3,14,7,31.33,1892.0,0.0,0.0,0.0,712.7628
3,15,7,31.25,1899.0,0.0,0.0,0.0,571.3057
3,16,7,29.87,1892.0,0.0,0.0,0.0,411.20227
3,17,7,29.21,1896.0,0.0,0.0,0.0,75.025635
3,18,7,28.09,1913.0,0.0,0.0,0.0,0.0
3,19,7,27.35,1906.0,0.0,0.0,0.0,0.0
3,20,7,26.96,1896.0,0.0,0.0,0.0,0.0
3,21,7,26.54,1721.0,0.0,0.0,0.0,0.0
3,22,7,26.0,962.0,0.0,0.0,0.0,0.0
3,23,7,25.52,536.0,0.0,0.0,0.0,0.0
3,0,1,25.21,464.0,0.0,0.0,0.0,0.0
3,1,1,24.99,435.0,0.0,0.0,0.0,0.0
3,2,1,24.71,440.0,0.0,0.0,0.0,0.0
3,3,1,24.55,439.0,0.0,0.0,0.0,0.0
3,4,1,24.38,435.0,0.0,0.0,0.0,0.0
3,5,1,24.36,409.0,0.0,0.0,0.0,0.0
3,6,1,24.22,463.0,0.0,0.0,0.0,0.0
3,7,1,24.06,707.0,0.0,0.0,0.0,155.89998
3,8,1,23.89,994.0,0.0,0.0,0.0,456.7202
3,9,1,24.49,1137.0,0.0,0.0,0.0,712.7628
3,10,1,25.64,1696.0,0.0,0.0,0.0,712.7628
3,11,1,27.08,2093.0,0.0,0.0,0.0,712.7628
3,12,1,27.91,2126.0,0.0,0.0,0.0,712.7628
3,13,1,27.09,2150.0,0.0,0.0,0.0,582.06134
3,14,1,25.62,2182.0,0.0,0.0,0.0,613.5384
3,15,1,25.81,2144.0,0.0,0.0,0.0,257.60208
3,16,1,25.39,2043.0,0.0,0.0,0.0,286.4585
3,17,1,25.44,2000.0,0.0,0.0,0.0,54.94924
3,18,1,25.19,1993.0,0.0,0.0,0.0,0.0
3,19,1,25.17,1986.0,0.0,0.0,0.0,0.0
3,20,1,25.01,1937.0,0.0,0.0,0.0,0.0
3,21,1,24.25,1789.0,0.0,0.0,0.0,0.0
3,22,1,24.1,1048.0,0.0,0.0,0.0,0.0
3,23,1,24.05,548.0,0.0,0.0,0.0,0.0
3,0,2,23.9,481.0,0.0,0.0,0.0,0.0
3,1,2,23.62,468.0,0.0,0.0,0.0,0.0
3,2,2,23.79,467.0,0.0,0.0,0.0,0.0
3,3,2,22.71,457.0,0.0,0.0,0.0,0.0
3,4,2,22.79,446.0,0.0,0.0,0.0,0.0
3,5,2,22.61,422.0,0.0,0.0,0.0,0.0
3,6,2,22.3,495.0,0.0,0.0,0.0,0.0
3,7,2,23.46,581.0,0.0,0.0,0.0,310.55893
3,8,2,24.48,952.0,0.0,0.0,0.0,652.7093
3,9,2,25.51,1161.0,0.0,0.0,0.0,712.7628
3,10,2,27.15,1693.0,0.0,0.0,0.0,712.7628
3,11,2,27.28,2156.0,0.0,0.0,0.0,712.7628
3,12,2,26.84,2129.0,0.0,0.0,0.0,712.7628
3,13,2,28.51,2116.0,0.0,0.0,0.0,559.4475
3,14,2,25.22,2123.0,0.0,0.0,0.0,584.1085
3,15,2,25.44,2133.0,0.0,0.0,0.0,618.3118
3,16,2,26.01,2137.0,0.0,0.0,0.0,408.5308
3,17,2,25.64,2119.0,0.0,0.0,0.0,91.99642
3,18,2,25.16,2102.0,0.0,0.0,0.0,0.0
3,19,2,24.89,2075.0,0.0,0.0,0.0,0.0
3,20,2,24.36,2044.0,0.0,0.0,0.0,0.0
3,21,2,24.42,1848.0,0.0,0.0,0.0,0.0
3,22,2,23.93,1079.0,0.0,0.0,0.0,0.0
3,23,2,23.68,560.0,0.0,0.0,0.0,0.0
3,0,3,23.73,482.0,0.0,0.0,0.0,0.0
3,1,3,23.58,453.0,0.0,0.0,0.0,0.0
3,2,3,23.71,447.0,0.0,0.0,0.0,0.0
3,3,3,23.59,446.0,0.0,0.0,0.0,0.0
3,4,3,23.79,439.0,0.0,0.0,0.0,0.0
3,5,3,23.32,412.0,0.0,0.0,0.0,0.0
3,6,3,22.77,495.0,0.0,0.0,0.0,0.0
3,7,3,23.8,646.0,0.0,0.0,0.0,380.94153
3,8,3,25.09,1006.0,0.0,0.0,0.0,712.7628
3,9,3,26.42,1298.0,0.0,0.0,0.0,712.7628
3,10,3,27.57,1827.0,0.0,0.0,0.0,712.7628
3,11,3,28.64,2260.0,0.0,0.0,0.0,712.7628
3,12,3,28.99,2281.0,0.0,0.0,0.0,712.7628
3,13,3,29.82,2370.0,0.0,0.0,0.0,712.7628
3,14,3,27.8,2384.0,0.0,0.0,0.0,712.7628
3,15,3,25.96,2418.0,0.0,0.0,0.0,502.97247
3,16,3,25.73,2381.0,0.0,0.0,0.0,330.22055
3,17,3,25.75,2356.0,0.0,0.0,0.0,70.57517
3,18,3,25.23,2323.0,0.0,0.0,0.0,0.0
3,19,3,25.04,2281.0,0.0,0.0,0.0,0.0
3,20,3,24.51,2201.0,0.0,0.0,0.0,0.0
3,21,3,24.0,1996.0,0.0,0.0,0.0,0.0
3,22,3,23.88,1127.0,0.0,0.0,0.0,0.0
3,23,3,23.8,612.0,0.0,0.0,0.0,0.0
3,0,4,23.73,550.0,0.0,0.0,0.0,0.0
3,1,4,23.65,492.0,0.0,0.0,0.0,0.0
3,2,4,23.76,495.0,0.0,0.0,0.0,0.0
3,3,4,23.61,482.0,0.0,0.0,0.0,0.0
3,4,4,23.56,474.0,0.0,0.0,0.0,0.0
3,5,4,23.46,443.0,0.0,0.0,0.0,0.0
3,6,4,23.36,543.0,0.0,0.0,0.0,0.0
3,7,4,23.44,808.0,0.0,0.0,0.0,206.65508
3,8,4,24.12,1027.0,0.0,0.0,0.0,479.7319
3,9,4,25.15,1315.0,0.0,0.0,0.0,705.4736
3,10,4,26.09,1789.0,0.0,0.0,0.0,712.7628
3,11,4,26.88,2215.0,0.0,0.0,0.0,712.7628
3,12,4,27.16,2222.0,0.0,0.0,0.0,712.7628
3,13,4,26.29,2201.0,0.0,0.0,0.0,383.28815
3,14,4,25.25,2222.0,0.0,0.0,0.0,459.19885
3,15,4,25.54,2247.0,0.0,0.0,0.0,450.2581
3,16,4,25.69,2225.0,0.0,0.0,0.0,300.70407
3,17,4,25.45,2150.0,0.0,0.0,0.0,85.50378
3,18,4,25.18,2140.0,0.0,0.0,0.0,0.0
3,19,4,24.92,2147.0,0.0,0.0,0.0,0.0
3,20,4,24.61,2100.0,0.0,0.0,0.0,0.0
3,21,4,24.43,1875.0,0.0,0.0,0.0,0.0
3,22,4,24.28,1049.0,0.0,0.0,0.0,0.0
3,23,4,24.09,540.0,0.0,0.0,0.0,0.0
3,0,5,23.74,474.0,0.0,0.0,0.0,0.0
3,1,5,23.98,467.0,0.0,0.0,0.0,0.0
3,2,5,22.93,468.0,0.0,0.0,0.0,0.0
3,3,5,22.92,464.0,0.0,0.0,0.0,0.0
3,4,5,22.96,457.0,0.0,0.0,0.0,0.0
3,5,5,22.94,425.0,0.0,0.0,0.0,0.0
3,6,5,22.81,505.0,0.0,0.0,0.0,0.0
3,7,5,23.68,793.0,0.0,0.0,0.0,322.84894
3,8,5,25.0,1075.0,0.0,0.0,0.0,700.8922
3,9,5,26.45,1255.0,0.0,0.0,0.0,712.7628
3,10,5,27.82,1831.0,0.0,0.0,0.0,712.7628
3,11,5,28.96,2163.0,0.0,0.0,0.0,712.7628
3,12,5,29.66,2199.0,0.0,0.0,0.0,712.7628
3,13,5,30.35,2074.0,0.0,0.0,0.0,712.7628
3,14,5,30.98,1969.0,0.0,0.0,0.0,712.7628
3,15,5,30.54,1965.0,0.0,0.0,0.0,542.7996
3,16,5,27.68,1941.0,0.0,0.0,0.0,287.64413
3,17,5,26.62,1903.0,0.0,0.0,0.0,60.971592
3,18,5,26.19,1940.0,0.0,0.0,0.0,0.0
3,19,5,25.87,1926.0,0.0,0.0,0.0,0.0
3,20,5,25.52,1903.0,0.0,0.0,0.0,0.0
3,21,5,25.17,1817.0,0.0,0.0,0.0,0.0
3,22,5,25.06,1154.0,0.0,0.0,0.0,0.0
3,23,5,24.74,645.0,0.0,0.0,0.0,0.0
3,0,6,24.55,501.0,0.0,0.0,0.0,0.0
3,1,6,24.43,492.0,0.0,0.0,0.0,0.0
3,2,6,24.59,470.0,0.0,0.0,0.0,0.0
3,3,6,24.23,457.0,0.0,0.0,0.0,0.0
3,4,6,23.96,446.0,0.0,0.0,0.0,0.0
3,5,6,23.62,412.0,0.0,0.0,0.0,0.0
3,6,6,23.61,457.0,0.0,0.0,0.0,0.0
3,7,6,23.88,677.0,0.0,0.0,0.0,118.98155
3,8,6,25.68,924.0,0.0,0.0,0.0,474.3599
3,9,6,25.23,1168.0,0.0,0.0,0.0,289.52374
3,10,6,25.64,1741.0,0.0,0.0,0.0,712.7628
3,11,6,26.73,2171.0,0.0,0.0,0.0,712.7628
3,12,6,29.55,2157.0,0.0,0.0,0.0,570.8183
3,13,6,26.61,2147.0,0.0,0.0,0.0,712.7628
3,14,6,26.97,2189.0,0.0,0.0,0.0,712.7628
3,15,6,27.48,2295.0,0.0,0.0,0.0,467.81686
3,16,6,26.69,2299.0,0.0,0.0,0.0,219.39241
3,17,6,26.03,2302.0,0.0,0.0,0.0,49.402016
3,18,6,25.65,2223.0,0.0,0.0,0.0,0.0
3,19,6,25.27,2215.0,0.0,0.0,0.0,0.0
3,20,6,24.91,2167.0,0.0,0.0,0.0,0.0
3,21,6,24.76,2041.0,0.0,0.0,0.0,0.0
3,22,6,24.48,1144.0,0.0,0.0,0.0,0.0
3,23,6,24.31,564.0,0.0,0.0,0.0,0.0
3,0,7,24.08,491.0,0.0,0.0,0.0,0.0
3,1,7,23.99,464.0,0.0,0.0,0.0,0.0
3,2,7,23.97,468.0,0.0,0.0,0.0,0.0
3,3,7,23.88,453.0,0.0,0.0,0.0,0.0
3,4,7,23.72,446.0,0.0,0.0,0.0,0.0
3,5,7,23.71,422.0,0.0,0.0,0.0,0.0
3,6,7,23.63,467.0,0.0,0.0,0.0,0.0
3,7,7,23.88,580.0,0.0,0.0,0.0,215.056
3,8,7,24.55,783.0,0.0,0.0,0.0,449.9024
3,9,7,25.79,1158.0,0.0,0.0,0.0,422.6263
3,10,7,25.94,1724.0,0.0,0.0,0.0,712.7628
3,11,7,27.34,2291.0,0.0,0.0,0.0,712.7628
3,12,7,27.76,2357.0,0.0,0.0,0.0,712.7628
3,13,7,29.35,2388.0,0.0,0.0,0.0,712.7628
3,14,7,29.86,2422.0,0.0,0.0,0.0,712.7628
3,15,7,29.98,2363.0,0.0,0.0,0.0,712.7628
3,16,7,29.68,2319.0,0.0,0.0,0.0,419.96594
3,17,7,27.82,2267.0,0.0,0.0,0.0,79.835175
3,18,7,27.22,2261.0,0.0,0.0,0.0,0.0
3,19,7,26.71,2225.0,0.0,0.0,0.0,0.0
3,20,7,26.17,2204.0,0.0,0.0,0.0,0.0
3,21,7,25.68,1986.0,0.0,0.0,0.0,0.0
3,22,7,25.39,1124.0,0.0,0.0,0.0,0.0
3,23,7,24.98,622.0,0.0,0.0,0.0,0.0
3,0,1,24.89,539.0,0.0,0.0,0.0,0.0
3,1,1,25.0,481.0,0.0,0.0,0.0,0.0
3,2,1,24.69,453.0,0.0,0.0,0.0,0.0
3,3,1,24.31,421.0,0.0,0.0,0.0,0.0
3,4,1,24.23,415.0,0.0,0.0,0.0,0.0
3,5,1,24.22,395.0,0.0,0.0,0.0,0.0
3,6,1,24.23,482.0,0.0,0.0,0.0,0.0
3,7,1,24.1,688.0,0.0,0.0,0.0,181.93407
3,8,1,24.82,1099.0,0.0,0.0,0.0,422.3614
3,9,1,28.09,1278.0,0.0,0.0,0.0,712.7628
3,10,1,26.95,1683.0,0.0,0.0,0.0,712.7628
3,11,1,26.3,2230.0,0.0,0.0,0.0,712.7628
3,12,1,26.67,2295.0,0.0,0.0,0.0,712.7628
3,13,1,26.32,2198.0,0.0,0.0,0.0,712.7628
3,14,1,25.64,2202.0,0.0,0.0,0.0,668.6323
3,15,1,25.12,2192.0,0.0,0.0,0.0,569.55536
3,16,1,25.3,2161.0,0.0,0.0,0.0,198.70857
3,17,1,24.54,2147.0,0.0,0.0,0.0,67.98333
3,18,1,24.58,2132.0,0.0,0.0,0.0,0.0
3,19,1,24.43,2132.0,0.0,0.0,0.0,0.0
3,20,1,24.1,2089.0,0.0,0.0,0.0,0.0
3,21,1,24.03,1890.0,0.0,0.0,0.0,0.0
3,22,1,23.92,1078.0,0.0,0.0,0.0,0.0
3,23,1,23.8,556.0,0.0,0.0,0.0,0.0
3,0,2,23.72,485.0,0.0,0.0,0.0,0.0
