outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3
24.73,82.0,0.0,0.0,24.15,30.1,24.35,82.0,82.0,82.0,114.502495,261.15747,0.0,139.9475,319.1925,0.0
24.13,82.0,0.0,0.0,26.12,28.09,24.27,82.0,82.0,82.0,221.73749,208.3275,0.0,271.0125,254.62251,0.0
24.05,82.0,0.0,0.0,27.71,28.55,24.04,82.0,82.0,82.0,279.675,169.0425,0.0,341.825,206.6075,0.0
24.44,82.0,0.0,0.0,28.78,28.04,23.95,82.0,82.0,82.0,332.48248,75.6,0.0,406.3675,92.4,0.0
24.28,82.0,0.0,0.0,29.45,26.28,23.91,82.0,82.0,82.0,333.495,17.28,0.0,407.60498,21.12,0.0
23.25,82.0,0.0,0.0,29.92,26.07,23.86,82.0,82.0,82.0,328.70248,0.0,0.0,401.74753,0.0,0.0
24.15,82.0,114.502495,139.9475,30.1,25.81,24.06,82.0,82.0,82.0,261.15747,0.0,78.6375,319.1925,0.0,96.1125
26.12,82.0,221.73749,271.0125,28.09,25.4,25.09,82.0,82.0,82.0,208.3275,0.0,161.055,254.62251,0.0,196.845
27.71,82.0,279.675,341.825,28.55,25.1,26.62,82.0,82.0,82.0,169.0425,0.0,247.61249,206.6075,0.0,302.6375
28.78,82.0,332.48248,406.3675,28.04,24.84,28.19,82.0,82.0,82.0,75.6,0.0,319.3425,92.4,0.0,390.30753
29.45,82.0,333.495,407.60498,26.28,24.68,29.31,82.0,82.0,82.0,17.28,0.0,360.9,21.12,0.0,441.1
29.92,82.0,328.70248,401.74753,26.07,24.55,30.19,82.0,82.0,82.0,0.0,0.0,378.5175,0.0,0.0,462.63254
30.1,82.0,261.15747,319.1925,25.81,24.35,30.82,82.0,82.0,82.0,0.0,0.0,303.79498,0.0,0.0,371.305
28.09,82.0,208.3275,254.62251,25.4,24.27,30.6,82.0,82.0,82.0,0.0,0.0,260.90997,0.0,0.0,318.89
28.55,82.0,169.0425,206.6075,25.1,24.04,29.13,82.0,82.0,82.0,0.0,0.0,162.62999,0.0,0.0,198.77
28.04,82.0,75.6,92.4,24.84,23.95,27.9,82.0,82.0,82.0,0.0,0.0,82.439995,0.0,0.0,100.76
26.28,82.0,17.28,21.12,24.68,23.91,27.35,82.0,82.0,82.0,0.0,0.0,18.09,0.0,0.0,22.11
26.07,82.0,0.0,0.0,24.55,23.86,26.95,82.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0
25.81,82.0,0.0,0.0,24.35,24.06,26.41,82.0,82.0,82.0,0.0,78.6375,0.0,0.0,96.1125,0.0
25.4,82.0,0.0,0.0,24.27,25.09,26.01,82.0,82.0,82.0,0.0,161.055,0.0,0.0,196.845,0.0
25.1,82.0,0.0,0.0,24.04,26.62,25.68,82.0,82.0,82.0,0.0,247.61249,0.0,0.0,302.6375,0.0
24.84,82.0,0.0,0.0,23.95,28.19,25.28,82.0,82.0,82.0,0.0,319.3425,0.0,0.0,390.30753,0.0
24.68,82.0,0.0,0.0,23.91,29.31,25.02,82.0,82.0,82.0,0.0,360.9,0.0,0.0,441.1,0.0
24.55,82.0,0.0,0.0,23.86,30.19,24.84,82.0,82.0,82.0,0.0,378.5175,0.0,0.0,462.63254,0.0
24.35,82.0,0.0,0.0,24.06,30.82,24.58,82.0,82.0,82.0,78.6375,303.79498,0.0,96.1125,371.305,0.0
24.27,82.0,0.0,0.0,25.09,30.6,24.85,82.0,82.0,82.0,161.055,260.90997,0.0,196.845,318.89,0.0
24.04,82.0,0.0,0.0,26.62,29.13,24.73,82.0,82.0,82.0,247.61249,162.62999,0.0,302.6375,198.77,0.0
23.95,82.0,0.0,0.0,28.19,27.9,24.56,82.0,82.0,82.0,319.3425,82.439995,0.0,390.30753,100.76,0.0
23.91,82.0,0.0,0.0,29.31,27.35,24.45,82.0,82.0,82.0,360.9,18.09,0.0,441.1,22.11,0.0
23.86,82.0,0.0,0.0,30.19,26.95,24.35,82.0,82.0,82.0,378.5175,0.0,0.0,462.63254,0.0,0.0
24.06,82.0,78.6375,96.1125,30.82,26.41,24.68,82.0,82.0,82.0,303.79498,0.0,76.0725,371.305,0.0,92.9775
25.09,82.0,161.055,196.845,30.6,26.01,25.49,82.0,82.0,82.0,260.90997,0.0,171.1125,318.89,0.0,209.1375
26.62,82.0,247.61249,302.6375,29.13,25.68,27.23,82.0,82.0,82.0,162.62999,0.0,278.1225,198.77,0.0,339.9275
28.19,82.0,319.3425,390.30753,27.9,25.28,28.76,82.0,82.0,82.0,82.439995,0.0,337.68,100.76,0.0,412.72003
29.31,82.0,360.9,441.1,27.35,25.02,29.85,82.0,82.0,82.0,18.09,0.0,381.8925,22.11,0.0,466.75754
30.19,82.0,378.5175,462.63254,26.95,24.84,30.64,82.0,82.0,82.0,0.0,0.0,356.0625,0.0,0.0,435.1875
30.82,82.0,303.79498,371.305,26.41,24.58,31.03,82.0,82.0,82.0,0.0,0.0,344.52,0.0,0.0,421.08
30.6,82.0,260.90997,318.89,26.01,24.85,30.48,82.0,82.0,82.0,0.0,0.0,242.4375,0.0,0.0,296.3125
29.13,82.0,162.62999,198.77,25.68,24.73,28.72,82.0,82.0,82.0,0.0,0.0,153.8775,0.0,0.0,188.07251
27.9,82.0,82.439995,100.76,25.28,24.56,26.45,82.0,82.0,82.0,0.0,0.0,49.769997,0.0,0.0,60.83
27.35,82.0,18.09,22.11,25.02,24.45,25.42,82.0,82.0,82.0,0.0,0.0,11.722499,0.0,0.0,14.3275
26.95,82.0,0.0,0.0,24.84,24.35,25.27,82.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0
26.41,82.0,0.0,0.0,24.58,24.68,25.15,82.0,82.0,82.0,0.0,76.0725,0.0,0.0,92.9775,0.0
26.01,82.0,0.0,0.0,24.85,25.49,24.88,82.0,82.0,82.0,0.0,171.1125,0.0,0.0,209.1375,0.0
25.68,82.0,0.0,0.0,24.73,27.23,24.68,82.0,82.0,82.0,0.0,278.1225,0.0,0.0,339.9275,0.0
25.28,82.0,0.0,0.0,24.56,28.76,24.49,82.0,82.0,82.0,0.0,337.68,0.0,0.0,412.72003,0.0
25.02,82.0,0.0,0.0,24.45,29.85,24.23,82.0,82.0,82.0,0.0,381.8925,0.0,0.0,466.75754,0.0
24.84,82.0,0.0,0.0,24.35,30.64,24.07,82.0,82.0,82.0,0.0,356.0625,0.0,0.0,435.1875,0.0
24.58,82.0,0.0,0.0,24.68,31.03,23.62,82.0,82.0,82.0,76.0725,344.52,0.0,92.9775,421.08,0.0
24.85,82.0,0.0,0.0,25.49,30.48,23.5,82.0,82.0,82.0,171.1125,242.4375,0.0,209.1375,296.3125,0.0
24.73,82.0,0.0,0.0,27.23,28.72,23.57,82.0,82.0,82.0,278.1225,153.8775,0.0,339.9275,188.07251,0.0
24.56,82.0,0.0,0.0,28.76,26.45,23.5,82.0,82.0,82.0,337.68,49.769997,0.0,412.72003,60.83,0.0
24.45,82.0,0.0,0.0,29.85,25.42,23.34,82.0,82.0,82.0,381.8925,11.722499,0.0,466.75754,14.3275,0.0
24.35,82.0,0.0,0.0,30.64,25.27,23.36,82.0,82.0,82.0,356.0625,0.0,0.0,435.1875,0.0,0.0
24.68,82.0,76.0725,92.9775,31.03,25.15,23.77,82.0,82.0,82.0,344.52,0.0,101.6775,421.08,0.0,124.2725
25.49,82.0,171.1125,209.1375,30.48,24.88,24.97,82.0,82.0,82.0,242.4375,0.0,171.6975,296.3125,0.0,209.8525
27.23,82.0,278.1225,339.9275,28.72,24.68,26.04,82.0,82.0,82.0,153.8775,0.0,225.5625,188.07251,0.0,275.6875
28.76,82.0,337.68,412.72003,26.45,24.49,27.48,82.0,82.0,82.0,49.769997,0.0,278.37,60.83,0.0,340.22998
29.85,82.0,381.8925,466.75754,25.42,24.23,28.59,82.0,82.0,82.0,11.722499,0.0,350.235,14.3275,0.0,428.065
30.64,82.0,356.0625,435.1875,25.27,24.07,29.84,82.0,82.0,82.0,0.0,0.0,340.875,0.0,0.0,416.625
31.03,82.0,344.52,421.08,25.15,23.62,30.38,82.0,82.0,82.0,0.0,0.0,326.9925,0.0,0.0,399.65753
30.48,82.0,242.4375,296.3125,24.88,23.5,29.38,82.0,82.0,82.0,0.0,0.0,266.1525,0.0,0.0,325.29752
28.72,82.0,153.8775,188.07251,24.68,23.57,29.56,82.0,82.0,82.0,0.0,0.0,187.8525,0.0,0.0,229.59752
26.45,82.0,49.769997,60.83,24.49,23.5,28.93,82.0,82.0,82.0,0.0,0.0,72.63,0.0,0.0,88.77
25.42,82.0,11.722499,14.3275,24.23,23.34,26.7,82.0,82.0,82.0,0.0,0.0,16.3125,0.0,0.0,19.9375
25.27,82.0,0.0,0.0,24.07,23.36,26.13,82.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0
25.15,82.0,0.0,0.0,23.62,23.77,26.02,82.0,82.0,82.0,0.0,101.6775,0.0,0.0,124.2725,0.0
24.88,82.0,0.0,0.0,23.5,24.97,26.11,82.0,82.0,82.0,0.0,171.6975,0.0,0.0,209.8525,0.0
24.68,82.0,0.0,0.0,23.57,26.04,25.87,82.0,82.0,82.0,0.0,225.5625,0.0,0.0,275.6875,0.0
24.49,82.0,0.0,0.0,23.5,27.48,25.74,82.0,82.0,82.0,0.0,278.37,0.0,0.0,340.22998,0.0
24.23,82.0,0.0,0.0,23.34,28.59,25.19,82.0,82.0,82.0,0.0,350.235,0.0,0.0,428.065,0.0
24.07,82.0,0.0,0.0,23.36,29.84,24.23,82.0,82.0,82.0,0.0,340.875,0.0,0.0,416.625,0.0
23.62,82.0,0.0,0.0,23.77,30.38,23.97,82.0,82.0,82.0,101.6775,326.9925,0.0,124.2725,399.65753,0.0
23.5,82.0,0.0,0.0,24.97,29.38,24.52,82.0,82.0,82.0,171.6975,266.1525,0.0,209.8525,325.29752,0.0
23.57,82.0,0.0,0.0,26.04,29.56,24.41,82.0,82.0,82.0,225.5625,187.8525,0.0,275.6875,229.59752,0.0
23.5,82.0,0.0,0.0,27.48,28.93,24.31,82.0,82.0,82.0,278.37,72.63,0.0,340.22998,88.77,0.0
23.34,82.0,0.0,0.0,28.59,26.7,24.22,82.0,82.0,82.0,350.235,16.3125,0.0,428.065,19.9375,0.0
23.36,82.0,0.0,0.0,29.84,26.13,24.07,82.0,82.0,82.0,340.875,0.0,0.0,416.625,0.0,0.0
23.77,82.0,101.6775,124.2725,30.38,26.02,24.24,82.0,82.0,82.0,326.9925,0.0,71.64,399.65753,0.0,87.56
24.97,82.0,171.6975,209.8525,29.38,26.11,25.24,82.0,82.0,82.0,266.1525,0.0,189.22499,325.29752,0.0,231.27501
26.04,82.0,225.5625,275.6875,29.56,25.87,26.94,82.0,82.0,82.0,187.8525,0.0,242.54999,229.59752,0.0,296.45
27.48,82.0,278.37,340.22998,28.93,25.74,28.23,82.0,82.0,82.0,72.63,0.0,337.0275,88.77,0.0,411.92252
28.59,82.0,350.235,428.065,26.7,25.19,29.62,82.0,82.0,82.0,16.3125,0.0,374.44498,19.9375,0.0,457.655
29.84,82.0,340.875,416.625,26.13,24.23,29.88,82.0,82.0,82.0,0.0,0.0,318.4875,0.0,0.0,389.2625
30.38,82.0,326.9925,399.65753,26.02,23.97,30.01,82.0,82.0,82.0,0.0,0.0,270.495,0.0,0.0,330.60498
29.38,82.0,266.1525,325.29752,26.11,24.52,28.71,82.0,82.0,82.0,0.0,0.0,217.8675,0.0,0.0,266.2825
29.56,82.0,187.8525,229.59752,25.87,24.41,29.09,82.0,82.0,82.0,0.0,0.0,157.3425,0.0,0.0,192.3075
28.93,82.0,72.63,88.77,25.74,24.31,27.68,82.0,82.0,82.0,0.0,0.0,72.3825,0.0,0.0,88.46751
26.7,82.0,16.3125,19.9375,25.19,24.22,26.98,82.0,82.0,82.0,0.0,0.0,14.557499,0.0,0.0,17.7925
26.13,82.0,0.0,0.0,24.23,24.07,26.79,82.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0
26.02,82.0,0.0,0.0,23.97,24.24,26.41,82.0,82.0,82.0,0.0,71.64,0.0,0.0,87.56,0.0
26.11,82.0,0.0,0.0,24.52,25.24,25.94,82.0,82.0,82.0,0.0,189.22499,0.0,0.0,231.27501,0.0
25.87,82.0,0.0,0.0,24.41,26.94,25.61,82.0,82.0,82.0,0.0,242.54999,0.0,0.0,296.45,0.0
25.74,82.0,0.0,0.0,24.31,28.23,25.52,82.0,82.0,82.0,0.0,337.0275,0.0,0.0,411.92252,0.0
25.19,82.0,0.0,0.0,24.22,29.62,25.38,82.0,82.0,82.0,0.0,374.44498,0.0,0.0,457.655,0.0
24.23,82.0,0.0,0.0,24.07,29.88,25.25,82.0,82.0,82.0,0.0,318.4875,0.0,0.0,389.2625,0.0
23.97,82.0,0.0,0.0,24.24,30.01,24.71,82.0,82.0,82.0,71.64,270.495,0.0,87.56,330.60498,0.0
24.52,82.0,0.0,0.0,25.24,28.71,24.81,82.0,82.0,82.0,189.22499,217.8675,0.0,231.27501,266.2825,0.0
24.41,82.0,0.0,0.0,26.94,29.09,24.66,82.0,82.0,82.0,242.54999,157.3425,0.0,296.45,192.3075,0.0
24.31,82.0,0.0,0.0,28.23,27.68,24.15,82.0,82.0,82.0,337.0275,72.3825,0.0,411.92252,88.46751,0.0
24.22,82.0,0.0,0.0,29.62,26.98,24.71,82.0,82.0,82.0,374.44498,14.557499,0.0,457.655,17.7925,0.0
24.07,82.0,0.0,0.0,29.88,26.79,24.64,82.0,82.0,82.0,318.4875,0.0,0.0,389.2625,0.0,0.0
24.24,82.0,71.64,87.56,30.01,26.41,24.73,82.0,82.0,82.0,270.495,0.0,37.8,330.60498,0.0,46.2
25.24,82.0,189.22499,231.27501,28.71,25.94,24.89,82.0,82.0,82.0,217.8675,0.0,133.78499,266.2825,0.0,163.515
26.94,82.0,242.54999,296.45,29.09,25.61,25.85,82.0,82.0,82.0,157.3425,0.0,168.12,192.3075,0.0,205.48001
28.23,82.0,337.0275,411.92252,27.68,25.52,26.47,82.0,82.0,82.0,72.3825,0.0,247.29749,88.46751,0.0,302.2525
29.62,82.0,374.44498,457.655,26.98,25.38,27.3,82.0,82.0,82.0,14.557499,0.0,225.35999,17.7925,0.0,275.44
29.88,82.0,318.4875,389.2625,26.79,25.25,26.76,82.0,82.0,82.0,0.0,0.0,198.495,0.0,0.0,242.60501
30.01,82.0,270.495,330.60498,26.41,24.71,26.16,82.0,82.0,82.0,0.0,0.0,309.84747,0.0,0.0,378.7025
28.71,82.0,217.8675,266.2825,25.94,24.81,29.39,82.0,82.0,82.0,0.0,0.0,239.35501,0.0,0.0,292.545
29.09,82.0,157.3425,192.3075,25.61,24.66,26.63,82.0,82.0,82.0,0.0,0.0,79.245,0.0,0.0,96.855
27.68,82.0,72.3825,88.46751,25.52,24.15,26.38,82.0,82.0,82.0,0.0,0.0,55.62,0.0,0.0,67.98
26.98,82.0,14.557499,17.7925,25.38,24.71,25.03,82.0,82.0,82.0,0.0,0.0,14.805,0.0,0.0,18.095001
26.79,82.0,0.0,0.0,25.25,24.64,24.62,82.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0
26.41,82.0,0.0,0.0,24.71,24.73,24.53,82.0,82.0,82.0,0.0,37.8,0.0,0.0,46.2,0.0
25.94,82.0,0.0,0.0,24.81,24.89,24.44,82.0,82.0,82.0,0.0,133.78499,0.0,0.0,163.515,0.0
25.61,82.0,0.0,0.0,24.66,25.85,24.38,82.0,82.0,82.0,0.0,168.12,0.0,0.0,205.48001,0.0
25.52,82.0,0.0,0.0,24.15,26.47,23.98,82.0,82.0,82.0,0.0,247.29749,0.0,0.0,302.2525,0.0
25.38,82.0,0.0,0.0,24.71,27.3,24.34,82.0,82.0,82.0,0.0,225.35999,0.0,0.0,275.44,0.0
25.25,82.0,0.0,0.0,24.64,26.76,23.52,82.0,82.0,82.0,0.0,198.495,0.0,0.0,242.60501,0.0
24.71,82.0,0.0,0.0,24.73,26.16,23.1,82.0,82.0,82.0,37.8,309.84747,0.0,46.2,378.7025,0.0
24.81,82.0,0.0,0.0,24.89,29.39,22.85,82.0,82.0,82.0,133.78499,239.35501,0.0,163.515,292.545,0.0
24.66,82.0,0.0,0.0,25.85,26.63,22.91,82.0,82.0,82.0,168.12,79.245,0.0,205.48001,96.855,0.0
24.15,82.0,0.0,0.0,26.47,26.38,23.0,82.0,82.0,82.0,247.29749,55.62,0.0,302.2525,67.98,0.0
24.71,82.0,0.0,0.0,27.3,25.03,23.05,82.0,82.0,82.0,225.35999,14.805,0.0,275.44,18.095001,0.0
24.64,82.0,0.0,0.0,26.76,24.62,23.0,82.0,82.0,82.0,198.495,0.0,14.444999,242.60501,0.0,17.654999
24.73,82.0,37.8,46.2,26.16,24.53,23.26,82.0,82.0,82.0,309.84747,0.0,70.1775,378.7025,0.0,85.7725
24.89,82.0,133.78499,163.515,29.39,24.44,23.94,82.0,82.0,82.0,239.35501,0.0,144.18,292.545,0.0,176.22
25.85,82.0,168.12,205.48001,26.63,24.38,24.9,82.0,82.0,82.0,79.245,0.0,228.78,96.855,0.0,279.62
26.47,82.0,247.29749,302.2525,26.38,23.98,26.06,82.0,82.0,82.0,55.62,0.0,273.6675,67.98,0.0,334.4825
27.3,82.0,225.35999,275.44,25.03,24.34,26.99,82.0,82.0,82.0,14.805,0.0,282.01498,18.095001,0.0,344.68503
26.76,82.0,198.495,242.60501,24.62,23.52,27.47,82.0,82.0,82.0,0.0,0.0,253.8225,0.0,0.0,310.2275
26.16,82.0,309.84747,378.7025,24.53,23.1,27.54,82.0,82.0,82.0,0.0,0.0,220.23,0.0,0.0,269.17
29.39,82.0,239.35501,292.545,24.44,22.85,26.09,82.0,82.0,82.0,0.0,0.0,186.48,0.0,0.0,227.92
26.63,82.0,79.245,96.855,24.38,22.91,25.85,82.0,82.0,82.0,0.0,0.0,134.66249,0.0,0.0,164.58751
26.38,82.0,55.62,67.98,23.98,23.0,25.3,82.0,82.0,82.0,0.0,0.0,67.8825,0.0,0.0,82.96751
25.03,82.0,14.805,18.095001,24.34,23.05,24.81,82.0,82.0,82.0,0.0,0.0,13.522499,0.0,0.0,16.5275
24.62,82.0,0.0,0.0,23.52,23.0,24.54,82.0,82.0,82.0,0.0,14.444999,0.0,0.0,17.654999,0.0
24.53,82.0,0.0,0.0,23.1,23.26,24.3,82.0,82.0,82.0,0.0,70.1775,0.0,0.0,85.7725,0.0
24.44,82.0,0.0,0.0,22.85,23.94,23.89,82.0,82.0,82.0,0.0,144.18,0.0,0.0,176.22,0.0
24.38,82.0,0.0,0.0,22.91,24.9,23.28,82.0,82.0,82.0,0.0,228.78,0.0,0.0,279.62,0.0
23.98,82.0,0.0,0.0,23.0,26.06,23.99,82.0,82.0,82.0,0.0,273.6675,0.0,0.0,334.4825,0.0
24.34,82.0,0.0,0.0,23.05,26.99,23.9,82.0,82.0,82.0,0.0,282.01498,0.0,0.0,344.68503,0.0
23.52,82.0,0.0,0.0,23.0,27.47,23.09,82.0,82.0,82.0,14.444999,253.8225,0.0,17.654999,310.2275,0.0
23.1,82.0,0.0,0.0,23.26,27.54,22.8,82.0,82.0,82.0,70.1775,220.23,0.0,85.7725,269.17,0.0
22.85,82.0,0.0,0.0,23.94,26.09,23.17,82.0,82.0,82.0,144.18,186.48,0.0,176.22,227.92,0.0
22.91,82.0,0.0,0.0,24.9,25.85,23.1,82.0,82.0,82.0,228.78,134.66249,0.0,279.62,164.58751,0.0
23.0,82.0,0.0,0.0,26.06,25.3,22.98,82.0,82.0,82.0,273.6675,67.8825,0.0,334.4825,82.96751,0.0
23.05,82.0,0.0,0.0,26.99,24.81,23.02,82.0,82.0,82.0,282.01498,13.522499,0.0,344.68503,16.5275,0.0
23.0,82.0,14.444999,17.654999,27.47,24.54,22.97,82.0,82.0,82.0,253.8225,0.0,9.2925,310.2275,0.0,11.3575
23.26,82.0,70.1775,85.7725,27.54,24.3,23.28,82.0,82.0,82.0,220.23,0.0,71.6625,269.17,0.0,87.5875
23.94,82.0,144.18,176.22,26.09,23.89,24.26,82.0,82.0,82.0,186.48,0.0,150.885,227.92,0.0,184.415
24.9,82.0,228.78,279.62,25.85,23.28,25.17,82.0,82.0,82.0,134.66249,0.0,239.04,164.58751,0.0,292.16
26.06,82.0,273.6675,334.4825,25.3,23.99,26.17,82.0,82.0,82.0,67.8825,0.0,301.88248,82.96751,0.0,368.9675
26.99,82.0,282.01498,344.68503,24.81,23.9,28.0,82.0,82.0,82.0,13.522499,0.0,350.00998,16.5275,0.0,427.79
27.47,82.0,253.8225,310.2275,24.54,23.09,29.34,82.0,82.0,82.0,0.0,0.0,325.3725,0.0,0.0,397.6775
27.54,82.0,220.23,269.17,24.3,22.8,29.07,82.0,82.0,82.0,0.0,0.0,290.5425,0.0,0.0,355.1075
26.09,82.0,186.48,227.92,23.89,23.17,27.97,82.0,82.0,82.0,0.0,0.0,250.515,0.0,0.0,306.18503
25.85,82.0,134.66249,164.58751,23.28,23.1,28.01,82.0,82.0,82.0,0.0,0.0,139.29749,0.0,0.0,170.2525
25.3,82.0,67.8825,82.96751,23.99,22.98,26.93,82.0,82.0,82.0,0.0,0.0,100.034996,0.0,0.0,122.26501
24.81,82.0,13.522499,16.5275,23.9,23.02,26.06,82.0,82.0,82.0,0.0,0.0,15.569999,0.0,0.0,19.029999
24.54,82.0,0.0,0.0,23.09,22.97,25.6,82.0,82.0,82.0,0.0,9.2925,0.0,0.0,11.3575,0.0
24.3,82.0,0.0,0.0,22.8,23.28,25.35,82.0,82.0,82.0,0.0,71.6625,0.0,0.0,87.5875,0.0
23.89,82.0,0.0,0.0,23.17,24.26,25.2,82.0,82.0,82.0,0.0,150.885,0.0,0.0,184.415,0.0
23.28,82.0,0.0,0.0,23.1,25.17,25.06,82.0,82.0,82.0,0.0,239.04,0.0,0.0,292.16,0.0
23.99,82.0,0.0,0.0,22.98,26.17,25.14,82.0,82.0,82.0,0.0,301.88248,0.0,0.0,368.9675,0.0
23.9,82.0,0.0,0.0,23.02,28.0,24.89,82.0,82.0,82.0,0.0,350.00998,0.0,0.0,427.79,0.0
23.09,82.0,0.0,0.0,22.97,29.34,24.73,82.0,82.0,82.0,9.2925,325.3725,0.0,11.3575,397.6775,0.0
22.8,82.0,0.0,0.0,23.28,29.07,24.32,82.0,82.0,82.0,71.6625,290.5425,0.0,87.5875,355.1075,0.0
23.17,82.0,0.0,0.0,24.26,27.97,23.67,82.0,82.0,82.0,150.885,250.515,0.0,184.415,306.18503,0.0
23.1,82.0,0.0,0.0,25.17,28.01,23.6,82.0,82.0,82.0,239.04,139.29749,0.0,292.16,170.2525,0.0
22.98,82.0,0.0,0.0,26.17,26.93,23.53,82.0,82.0,82.0,301.88248,100.034996,0.0,368.9675,122.26501,0.0
23.02,82.0,0.0,0.0,28.0,26.06,23.37,82.0,82.0,82.0,350.00998,15.569999,0.0,427.79,19.029999,0.0
22.97,82.0,9.2925,11.3575,29.34,25.6,23.06,82.0,82.0,82.0,325.3725,0.0,11.497499,397.6775,0.0,14.0525
23.28,82.0,71.6625,87.5875,29.07,25.35,23.5,82.0,82.0,82.0,290.5425,0.0,65.3175,355.1075,0.0,79.8325
24.26,82.0,150.885,184.415,27.97,25.2,24.44,82.0,82.0,82.0,250.515,0.0,137.97,306.18503,0.0,168.63
25.17,82.0,239.04,292.16,28.01,25.06,25.39,82.0,82.0,82.0,139.29749,0.0,204.70499,170.2525,0.0,250.195
26.17,82.0,301.88248,368.9675,26.93,25.14,25.72,82.0,82.0,82.0,100.034996,0.0,263.52,122.26501,0.0,322.08
28.0,82.0,350.00998,427.79,26.06,24.89,26.22,82.0,82.0,82.0,15.569999,0.0,185.4,19.029999,0.0,226.6
29.34,82.0,325.3725,397.6775,25.6,24.73,25.83,82.0,82.0,82.0,0.0,0.0,236.49748,0.0,0.0,289.0525
29.07,82.0,290.5425,355.1075,25.35,24.32,26.5,82.0,82.0,82.0,0.0,0.0,270.0225,0.0,0.0,330.0275
27.97,82.0,250.515,306.18503,25.2,23.67,26.62,82.0,82.0,82.0,0.0,0.0,235.73248,0.0,0.0,288.1175
28.01,82.0,139.29749,170.2525,25.06,23.6,27.17,82.0,82.0,82.0,0.0,0.0,186.525,0.0,0.0,227.975
26.93,82.0,100.034996,122.26501,25.14,23.53,27.53,82.0,82.0,82.0,0.0,0.0,69.75,0.0,0.0,85.25
26.06,82.0,15.569999,19.029999,24.89,23.37,26.14,82.0,82.0,82.0,0.0,0.0,18.1575,0.0,0.0,22.1925
25.6,82.0,0.0,0.0,24.73,23.06,25.4,82.0,82.0,82.0,0.0,11.497499,0.0,0.0,14.0525,0.0
25.35,82.0,0.0,0.0,24.32,23.5,25.15,82.0,82.0,82.0,0.0,65.3175,0.0,0.0,79.8325,0.0
25.2,82.0,0.0,0.0,23.67,24.44,24.73,82.0,82.0,82.0,0.0,137.97,0.0,0.0,168.63,0.0
25.06,82.0,0.0,0.0,23.6,25.39,24.44,82.0,82.0,82.0,0.0,204.70499,0.0,0.0,250.195,0.0
25.14,82.0,0.0,0.0,23.53,25.72,24.16,82.0,82.0,82.0,0.0,263.52,0.0,0.0,322.08,0.0
24.89,82.0,0.0,0.0,23.37,26.22,24.11,82.0,82.0,82.0,0.0,185.4,0.0,0.0,226.6,0.0
24.73,82.0,0.0,0.0,23.06,25.83,23.92,82.0,82.0,82.0,11.497499,236.49748,0.0,14.0525,289.0525,0.0
24.32,82.0,0.0,0.0,23.5,26.5,23.72,82.0,82.0,82.0,65.3175,270.0225,0.0,79.8325,330.0275,0.0
23.67,82.0,0.0,0.0,24.44,26.62,23.53,82.0,82.0,82.0,137.97,235.73248,0.0,168.63,288.1175,0.0
23.6,82.0,0.0,0.0,25.39,27.17,23.34,82.0,82.0,82.0,204.70499,186.525,0.0,250.195,227.975,0.0
23.53,82.0,0.0,0.0,25.72,27.53,23.26,82.0,82.0,82.0,263.52,69.75,0.0,322.08,85.25,0.0
23.37,82.0,0.0,0.0,26.22,26.14,23.1,82.0,82.0,82.0,185.4,18.1575,0.0,226.6,22.1925,0.0
23.06,82.0,11.497499,14.0525,25.83,25.4,22.98,82.0,82.0,82.0,236.49748,0.0,11.384999,289.0525,0.0,13.915
23.5,82.0,65.3175,79.8325,26.5,25.15,23.42,82.0,82.0,82.0,270.0225,0.0,65.6325,330.0275,0.0,80.21751
24.44,82.0,137.97,168.63,26.62,24.73,24.11,82.0,82.0,82.0,235.73248,0.0,134.55,288.1175,0.0,164.45
25.39,82.0,204.70499,250.195,27.17,24.44,25.41,82.0,82.0,82.0,186.525,0.0,190.53,227.975,0.0,232.87
25.72,82.0,263.52,322.08,27.53,24.16,25.86,82.0,82.0,82.0,69.75,0.0,291.96,85.25,0.0,356.84
26.22,82.0,185.4,226.6,26.14,24.11,26.47,82.0,82.0,82.0,18.1575,0.0,270.27,22.1925,0.0,330.33
25.83,82.0,236.49748,289.0525,25.4,23.92,26.36,82.0,82.0,82.0,0.0,0.0,238.8375,0.0,0.0,291.9125
26.5,82.0,270.0225,330.0275,25.15,23.72,26.63,82.0,82.0,82.0,0.0,0.0,235.16998,0.0,0.0,287.43
26.62,82.0,235.73248,288.1175,24.73,23.53,26.53,82.0,82.0,82.0,0.0,0.0,210.62248,0.0,0.0,257.4275
