is_hora_punta,tarifa_soles_kwh,mall_cost_soles,mall_co2_indirect_kg
0,0.2916,157.1724,230.04521
0,0.2916,138.51,202.73001
0,0.2916,132.3864,193.76721
0,0.2916,129.4704,189.4992
0,0.2916,128.01239,187.3652
0,0.2916,121.5972,177.9756
0,0.2916,142.3008,208.27841
0,0.2916,167.67,245.41
0,0.2916,215.20079,314.97842
0,0.2916,361.58398,529.232
0,0.2916,583.7832,854.4536
0,0.2916,774.198,1133.154
0,0.2916,782.3628,1145.1045
0,0.2916,791.1108,1157.9084
0,0.2916,780.3216,1142.1168
0,0.2916,768.07434,1124.1913
0,0.2916,774.48956,1133.5808
0,0.2916,768.94916,1125.4717
1,0.4616,1223.24,1681.425
1,0.4616,1225.0864,1683.963
1,0.4616,1197.852,1646.5276
1,0.4616,1063.5264,1461.8881
1,0.4616,695.6312,956.1915
0,0.2916,224.532,328.63602
0,0.2916,192.456,281.68802
0,0.2916,162.1296,237.30081
0,0.2916,153.9648,225.3504
0,0.2916,146.0916,213.82681
0,0.2916,142.3008,208.27841
0,0.2916,137.6352,201.4496
0,0.2916,165.9204,242.84921
0,0.2916,244.94398,358.51202
0,0.2916,358.37637,524.53723
0,0.2916,431.8596,632.0908
0,0.2916,614.9844,900.1212
0,0.2916,747.954,1094.7421
0,0.2916,774.48956,1133.5808
0,0.2916,781.19635,1143.3972
0,0.2916,779.15515,1140.4097
0,0.2916,761.076,1113.948
0,0.2916,709.46277,1038.4044
0,0.2916,683.5104,1000.41925
1,0.4616,1077.836,1481.5576
1,0.4616,1062.1416,1459.9846
1,0.4616,1038.6,1427.625
1,0.4616,956.43524,1314.6841
1,0.4616,595.464,818.505
0,0.2916,171.16919,250.5316
0,0.2916,134.4276,196.7548
0,0.2916,122.47199,179.25601
0,0.2916,119.2644,174.5612
0,0.2916,118.6812,173.70761
0,0.2916,118.97279,174.1344
0,0.2916,114.015594,166.8788
0,0.2916,131.5116,192.4868
0,0.2916,187.2072,274.0056
0,0.2916,266.814,390.522
0,0.2916,327.4668,479.29642
0,0.2916,472.9752,692.2696
0,0.2916,658.4328,963.7144
0,0.2916,669.51355,979.9328
0,0.2916,675.3456,988.4688
0,0.2916,687.8844,1006.8212
0,0.2916,697.2156,1020.4788
0,0.2916,705.672,1032.8561
0,0.2916,694.5912,1016.63763
1,0.4616,1092.6072,1501.8616
1,0.4616,1075.0664,1477.7506
1,0.4616,1069.5272,1470.1366
1,0.4616,989.2088,1359.7335
1,0.4616,668.8584,919.39056
0,0.2916,231.5304,338.8792
0,0.2916,193.3308,282.9684
0,0.2916,173.21039,253.51921
0,0.2916,166.5036,243.7028
0,0.2916,164.46239,240.71521
0,0.2916,162.7128,238.1544
0,0.2916,158.33879,231.75241
0,0.2916,173.21039,253.51921
0,0.2916,200.62079,293.6384
0,0.2916,267.68878,391.8024
0,0.2916,366.8328,536.9144
0,0.2916,504.468,738.364
0,0.2916,656.68317,961.1536
0,0.2916,665.1396,973.5308
0,0.2916,672.138,983.77405
0,0.2916,671.55475,982.9204
0,0.2916,676.2204,989.7492
0,0.2916,664.5564,972.67725
0,0.2916,650.8512,952.6176
1,0.4616,1042.7544,1433.3356
1,0.4616,1032.1376,1418.7421
1,0.4616,1010.904,1389.555
1,0.4616,931.9704,1281.0555
1,0.4616,643.932,885.12756
0,0.2916,250.1928,366.1944
0,0.2916,159.2136,233.0328
0,0.2916,139.67639,204.43721
0,0.2916,130.6368,191.2064
0,0.2916,129.4704,189.4992
0,0.2916,130.92839,191.63321
0,0.2916,127.42919,186.51161
0,0.2916,143.75879,210.4124
0,0.2916,203.8284,298.33322
0,0.2916,266.5224,390.0952
0,0.2916,342.04678,500.6364
0,0.2916,503.30157,736.6568
0,0.2916,606.2364,887.3172
0,0.2916,614.9844,900.1212
0,0.2916,615.276,900.54803
0,0.2916,624.8988,914.63245
0,0.2916,639.7704,936.39923
0,0.2916,643.8528,942.37445
0,0.2916,672.138,983.77405
1,0.4616,1062.6033,1460.619
1,0.4616,1030.2913,1416.2041
1,0.4616,1006.288,1383.2101
1,0.4616,908.8904,1249.3306
1,0.4616,610.6968,839.44354
0,0.2916,196.2468,287.23642
0,0.2916,149.59079,218.94841
0,0.2916,141.1344,206.57121
0,0.2916,135.3024,198.0352
0,0.2916,126.262794,184.80441
0,0.2916,126.5544,185.2312
0,0.2916,121.01399,177.12201
0,0.2916,145.79999,213.40001
0,0.2916,202.0788,295.7724
0,0.2916,256.8996,376.0108
0,0.2916,335.9232,491.6736
0,0.2916,554.3316,811.3468
0,0.2916,681.17755,997.0048
0,0.2916,704.214,1030.722
0,0.2916,706.2552,1033.7096
0,0.2916,710.04596,1039.258
0,0.2916,727.25037,1064.4392
0,0.2916,724.33435,1060.1713
0,0.2916,712.962,1043.526
1,0.4616,1123.0728,1543.7385
1,0.4616,1113.3793,1530.4141
1,0.4616,1102.3008,1515.186
1,0.4616,1033.984,1421.28
1,0.4616,646.7016,888.9345
0,0.2916,200.0376,292.78482
0,0.2916,165.9204,242.84921
0,0.2916,145.79999,213.40001
0,0.2916,137.6352,201.4496
0,0.2916,133.84439,195.9012
0,0.2916,132.96959,194.6208
0,0.2916,123.6384,180.96321
0,0.2916,137.052,200.59601
0,0.2916,190.70639,279.1272
0,0.2916,279.64438,409.3012
0,0.2916,344.9628,504.90442
0,0.2916,524.0052,766.9596
0,0.2916,737.45636,1079.3772
0,0.2916,705.672,1032.8561
0,0.2916,701.298,1026.454
0,0.2916,683.5104,1000.41925
0,0.2916,670.0968,980.78644
0,0.2916,656.1,960.30005
0,0.2916,659.89075,965.84845
1,0.4616,1051.0632,1444.7566
1,0.4616,1051.0632,1444.7566
1,0.4616,1052.448,1446.66
1,0.4616,1001.2104,1376.2306
1,0.4616,645.7784,887.6655
0,0.2916,204.12,298.76
0,0.2916,163.29599,239.00801
0,0.2916,142.59239,208.7052
0,0.2916,132.678,194.194
0,0.2916,130.3452,190.7796
0,0.2916,128.5956,188.21881
0,0.2916,125.679596,183.9508
0,0.2916,132.3864,193.76721
0,0.2916,144.9252,212.11961
0,0.2916,182.83319,267.6036
0,0.2916,293.9328,430.21442
0,0.2916,521.0892,762.69165
0,0.2916,639.1872,935.54565
0,0.2916,652.0176,954.3248
0,0.2916,604.1952,884.32965
0,0.2916,607.1112,888.59766
0,0.2916,619.9416,907.37683
0,0.2916,618.77515,905.6696
0,0.2916,626.35675,916.7664
1,0.4616,1024.2904,1407.9556
1,0.4616,1040.4464,1430.1631
1,0.4616,1010.904,1389.555
1,0.4616,917.6608,1261.3861
1,0.4616,596.8488,820.4085
0,0.2916,208.2024,304.7352
0,0.2916,163.5876,239.43481
0,0.2916,141.71759,207.4248
0,0.2916,135.88559,198.88881
0,0.2916,131.22,192.06001
0,0.2916,118.97279,174.1344
0,0.2916,121.888794,178.4024
0,0.2916,135.88559,198.88881
0,0.2916,181.6668,265.8964
0,0.2916,250.48439,366.62122
0,0.2916,321.05157,469.9068
0,0.2916,529.83716,775.4956
0,0.2916,657.26636,962.0072
0,0.2916,654.0588,957.31244
0,0.2916,646.7688,946.64246
0,0.2916,661.6404,968.40924
0,0.2916,662.5152,969.68964
0,0.2916,658.4328,963.7144
0,0.2916,655.22516,959.01965
1,0.4616,1042.2928,1432.701
1,0.4616,1022.90564,1406.052
1,0.4616,976.284,1341.9675
1,0.4616,912.5832,1254.4065
1,0.4616,636.0848,874.34106
0,0.2916,242.90279,355.5244
0,0.2916,187.2072,274.0056
0,0.2916,174.6684,255.65321
0,0.2916,167.08679,244.55641
0,0.2916,155.1312,227.0576
0,0.2916,147.54959,215.9608
0,0.2916,128.304,187.792
0,0.2916,136.1772,199.31561
0,0.2916,189.2484,276.9932
0,0.2916,236.19598,345.708
0,0.2916,275.85358,403.7528
0,0.2916,419.32077,613.7384
0,0.2916,553.74835,810.4932
0,0.2916,558.9972,818.1756
0,0.2916,566.87036,829.6992
0,0.2916,620.5248,908.2304
0,0.2916,639.7704,936.39923
0,0.2916,643.56116,941.94763
0,0.2916,635.1048,929.57043
1,0.4616,994.748,1367.3475
1,0.4616,989.6704,1360.368
1,0.4616,968.89844,1331.8156
1,0.4616,907.044,1246.7926
1,0.4616,603.3112,829.29156
0,0.2916,186.624,273.152
0,0.2916,150.75719,220.65561
0,0.2916,129.762,189.92601
0,0.2916,124.804794,182.67041
0,0.2916,122.763596,179.6828
0,0.2916,120.7224,176.6952
0,0.2916,112.266,164.31801
0,0.2916,135.88559,198.88881
0,0.2916,188.3736,275.7128
0,0.2916,241.1532,352.96362
0,0.2916,289.26718,423.38562
0,0.2916,454.31277,664.9544
0,0.2916,647.64355,947.92285
0,0.2916,651.72595,953.898
0,0.2916,653.76715,956.8856
0,0.2916,667.1808,976.51843
0,0.2916,680.01117,995.2976
0,0.2916,678.55316,993.16364
0,0.2916,655.5168,959.4464
1,0.4616,1024.752,1408.5901
1,0.4616,1018.2896,1399.707
1,0.4616,991.9784,1363.5405
1,0.4616,920.4304,1265.193
1,0.4616,619.0056,850.86456
0,0.2916,201.49559,294.91882
0,0.2916,168.5448,246.69041
0,0.2916,157.7556,230.8988
0,0.2916,150.46559,220.2288
0,0.2916,146.67479,214.6804
0,0.2916,142.3008,208.27841
0,0.2916,136.76039,200.1692
0,0.2916,135.88559,198.88881
0,0.2916,198.288,290.224
0,0.2916,298.0152,436.1896
0,0.2916,404.1576,591.5448
0,0.2916,580.284,849.33203
0,0.2916,717.9192,1050.7816
0,0.2916,725.20917,1061.4517
0,0.2916,718.79395,1052.062
0,0.2916,709.46277,1038.4044
0,0.2916,713.2536,1043.9529
0,0.2916,711.50397,1041.3921
0,0.2916,694.29956,1016.2108
1,0.4616,1096.7616,1507.572
1,0.4616,1092.1456,1501.227
1,0.4616,1057.9872,1454.274
1,0.4616,987.82404,1357.8301
1,0.4616,658.7032,905.4315
0,0.2916,214.0344,313.2712
0,0.2916,163.8792,239.8616
0,0.2916,145.50839,212.9732
0,0.2916,133.84439,195.9012
0,0.2916,129.1788,189.0724
0,0.2916,125.0964,183.0972
0,0.2916,119.2644,174.5612
0,0.2916,140.5512,205.7176
0,0.2916,198.87119,291.0776
0,0.2916,254.27519,372.16962
0,0.2916,360.7092,527.9516
0,0.2916,579.4092,848.05164
0,0.2916,722.5848,1057.6105
0,0.2916,730.7496,1069.5608
0,0.2916,755.24396,1105.412
0,0.2916,766.90796,1122.484
0,0.2916,765.1584,1119.9232
0,0.2916,753.78595,1103.2781
0,0.2916,748.24554,1095.1688
1,0.4616,1146.6144,1576.098
1,0.4616,1121.688,1541.8351
1,0.4616,1092.1456,1501.227
1,0.4616,1032.1376,1418.7421
1,0.4616,710.4024,976.49554
0,0.2916,245.52719,359.3656
0,0.2916,204.70319,299.61362
0,0.2916,193.0392,282.5416
0,0.2916,183.708,268.884
0,0.2916,170.00279,248.8244
0,0.2916,156.58919,229.1916
0,0.2916,150.174,219.802
0,0.2916,172.6272,252.6656
0,0.2916,242.3196,354.6708
0,0.2916,326.30038,477.5892
0,0.2916,380.2464,556.54724
0,0.2916,575.03516,841.6496
0,0.2916,753.78595,1103.2781
0,0.2916,761.076,1113.948
0,0.2916,765.44995,1120.35
0,0.2916,770.6988,1128.0325
0,0.2916,789.0696,1154.9208
0,0.2916,777.69714,1138.2756
0,0.2916,728.1252,1065.7196
1,0.4616,1092.6072,1501.8616
1,0.4616,1067.6808,1467.5985
1,0.4616,1026.1368,1410.4935
1,0.4616,967.052,1329.2776
1,0.4616,653.6256,898.452
0,0.2916,208.49399,305.16202
0,0.2916,151.0488,221.08241
0,0.2916,133.2612,195.0476
0,0.2916,125.97119,184.37761
0,0.2916,119.2644,174.5612
0,0.2916,118.97279,174.1344
0,0.2916,113.432396,166.0252
0,0.2916,134.7192,197.18161
0,0.2916,167.37839,244.9832
0,0.2916,199.1628,291.5044
0,0.2916,305.5968,447.2864
0,0.2916,491.92917,720.0116
0,0.2916,627.81476,918.90045
0,0.2916,627.5232,918.47363
0,0.2916,637.43756,932.9848
0,0.2916,628.39795,919.754
0,0.2916,620.23315,907.80365
0,0.2916,618.4836,905.2428
0,0.2916,617.0256,903.1088
1,0.4616,981.36163,1348.947
1,0.4616,989.6704,1360.368
1,0.4616,974.4376,1339.4296
1,0.4616,901.0432,1238.5441
1,0.4616,576.5384,792.49054
0,0.2916,190.99799,279.55402
0,0.2916,160.0884,234.3132
0,0.2916,136.76039,200.1692
0,0.2916,121.888794,178.4024
0,0.2916,116.64,170.72
0,0.2916,116.05679,169.86641
0,0.2916,111.099594,162.61081
0,0.2916,139.0932,203.5836
0,0.2916,201.49559,294.91882
0,0.2916,265.64758,388.81482
0,0.2916,337.3812,493.80762
0,0.2916,471.80878,690.56244
0,0.2916,617.0256,903.1088
0,0.2916,627.5232,918.47363
0,0.2916,691.9668,1012.79645
0,0.2916,705.3804,1032.4292
0,0.2916,702.1728,1027.7344
0,0.2916,694.29956,1016.2108
0,0.2916,694.29956,1016.2108
1,0.4616,1098.608,1510.1101
1,0.4616,1093.5304,1503.1306
1,0.4616,1060.7568,1458.081
1,0.4616,967.5136,1329.9121
1,0.4616,626.39124,861.01654
0,0.2916,186.91559,273.5788
0,0.2916,139.67639,204.43721
0,0.2916,125.97119,184.37761
0,0.2916,116.3484,170.2932
0,0.2916,120.43079,176.2684
0,0.2916,121.305595,177.5488
0,0.2916,115.182,168.586
0,0.2916,138.2184,202.3032
0,0.2916,166.21199,243.276
0,0.2916,228.03119,333.7576
0,0.2916,318.4272,466.0656
0,0.2916,550.8324,806.2252
0,0.2916,700.7148,1025.6005
0,0.2916,715.0032,1046.5137
0,0.2916,719.0856,1052.4889
0,0.2916,717.9192,1050.7816
0,0.2916,719.3772,1052.9156
0,0.2916,724.33435,1060.1713
0,0.2916,709.46277,1038.4044
1,0.4616,1109.6864,1525.338
1,0.4616,1064.4496,1463.1571
1,0.4616,1052.448,1446.66
1,0.4616,974.89923,1340.0641
1,0.4616,650.3944,894.01056
0,0.2916,203.53679,297.9064
0,0.2916,174.3768,255.22641
0,0.2916,145.2168,212.5464
0,0.2916,130.92839,191.63321
0,0.2916,125.97119,184.37761
0,0.2916,123.346794,180.5364
0,0.2916,115.473595,169.0128
0,0.2916,150.46559,220.2288
0,0.2916,194.2056,284.2488
0,0.2916,292.1832,427.65363
0,0.2916,430.11,629.53
0,0.2916,635.688,930.424
0,0.2916,749.12036,1096.4492
0,0.2916,752.0364,1100.7173
0,0.2916,745.03796,1090.474
0,0.2916,767.7828,1123.7644
0,0.2916,770.40717,1127.6056
0,0.2916,760.4928,1113.0945
0,0.2916,750.87,1099.01
1,0.4616,1180.7728,1623.051
1,0.4616,1160.4624,1595.133
1,0.4616,1137.844,1564.0426
1,0.4616,1033.0608,1420.0111
1,0.4616,609.7736,838.17456
0,0.2916,195.66359,286.3828
0,0.2916,158.0472,231.3256
0,0.2916,135.594,198.462
0,0.2916,125.679596,183.9508
0,0.2916,125.0964,183.0972
0,0.2916,122.763596,179.6828
0,0.2916,118.97279,174.1344
0,0.2916,138.2184,202.3032
0,0.2916,209.36879,306.4424
0,0.2916,299.7648,438.75043
0,0.2916,363.3336,531.7928
0,0.2916,562.2048,822.8704
0,0.2916,701.5896,1026.8809
0,0.2916,701.5896,1026.8809
0,0.2916,700.42316,1025.1736
0,0.2916,708.00476,1036.2704
0,0.2916,703.3392,1029.4417
0,0.2916,673.8876,986.33484
0,0.2916,645.01917,944.0816
1,0.4616,973.976,1338.795
1,0.4616,967.9752,1330.5465
1,0.4616,971.668,1335.6226
1,0.4616,898.7352,1235.3716
1,0.4616,564.0752,775.359
0,0.2916,207.036,303.028
0,0.2916,176.12639,257.7872
0,0.2916,152.2152,222.78961
0,0.2916,144.63359,211.69281
0,0.2916,141.426,206.998
0,0.2916,139.0932,203.5836
0,0.2916,134.7192,197.18161
0,0.2916,154.54799,226.20401
0,0.2916,203.8284,298.33322
0,0.2916,258.6492,378.57162
0,0.2916,397.45078,581.7284
0,0.2916,584.07477,854.88043
0,0.2916,689.0508,1008.52844
0,0.2916,674.7624,987.61523
0,0.2916,666.30597,975.23804
0,0.2916,688.75916,1008.1016
0,0.2916,694.008,1015.78406
0,0.2916,720.25195,1054.196
0,0.2916,733.37396,1073.402
1,0.4616,1141.0752,1568.484
1,0.4616,1116.6105,1534.8556
1,0.4616,1061.2184,1458.7156
1,0.4616,966.5904,1328.6431
1,0.4616,660.5496,907.96954
0,0.2916,218.9916,320.5268
0,0.2916,190.70639,279.1272
0,0.2916,163.8792,239.8616
0,0.2916,152.50679,223.2164
0,0.2916,148.1328,216.8144
0,0.2916,146.0916,213.82681
0,0.2916,138.51,202.73001
0,0.2916,153.67319,224.9236
0,0.2916,223.6572,327.35562
0,0.2916,270.3132,395.64362
0,0.2916,387.24478,566.7904
0,0.2916,571.53595,836.528
0,0.2916,675.05396,988.04205
0,0.2916,671.2632,982.49365
0,0.2916,638.02075,933.83844
0,0.2916,656.9748,961.58044
0,0.2916,660.1824,966.2752
0,0.2916,647.06036,947.0692
0,0.2916,655.22516,959.01965
1,0.4616,1006.288,1383.2101
1,0.4616,1008.1344,1385.748
1,0.4616,992.44,1364.175
1,0.4616,938.8944,1290.573
1,0.4616,573.7688,788.68353
0,0.2916,202.37039,296.19922
0,0.2916,177.29279,259.49442
0,0.2916,159.50519,233.45961
0,0.2916,155.7144,227.91121
0,0.2916,153.38159,224.49681
0,0.2916,152.7984,223.6432
0,0.2916,147.258,215.53401
0,0.2916,150.75719,220.65561
0,0.2916,171.16919,250.5316
0,0.2916,218.40839,319.67322
0,0.2916,328.63318,481.0036
0,0.2916,504.75958,738.79083
0,0.2916,659.5992,965.42163
0,0.2916,685.25995,1002.98004
0,0.2916,688.4676,1007.6748
0,0.2916,697.79877,1021.33246
0,0.2916,685.8432,1003.8336
0,0.2916,680.59436,996.15125
0,0.2916,687.8844,1006.8212
1,0.4616,1112.456,1529.145
1,0.4616,1103.6857,1517.0896
1,0.4616,1071.3737,1472.6746
1,0.4616,973.0528,1337.526
1,0.4616,586.232,805.81506
0,0.2916,208.2024,304.7352
0,0.2916,172.9188,253.0924
0,0.2916,158.0472,231.3256
0,0.2916,153.9648,225.3504
0,0.2916,147.54959,215.9608
0,0.2916,143.4672,209.98561
0,0.2916,139.3848,204.0104
0,0.2916,163.8792,239.8616
0,0.2916,227.448,332.90402
0,0.2916,286.6428,419.5444
0,0.2916,332.71558,486.97882
0,0.2916,524.29675,767.3864
0,0.2916,688.4676,1007.6748
0,0.2916,701.5896,1026.8809
0,0.2916,705.96356,1033.2828
0,0.2916,713.2536,1043.9529
0,0.2916,727.25037,1064.4392
0,0.2916,718.79395,1052.062
0,0.2916,706.2552,1033.7096
1,0.4616,1109.2249,1524.7036
1,0.4616,1087.9912,1495.5166
1,0.4616,1066.7576,1466.3296
1,0.4616,981.36163,1348.947
1,0.4616,655.472,900.99005
0,0.2916,207.61919,303.88162
0,0.2916,171.16919,250.5316
0,0.2916,156.8808,229.61841
0,0.2916,153.38159,224.49681
0,0.2916,150.174,219.802
0,0.2916,150.46559,220.2288
0,0.2916,144.0504,210.8392
0,0.2916,158.6304,232.1792
0,0.2916,220.7412,323.08762
0,0.2916,295.39078,432.34842
0,0.2916,358.9596,525.3908
0,0.2916,538.2936,787.8728
0,0.2916,734.832,1075.536
0,0.2916,746.7876,1093.0348
0,0.2916,752.9112,1101.9977
0,0.2916,758.74316,1110.5337
0,0.2916,756.4104,1107.1193
0,0.2916,757.5768,1108.8264
0,0.2916,743.8716,1088.7668
1,0.4616,1180.3112,1622.4166
1,0.4616,1169.2328,1607.1886
1,0.4616,1127.2272,1549.4491
1,0.4616,1032.1376,1418.7421
1,0.4616,607.004,834.36755
0,0.2916,213.7428,312.84442
0,0.2916,175.8348,257.3604
0,0.2916,155.42279,227.4844
0,0.2916,137.3436,201.02281
0,0.2916,135.3024,198.0352
0,0.2916,132.96959,194.6208
0,0.2916,127.42919,186.51161
0,0.2916,163.29599,239.00801
0,0.2916,223.94879,327.7824
0,0.2916,287.51758,420.8248
0,0.2916,339.714,497.22202
0,0.2916,469.76758,687.5748
0,0.2916,598.0716,875.3668
0,0.2916,624.6072,914.2056
0,0.2916,618.4836,905.2428
0,0.2916,616.4424,902.25525
0,0.2916,624.024,913.35205
0,0.2916,624.8988,914.63245
0,0.2916,618.4836,905.2428
1,0.4616,969.8216,1333.0846
1,0.4616,980.4384,1347.6781
1,0.4616,964.744,1326.1051
1,0.4616,891.8112,1225.854
1,0.4616,601.00323,826.119
0,0.2916,184.87439,270.59122
0,0.2916,160.0884,234.3132
0,0.2916,144.9252,212.11961
0,0.2916,136.1772,199.31561
0,0.2916,135.01079,197.6084
0,0.2916,135.01079,197.6084
0,0.2916,130.05359,190.3528
0,0.2916,142.59239,208.7052
0,0.2916,193.0392,282.5416
0,0.2916,248.44319,363.6336
0,0.2916,327.4668,479.29642
0,0.2916,496.3032,726.41364
0,0.2916,618.4836,905.2428
0,0.2916,625.19037,915.0592
0,0.2916,598.94635,876.6472
0,0.2916,569.7864,833.9672
0,0.2916,569.7864,833.9672
0,0.2916,571.8276,836.95483
0,0.2916,565.704,827.992
1,0.4616,901.0432,1238.5441
1,0.4616,896.8888,1232.8335
1,0.4616,864.11523,1187.784
1,0.4616,811.0312,1114.8165
1,0.4616,532.6864,732.213
0,0.2916,180.20879,263.76242
0,0.2916,143.4672,209.98561
0,0.2916,132.678,194.194
0,0.2916,129.1788,189.0724
0,0.2916,127.720795,186.9384
0,0.2916,126.84599,185.658
0,0.2916,122.1804,178.82921
0,0.2916,144.9252,212.11961
0,0.2916,198.87119,291.0776
0,0.2916,230.07239,336.7452
0,0.2916,290.4336,425.0928
0,0.2916,450.23038,658.97925
0,0.2916,613.52637,897.98724
0,0.2916,673.8876,986.33484
0,0.2916,674.1792,986.76166
0,0.2916,692.55,1013.65
0,0.2916,703.6308,1029.8684
0,0.2916,689.9256,1009.80884
0,0.2916,687.30115,1005.96765
1,0.4616,1093.0688,1502.4961
1,0.4616,1073.22,1475.2125
1,0.4616,1064.9113,1463.7915
1,0.4616,1011.3656,1390.1896
1,0.4616,625.0064,859.11304
0,0.2916,194.2056,284.2488
0,0.2916,167.67,245.41
0,0.2916,146.9664,215.10721
0,0.2916,139.3848,204.0104
0,0.2916,137.92679,201.8764
0,0.2916,136.4688,199.7424
0,0.2916,118.389595,173.2808
0,0.2916,138.2184,202.3032
0,0.2916,156.8808,229.61841
0,0.2916,238.2372,348.69562
0,0.2916,330.38278,483.56442
0,0.2916,536.2524,784.8852
0,0.2916,656.1,960.30005
0,0.2916,645.60236,944.93524
0,0.2916,658.72437,964.14124
0,0.2916,663.6816,971.39685
0,0.2916,677.09515,991.0296
0,0.2916,675.9288,989.32245
0,0.2916,656.3916,960.7268
1,0.4616,1009.98083,1388.286
1,0.4616,1001.2104,1376.2306
1,0.4616,989.2088,1359.7335
1,0.4616,937.04803,1288.035
1,0.4616,630.084,866.0925
0,0.2916,210.53519,308.1496
0,0.2916,168.5448,246.69041
0,0.2916,155.1312,227.0576
0,0.2916,152.2152,222.78961
0,0.2916,142.59239,208.7052
0,0.2916,140.84279,206.14441
0,0.2916,135.88559,198.88881
0,0.2916,142.3008,208.27841
0,0.2916,157.7556,230.8988
0,0.2916,190.4148,278.7004
0,0.2916,357.21,522.83
0,0.2916,539.45996,789.58
0,0.2916,689.9256,1009.80884
0,0.2916,697.2156,1020.4788
0,0.2916,702.46436,1028.1613
0,0.2916,728.7084,1066.5732
0,0.2916,712.962,1043.526
0,0.2916,702.46436,1028.1613
0,0.2916,699.5484,1023.89325
1,0.4616,1086.6064,1493.613
1,0.4616,1044.6008,1435.8735
1,0.4616,1010.4424,1388.9205
1,0.4616,919.0456,1263.2896
1,0.4616,560.3824,770.283
0,0.2916,183.99959,269.31082
0,0.2916,144.9252,212.11961
0,0.2916,131.22,192.06001
0,0.2916,127.720795,186.9384
0,0.2916,123.6384,180.96321
0,0.2916,122.1804,178.82921
0,0.2916,115.473595,169.0128
0,0.2916,138.51,202.73001
0,0.2916,193.0392,282.5416
0,0.2916,267.98038,392.22922
0,0.2916,349.0452,510.8796
0,0.2916,517.8816,757.9968
0,0.2916,645.894,945.362
0,0.2916,650.268,951.76404
0,0.2916,655.22516,959.01965
0,0.2916,668.0556,977.7988
0,0.2916,669.8052,980.3596
0,0.2916,663.38995,970.97003
0,0.2916,658.4328,963.7144
1,0.4616,1023.8288,1407.321
1,0.4616,982.7464,1350.8506
1,0.4616,952.2808,1308.9735
1,0.4616,892.73444,1227.123
1,0.4616,545.1496,749.34454
0,0.2916,183.99959,269.31082
0,0.2916,147.54959,215.9608
0,0.2916,135.594,198.462
0,0.2916,133.2612,195.0476
0,0.2916,129.4704,189.4992
0,0.2916,126.84599,185.658
0,0.2916,121.01399,177.12201
0,0.2916,147.54959,215.9608
0,0.2916,197.70479,289.37042
0,0.2916,266.2308,389.66843
0,0.2916,319.8852,468.19962
0,0.2916,528.9624,774.2152
0,0.2916,705.672,1032.8561
0,0.2916,705.672,1032.8561
0,0.2916,703.6308,1029.8684
0,0.2916,730.45795,1069.134
0,0.2916,734.832,1075.536
0,0.2916,734.832,1075.536
0,0.2916,703.04755,1029.0148
1,0.4616,1088.9144,1496.7855
1,0.4616,1067.2192,1466.9641
1,0.4616,1063.988,1462.5226
1,0.4616,972.12964,1336.2571
1,0.4616,568.2296,781.0695
0,0.2916,190.4148,278.7004
0,0.2916,164.17079,240.2884
0,0.2916,149.59079,218.94841
0,0.2916,146.9664,215.10721
0,0.2916,141.1344,206.57121
0,0.2916,141.426,206.998
0,0.2916,134.136,196.328
0,0.2916,148.4244,217.24121
0,0.2916,198.288,290.224
0,0.2916,249.0264,364.4872
0,0.2916,306.18,448.14
0,0.2916,498.92758,730.2548
0,0.2916,655.80835,959.8732
0,0.2916,669.8052,980.3596
0,0.2916,668.0556,977.7988
0,0.2916,684.3852,1001.69965
0,0.2916,703.3392,1029.4417
0,0.2916,697.2156,1020.4788
0,0.2916,675.05396,988.04205
1,0.4616,1027.5216,1412.3971
1,0.4616,1012.2888,1391.4586
1,0.4616,1009.98083,1388.286
1,0.4616,932.8936,1282.3246
1,0.4616,595.464,818.505
0,0.2916,202.66199,296.626
0,0.2916,174.95999,256.08002
0,0.2916,151.3404,221.5092
0,0.2916,139.96799,204.86401
0,0.2916,138.51,202.73001
0,0.2916,136.4688,199.7424
0,0.2916,127.720795,186.9384
0,0.2916,158.922,232.606
0,0.2916,209.0772,306.0156
0,0.2916,290.142,424.66602
0,0.2916,362.7504,530.9392
0,0.2916,509.13358,745.1928
0,0.2916,655.22516,959.01965
0,0.2916,651.4344,953.47125
0,0.2916,611.48517,894.99963
0,0.2916,613.2348,897.5604
0,0.2916,627.5232,918.47363
0,0.2916,634.23,928.29004
0,0.2916,635.1048,929.57043
1,0.4616,997.9792,1371.7891
1,0.4616,988.2856,1358.4646
1,0.4616,973.976,1338.795
1,0.4616,901.96643,1239.8131
1,0.4616,558.0744,767.11053
0,0.2916,173.7936,254.3728
0,0.2916,143.1756,209.5588
0,0.2916,131.5116,192.4868
0,0.2916,129.4704,189.4992
0,0.2916,130.6368,191.2064
0,0.2916,127.137596,186.08481
0,0.2916,119.2644,174.5612
0,0.2916,136.4688,199.7424
0,0.2916,201.49559,294.91882
0,0.2916,278.7696,408.0208
0,0.2916,336.50638,492.52722
0,0.2916,483.47278,707.6344
0,0.2916,593.6976,868.96484
0,0.2916,607.4028,889.0244
0,0.2916,610.02716,892.8656
0,0.2916,619.9416,907.37683
0,0.2916,627.23157,918.0468
0,0.2916,630.7308,923.16846
0,0.2916,625.19037,915.0592
1,0.4616,974.89923,1340.0641
1,0.4616,972.5912,1336.8916
1,0.4616,973.0528,1337.526
1,0.4616,921.35364,1266.462
