hour,pv_generation_kw,ev_demand_kw,mall_demand_kw,total_demand_kw,pv_to_demand_kw,pv_surplus_kw,pv_to_bess_kw,pv_to_grid_kw,bess_charge_kw,bess_discharge_kw,bess_action_kw,bess_mode,bess_to_demand_kw,demand_from_grid_kw,bess_soc_percent,peak_exceeded_above_1900kw,co2_from_grid_kg,is_hora_punta,tarifa_por_kwh,ahorro_picos_soles
1154,0.0,0.0,580.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,580.0,58.14354766853249,0.0,0.262218,False,0.28,0.0
1155,0.0,0.0,580.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,580.0,53.375604209965935,0.0,0.262218,False,0.28,0.0
1156,0.0,0.0,574.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,574.0,49.20365368372019,0.0,0.2595054,False,0.28,0.0
1157,0.0,0.0,553.0,553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,553.0,45.55319697325517,0.0,0.2500113,False,0.28,0.0
1158,0.0,0.0,592.0,592.0,0.0,0.0,0.0,0.0,0.0,90.1022738620783,90.1022738620783,discharge,90.1022738620783,501.8977261379217,41.048083280151246,0.0,0.2269079619869544,False,0.28,25.22863668138193
1159,847.0563350695678,0.0,653.0,653.0,653.0,194.0563350695678,65.83613849978917,128.22019656977864,65.83613849978917,90.1022738620783,65.83613849978917,charge,0.0,0.0,39.75142609911636,0.0,0.0,False,0.28,25.22863668138193
1160,1419.5314665128692,0.0,727.0,727.0,727.0,692.5314665128692,176.77669529663686,515.7547712162324,176.77669529663686,90.1022738620783,176.77669529663686,charge,0.0,0.0,43.86134287606883,0.0,0.0,False,0.28,25.22863668138193
1161,2172.743910595909,27.528000000000002,1188.0,1215.528,1215.528,957.2159105959088,297.3017787506803,659.9141318452284,297.3017787506803,90.1022738620783,297.3017787506803,charge,0.0,0.0,53.8449256621088,0.0,0.0,False,0.28,25.22863668138193
1162,2444.540058419609,59.644000000000005,1755.0,1814.644,1814.644,629.8960584196091,400.0,229.89605841960906,400.0,87.06155675142475,400.0,charge,0.0,0.0,68.98543651415548,0.0,0.0,False,0.28,24.377235890398932
1163,2886.689477778584,73.40799999999999,2091.0,2164.408,2164.408,722.2814777785843,400.0,322.2814777785843,400.0,13.49932503615728,400.0,charge,0.0,0.0,87.80405895196554,264.4079999999999,0.0,False,0.28,3.779811010124039
1164,2886.689477778584,87.17199999999997,2093.0,2180.172,2180.172,706.5174777785842,250.25542997180156,456.2620478067826,250.25542997180156,0.0,250.25542997180156,charge,0.0,0.0,100.0,280.172,0.0,False,0.28,0.0
1165,2886.689477778584,91.75999999999996,2140.0,2231.7599999999998,2231.7599999999998,654.9294777785844,0.0,654.9294777785844,0.0,0.0,0.0,idle,0.0,0.0,100.0,331.75999999999976,0.0,False,0.28,0.0
1166,2886.689477778584,77.99599999999998,2201.0,2278.996,2278.996,607.6934777785841,0.0,607.6934777785841,0.0,0.0,0.0,idle,0.0,0.0,100.0,378.9960000000001,0.0,False,0.28,0.0
1167,2128.0617138323564,128.4639999999999,2219.0,2347.464,2128.0617138323564,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,219.40228616764352,100.0,447.46399999999994,0.09919177357639164,False,0.28,0.0
1168,962.6488591636668,114.69999999999993,2195.0,2309.7,962.6488591636668,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1347.0511408363332,100.0,409.6999999999998,0.6090018207721063,False,0.28,0.0
1169,212.76648672909656,114.69999999999993,2191.0,2305.7,212.76648672909656,0.0,0.0,0.0,0.0,22.55582097641453,22.55582097641453,discharge,22.55582097641453,2070.377692294489,98.87220895117927,405.6999999999998,0.9360177546863384,False,0.28,6.315629873396069
1170,0.0,137.6399999999999,2202.0,2339.64,0.0,0.0,0.0,0.0,6.776201032523264e-22,90.1022738620783,6.776201032523264e-22,charge,90.1022738620783,2249.5377261379217,94.36709525807537,439.6399999999999,1.0170160059869544,False,0.28,25.22863668138193
1171,0.0,128.4639999999999,2191.0,2319.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2319.464,94.36709525807537,419.46399999999994,1.0486296743999999,False,0.28,0.0
1172,0.0,137.6399999999999,2130.0,2267.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2267.64,94.36709525807537,367.6399999999999,1.025200044,False,0.28,0.0
1173,0.0,0.0,1913.0,1913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1913.0,94.36709525807537,13.0,0.8648673,False,0.28,0.0
1174,0.0,0.0,1147.0,1147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1147.0,85.07120835081594,0.0,0.5185587,False,0.28,0.0
1175,0.0,0.0,707.0,707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,707.0,76.93730730696396,0.0,0.3196347,False,0.28,0.0
1176,0.0,0.0,649.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,649.0,69.82014389359345,0.0,0.2934129,False,0.28,0.0
1177,0.0,0.0,608.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,608.0,63.59262590689427,0.0,0.2748768,False,0.28,0.0
1178,0.0,0.0,612.0,612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,612.0,58.14354766853249,0.0,0.2766852,False,0.28,0.0
1179,0.0,0.0,615.0,615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,615.0,53.375604209965935,0.0,0.2780415,False,0.28,0.0
1180,0.0,0.0,591.0,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,591.0,49.20365368372019,0.0,0.2671911,False,0.28,0.0
1181,0.0,0.0,567.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,567.0,45.55319697325517,0.0,0.25634070000000003,False,0.28,0.0
1182,0.0,0.0,639.0,639.0,0.0,0.0,0.0,0.0,0.0,90.1022738620783,90.1022738620783,discharge,90.1022738620783,548.8977261379217,41.048083280151246,0.0,0.2481566619869544,False,0.28,25.22863668138193
1183,728.5646469657113,0.0,667.0,667.0,667.0,61.56464696571129,61.56464696571129,0.0,65.83613849978917,90.1022738620783,65.83613849978917,charge,0.0,0.0,39.75142609911636,0.0,0.0,False,0.28,25.22863668138193
1184,1768.2051889612037,0.0,886.0,886.0,886.0,882.2051889612037,176.77669529663686,705.4284936645669,176.77669529663686,90.1022738620783,176.77669529663686,charge,0.0,0.0,43.86134287606883,0.0,0.0,False,0.28,25.22863668138193
1185,2886.689477778584,55.056000000000004,1133.0,1188.056,1188.056,1698.6334777785842,297.3017787506803,1401.3316990279038,297.3017787506803,90.1022738620783,297.3017787506803,charge,0.0,0.0,53.8449256621088,0.0,0.0,False,0.28,25.22863668138193
1186,2886.689477778584,45.88,1745.0,1790.88,1790.88,1095.809477778584,400.0,695.8094777785841,400.0,87.06155675142475,400.0,charge,0.0,0.0,68.98543651415548,0.0,0.0,False,0.28,24.377235890398932
1187,2886.689477778584,41.292,2064.0,2105.292,2105.292,781.3974777785843,400.0,381.3974777785843,400.0,13.49932503615728,400.0,charge,0.0,0.0,87.80405895196554,205.29199999999992,0.0,False,0.28,3.779811010124039
1188,2886.689477778584,64.232,2092.0,2156.232,2156.232,730.4574777785842,250.25542997180156,480.2020478067827,250.25542997180156,0.0,250.25542997180156,charge,0.0,0.0,100.0,256.23199999999997,0.0,False,0.28,0.0
1189,2886.689477778584,68.82,2157.0,2225.82,2225.82,660.869477778584,0.0,660.869477778584,0.0,0.0,0.0,idle,0.0,0.0,100.0,325.82000000000016,0.0,False,0.28,0.0
1190,2886.689477778584,64.232,2212.0,2276.232,2276.232,610.4574777785842,0.0,610.4574777785842,0.0,0.0,0.0,idle,0.0,0.0,100.0,376.23199999999997,0.0,False,0.28,0.0
1191,2886.689477778584,100.93599999999995,2354.0,2454.936,2454.936,431.75347777858406,0.0,431.75347777858406,0.0,0.0,0.0,idle,0.0,0.0,100.0,554.9360000000001,0.0,False,0.28,0.0
1192,1411.5603595572186,105.52399999999994,2395.0,2500.524,1411.5603595572186,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1088.9636404427813,100.0,600.5239999999999,0.49232046184418143,False,0.28,0.0
1193,316.2092599174249,105.52399999999994,2284.0,2389.524,316.2092599174249,0.0,0.0,0.0,0.0,22.55582097641453,22.55582097641453,discharge,22.55582097641453,2050.7589191061606,98.87220895117927,489.5239999999999,0.9271481073278952,False,0.28,6.315629873396069
1194,0.0,142.2279999999999,2225.0,2367.228,0.0,0.0,0.0,0.0,6.776201032523264e-22,90.1022738620783,6.776201032523264e-22,charge,90.1022738620783,2277.125726137922,94.36709525807537,467.22800000000007,1.0294885407869545,False,0.28,25.22863668138193
1195,0.0,146.8159999999999,2209.0,2355.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2355.816,94.36709525807537,455.8159999999998,1.0650644135999998,False,0.28,0.0
1196,0.0,137.6399999999999,2157.0,2294.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2294.64,94.36709525807537,394.6399999999999,1.0374067439999999,False,0.28,0.0
1197,0.0,0.0,1973.0,1973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1973.0,94.36709525807537,73.0,0.8919933,False,0.28,0.0
1198,0.0,0.0,1164.0,1164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1164.0,85.07120835081594,0.0,0.5262444000000001,False,0.28,0.0
1199,0.0,0.0,769.0,769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,769.0,76.93730730696396,0.0,0.3476649,False,0.28,0.0
1200,0.0,0.0,655.0,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,655.0,69.82014389359345,0.0,0.2961255,False,0.28,0.0
1201,0.0,0.0,634.0,634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,634.0,63.59262590689427,0.0,0.2866314,False,0.28,0.0
1202,0.0,0.0,646.0,646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,646.0,58.14354766853249,0.0,0.2920566,False,0.28,0.0
1203,0.0,0.0,618.0,618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,618.0,53.375604209965935,0.0,0.27939780000000003,False,0.28,0.0
1204,0.0,0.0,598.0,598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,598.0,49.20365368372019,0.0,0.2703558,False,0.28,0.0
1205,0.0,0.0,602.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,602.0,45.55319697325517,0.0,0.27216419999999997,False,0.28,0.0
1206,0.0,0.0,656.0,656.0,0.0,0.0,0.0,0.0,0.0,90.1022738620783,90.1022738620783,discharge,90.1022738620783,565.8977261379217,41.048083280151246,0.0,0.2558423619869544,False,0.28,25.22863668138193
1207,877.1673976970847,0.0,862.0,862.0,862.0,15.167397697084652,15.167397697084652,0.0,65.83613849978917,90.1022738620783,65.83613849978917,charge,0.0,0.0,39.75142609911636,0.0,0.0,False,0.28,25.22863668138193
1208,1921.590085179106,0.0,1083.0,1083.0,1083.0,838.5900851791059,176.77669529663686,661.8133898824691,176.77669529663686,90.1022738620783,176.77669529663686,charge,0.0,0.0,43.86134287606883,0.0,0.0,False,0.28,25.22863668138193
1209,2625.0157593756844,32.116,1368.0,1400.116,1400.116,1224.8997593756844,297.3017787506803,927.5979806250041,297.3017787506803,90.1022738620783,297.3017787506803,charge,0.0,0.0,53.8449256621088,0.0,0.0,False,0.28,25.22863668138193
1210,2886.689477778584,55.056000000000004,1923.0,1978.056,1978.056,908.6334777785842,400.0,508.63347777858417,400.0,87.06155675142475,400.0,charge,0.0,0.0,68.98543651415548,78.05600000000004,0.0,False,0.28,24.377235890398932
1211,2886.689477778584,55.056000000000004,2388.0,2443.056,2443.056,443.63347777858417,400.0,43.633477778584165,400.0,13.49932503615728,400.0,charge,0.0,0.0,87.80405895196554,543.056,0.0,False,0.28,3.779811010124039
1212,2886.689477778584,68.82,2431.0,2499.82,2499.82,386.86947777858404,250.25542997180156,136.61404780678248,250.25542997180156,0.0,250.25542997180156,charge,0.0,0.0,100.0,599.8200000000002,0.0,False,0.28,0.0
1213,2886.689477778584,64.232,2446.0,2510.232,2510.232,376.45747777858423,0.0,376.45747777858423,0.0,0.0,0.0,idle,0.0,0.0,100.0,610.232,0.0,False,0.28,0.0
1214,2886.689477778584,77.99599999999998,2394.0,2471.996,2471.996,414.6934777785841,0.0,414.6934777785841,0.0,0.0,0.0,idle,0.0,0.0,100.0,571.9960000000001,0.0,False,0.28,0.0
1215,2886.689477778584,110.11199999999994,2456.0,2566.112,2566.112,320.5774777785841,0.0,320.5774777785841,0.0,0.0,0.0,idle,0.0,0.0,100.0,666.1120000000001,0.0,False,0.28,0.0
1216,1516.0190847855645,105.52399999999994,2412.0,2517.524,1516.0190847855645,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1001.5049152144354,100.0,617.5239999999999,0.45278037216844624,False,0.28,0.0
1217,274.1538511897381,105.52399999999994,2357.0,2462.524,274.1538511897381,0.0,0.0,0.0,0.0,22.55582097641453,22.55582097641453,discharge,22.55582097641453,2165.8143278338475,98.87220895117927,562.5239999999999,0.9791646576136825,False,0.28,6.315629873396069
1218,0.0,133.0519999999999,2367.0,2500.0519999999997,0.0,0.0,0.0,0.0,6.776201032523264e-22,90.1022738620783,6.776201032523264e-22,charge,90.1022738620783,2409.9497261379215,94.36709525807537,600.0519999999997,1.0895382711869543,False,0.28,25.22863668138193
1219,0.0,133.0519999999999,2357.0,2490.0519999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2490.0519999999997,94.36709525807537,590.0519999999997,1.1257525091999998,False,0.28,0.0
1220,0.0,128.4639999999999,2270.0,2398.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2398.464,94.36709525807537,498.46399999999994,1.0843455744000001,False,0.28,0.0
1221,0.0,0.0,2017.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2017.0,94.36709525807537,117.0,0.9118857,False,0.28,0.0
1222,0.0,0.0,1140.0,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1140.0,85.07120835081594,0.0,0.515394,False,0.28,0.0
1223,0.0,0.0,719.0,719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,719.0,76.93730730696396,0.0,0.3250599,False,0.28,0.0
1224,0.0,0.0,602.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,602.0,69.82014389359345,0.0,0.27216419999999997,False,0.28,0.0
1225,0.0,0.0,587.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,587.0,63.59262590689427,0.0,0.2653827,False,0.28,0.0
1226,0.0,0.0,555.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,555.0,58.14354766853249,0.0,0.2509155,False,0.28,0.0
1227,0.0,0.0,545.0,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,545.0,53.375604209965935,0.0,0.2463945,False,0.28,0.0
1228,0.0,0.0,537.0,537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,537.0,49.20365368372019,0.0,0.2427777,False,0.28,0.0
1229,0.0,0.0,520.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,520.0,45.55319697325517,0.0,0.23509200000000002,False,0.28,0.0
1230,0.0,0.0,588.0,588.0,0.0,0.0,0.0,0.0,0.0,90.1022738620783,90.1022738620783,discharge,90.1022738620783,497.8977261379217,41.048083280151246,0.0,0.2250995619869544,False,0.28,25.22863668138193
1231,1113.1819972398382,0.0,783.0,783.0,783.0,330.1819972398382,65.83613849978917,264.34585874004904,65.83613849978917,90.1022738620783,65.83613849978917,charge,0.0,0.0,39.75142609911636,0.0,0.0,False,0.28,25.22863668138193
1232,2297.4702023486643,0.0,1026.0,1026.0,1026.0,1271.4702023486643,176.77669529663686,1094.6935070520274,176.77669529663686,90.1022738620783,176.77669529663686,charge,0.0,0.0,43.86134287606883,0.0,0.0,False,0.28,25.22863668138193
1233,2886.689477778584,64.232,1207.0,1271.232,1271.232,1615.4574777785842,297.3017787506803,1318.155699027904,297.3017787506803,90.1022738620783,297.3017787506803,charge,0.0,0.0,53.8449256621088,0.0,0.0,False,0.28,25.22863668138193
1234,2886.689477778584,59.644000000000005,1783.0,1842.644,1842.644,1044.0454777785842,400.0,644.0454777785842,400.0,87.06155675142475,400.0,charge,0.0,0.0,68.98543651415548,0.0,0.0,False,0.28,24.377235890398932
1235,2886.689477778584,68.82,2205.0,2273.82,2273.82,612.869477778584,400.0,212.86947777858404,400.0,13.49932503615728,400.0,charge,0.0,0.0,87.80405895196554,373.82000000000016,0.0,False,0.28,3.779811010124039
1236,2886.689477778584,82.58399999999997,2305.0,2387.584,2387.584,499.1054777785844,250.25542997180156,248.8500478067828,250.25542997180156,0.0,250.25542997180156,charge,0.0,0.0,100.0,487.58399999999983,0.0,False,0.28,0.0
1237,2445.658824054689,77.99599999999998,2319.0,2396.996,2396.996,48.662824054688826,0.0,48.662824054688826,0.0,0.0,0.0,idle,0.0,0.0,100.0,496.9960000000001,0.0,False,0.28,0.0
1238,2205.9464629945915,100.93599999999995,2342.0,2442.936,2205.9464629945915,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,236.9895370054087,100.0,542.9360000000001,0.10714296968014526,False,0.28,0.0
1239,2100.5862317836195,110.11199999999994,2329.0,2439.112,2100.5862317836195,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,338.5257682163806,100.0,539.1120000000001,0.15304749981062565,False,0.28,0.0
1240,1673.553979296184,114.69999999999993,2377.0,2491.7,1673.553979296184,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,818.1460207038158,100.0,591.6999999999998,0.36988381596019515,False,0.28,0.0
1241,389.8347903089236,114.69999999999993,2443.0,2557.7,389.8347903089236,0.0,0.0,0.0,0.0,22.55582097641453,22.55582097641453,discharge,22.55582097641453,2145.309388714662,98.87220895117927,657.6999999999998,0.9698943746378986,False,0.28,6.315629873396069
1242,0.0,119.28799999999993,2440.0,2559.288,0.0,0.0,0.0,0.0,6.776201032523264e-22,90.1022738620783,6.776201032523264e-22,charge,90.1022738620783,2469.185726137922,94.36709525807537,659.288,1.1163188667869544,False,0.28,25.22863668138193
1243,0.0,123.87599999999992,2415.0,2538.8759999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2538.8759999999997,94.36709525807537,638.8759999999997,1.1478258395999998,False,0.28,0.0
1244,0.0,133.0519999999999,2330.0,2463.0519999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2463.0519999999997,94.36709525807537,563.0519999999997,1.1135458092,False,0.28,0.0
1245,0.0,0.0,2112.0,2112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2112.0,94.36709525807537,212.0,0.9548352,False,0.28,0.0
1246,0.0,0.0,1219.0,1219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1219.0,85.07120835081594,0.0,0.5511099,False,0.28,0.0
1247,0.0,0.0,787.0,787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,787.0,76.93730730696396,0.0,0.3558027,False,0.28,0.0
1248,0.0,0.0,684.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,684.0,69.82014389359345,0.0,0.3092364,False,0.28,0.0
1249,0.0,0.0,639.0,639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,639.0,63.59262590689427,0.0,0.28889190000000003,False,0.28,0.0
1250,0.0,0.0,638.0,638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,638.0,58.14354766853249,0.0,0.28843979999999997,False,0.28,0.0
1251,0.0,0.0,650.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,650.0,53.375604209965935,0.0,0.293865,False,0.28,0.0
1252,0.0,0.0,629.0,629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,629.0,49.20365368372019,0.0,0.2843709,False,0.28,0.0
1253,0.0,0.0,611.0,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,611.0,45.55319697325517,0.0,0.27623309999999995,False,0.28,0.0
1254,0.0,0.0,691.0,691.0,0.0,0.0,0.0,0.0,0.0,90.1022738620783,90.1022738620783,discharge,90.1022738620783,600.8977261379217,41.048083280151246,0.0,0.2716658619869544,False,0.28,25.22863668138193
1255,1067.2257212248364,0.0,928.0,928.0,928.0,139.22572122483643,65.83613849978917,73.38958272504726,65.83613849978917,90.1022738620783,65.83613849978917,charge,0.0,0.0,39.75142609911636,0.0,0.0,False,0.28,25.22863668138193
1256,2594.675586218507,0.0,1133.0,1133.0,1133.0,1461.6755862185069,176.77669529663686,1284.89889092187,176.77669529663686,90.1022738620783,176.77669529663686,charge,0.0,0.0,43.86134287606883,0.0,0.0,False,0.28,25.22863668138193
1257,2886.689477778584,50.468,1350.0,1400.468,1400.468,1486.2214777785841,297.3017787506803,1188.9196990279038,297.3017787506803,90.1022738620783,297.3017787506803,charge,0.0,0.0,53.8449256621088,0.0,0.0,False,0.28,25.22863668138193
1258,2886.689477778584,22.94,1982.0,2004.94,2004.94,881.7494777785842,400.0,481.74947777858415,400.0,87.06155675142475,400.0,charge,0.0,0.0,68.98543651415548,104.94000000000005,0.0,False,0.28,24.377235890398932
1259,2886.689477778584,41.292,2432.0,2473.292,2473.292,413.3974777785843,400.0,13.397477778584289,400.0,13.49932503615728,400.0,charge,0.0,0.0,87.80405895196554,573.2919999999999,0.0,False,0.28,3.779811010124039
1260,1933.884258850904,64.232,2491.0,2555.232,1933.884258850904,0.0,0.0,0.0,250.25542997180156,0.0,250.25542997180156,charge,0.0,621.347741149096,100.0,655.232,0.2809113137735063,False,0.28,0.0
1261,2886.689477778584,64.232,2511.0,2575.232,2575.232,311.45747777858423,0.0,311.45747777858423,0.0,0.0,0.0,idle,0.0,0.0,100.0,675.232,0.0,False,0.28,0.0
1262,2886.689477778584,91.75999999999996,2542.0,2633.7599999999998,2633.7599999999998,252.92947777858444,0.0,252.92947777858444,0.0,0.0,0.0,idle,0.0,0.0,100.0,733.7599999999998,0.0,False,0.28,0.0
1263,2025.899788806386,87.17199999999997,2562.0,2649.172,2025.899788806386,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,623.2722111936141,100.0,749.172,0.2817813666806329,False,0.28,0.0
1264,996.6294756683016,100.93599999999995,2587.0,2687.936,996.6294756683016,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1691.3065243316987,100.0,787.9360000000001,0.7646396796503611,False,0.28,0.0
1265,244.5936689431967,87.17199999999997,2593.0,2680.172,244.5936689431967,0.0,0.0,0.0,0.0,22.55582097641453,22.55582097641453,discharge,22.55582097641453,2413.0225100803887,98.87220895117927,780.172,1.0909274768073438,False,0.28,6.315629873396069
1266,0.0,137.6399999999999,2559.0,2696.64,0.0,0.0,0.0,0.0,6.776201032523264e-22,90.1022738620783,6.776201032523264e-22,charge,90.1022738620783,2606.5377261379217,94.36709525807537,796.6399999999999,1.1784157059869544,False,0.28,25.22863668138193
1267,0.0,128.4639999999999,2521.0,2649.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2649.464,94.36709525807537,749.4639999999999,1.1978226743999998,False,0.28,0.0
1268,0.0,133.0519999999999,2490.0,2623.0519999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2623.0519999999997,94.36709525807537,723.0519999999997,1.1858818091999999,False,0.28,0.0
1269,0.0,0.0,2250.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2250.0,94.36709525807537,350.0,1.017225,False,0.28,0.0
1270,0.0,0.0,1285.0,1285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1285.0,85.07120835081594,0.0,0.5809485,False,0.28,0.0
1271,0.0,0.0,773.0,773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,773.0,76.93730730696396,0.0,0.3494733,False,0.28,0.0
1272,0.0,0.0,704.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,704.0,69.82014389359345,0.0,0.31827839999999996,False,0.28,0.0
1273,0.0,0.0,694.0,694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,694.0,63.59262590689427,0.0,0.3137574,False,0.28,0.0
1274,0.0,0.0,672.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,672.0,58.14354766853249,0.0,0.3038112,False,0.28,0.0
1275,0.0,0.0,665.0,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,665.0,53.375604209965935,0.0,0.3006465,False,0.28,0.0
1276,0.0,0.0,605.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,605.0,49.20365368372019,0.0,0.2735205,False,0.28,0.0
1277,0.0,0.0,566.0,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,566.0,45.55319697325517,0.0,0.2558886,False,0.28,0.0
1278,0.0,0.0,748.0,748.0,0.0,0.0,0.0,0.0,0.0,90.1022738620783,90.1022738620783,discharge,90.1022738620783,657.8977261379217,41.048083280151246,0.0,0.2974355619869544,False,0.28,25.22863668138193
1279,571.5400664349175,0.0,999.0,999.0,571.5400664349175,0.0,0.0,0.0,65.83613849978917,90.1022738620783,65.83613849978917,charge,90.1022738620783,337.3576597030042,39.75142609911636,0.0,0.1525193979517282,False,0.28,25.22863668138193
1280,1481.6338761766124,0.0,1260.0,1260.0,1260.0,221.63387617661238,176.77669529663686,44.857180879975516,176.77669529663686,90.1022738620783,176.77669529663686,charge,0.0,0.0,43.86134287606883,0.0,0.0,False,0.28,25.22863668138193
1281,2294.967672815992,41.292,1426.0,1467.292,1467.292,827.6756728159921,297.3017787506803,530.3738940653118,297.3017787506803,90.1022738620783,297.3017787506803,charge,0.0,0.0,53.8449256621088,0.0,0.0,False,0.28,25.22863668138193
1282,2886.689477778584,55.056000000000004,2006.0,2061.056,2061.056,825.6334777785842,400.0,425.63347777858417,400.0,87.06155675142475,400.0,charge,0.0,0.0,68.98543651415548,161.05600000000004,0.0,False,0.28,24.377235890398932
1283,2886.689477778584,68.82,2603.0,2671.82,2671.82,214.86947777858404,214.86947777858404,0.0,400.0,13.49932503615728,400.0,charge,0.0,0.0,87.80405895196554,771.8200000000002,0.0,False,0.28,3.779811010124039
1284,2886.689477778584,87.17199999999997,2673.0,2760.172,2760.172,126.51747777858418,126.51747777858418,0.0,250.25542997180156,0.0,250.25542997180156,charge,0.0,0.0,100.0,860.172,0.0,False,0.28,0.0
1285,1452.2502359814684,77.99599999999998,2652.0,2729.996,1452.2502359814684,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1277.7457640185316,100.0,829.9960000000001,0.5776688599127782,False,0.28,0.0
1286,1872.6505928067809,110.11199999999994,2641.0,2751.112,1872.6505928067809,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,878.4614071932192,100.0,851.1120000000001,0.3971524021920544,False,0.28,0.0
