datetime,mall_demand_kwh,mall_co2_indirect_kg,is_hora_punta,tarifa_soles_kwh,mall_cost_soles
2024-03-01 10:00:00,1614,729.6894,0,0.3,484.2
2024-03-01 11:00:00,1934,874.3614,0,0.3,580.1999999999999
2024-03-01 12:00:00,1958,885.2118,0,0.3,587.4
2024-03-01 13:00:00,1996,902.3916,0,0.3,598.8
2024-03-01 14:00:00,1993,901.0353,0,0.3,597.9
2024-03-01 15:00:00,1958,885.2118,0,0.3,587.4
2024-03-01 16:00:00,1944,878.8824,0,0.3,583.1999999999999
2024-03-01 17:00:00,1902,859.8942,0,0.3,570.6
2024-03-01 18:00:00,1927,871.1967,1,0.5,963.5
2024-03-01 19:00:00,1948,880.6908,1,0.5,974.0
2024-03-01 20:00:00,1947,880.2387,1,0.5,973.5
2024-03-01 21:00:00,1910,863.511,1,0.5,955.0
2024-03-01 22:00:00,1632,737.8272,1,0.5,816.0
2024-03-01 23:00:00,920,415.932,0,0.3,276.0
2024-03-02 00:00:00,652,294.7692,0,0.3,195.6
2024-03-02 01:00:00,598,270.3558,0,0.3,179.4
2024-03-02 02:00:00,584,264.0264,0,0.3,175.2
2024-03-02 03:00:00,580,262.218,0,0.3,174.0
2024-03-02 04:00:00,566,255.8886,0,0.3,169.79999999999998
2024-03-02 05:00:00,543,245.4903,0,0.3,162.9
2024-03-02 06:00:00,567,256.3407,0,0.3,170.1
2024-03-02 07:00:00,591,267.1911,0,0.3,177.29999999999998
2024-03-02 08:00:00,836,377.9556,0,0.3,250.79999999999998
2024-03-02 09:00:00,1113,503.1873,0,0.3,333.9
2024-03-02 10:00:00,1594,720.6474,0,0.3,478.2
2024-03-02 11:00:00,1993,901.0353,0,0.3,597.9
2024-03-02 12:00:00,2023,914.5983,0,0.3,606.9
2024-03-02 13:00:00,2011,909.1731,0,0.3,603.3
2024-03-02 14:00:00,2004,906.0084,0,0.3,601.1999999999999
2024-03-02 15:00:00,2033,919.1193,0,0.3,609.9
2024-03-02 16:00:00,2061,931.7781,0,0.3,618.3
2024-03-02 17:00:00,2058,930.4218,0,0.3,617.4
2024-03-02 18:00:00,2010,908.721,1,0.5,1005.0
2024-03-02 19:00:00,2017,911.8857,1,0.5,1008.5
2024-03-02 20:00:00,1982,896.0622,1,0.5,991.0
2024-03-02 21:00:00,1934,874.3614,1,0.5,967.0
2024-03-02 22:00:00,1714,774.8994,1,0.5,857.0
2024-03-02 23:00:00,997,450.7437,0,0.3,299.09999999999997
2024-03-03 00:00:00,622,281.2062,0,0.3,186.6
2024-03-03 01:00:00,576,260.4096,0,0.3,172.79999999999998
2024-03-03 02:00:00,573,259.0533,0,0.3,171.9
2024-03-03 03:00:00,566,255.8886,0,0.3,169.79999999999998
2024-03-03 04:00:00,557,251.8197,0,0.3,167.1
2024-03-03 05:00:00,536,242.3256,0,0.3,160.79999999999998
2024-03-03 06:00:00,567,256.3407,0,0.3,170.1
2024-03-03 07:00:00,605,273.5205,0,0.3,181.5
2024-03-03 08:00:00,718,324.6078,0,0.3,215.4
2024-03-03 09:00:00,1116,504.5436,0,0.3,334.8
2024-03-03 10:00:00,1601,723.8121,0,0.3,480.29999999999995
2024-03-03 11:00:00,2020,913.242,0,0.3,606.0
2024-03-03 12:00:00,2072,936.7512,0,0.3,621.6
2024-03-03 13:00:00,2085,942.6285,0,0.3,625.5
2024-03-03 14:00:00,2105,951.6705,0,0.3,631.5
2024-03-03 15:00:00,2071,936.2991,0,0.3,621.3
2024-03-03 16:00:00,2078,939.4638,0,0.3,623.4
2024-03-03 17:00:00,2062,932.2302,0,0.3,618.6
2024-03-03 18:00:00,2072,936.7512,1,0.5,1036.0
2024-03-03 19:00:00,2065,933.5865,1,0.5,1032.5
2024-03-03 20:00:00,2068,934.9428,1,0.5,1034.0
2024-03-03 21:00:00,2016,911.4336,1,0.5,1008.0
2024-03-03 22:00:00,1759,795.2439,1,0.5,879.5
2024-03-03 23:00:00,983,444.4143,0,0.3,294.9
2024-03-04 00:00:00,530,239.613,0,0.3,159.0
2024-03-04 01:00:00,463,209.3223,0,0.3,138.9
2024-03-04 02:00:00,440,198.924,0,0.3,132.0
2024-03-04 03:00:00,449,202.9929,0,0.3,134.7
2024-03-04 04:00:00,439,198.4719,0,0.3,131.7
2024-03-04 05:00:00,422,190.7862,0,0.3,126.6
2024-03-04 06:00:00,512,231.4752,0,0.3,153.6
2024-03-04 07:00:00,697,315.1137,0,0.3,209.1
2024-03-04 08:00:00,910,411.411,0,0.3,273.0
2024-03-04 09:00:00,1144,517.2024,0,0.3,343.2
2024-03-04 10:00:00,1619,731.9499,0,0.3,485.7
2024-03-04 11:00:00,2062,932.2302,0,0.3,618.6
2024-03-04 12:00:00,2112,954.8352,0,0.3,633.6
2024-03-04 13:00:00,2172,981.9612,0,0.3,651.6
2024-03-04 14:00:00,2209,998.6889,0,0.3,662.6999999999999
2024-03-04 15:00:00,2267,1024.9107,0,0.3,680.1
2024-03-04 16:00:00,2256,1019.9376,0,0.3,676.8
2024-03-04 17:00:00,2202,995.5242,0,0.3,660.6
2024-03-04 18:00:00,2153,973.3713,1,0.5,1076.5
2024-03-04 19:00:00,2100,949.41,1,0.5,1050.0
2024-03-04 20:00:00,2044,924.0924,1,0.5,1022.0
2024-03-04 21:00:00,1893,855.8253,1,0.5,946.5
2024-03-04 22:00:00,1151,520.3671,1,0.5,575.5
2024-03-04 23:00:00,652,294.7692,0,0.3,195.6
2024-03-05 00:00:00,543,245.4903,0,0.3,162.9
2024-03-05 01:00:00,520,235.092,0,0.3,156.0
2024-03-05 02:00:00,502,226.95420000000001,0,0.3,150.6
2024-03-05 03:00:00,502,226.95420000000001,0,0.3,150.6
2024-03-05 04:00:00,488,220.6248,0,0.3,146.4
2024-03-05 05:00:00,460,207.966,0,0.3,138.0
2024-03-05 06:00:00,574,259.5054,0,0.3,172.2
2024-03-05 07:00:00,914,413.2194,0,0.3,274.2
2024-03-05 08:00:00,1209,546.5889,0,0.3,362.7
2024-03-05 09:00:00,1347,608.9787,0,0.3,404.09999999999997
2024-03-05 10:00:00,1835,829.6035,0,0.3,550.5
2024-03-05 11:00:00,2164,978.3444,0,0.3,649.1999999999999
2024-03-05 12:00:00,2199,994.1679,0,0.3,659.6999999999999
2024-03-05 13:00:00,2174,982.8654,0,0.3,652.1999999999999
2024-03-05 14:00:00,2201,995.0721,0,0.3,660.3
2024-03-05 15:00:00,2229,1007.7309,0,0.3,668.6999999999999
2024-03-05 16:00:00,2099,948.9579,0,0.3,629.6999999999999
2024-03-05 17:00:00,2043,923.6403,0,0.3,612.9
2024-03-05 18:00:00,2040,922.284,1,0.5,1020.0
2024-03-05 19:00:00,2050,926.805,1,0.5,1025.0
2024-03-05 20:00:00,2026,915.9546,1,0.5,1013.0
2024-03-05 21:00:00,1892,855.3732,1,0.5,946.0
2024-03-05 22:00:00,1219,551.1099,1,0.5,609.5
2024-03-05 23:00:00,642,290.2482,0,0.3,192.6
2024-03-06 00:00:00,542,245.0382,0,0.3,162.6
2024-03-06 01:00:00,516,233.2836,0,0.3,154.79999999999998
2024-03-06 02:00:00,516,233.2836,0,0.3,154.79999999999998
2024-03-06 03:00:00,513,231.9273,0,0.3,153.9
2024-03-06 04:00:00,491,221.9811,0,0.3,147.29999999999998
2024-03-06 05:00:00,467,211.1307,0,0.3,140.1
2024-03-06 06:00:00,556,251.3676,0,0.3,166.79999999999998
2024-03-06 07:00:00,797,360.3237,0,0.3,239.1
2024-03-06 08:00:00,1144,517.2024,0,0.3,343.2
2024-03-06 09:00:00,1263,571.0023,0,0.3,378.9
2024-03-06 10:00:00,1724,779.4204,0,0.3,517.1999999999999
2024-03-06 11:00:00,1990,899.679,0,0.3,597.0
2024-03-06 12:00:00,2033,919.1193,0,0.3,609.9
2024-03-06 13:00:00,2054,928.6134,0,0.3,616.1999999999999
2024-03-06 14:00:00,1876,848.1396,0,0.3,562.8
2024-03-06 15:00:00,1852,837.2892,0,0.3,555.6
2024-03-06 16:00:00,1862,841.8102,0,0.3,558.6
2024-03-06 17:00:00,1865,843.1665,0,0.3,559.5
2024-03-06 18:00:00,1893,855.8253,1,0.5,946.5
2024-03-06 19:00:00,1890,854.469,1,0.5,945.0
2024-03-06 20:00:00,1873,846.7833,1,0.5,936.5
2024-03-06 21:00:00,1769,799.7649,1,0.5,884.5
2024-03-06 22:00:00,1071,484.1991,1,0.5,535.5
2024-03-06 23:00:00,573,259.0533,0,0.3,171.9
2024-03-07 00:00:00,488,220.6248,0,0.3,146.4
2024-03-07 01:00:00,456,206.1576,0,0.3,136.79999999999998
2024-03-07 02:00:00,460,207.966,0,0.3,138.0
2024-03-07 03:00:00,464,209.7744,0,0.3,139.2
2024-03-07 04:00:00,453,204.8013,0,0.3,135.9
2024-03-07 05:00:00,425,192.1425,0,0.3,127.5
2024-03-07 06:00:00,488,220.6248,0,0.3,146.4
2024-03-07 07:00:00,642,290.2482,0,0.3,192.6
2024-03-07 08:00:00,971,438.9891,0,0.3,291.3
2024-03-07 09:00:00,1134,512.6814,0,0.3,340.2
2024-03-07 10:00:00,1581,714.7701,0,0.3,474.29999999999995
2024-03-07 11:00:00,1941,877.5261,0,0.3,582.3
2024-03-07 12:00:00,1989,899.2269,0,0.3,596.6999999999999
2024-03-07 13:00:00,1969,890.1849,0,0.3,590.6999999999999
2024-03-07 14:00:00,2024,915.0504,0,0.3,607.1999999999999
2024-03-07 15:00:00,2086,943.0806,0,0.3,625.8
2024-03-07 16:00:00,2089,944.4369,0,0.3,626.6999999999999
2024-03-07 17:00:00,2122,959.3562000000001,0,0.3,636.6
2024-03-07 18:00:00,2116,956.6436,1,0.5,1058.0
2024-03-07 19:00:00,2113,955.2873,1,0.5,1056.5
2024-03-07 20:00:00,2061,931.7781,1,0.5,1030.5
2024-03-07 21:00:00,1869,844.9749,1,0.5,934.5
2024-03-07 22:00:00,1137,514.0377,1,0.5,568.5
2024-03-07 23:00:00,597,269.9037,0,0.3,179.1
2024-03-08 00:00:00,530,239.613,0,0.3,159.0
2024-03-08 01:00:00,499,225.5979,0,0.3,149.7
2024-03-08 02:00:00,520,235.092,0,0.3,156.0
2024-03-08 03:00:00,515,232.8315,0,0.3,154.5
2024-03-08 04:00:00,478,216.1038,0,0.3,143.4
2024-03-08 05:00:00,442,199.8282,0,0.3,132.6
2024-03-08 06:00:00,525,237.3525,0,0.3,157.5
2024-03-08 07:00:00,738,333.6498,0,0.3,221.4
2024-03-08 08:00:00,1023,462.49830000000003,0,0.3,306.9
2024-03-08 09:00:00,1140,515.394,0,0.3,342.0
2024-03-08 10:00:00,1639,740.9919,0,0.3,491.7
2024-03-08 11:00:00,2047,925.4487,0,0.3,614.1
2024-03-08 12:00:00,2044,924.0924,0,0.3,613.1999999999999
2024-03-08 13:00:00,2048,925.9008,0,0.3,614.4
2024-03-08 14:00:00,2068,934.9428,0,0.3,620.4
2024-03-08 15:00:00,2127,961.6167,0,0.3,638.1
2024-03-08 16:00:00,2140,967.494,0,0.3,642.0
2024-03-08 17:00:00,2146,970.2066,0,0.3,643.8
2024-03-08 18:00:00,2088,943.9848,1,0.5,1044.0
2024-03-08 19:00:00,2048,925.9008,1,0.5,1024.0
2024-03-08 20:00:00,2007,907.3647,1,0.5,1003.5
2024-03-08 21:00:00,1882,850.8522,1,0.5,941.0
2024-03-08 22:00:00,1182,534.3822,1,0.5,591.0
2024-03-08 23:00:00,553,250.0113,0,0.3,165.9
2024-03-09 00:00:00,481,217.4601,0,0.3,144.29999999999998
2024-03-09 01:00:00,453,204.8013,0,0.3,135.9
2024-03-09 02:00:00,450,203.445,0,0.3,135.0
2024-03-09 03:00:00,460,207.966,0,0.3,138.0
2024-03-09 04:00:00,432,195.3072,0,0.3,129.6
2024-03-09 05:00:00,405,183.1005,0,0.3,121.5
2024-03-09 06:00:00,127,57.4167,0,0.3,38.1
2024-03-09 07:00:00,0,0.0,0,0.3,0.0
2024-03-09 08:00:00,0,0.0,0,0.3,0.0
2024-03-09 09:00:00,0,0.0,0,0.3,0.0
2024-03-09 10:00:00,0,0.0,0,0.3,0.0
2024-03-09 11:00:00,0,0.0,0,0.3,0.0
2024-03-09 12:00:00,0,0.0,0,0.3,0.0
2024-03-09 13:00:00,0,0.0,0,0.3,0.0
2024-03-09 14:00:00,0,0.0,0,0.3,0.0
2024-03-09 15:00:00,0,0.0,0,0.3,0.0
2024-03-09 16:00:00,62,28.0302,0,0.3,18.599999999999998
2024-03-09 17:00:00,2113,955.2873,0,0.3,633.9
2024-03-09 18:00:00,2226,1006.3746,1,0.5,1113.0
2024-03-09 19:00:00,2095,947.1495,1,0.5,1047.5
2024-03-09 20:00:00,2024,915.0504,1,0.5,1012.0
2024-03-09 21:00:00,1831,827.7951,1,0.5,915.5
2024-03-09 22:00:00,1182,534.3822,1,0.5,591.0
2024-03-09 23:00:00,584,264.0264,0,0.3,175.2
2024-03-10 00:00:00,471,212.9391,0,0.3,141.29999999999998
2024-03-10 01:00:00,436,197.1156,0,0.3,130.79999999999998
2024-03-10 02:00:00,440,198.924,0,0.3,132.0
2024-03-10 03:00:00,443,200.2803,0,0.3,132.9
2024-03-10 04:00:00,432,195.3072,0,0.3,129.6
2024-03-10 05:00:00,406,183.5526,0,0.3,121.8
2024-03-10 06:00:00,478,216.1038,0,0.3,143.4
2024-03-10 07:00:00,636,287.5356,0,0.3,190.79999999999998
2024-03-10 08:00:00,773,349.4733,0,0.3,231.89999999999998
2024-03-10 09:00:00,1096,495.5016,0,0.3,328.8
2024-03-10 10:00:00,1481,669.5601,0,0.3,444.3
2024-03-10 11:00:00,1783,806.0943,0,0.3,534.9
2024-03-10 12:00:00,1817,821.4657,0,0.3,545.1
2024-03-10 13:00:00,1831,827.7951,0,0.3,549.3
2024-03-10 14:00:00,1892,855.3732,0,0.3,567.6
2024-03-10 15:00:00,1899,858.5379,0,0.3,569.6999999999999
2024-03-10 16:00:00,1892,855.3732,0,0.3,567.6
2024-03-10 17:00:00,1896,857.1816,0,0.3,568.8
2024-03-10 18:00:00,1913,864.8673,1,0.5,956.5
2024-03-10 19:00:00,1906,861.7026,1,0.5,953.0
2024-03-10 20:00:00,1896,857.1816,1,0.5,948.0
2024-03-10 21:00:00,1721,778.0641,1,0.5,860.5
2024-03-10 22:00:00,962,434.9202,1,0.5,481.0
2024-03-10 23:00:00,536,242.3256,0,0.3,160.79999999999998
2024-03-11 00:00:00,464,209.7744,0,0.3,139.2
2024-03-11 01:00:00,435,196.6635,0,0.3,130.5
2024-03-11 02:00:00,440,198.924,0,0.3,132.0
2024-03-11 03:00:00,439,198.4719,0,0.3,131.7
2024-03-11 04:00:00,435,196.6635,0,0.3,130.5
2024-03-11 05:00:00,409,184.9089,0,0.3,122.69999999999999
2024-03-11 06:00:00,463,209.3223,0,0.3,138.9
2024-03-11 07:00:00,707,319.6347,0,0.3,212.1
2024-03-11 08:00:00,994,449.3874,0,0.3,298.2
2024-03-11 09:00:00,1137,514.0377,0,0.3,341.09999999999997
2024-03-11 10:00:00,1696,766.7616,0,0.3,508.79999999999995
2024-03-11 11:00:00,2093,946.2453,0,0.3,627.9
2024-03-11 12:00:00,2126,961.1646,0,0.3,637.8
2024-03-11 13:00:00,2150,972.015,0,0.3,645.0
2024-03-11 14:00:00,2182,986.4822,0,0.3,654.6
2024-03-11 15:00:00,2144,969.3024,0,0.3,643.1999999999999
2024-03-11 16:00:00,2043,923.6403,0,0.3,612.9
2024-03-11 17:00:00,2000,904.2,0,0.3,600.0
2024-03-11 18:00:00,1993,901.0353,1,0.5,996.5
2024-03-11 19:00:00,1986,897.8706,1,0.5,993.0
2024-03-11 20:00:00,1937,875.7177,1,0.5,968.5
2024-03-11 21:00:00,1789,808.8069,1,0.5,894.5
2024-03-11 22:00:00,1048,473.8008,1,0.5,524.0
2024-03-11 23:00:00,548,247.7508,0,0.3,164.4
2024-03-12 00:00:00,481,217.4601,0,0.3,144.29999999999998
2024-03-12 01:00:00,468,211.5828,0,0.3,140.4
2024-03-12 02:00:00,467,211.1307,0,0.3,140.1
2024-03-12 03:00:00,457,206.6097,0,0.3,137.1
2024-03-12 04:00:00,446,201.6366,0,0.3,133.79999999999998
2024-03-12 05:00:00,422,190.7862,0,0.3,126.6
2024-03-12 06:00:00,495,223.7895,0,0.3,148.5
2024-03-12 07:00:00,581,262.6701,0,0.3,174.29999999999998
2024-03-12 08:00:00,952,430.3992,0,0.3,285.59999999999997
2024-03-12 09:00:00,1161,524.8881,0,0.3,348.3
2024-03-12 10:00:00,1693,765.4053,0,0.3,507.9
2024-03-12 11:00:00,2156,974.7276,0,0.3,646.8
2024-03-12 12:00:00,2129,962.5209,0,0.3,638.6999999999999
2024-03-12 13:00:00,2116,956.6436,0,0.3,634.8
2024-03-12 14:00:00,2123,959.8083,0,0.3,636.9
2024-03-12 15:00:00,2133,964.3293,0,0.3,639.9
2024-03-12 16:00:00,2137,966.1377,0,0.3,641.1
2024-03-12 17:00:00,2119,957.9999,0,0.3,635.6999999999999
2024-03-12 18:00:00,2102,950.3142,1,0.5,1051.0
2024-03-12 19:00:00,2075,938.1075,1,0.5,1037.5
2024-03-12 20:00:00,2044,924.0924,1,0.5,1022.0
2024-03-12 21:00:00,1848,835.4808,1,0.5,924.0
2024-03-12 22:00:00,1079,487.8159,1,0.5,539.5
2024-03-12 23:00:00,560,253.176,0,0.3,168.0
2024-03-13 00:00:00,482,217.9122,0,0.3,144.6
2024-03-13 01:00:00,453,204.8013,0,0.3,135.9
2024-03-13 02:00:00,447,202.0887,0,0.3,134.1
2024-03-13 03:00:00,446,201.6366,0,0.3,133.79999999999998
2024-03-13 04:00:00,439,198.4719,0,0.3,131.7
2024-03-13 05:00:00,412,186.2652,0,0.3,123.6
2024-03-13 06:00:00,495,223.7895,0,0.3,148.5
2024-03-13 07:00:00,646,292.0566,0,0.3,193.79999999999998
2024-03-13 08:00:00,1006,454.8126,0,0.3,301.8
2024-03-13 09:00:00,1298,586.8258,0,0.3,389.4
2024-03-13 10:00:00,1827,825.9867,0,0.3,548.1
2024-03-13 11:00:00,2260,1021.746,0,0.3,678.0
2024-03-13 12:00:00,2281,1031.2401,0,0.3,684.3
2024-03-13 13:00:00,2370,1071.477,0,0.3,711.0
2024-03-13 14:00:00,2384,1077.8064,0,0.3,715.1999999999999
2024-03-13 15:00:00,2418,1093.1778,0,0.3,725.4
2024-03-13 16:00:00,2381,1076.4501,0,0.3,714.3
2024-03-13 17:00:00,2356,1065.1476,0,0.3,706.8
2024-03-13 18:00:00,2323,1050.2283,1,0.5,1161.5
2024-03-13 19:00:00,2281,1031.2401,1,0.5,1140.5
2024-03-13 20:00:00,2201,995.0721,1,0.5,1100.5
2024-03-13 21:00:00,1996,902.3916,1,0.5,998.0
2024-03-13 22:00:00,1127,509.5167,1,0.5,563.5
2024-03-13 23:00:00,612,276.6852,0,0.3,183.6
2024-03-14 00:00:00,550,248.655,0,0.3,165.0
2024-03-14 01:00:00,492,222.4332,0,0.3,147.6
2024-03-14 02:00:00,495,223.7895,0,0.3,148.5
2024-03-14 03:00:00,482,217.9122,0,0.3,144.6
2024-03-14 04:00:00,474,214.2954,0,0.3,142.2
2024-03-14 05:00:00,443,200.2803,0,0.3,132.9
2024-03-14 06:00:00,543,245.4903,0,0.3,162.9
2024-03-14 07:00:00,808,365.2968,0,0.3,242.39999999999998
2024-03-14 08:00:00,1027,464.3067,0,0.3,308.09999999999997
2024-03-14 09:00:00,1315,594.5115,0,0.3,394.5
2024-03-14 10:00:00,1789,808.8069,0,0.3,536.6999999999999
2024-03-14 11:00:00,2215,1001.4015,0,0.3,664.5
2024-03-14 12:00:00,2222,1004.5662,0,0.3,666.6
2024-03-14 13:00:00,2201,995.0721,0,0.3,660.3
2024-03-14 14:00:00,2222,1004.5662,0,0.3,666.6
2024-03-14 15:00:00,2247,1015.8687,0,0.3,674.1
2024-03-14 16:00:00,2225,1005.9225,0,0.3,667.5
2024-03-14 17:00:00,2150,972.015,0,0.3,645.0
2024-03-14 18:00:00,2140,967.494,1,0.5,1070.0
2024-03-14 19:00:00,2147,970.6587,1,0.5,1073.5
2024-03-14 20:00:00,2100,949.41,1,0.5,1050.0
2024-03-14 21:00:00,1875,847.6875,1,0.5,937.5
2024-03-14 22:00:00,1049,474.2529,1,0.5,524.5
2024-03-14 23:00:00,540,244.13400000000001,0,0.3,162.0
2024-03-15 00:00:00,474,214.2954,0,0.3,142.2
2024-03-15 01:00:00,467,211.1307,0,0.3,140.1
2024-03-15 02:00:00,468,211.5828,0,0.3,140.4
2024-03-15 03:00:00,464,209.7744,0,0.3,139.2
2024-03-15 04:00:00,457,206.6097,0,0.3,137.1
2024-03-15 05:00:00,425,192.1425,0,0.3,127.5
2024-03-15 06:00:00,505,228.3105,0,0.3,151.5
2024-03-15 07:00:00,793,358.5153,0,0.3,237.89999999999998
2024-03-15 08:00:00,1075,486.0075,0,0.3,322.5
2024-03-15 09:00:00,1255,567.3855,0,0.3,376.5
2024-03-15 10:00:00,1831,827.7951,0,0.3,549.3
2024-03-15 11:00:00,2163,977.8923,0,0.3,648.9
2024-03-15 12:00:00,2199,994.1679,0,0.3,659.6999999999999
2024-03-15 13:00:00,2074,937.6554,0,0.3,622.1999999999999
2024-03-15 14:00:00,1969,890.1849,0,0.3,590.6999999999999
2024-03-15 15:00:00,1965,888.3765,0,0.3,589.5
2024-03-15 16:00:00,1941,877.5261,0,0.3,582.3
2024-03-15 17:00:00,1903,860.3463,0,0.3,570.9
2024-03-15 18:00:00,1940,877.074,1,0.5,970.0
2024-03-15 19:00:00,1926,870.7446,1,0.5,963.0
2024-03-15 20:00:00,1903,860.3463,1,0.5,951.5
2024-03-15 21:00:00,1817,821.4657,1,0.5,908.5
2024-03-15 22:00:00,1154,521.7234,1,0.5,577.0
2024-03-15 23:00:00,645,291.6045,0,0.3,193.5
2024-03-16 00:00:00,501,226.5021,0,0.3,150.29999999999998
2024-03-16 01:00:00,492,222.4332,0,0.3,147.6
2024-03-16 02:00:00,470,212.487,0,0.3,141.0
2024-03-16 03:00:00,457,206.6097,0,0.3,137.1
2024-03-16 04:00:00,446,201.6366,0,0.3,133.79999999999998
2024-03-16 05:00:00,412,186.2652,0,0.3,123.6
2024-03-16 06:00:00,457,206.6097,0,0.3,137.1
2024-03-16 07:00:00,677,306.0717,0,0.3,203.1
2024-03-16 08:00:00,924,417.7404,0,0.3,277.2
2024-03-16 09:00:00,1168,528.0528,0,0.3,350.4
2024-03-16 10:00:00,1741,787.1061,0,0.3,522.3
2024-03-16 11:00:00,2171,981.5091,0,0.3,651.3
2024-03-16 12:00:00,2157,975.1797,0,0.3,647.1
2024-03-16 13:00:00,2147,970.6587,0,0.3,644.1
2024-03-16 14:00:00,2189,989.6469,0,0.3,656.6999999999999
2024-03-16 15:00:00,2295,1037.5695,0,0.3,688.5
2024-03-16 16:00:00,2299,1039.3779,0,0.3,689.6999999999999
2024-03-16 17:00:00,2302,1040.7342,0,0.3,690.6
2024-03-16 18:00:00,2223,1005.0183,1,0.5,1111.5
2024-03-16 19:00:00,2215,1001.4015,1,0.5,1107.5
2024-03-16 20:00:00,2167,979.7007,1,0.5,1083.5
2024-03-16 21:00:00,2041,922.7361,1,0.5,1020.5
2024-03-16 22:00:00,1144,517.2024,1,0.5,572.0
2024-03-16 23:00:00,564,254.9844,0,0.3,169.2
2024-03-17 00:00:00,491,221.9811,0,0.3,147.29999999999998
2024-03-17 01:00:00,464,209.7744,0,0.3,139.2
2024-03-17 02:00:00,468,211.5828,0,0.3,140.4
2024-03-17 03:00:00,453,204.8013,0,0.3,135.9
2024-03-17 04:00:00,446,201.6366,0,0.3,133.79999999999998
2024-03-17 05:00:00,422,190.7862,0,0.3,126.6
2024-03-17 06:00:00,467,211.1307,0,0.3,140.1
2024-03-17 07:00:00,580,262.218,0,0.3,174.0
2024-03-17 08:00:00,783,353.9943,0,0.3,234.89999999999998
2024-03-17 09:00:00,1158,523.5318,0,0.3,347.4
2024-03-17 10:00:00,1724,779.4204,0,0.3,517.1999999999999
2024-03-17 11:00:00,2291,1035.7611,0,0.3,687.3
2024-03-17 12:00:00,2357,1065.5997,0,0.3,707.1
2024-03-17 13:00:00,2388,1079.6148,0,0.3,716.4
2024-03-17 14:00:00,2422,1094.9862,0,0.3,726.6
2024-03-17 15:00:00,2363,1068.3123,0,0.3,708.9
2024-03-17 16:00:00,2319,1048.4199,0,0.3,695.6999999999999
2024-03-17 17:00:00,2267,1024.9107,0,0.3,680.1
2024-03-17 18:00:00,2261,1022.1981,1,0.5,1130.5
2024-03-17 19:00:00,2225,1005.9225,1,0.5,1112.5
2024-03-17 20:00:00,2204,996.4284,1,0.5,1102.0
2024-03-17 21:00:00,1986,897.8706,1,0.5,993.0
2024-03-17 22:00:00,1124,508.1604,1,0.5,562.0
2024-03-17 23:00:00,622,281.2062,0,0.3,186.6
2024-03-18 00:00:00,539,243.6819,0,0.3,161.7
2024-03-18 01:00:00,481,217.4601,0,0.3,144.29999999999998
2024-03-18 02:00:00,453,204.8013,0,0.3,135.9
2024-03-18 03:00:00,421,190.3341,0,0.3,126.3
2024-03-18 04:00:00,415,187.6215,0,0.3,124.5
2024-03-18 05:00:00,395,178.5795,0,0.3,118.5
2024-03-18 06:00:00,482,217.9122,0,0.3,144.6
2024-03-18 07:00:00,688,311.0448,0,0.3,206.4
2024-03-18 08:00:00,1099,496.85790000000003,0,0.3,329.7
2024-03-18 09:00:00,1278,577.7838,0,0.3,383.4
2024-03-18 10:00:00,1683,760.8843,0,0.3,504.9
2024-03-18 11:00:00,2230,1008.183,0,0.3,669.0
2024-03-18 12:00:00,2295,1037.5695,0,0.3,688.5
2024-03-18 13:00:00,2198,993.7158000000001,0,0.3,659.4
2024-03-18 14:00:00,2202,995.5242,0,0.3,660.6
2024-03-18 15:00:00,2192,991.0032,0,0.3,657.6
2024-03-18 16:00:00,2161,976.9881,0,0.3,648.3
2024-03-18 17:00:00,2147,970.6587,0,0.3,644.1
2024-03-18 18:00:00,2132,963.8772,1,0.5,1066.0
2024-03-18 19:00:00,2132,963.8772,1,0.5,1066.0
2024-03-18 20:00:00,2089,944.4369,1,0.5,1044.5
2024-03-18 21:00:00,1890,854.469,1,0.5,945.0
2024-03-18 22:00:00,1078,487.3638,1,0.5,539.0
2024-03-18 23:00:00,556,251.3676,0,0.3,166.79999999999998
2024-03-19 00:00:00,485,219.2685,0,0.3,145.5
2024-03-19 01:00:00,453,204.8013,0,0.3,135.9
2024-03-19 02:00:00,457,206.6097,0,0.3,137.1
2024-03-19 03:00:00,460,207.966,0,0.3,138.0
2024-03-19 04:00:00,450,203.445,0,0.3,135.0
2024-03-19 05:00:00,419,189.4299,0,0.3,125.69999999999999
2024-03-19 06:00:00,525,237.3525,0,0.3,157.5
2024-03-19 07:00:00,728,329.1288,0,0.3,218.4
2024-03-19 08:00:00,1013,457.9773,0,0.3,303.9
2024-03-19 09:00:00,1186,536.1906,0,0.3,355.8
2024-03-19 10:00:00,1745,788.9145,0,0.3,523.5
2024-03-19 11:00:00,2229,1007.7309,0,0.3,668.6999999999999
2024-03-19 12:00:00,2216,1001.8536,0,0.3,664.8
2024-03-19 13:00:00,2215,1001.4015,0,0.3,664.5
2024-03-19 14:00:00,2271,1026.7191,0,0.3,681.3
2024-03-19 15:00:00,2171,981.5091,0,0.3,651.3
2024-03-19 16:00:00,2099,948.9579,0,0.3,629.6999999999999
2024-03-19 17:00:00,2075,938.1075,0,0.3,622.5
2024-03-19 18:00:00,2093,946.2453,1,0.5,1046.5
2024-03-19 19:00:00,2061,931.7781,1,0.5,1030.5
2024-03-19 20:00:00,2034,919.5714,1,0.5,1017.0
2024-03-19 21:00:00,1862,841.8102,1,0.5,931.0
