Month,Hour,Day Type,solar_generation
2,8,5,0.0
2,9,5,0.0
2,10,5,0.0
2,11,5,0.029824023906920686
2,12,5,0.1481681424025588
2,13,5,0.300230420617516
2,14,5,0.4270012076436911
2,15,5,0.542639722309897
2,16,5,0.6442696069377005
2,17,5,0.526470084974139
2,18,5,0.2725856754989598
2,19,5,0.31687108189678254
2,20,5,0.21313456707147158
2,21,5,0.0411966387636374
2,22,5,0.010584549526527211
2,23,5,0.0
2,0,6,0.0
2,1,6,0.0
2,2,6,0.0
2,3,6,0.0
2,4,6,0.0
2,5,6,0.0
2,6,6,0.0
2,7,6,0.0
2,8,6,0.0
2,9,6,0.0
2,10,6,0.0
2,11,6,0.03173422474652189
2,12,6,0.19881993226261868
2,13,6,0.36307784710418417
2,14,6,0.4940169506268663
2,15,6,0.6000932278312162
2,16,6,0.5855853374158068
2,17,6,0.5257719995414329
2,18,6,0.43919175428771684
2,19,6,0.32609123893842634
2,20,6,0.2191329733818563
2,21,6,0.10640032825695606
2,22,6,0.02703025218846752
2,23,6,0.0
2,0,7,0.0
2,1,7,0.0
2,2,7,0.0
2,3,7,0.0
2,4,7,0.0
2,5,7,0.0
2,6,7,0.0
2,7,7,0.0
2,8,7,0.0
2,9,7,0.0
2,10,7,0.0
2,11,7,0.03338755104119905
2,12,7,0.21475973906033607
2,13,7,0.37347540597353795
2,14,7,0.3968070022061906
2,15,7,0.42386096185174715
2,16,7,0.44006770329516803
2,17,7,0.6176537872124338
2,18,7,0.665415931220987
2,19,7,0.6043719267912584
2,20,7,0.3742188297740619
2,21,7,0.16641791295898803
2,22,7,0.02890887668567276
2,23,7,0.0
2,0,1,0.0
2,1,1,0.0
2,2,1,0.0
2,3,1,0.0
2,4,1,0.0
2,5,1,0.0
2,6,1,0.0
2,7,1,0.0
2,8,1,0.0
2,9,1,0.0
2,10,1,0.0
2,11,1,0.04136958435176392
2,12,1,0.2822202664056733
2,13,1,0.5221304176154399
2,14,1,0.6500985155620411
2,15,1,0.665415931220987
2,16,1,0.665415931220987
2,17,1,0.665415931220987
2,18,1,0.5257037907232651
2,19,1,0.3119038404556567
2,20,1,0.30843826489474535
2,21,1,0.13901278772105932
2,22,1,0.02622400731208685
2,23,1,0.0
2,0,2,0.0
2,1,2,0.0
2,2,2,0.0
2,3,2,0.0
2,4,2,0.0
2,5,2,0.0
2,6,2,0.0
2,7,2,0.0
2,8,2,0.0
2,9,2,0.0
2,10,2,0.0
2,11,2,0.00937275610155538
2,12,2,0.03302079447165271
2,13,2,0.06692855019554461
2,14,2,0.12775060499349966
2,15,2,0.19228315242588434
2,16,2,0.2223971643321205
2,17,2,0.20457006992622717
2,18,2,0.38155987326397917
2,19,2,0.4452321807055795
2,20,2,0.3310044359399646
2,21,2,0.1539566742781118
2,22,2,0.03356790036786521
2,23,2,0.0
2,0,3,0.0
2,1,3,0.0
2,2,3,0.0
2,3,3,0.0
2,4,3,0.0
2,5,3,0.0
2,6,3,0.0
2,7,3,0.0
2,8,3,0.0
2,9,3,0.0
2,10,3,0.0
2,11,3,0.021342929915007063
2,12,3,0.08792057272270813
2,13,3,0.17299007390141485
2,14,3,0.29951617929573837
2,15,3,0.37473028458013247
2,16,3,0.40601578890704143
2,17,3,0.40819613655587295
2,18,3,0.49320213474233027
2,19,3,0.5299134260136464
2,20,3,0.4261691725401741
2,21,3,0.20533458268001173
2,22,3,0.031884902437072295
2,23,3,0.0
2,0,4,0.0
2,1,4,0.0
2,2,4,0.0
2,3,4,0.0
2,4,4,0.0
2,5,4,0.0
2,6,4,0.0
2,7,4,0.0
2,8,4,0.0
2,9,4,0.0
2,10,4,0.0
2,11,4,0.0
2,12,4,0.0
2,13,4,0.0
2,14,4,0.0
2,15,4,0.0
2,16,4,0.0
2,17,4,0.0
2,18,4,0.0
2,19,4,0.0
2,20,4,0.0
2,21,4,0.0
2,22,4,0.0
2,23,4,0.0
3,0,5,0.0
3,1,5,0.0
3,2,5,0.0
3,3,5,0.0
3,4,5,0.0
3,5,5,0.0
3,6,5,0.0
3,7,5,0.0
3,8,5,0.0
3,9,5,0.0
3,10,5,0.0
3,11,5,0.05334899712937137
3,12,5,0.2809699231894955
3,13,5,0.5052662293536133
3,14,5,0.665415931220987
3,15,5,0.665415931220987
3,16,5,0.665415931220987
3,17,5,0.665415931220987
3,18,5,0.6612711157469993
3,19,5,0.5479861231735068
3,20,5,0.372484813396625
3,21,5,0.19165763689938842
3,22,5,0.027631744770260452
3,23,5,0.0
3,0,6,0.0
3,1,6,0.0
3,2,6,0.0
3,3,6,0.0
3,4,6,0.0
3,5,6,0.0
3,6,6,0.0
3,7,6,0.0
3,8,6,0.0
3,9,6,0.0
3,10,6,0.0
3,11,6,0.05385556606727798
3,12,6,0.2691403990754094
3,13,6,0.4178475596556898
3,14,6,0.5325664508042699
3,15,6,0.6428182097944989
3,16,6,0.665415931220987
3,17,6,0.665415931220987
3,18,6,0.665415931220987
3,19,6,0.6515036028238484
3,20,6,0.44200117373130704
3,21,6,0.17445114634208275
3,22,6,0.029989403898393215
3,23,6,0.0
3,0,7,0.0
3,1,7,0.0
3,2,7,0.0
3,3,7,0.0
3,4,7,0.0
3,5,7,0.0
3,6,7,0.0
3,7,7,0.0
3,8,7,0.0
3,9,7,0.0
3,10,7,0.0
3,11,7,0.04557075157784657
3,12,7,0.2238488314313936
3,13,7,0.38753824010318083
3,14,7,0.5125910997383601
3,15,7,0.6548769799459385
3,16,7,0.665415931220987
3,17,7,0.665415931220987
3,18,7,0.507386402346001
3,19,7,0.23212360995702855
3,20,7,0.1838400628419417
3,21,7,0.15531861122893487
3,22,7,0.027413399153522002
3,23,7,0.0
3,0,1,0.0
3,1,1,0.0
3,2,1,0.0
3,3,1,0.0
3,4,1,0.0
3,5,1,0.0
3,6,1,0.0
3,7,1,0.0
3,8,1,0.0
3,9,1,0.0
3,10,1,0.0
3,11,1,0.03163354701109295
3,12,1,0.1630446050943358
3,13,1,0.2514646187268729
3,14,1,0.2890908014744479
3,15,1,0.29891558054123596
3,16,1,0.24842630755198722
3,17,1,0.22715976638342805
3,18,1,0.37258566977914903
3,19,1,0.4772025551830545
3,20,1,0.3671082979298669
3,21,1,0.15710963361409036
3,22,1,0.022707748953919433
3,23,1,0.0
3,0,2,0.0
3,1,2,0.0
3,2,2,0.0
3,3,2,0.0
3,4,2,0.0
3,5,2,0.0
3,6,2,0.0
3,7,2,0.0
3,8,2,0.0
3,9,2,0.0
3,10,2,0.0
3,11,2,0.042576353442590295
3,12,2,0.2592337172369548
3,13,2,0.46572928760383075
3,14,2,0.6127913918933142
3,15,2,0.6271337733435951
3,16,2,0.6521832659739546
3,17,2,0.6177778340160683
3,18,2,0.5004779045185599
3,19,2,0.5406299978904249
3,20,2,0.39235876868068986
3,21,2,0.17651376596448076
3,22,2,0.03488730625829011
3,23,2,0.0
3,0,3,0.0
3,1,3,0.0
3,2,3,0.0
3,3,3,0.0
3,4,3,0.0
3,5,3,0.0
3,6,3,0.0
3,7,3,0.0
3,8,3,0.0
3,9,3,0.0
3,10,3,0.0
3,11,3,0.05152177962395808
3,12,3,0.3315918885508279
3,13,3,0.5556592517871618
3,14,3,0.665415931220987
3,15,3,0.665415931220987
3,16,3,0.665415931220987
3,17,3,0.665415931220987
3,18,3,0.6644014400802852
3,19,3,0.5654285569801644
3,20,3,0.37514296074267645
3,21,3,0.15351008229482355
3,22,3,0.023272449495391628
3,23,3,0.0
3,0,4,0.0
3,1,4,0.0
3,2,4,0.0
3,3,4,0.0
3,4,4,0.0
3,5,4,0.0
3,6,4,0.0
3,7,4,0.0
3,8,4,0.0
3,9,4,0.0
3,10,4,0.0
3,11,4,0.045986430367230664
3,12,4,0.31817458286840206
3,13,4,0.5304679031163646
3,14,4,0.6539811093617993
3,15,4,0.665415931220987
3,16,4,0.665415931220987
3,17,4,0.665415931220987
3,18,4,0.665415931220987
3,19,4,0.6264330244027673
3,20,4,0.4550683754442628
3,21,4,0.2080987559660784
3,22,4,0.02919127584469004
3,23,4,0.0
3,0,5,0.0
3,1,5,0.0
3,2,5,0.0
3,3,5,0.0
3,4,5,0.0
3,5,5,0.0
3,6,5,0.0
3,7,5,0.0
3,8,5,0.0
3,9,5,0.0
3,10,5,0.0
3,11,5,0.04999342384726948
3,12,5,0.3027588413854423
3,13,5,0.43374944895434353
3,14,5,0.5638068937495208
3,15,5,0.618454344754431
3,16,5,0.6227262971910653
3,17,5,0.6572137284622571
3,18,5,0.533091290286809
3,19,5,0.340163183658506
3,20,5,0.23508837304459312
3,21,5,0.1452392267615702
3,22,5,0.030384630827503922
3,23,5,0.0
3,0,6,0.0
3,1,6,0.0
3,2,6,0.0
3,3,6,0.0
3,4,6,0.0
3,5,6,0.0
3,6,6,0.0
3,7,6,0.0
3,8,6,0.0
3,9,6,0.0
3,10,6,0.0
3,11,6,0.05455403177102128
3,12,6,0.24534314402516397
3,13,6,0.3721966657382681
3,14,6,0.39714231237023584
3,15,6,0.4808577230320742
3,16,6,0.5468093942933643
3,17,6,0.5370791235113569
3,18,6,0.501952039791417
3,19,6,0.3463441435772749
3,20,6,0.2231081438668661
3,21,6,0.10993180871681324
3,22,6,0.02178666028904389
3,23,6,0.0
3,0,7,0.0
3,1,7,0.0
3,2,7,0.0
3,3,7,0.0
3,4,7,0.0
3,5,7,0.0
3,6,7,0.0
3,7,7,0.0
3,8,7,0.0
3,9,7,0.0
3,10,7,0.0
3,11,7,0.05098009689399682
3,12,7,0.2968483203268687
3,13,7,0.5675968989415116
3,14,7,0.665415931220987
3,15,7,0.665415931220987
3,16,7,0.665415931220987
3,17,7,0.665415931220987
3,18,7,0.665415931220987
3,19,7,0.6174043297395007
3,20,7,0.4609543885919001
3,21,7,0.21002257951645234
3,22,7,0.032008485565955425
3,23,7,0.0
3,0,1,0.0
3,1,1,0.0
3,2,1,0.0
3,3,1,0.0
3,4,1,0.0
3,5,1,0.0
3,6,1,0.0
3,7,1,0.0
3,8,1,0.0
3,9,1,0.0
3,10,1,0.0
3,11,1,0.054151144470463985
3,12,1,0.3790624864140691
3,13,1,0.6250584340343441
3,14,1,0.665415931220987
3,15,1,0.665415931220987
3,16,1,0.665415931220987
3,17,1,0.665415931220987
3,18,1,0.665415931220987
3,19,1,0.5867390438638728
3,20,1,0.35113012708329977
3,21,1,0.1809494699487967
3,22,1,0.024994254704175593
3,23,1,0.0
3,0,2,0.0
3,1,2,0.0
3,2,2,0.0
3,3,2,0.0
3,4,2,0.0
3,5,2,0.0
3,6,2,0.0
3,7,2,0.0
3,8,2,0.0
3,9,2,0.0
3,10,2,0.0
3,11,2,0.03344565050514485
3,12,2,0.17458521218383408
3,13,2,0.3857179371528768
3,14,2,0.5814357740086294
3,15,2,0.665415931220987
3,16,2,0.6586157665467272
3,17,2,0.5271642503277495
3,18,2,0.40509083873328516
3,19,2,0.3279135910721436
3,20,2,0.18713076951833252
3,21,2,0.13159700985603445
3,22,2,0.01931306873388508
3,23,2,0.0
3,0,3,0.0
3,1,3,0.0
3,2,3,0.0
3,3,3,0.0
3,4,3,0.0
3,5,3,0.0
3,6,3,0.0
3,7,3,0.0
3,8,3,0.0
3,9,3,0.0
3,10,3,0.0
3,11,3,0.05784127878159745
3,12,3,0.29838278521092354
3,13,3,0.523469337517192
3,14,3,0.6591259632971692
3,15,3,0.6630455212697373
3,16,3,0.6612984425124223
3,17,3,0.5922752812216734
3,18,3,0.38889784852379194
3,19,3,0.4103037475286571
3,20,3,0.37310318575505635
3,21,3,0.18864380919672022
3,22,3,0.030807645863902857
3,23,3,0.0
3,0,4,0.0
3,1,4,0.0
3,2,4,0.0
3,3,4,0.0
3,4,4,0.0
3,5,4,0.0
3,6,4,0.0
3,7,4,0.0
3,8,4,0.0
3,9,4,0.0
3,10,4,0.0
3,11,4,0.06063126760213093
3,12,4,0.3565266718953604
3,13,4,0.5626478276410579
3,14,4,0.665415931220987
3,15,4,0.665415931220987
3,16,4,0.665415931220987
3,17,4,0.665415931220987
3,18,4,0.6175629616415624
3,19,4,0.4332832687150284
3,20,4,0.30062908602213106
3,21,4,0.15319700352145357
3,22,4,0.023906895364650276
3,23,4,0.0
3,0,5,0.0
3,1,5,0.0
3,2,5,0.0
3,3,5,0.0
3,4,5,0.0
3,5,5,0.0
3,6,5,0.0
3,7,5,0.0
3,8,5,0.0
3,9,5,0.0
3,10,5,0.0
3,11,5,0.0463763362829258
3,12,5,0.20531475991777678
3,13,5,0.38484876864900647
3,14,5,0.5620849871619605
3,15,5,0.665415931220987
3,16,5,0.6404076438479643
3,17,5,0.4395311109072336
3,18,5,0.28123967763894314
3,19,5,0.312050381182603
3,20,5,0.2710365622495001
3,21,5,0.1485703395172814
3,22,5,0.029205999331582987
3,23,5,0.0
3,0,6,0.0
3,1,6,0.0
3,2,6,0.0
3,3,6,0.0
3,4,6,0.0
3,5,6,0.0
3,6,6,0.0
3,7,6,0.0
3,8,6,0.0
3,9,6,0.0
3,10,6,0.0
3,11,6,0.05716394287061585
3,12,6,0.3163795556714087
3,13,6,0.5509239886907337
3,14,6,0.6645040066241837
3,15,6,0.665415931220987
3,16,6,0.665415931220987
3,17,6,0.665415931220987
3,18,6,0.6460480044724369
3,19,6,0.5008444637575665
3,20,6,0.3040434985432336
3,21,6,0.13328108250022935
3,22,6,0.019737307559412717
3,23,6,0.0
3,0,7,0.0
3,1,7,0.0
3,2,7,0.0
3,3,7,0.0
3,4,7,0.0
3,5,7,0.0
3,6,7,0.0
3,7,7,0.0
3,8,7,0.0
3,9,7,0.0
3,10,7,0.0
3,11,7,0.026173229123132857
3,12,7,0.16447314077778477
3,13,7,0.284447763781798
3,14,7,0.34185752057905283
3,15,7,0.5566395579788975
3,16,7,0.46509433434217234
3,17,7,0.4599593482586668
3,18,7,0.5553686005225228
3,19,7,0.44491005402364525
3,20,7,0.25387408755122903
3,21,7,0.10462449427231424
3,22,7,0.01578486736978775
3,23,7,0.0
3,0,1,0.0
3,1,1,0.0
3,2,1,0.0
3,3,1,0.0
3,4,1,0.0
3,5,1,0.0
3,6,1,0.0
3,7,1,0.0
3,8,1,0.0
3,9,1,0.0
3,10,1,0.0
3,11,1,0.043272936198461356
3,12,1,0.20394516550714017
3,13,1,0.30876867676575576
3,14,1,0.3820196717497859
3,15,1,0.5904254136264458
3,16,1,0.665415931220987
3,17,1,0.665415931220987
3,18,1,0.665415931220987
3,19,1,0.6240986956797678
3,20,1,0.43351156872822527
3,21,1,0.18996543565867727
3,22,1,0.025894137030759424
3,23,1,0.0
3,0,2,0.0
3,1,2,0.0
3,2,2,0.0
3,3,2,0.0
3,4,2,0.0
3,5,2,0.0
3,6,2,0.0
3,7,2,0.0
3,8,2,0.0
3,9,2,0.0
3,10,2,0.0
3,11,2,0.03476605293330197
3,12,2,0.1847141007729533
3,13,2,0.3798926211488544
3,14,2,0.5861595461957573
3,15,2,0.6619602166973615
3,16,2,0.6328814405003356
3,17,2,0.5119371526943469
3,18,2,0.476044014570946
3,19,2,0.4332344388312158
3,20,2,0.29156146051668946
3,21,2,0.0996026202555573
3,22,2,0.02254120190073821
3,23,2,0.0
3,0,3,0.0
3,1,3,0.0
3,2,3,0.0
3,3,3,0.0
3,4,3,0.0
3,5,3,0.0
3,6,3,0.0
3,7,3,0.0
3,8,3,0.0
3,9,3,0.0
3,10,3,0.0
3,11,3,0.043928804257957615
3,12,3,0.21579908384845742
3,13,3,0.4044585396764063
3,14,3,0.5175346481961773
3,15,3,0.5348789321131286
3,16,3,0.5748819926342457
3,17,3,0.5970172386299408
3,18,3,0.5572128918334954
3,19,3,0.4768637679333629
3,20,3,0.3679597991509467
3,21,3,0.19765406962079204
3,22,3,0.02820780677026538
3,23,3,0.0
3,0,4,0.0
3,1,4,0.0
3,2,4,0.0
3,3,4,0.0
3,4,4,0.0
3,5,4,0.0
3,6,4,0.0
3,7,4,0.0
3,8,4,0.0
3,9,4,0.0
3,10,4,0.0
3,11,4,0.04642677653237127
3,12,4,0.24997620789640965
3,13,4,0.38546165161562734
3,14,4,0.33204113069497987
3,15,4,0.29663508309291825
3,16,4,0.3043683258951606
3,17,4,0.29159926663316876
3,18,4,0.3121246431521098
3,19,4,0.26018397298119017
3,20,4,0.12790759005266716
3,21,4,0.07658085988531267
3,22,4,0.022250870115134967
3,23,4,0.0
3,0,5,0.0
3,1,5,0.0
3,2,5,0.0
3,3,5,0.0
3,4,5,0.0
3,5,5,0.0
3,6,5,0.0
3,7,5,0.0
3,8,5,0.0
3,9,5,0.0
3,10,5,0.0
3,11,5,0.06111144662643228
3,12,5,0.29835369713830956
3,13,5,0.4931881990133596
3,14,5,0.6366091170698918
3,15,5,0.665415931220987
3,16,5,0.6506404321041802
3,17,5,0.6271925556832113
3,18,5,0.6018303466767156
3,19,5,0.4235137874048111
3,20,5,0.31115054874128856
3,21,5,0.17184979829586103
3,22,5,0.02452119531656855
3,23,5,0.0
3,0,6,0.0
3,1,6,0.0
3,2,6,0.0
3,3,6,0.0
3,4,6,0.0
3,5,6,0.0
3,6,6,0.0
3,7,6,0.0
3,8,6,0.0
3,9,6,0.0
3,10,6,0.0
3,11,6,0.0569196997761736
3,12,6,0.31373005985209024
3,13,6,0.48408863946177444
3,14,6,0.6025045625711515
3,15,6,0.6640046959959709
3,16,6,0.6644506784335917
3,17,6,0.665415931220987
3,18,6,0.665415931220987
3,19,6,0.6010664055894795
3,20,6,0.3909376543726505
3,21,6,0.1738534131894683
3,22,6,0.0202035782893037
3,23,6,0.0
3,0,7,0.0
3,1,7,0.0
3,2,7,0.0
3,3,7,0.0
3,4,7,0.0
3,5,7,0.0
3,6,7,0.0
3,7,7,0.0
3,8,7,0.0
3,9,7,0.0
3,10,7,0.0
3,11,7,0.03404335315996404
3,12,7,0.1700119944227287
3,13,7,0.25777450123323437
3,14,7,0.3377535524263424
3,15,7,0.4792418147236433
3,16,7,0.5473215634231824
3,17,7,0.4838738905343068
3,18,7,0.23677025944407837
3,19,7,0.30901716173342064
3,20,7,0.31168233260352185
3,21,7,0.12217188264599796
3,22,7,0.019601931598870553
3,23,7,0.0
3,0,1,0.0
3,1,1,0.0
3,2,1,0.0
3,3,1,0.0
3,4,1,0.0
3,5,1,0.0
3,6,1,0.0
3,7,1,0.0
3,8,1,0.0
3,9,1,0.0
3,10,1,0.0
3,11,1,0.053279825840283374
3,12,1,0.1711721431657649
3,13,1,0.26117119223272994
3,14,1,0.3310498555848956
3,15,1,0.4338352340809393
3,16,1,0.5390184573298998
3,17,1,0.5986905483198348
3,18,1,0.6387536893681603
3,19,1,0.5984451614009375
3,20,1,0.4034326416406762
3,21,1,0.18541241347323087
3,22,1,0.02586858476945075
3,23,1,0.0
3,0,2,0.0
3,1,2,0.0
3,2,2,0.0
3,3,2,0.0
3,4,2,0.0
3,5,2,0.0
3,6,2,0.0
3,7,2,0.0
3,8,2,0.0
3,9,2,0.0
3,10,2,0.0
3,11,2,0.059995906470273294
3,12,2,0.2189584675746317
3,13,2,0.37433318740249405
3,14,2,0.5915527046654115
3,15,2,0.665415931220987
3,16,2,0.665415931220987
3,17,2,0.64714181590517
3,18,2,0.5988690688981746
3,19,2,0.44195540403719924
3,20,2,0.2932533810221768
3,21,2,0.14057224272281288
3,22,2,0.01961395698219226
3,23,2,0.0
3,0,3,0.0
3,1,3,0.0
3,2,3,0.0
3,3,3,0.0
3,4,3,0.0
3,5,3,0.0
3,6,3,0.0
3,7,3,0.0
3,8,3,0.0
3,9,3,0.0
3,10,3,0.0
3,11,3,0.08136101198971733
3,12,3,0.304041942256653
3,13,3,0.4139578115902594
3,14,3,0.4448666836669413
3,15,3,0.5702466098181977
3,16,3,0.665415931220987
3,17,3,0.665415931220987
3,18,3,0.665415931220987
3,19,3,0.6079606774668341
3,20,3,0.40609755282750026
3,21,3,0.17081414295626213
3,22,3,0.019215622138117706
3,23,3,0.0
3,0,4,0.0
3,1,4,0.0
3,2,4,0.0
3,3,4,0.0
3,4,4,0.0
3,5,4,0.0
3,6,4,0.0
3,7,4,0.0
3,8,4,0.0
3,9,4,0.0
3,10,4,0.0
3,11,4,0.07702321231380965
3,12,4,0.3102664030960874
3,13,4,0.4488903522091882
3,14,4,0.6214758179225734
3,15,4,0.665415931220987
3,16,4,0.665415931220987
3,17,4,0.665415931220987
3,18,4,0.6457268923600403
3,19,4,0.48468610272682744
3,20,4,0.2620867309752678
3,21,4,0.09319226281969799
3,22,4,0.015417985301915042
3,23,4,0.0
3,0,5,0.0
3,1,5,0.0
3,2,5,0.0
3,3,5,0.0
3,4,5,0.0
3,5,5,0.0
3,6,5,0.0
3,7,5,0.0
3,8,5,0.0
3,9,5,0.0
3,10,5,0.0
3,11,5,0.03139868790963793
3,12,5,0.10459714147341184
3,13,5,0.18795434645099202
3,14,5,0.2589062932982511
3,15,5,0.39247526475996974
3,16,5,0.46688050232512573
3,17,5,0.4628412112752209
3,18,5,0.46453936879661634
3,19,5,0.3123410755066524
3,20,5,0.17390971846996578
3,21,5,0.06654861860484876
3,22,5,0.008588570872576142
3,23,5,0.0
3,0,6,0.0
3,1,6,0.0
3,2,6,0.0
3,3,6,0.0
3,4,6,0.0
3,5,6,0.0
3,6,6,0.0
3,7,6,0.0
3,8,6,0.0
3,9,6,0.0
3,10,6,0.0
3,11,6,0.046911032381254276
3,12,6,0.1514879830359054
3,13,6,0.24829913670581813
3,14,6,0.301434962921468
3,15,6,0.40545463834546513
3,16,6,0.5054170401286049
3,17,6,0.665415931220987
3,18,6,0.665415931220987
3,19,6,0.6493162997408928
3,20,6,0.45149718649548554
3,21,6,0.18504878213188317
3,22,6,0.019980077314331948
3,23,6,0.0
4,0,7,0.0
4,1,7,0.0
4,2,7,0.0
4,3,7,0.0
4,4,7,0.0
4,5,7,0.0
4,6,7,0.0
4,7,7,0.0
4,8,7,0.0
4,9,7,0.0
4,10,7,0.0
4,11,7,0.09215330319041312
4,12,7,0.31354479116902717
4,13,7,0.522732305595123
4,14,7,0.6398185808035
4,15,7,0.665415931220987
4,16,7,0.665415931220987
4,17,7,0.665415931220987
4,18,7,0.5334353278937197
4,19,7,0.29578070067991047
4,20,7,0.1862754927616694
4,21,7,0.11328919871586952
4,22,7,0.01688154793196013
4,23,7,0.0
4,0,1,0.0
4,1,1,0.0
4,2,1,0.0
4,3,1,0.0
4,4,1,0.0
4,5,1,0.0
4,6,1,0.0
4,7,1,0.0
4,8,1,0.0
4,9,1,0.0
4,10,1,0.0
4,11,1,0.08385091960543181
4,12,1,0.3353402527118023
4,13,1,0.4302833088847936
4,14,1,0.5655000744223605
4,15,1,0.6641959149415467
4,16,1,0.665415931220987
4,17,1,0.665415931220987
4,18,1,0.6006140078604782
4,19,1,0.4302580046953117
4,20,1,0.29383782541054926
4,21,1,0.11259142012318735
4,22,1,0.010449761429948816
4,23,1,0.0
4,0,2,0.0
4,1,2,0.0
4,2,2,0.0
4,3,2,0.0
4,4,2,0.0
4,5,2,0.0
4,6,2,0.0
4,7,2,0.0
4,8,2,0.0
4,9,2,0.0
4,10,2,0.0
4,11,2,0.047986810748235596
4,12,2,0.1473092058397889
4,13,2,0.28307916106764996
4,14,2,0.44293936471971224
4,15,2,0.5399702953979842
4,16,2,0.48639597226912346
4,17,2,0.480872128255956
4,18,2,0.5293453998304548
4,19,2,0.36361432793791953
4,20,2,0.24025229720483235
4,21,2,0.09081582991329111
4,22,2,0.008380002385134895
4,23,2,0.0
4,0,3,0.0
4,1,3,0.0
4,2,3,0.0
4,3,3,0.0
4,4,3,0.0
4,5,3,0.0
4,6,3,0.0
4,7,3,0.0
4,8,3,0.0
4,9,3,0.0
4,10,3,0.0
4,11,3,0.061633428947239666
4,12,3,0.22459710980818406
4,13,3,0.4721243589531403
4,14,3,0.6649195322039291
4,15,3,0.665415931220987
4,16,3,0.665415931220987
4,17,3,0.637417060056219
4,18,3,0.3477073857526038
4,19,3,0.20903059310306424
4,20,3,0.18608329887829095
4,21,3,0.08521207516316745
4,22,3,0.0032619312919478344
4,23,3,0.0
4,0,4,0.0
4,1,4,0.0
4,2,4,0.0
4,3,4,0.0
4,4,4,0.0
4,5,4,0.0
4,6,4,0.0
4,7,4,0.0
4,8,4,0.0
4,9,4,0.0
4,10,4,0.0
4,11,4,0.061821302937235284
4,12,4,0.21285321385415854
4,13,4,0.36572979322291743
4,14,4,0.4056570160662536
4,15,4,0.3584807603934117
4,16,4,0.37918004787050663
4,17,4,0.4322209714244699
4,18,4,0.6353354906269092
4,19,4,0.5365633652665861
4,20,4,0.30516675947942956
4,21,4,0.10811443345587295
4,22,4,0.014026053631796553
4,23,4,0.0
4,0,5,0.0
4,1,5,0.0
4,2,5,0.0
4,3,5,0.0
4,4,5,0.0
4,5,5,0.0
4,6,5,0.0
4,7,5,0.0
4,8,5,0.0
4,9,5,0.0
4,10,5,0.0
4,11,5,0.0887876119521601
4,12,5,0.2883205742200399
4,13,5,0.4358693484277943
4,14,5,0.5291344790816298
4,15,5,0.6358761923753189
4,16,5,0.665415931220987
4,17,5,0.6200739688607322
4,18,5,0.5230950967981602
4,19,5,0.5244884848756692
4,20,5,0.371208630203757
4,21,5,0.1452977311564747
4,22,5,0.01405908812108333
4,23,5,0.0
4,0,6,0.0
4,1,6,0.0
4,2,6,0.0
4,3,6,0.0
4,4,6,0.0
4,5,6,0.0
4,6,6,0.0
4,7,6,0.0
4,8,6,0.0
4,9,6,0.0
4,10,6,0.0
4,11,6,0.03438258001177555
4,12,6,0.12013675896200476
4,13,6,0.2833003299265211
4,14,6,0.5245698529165878
4,15,6,0.665415931220987
4,16,6,0.6587566105869116
4,17,6,0.6503094688050299
4,18,6,0.5838633142238274
4,19,6,0.44185592250270816
4,20,6,0.3397461263559101
4,21,6,0.14869429282131214
4,22,6,0.017669109213253043
4,23,6,0.0
4,0,7,0.0
4,1,7,0.0
4,2,7,0.0
4,3,7,0.0
4,4,7,0.0
4,5,7,0.0
4,6,7,0.0
4,7,7,0.0
4,8,7,0.0
4,9,7,0.0
4,10,7,0.0
4,11,7,0.09272703906578264
4,12,7,0.3403851428996227
4,13,7,0.5989320399681205
4,14,7,0.665415931220987
4,15,7,0.665415931220987
4,16,7,0.665415931220987
4,17,7,0.665415931220987
4,18,7,0.6207154374457233
4,19,7,0.5680162605940765
4,20,7,0.37422355184522443
4,21,7,0.15022284022615892
4,22,7,0.01943320355324067
4,23,7,0.0
4,0,1,0.0
4,1,1,0.0
4,2,1,0.0
4,3,1,0.0
4,4,1,0.0
4,5,1,0.0
4,6,1,0.0
4,7,1,0.0
4,8,1,0.0
4,9,1,0.0
4,10,1,0.0
4,11,1,0.09892107525222703
4,12,1,0.3374914668248921
4,13,1,0.5675736269747768
4,14,1,0.665415931220987
4,15,1,0.662872448908691
4,16,1,0.62972654899982
4,17,1,0.6627114372270713
4,18,1,0.5891322737990925
4,19,1,0.4694573818908996
4,20,1,0.3066683407869588
4,21,1,0.14456029843187704
4,22,1,0.019098089147728765
4,23,1,0.0
4,0,2,0.0
4,1,2,0.0
4,2,2,0.0
4,3,2,0.0
4,4,2,0.0
4,5,2,0.0
4,6,2,0.0
4,7,2,0.0
4,8,2,0.0
4,9,2,0.0
4,10,2,0.0
4,11,2,0.09424556454964576
4,12,2,0.3623466008817439
4,13,2,0.5830048815747305
4,14,2,0.665415931220987
4,15,2,0.665415931220987
4,16,2,0.6622719908235473
4,17,2,0.6104616671787959
4,18,2,0.6461573515992138
4,19,2,0.4641009571793098
4,20,2,0.20362282480779917
4,21,2,0.07515115077001511
4,22,2,0.00815297606103551
4,23,2,0.0
4,0,3,0.0
4,1,3,0.0
4,2,3,0.0
4,3,3,0.0
4,4,3,0.0
4,5,3,0.0
4,6,3,0.0
4,7,3,0.0
4,8,3,0.0
4,9,3,0.0
4,10,3,0.0
