datetime,irradiancia_ghi,temperatura_c,velocidad_viento_ms,potencia_kw,energia_kwh,is_hora_punta,hora_tipo,tarifa_aplicada_soles,ahorro_solar_soles,reduccion_indirecta_co2_kg,co2_evitado_mall_kg,co2_evitado_ev_kg
2024-01-25 15:00:00-05:00,107.8,24.76,0.69,625.7342705518348,625.7342705518348,0,HFP,0.28,175.20559575451375,282.8944637164845,188.596309144323,94.2981545721615
2024-01-25 16:00:00-05:00,101.15,24.79,0.48,578.4660838874026,578.4660838874026,0,HFP,0.28,161.97050348847276,261.52451652549473,174.34967768366317,87.17483884183157
2024-01-25 17:00:00-05:00,30.0,25.2,0.41,132.6010293482299,132.6010293482299,0,HFP,0.28,37.12828821750438,59.94892536833474,39.96595024555649,19.98297512277825
2024-01-25 18:00:00-05:00,0.6,24.77,0.34,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-25 19:00:00-05:00,0.0,24.7,0.41,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-25 20:00:00-05:00,0.0,24.69,0.21,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-25 21:00:00-05:00,0.0,24.66,0.07,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-25 22:00:00-05:00,0.0,24.64,0.21,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-25 23:00:00-05:00,0.0,24.26,0.34,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-26 00:00:00-05:00,0.0,24.46,0.28,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-26 01:00:00-05:00,0.0,23.75,0.55,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-26 02:00:00-05:00,0.0,23.96,0.41,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-26 03:00:00-05:00,0.0,24.04,0.48,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-26 04:00:00-05:00,0.0,24.06,0.62,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-26 05:00:00-05:00,0.0,23.98,0.69,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-26 06:00:00-05:00,0.0,23.91,0.62,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-26 07:00:00-05:00,132.9,24.19,0.41,644.4872400119925,644.4872400119925,0,HFP,0.28,180.45642720335792,291.37268120942184,194.24845413961452,97.12422706980728
2024-01-26 08:00:00-05:00,169.15,24.72,0.97,1013.2643935690812,1013.2643935690812,0,HFP,0.28,283.7140301993428,458.0968323325817,305.39788822172113,152.69894411086057
2024-01-26 09:00:00-05:00,193.2,25.16,0.83,1177.3742416559612,1177.3742416559612,0,HFP,0.28,329.6647876636692,532.2908946526601,354.8605964351067,177.43029821755334
2024-01-26 10:00:00-05:00,296.55,25.84,0.9,1827.4066244326063,1827.4066244326063,0,HFP,0.28,511.67385484112987,826.1705349059814,550.7803566039876,275.3901783019938
2024-01-26 11:00:00-05:00,316.15,26.39,0.41,1944.2094963131808,1944.2094963131808,0,HFP,0.28,544.3786589676906,878.9771132831889,585.9847421887926,292.9923710943963
2024-01-26 12:00:00-05:00,270.1,26.84,0.21,1650.132840629269,1650.132840629269,0,HFP,0.28,462.0371953761953,746.0250572484924,497.3500381656616,248.6750190828308
2024-01-26 13:00:00-05:00,479.8,27.09,0.28,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-26 14:00:00-05:00,496.1,29.39,0.55,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-26 15:00:00-05:00,441.6,29.71,0.9,2552.984732614455,2552.984732614455,0,HFP,0.28,714.8357251320475,1154.204397614995,769.4695984099967,384.7347992049984
2024-01-26 16:00:00-05:00,262.75,28.89,0.69,1435.897919187619,1435.897919187619,0,HFP,0.28,402.05141737253336,649.1694492647225,432.7796328431483,216.38981642157412
2024-01-26 17:00:00-05:00,97.4,27.95,0.41,420.6573383997069,420.6573383997069,0,HFP,0.28,117.78405475191796,190.1791826905075,126.78612179367168,63.39306089683584
2024-01-26 18:00:00-05:00,1.25,27.43,0.83,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-26 19:00:00-05:00,0.0,26.91,0.9,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-26 20:00:00-05:00,0.0,26.47,0.76,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-26 21:00:00-05:00,0.0,25.71,0.9,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-26 22:00:00-05:00,0.0,25.08,0.62,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-26 23:00:00-05:00,0.0,25.35,0.14,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-27 00:00:00-05:00,0.0,24.71,0.76,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-27 01:00:00-05:00,0.0,23.87,1.31,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-27 02:00:00-05:00,0.0,23.56,1.17,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-27 03:00:00-05:00,0.0,23.47,0.83,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-27 04:00:00-05:00,0.0,23.49,0.9,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-27 05:00:00-05:00,0.0,23.73,0.9,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-27 06:00:00-05:00,0.0,23.43,0.62,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-27 07:00:00-05:00,161.95,24.39,0.55,817.7187944484803,817.7187944484803,0,HFP,0.28,228.9612624455745,369.6906669701579,246.46044464677192,123.23022232338596
2024-01-27 08:00:00-05:00,275.9,24.8,0.48,1607.419577330319,1607.419577330319,0,HFP,0.28,450.0774816524894,726.7143909110373,484.4762606073582,242.2381303036791
2024-01-27 09:00:00-05:00,424.3,25.61,0.07,2510.6124951527054,2510.6124951527054,0,HFP,0.28,702.9714986427575,1135.0479090585382,756.6986060390254,378.3493030195127
2024-01-27 10:00:00-05:00,633.9,26.67,0.07,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-27 11:00:00-05:00,766.0,27.73,0.14,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-27 12:00:00-05:00,694.4,29.17,0.14,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-27 13:00:00-05:00,634.0,30.06,0.14,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-27 14:00:00-05:00,476.3,31.05,0.28,2757.332760089228,2757.332760089228,0,HFP,0.28,772.0531728249839,1246.59014083634,831.0600938908933,415.53004694544666
2024-01-27 15:00:00-05:00,393.95,29.31,0.14,2260.5200985675865,2260.5200985675865,0,HFP,0.28,632.9456275989243,1021.9811365624058,681.3207577082705,340.6603788541353
2024-01-27 16:00:00-05:00,244.7,28.92,0.21,1331.1376725854227,1331.1376725854227,0,HFP,0.28,372.7185483239184,601.8073417758696,401.2048945172464,200.6024472586232
2024-01-27 17:00:00-05:00,75.15,28.01,0.62,319.29260400332174,319.29260400332174,0,HFP,0.28,89.40192912093009,144.35218626990175,96.23479084660116,48.11739542330058
2024-01-27 18:00:00-05:00,1.0,26.54,0.34,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-27 19:00:00-05:00,0.0,26.4,0.34,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-27 20:00:00-05:00,0.0,25.91,0.69,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-27 21:00:00-05:00,0.0,25.65,1.1,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-27 22:00:00-05:00,0.0,25.42,1.17,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-27 23:00:00-05:00,0.0,25.12,1.38,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-28 00:00:00-05:00,0.0,24.67,1.45,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-28 01:00:00-05:00,0.0,24.31,1.38,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-28 02:00:00-05:00,0.0,24.2,1.17,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-28 03:00:00-05:00,0.0,23.82,0.83,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-28 04:00:00-05:00,0.0,23.69,0.55,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-28 05:00:00-05:00,0.0,23.43,0.62,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-28 06:00:00-05:00,0.0,23.26,0.76,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-28 07:00:00-05:00,253.25,24.15,0.69,1018.7597186482298,1018.7597186482298,0,HFP,0.28,285.2527212215044,460.5812688008647,307.0541792005764,153.5270896002882
2024-01-28 08:00:00-05:00,513.65,25.3,0.69,2699.2035917816143,2699.2035917816143,0,HFP,0.28,755.777005698852,1220.309943844468,813.5399625629785,406.76998128148927
2024-01-28 09:00:00-05:00,720.55,27.08,0.76,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-28 10:00:00-05:00,891.85,28.82,0.48,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-28 11:00:00-05:00,835.65,30.28,0.55,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-28 12:00:00-05:00,712.3,30.64,0.76,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-28 13:00:00-05:00,809.4,31.25,0.9,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-28 14:00:00-05:00,564.2,32.1,1.52,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-28 15:00:00-05:00,361.1,30.17,1.59,2084.53603156312,2084.53603156312,0,HFP,0.28,583.6700888376736,942.4187398696864,628.2791599131242,314.1395799565621
2024-01-28 16:00:00-05:00,251.4,29.42,1.45,1343.0728265861655,1343.0728265861655,0,HFP,0.28,376.0603914441264,607.2032248996054,404.8021499330703,202.40107496653516
2024-01-28 17:00:00-05:00,93.8,28.63,0.34,362.12889856660166,362.12889856660166,0,HFP,0.28,101.39609159864848,163.7184750419606,109.14565002797372,54.57282501398687
2024-01-28 18:00:00-05:00,0.9,27.62,0.07,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-28 19:00:00-05:00,0.0,27.26,0.55,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-28 20:00:00-05:00,0.0,26.97,1.17,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-28 21:00:00-05:00,0.0,26.74,1.24,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-28 22:00:00-05:00,0.0,26.42,1.38,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-28 23:00:00-05:00,0.0,26.07,1.31,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-29 00:00:00-05:00,0.0,25.73,1.31,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-29 01:00:00-05:00,0.0,25.47,1.17,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-29 02:00:00-05:00,0.0,25.07,1.31,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-29 03:00:00-05:00,0.0,24.83,1.17,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-29 04:00:00-05:00,0.0,24.55,1.1,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-29 05:00:00-05:00,0.0,24.36,1.1,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-29 06:00:00-05:00,0.0,24.06,0.9,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-29 07:00:00-05:00,314.5,25.09,0.28,1195.9160882959504,1195.9160882959504,0,HFP,0.28,334.85650472286613,540.6736635185991,360.4491090123994,180.2245545061997
2024-01-29 08:00:00-05:00,564.9,27.43,0.41,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-29 09:00:00-05:00,748.25,29.3,0.97,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-29 10:00:00-05:00,811.85,30.6,1.45,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-29 11:00:00-05:00,966.2,31.4,1.52,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-29 12:00:00-05:00,882.5,32.35,1.31,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-29 13:00:00-05:00,836.95,32.98,1.59,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-29 14:00:00-05:00,614.7,33.24,1.45,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-29 15:00:00-05:00,311.35,32.05,1.31,1781.146253144597,1781.146253144597,0,HFP,0.28,498.7209508804872,805.2562210466723,536.8374806977815,268.4187403488908
2024-01-29 16:00:00-05:00,305.65,29.36,0.62,1641.1495163316304,1641.1495163316304,0,HFP,0.28,459.5218645728565,741.96369633353,494.6424642223533,247.32123211117667
2024-01-29 17:00:00-05:00,111.6,29.64,0.62,439.20983664220296,439.20983664220296,0,HFP,0.28,122.97875425981684,198.56676714594,132.37784476395996,66.18892238197998
2024-01-29 18:00:00-05:00,1.4,28.75,0.55,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-29 19:00:00-05:00,0.0,28.46,1.45,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-29 20:00:00-05:00,0.0,27.88,1.52,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-29 21:00:00-05:00,0.0,27.6,1.31,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-29 22:00:00-05:00,0.0,27.18,1.1,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-29 23:00:00-05:00,0.0,26.9,1.1,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-30 00:00:00-05:00,0.0,26.53,1.03,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-30 01:00:00-05:00,0.0,26.3,1.24,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-30 02:00:00-05:00,0.0,26.1,1.38,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-30 03:00:00-05:00,0.0,25.79,1.24,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-30 04:00:00-05:00,0.0,25.32,1.03,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-30 05:00:00-05:00,0.0,25.25,1.03,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-30 06:00:00-05:00,0.0,25.19,1.17,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-30 07:00:00-05:00,291.2,25.91,0.83,1096.2358044668388,1096.2358044668388,0,HFP,0.28,306.9460252507149,495.6082071994578,330.4054714663052,165.2027357331526
2024-01-30 08:00:00-05:00,520.45,27.59,0.83,2711.691305764878,2711.691305764878,0,HFP,0.28,759.2735656141659,1225.9556393363014,817.3037595575342,408.6518797787671
2024-01-30 09:00:00-05:00,762.75,29.29,1.1,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-30 10:00:00-05:00,866.15,30.77,1.31,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-30 11:00:00-05:00,855.9,31.87,1.31,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-30 12:00:00-05:00,862.6,32.76,1.31,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-30 13:00:00-05:00,680.7,33.15,1.52,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-30 14:00:00-05:00,485.4,32.24,1.24,2825.5650773889024,2825.5650773889024,0,HFP,0.28,791.1582216688928,1277.4379714875229,851.6253143250152,425.8126571625076
2024-01-30 15:00:00-05:00,422.7,29.5,0.55,2435.843189711764,2435.843189711764,0,HFP,0.28,682.0360931192939,1101.2447060686884,734.1631373791256,367.0815686895628
2024-01-30 16:00:00-05:00,273.95,29.6,0.62,1495.4760289950125,1495.4760289950125,0,HFP,0.28,418.7332881186035,676.1047127086451,450.7364751390968,225.3682375695484
2024-01-30 17:00:00-05:00,65.45,29.32,0.83,249.8974386990872,249.8974386990872,0,HFP,0.28,69.97128283574442,112.97863203585732,75.31908802390487,37.659544011952434
2024-01-30 18:00:00-05:00,1.05,28.66,0.55,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-30 19:00:00-05:00,0.0,27.99,0.62,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-30 20:00:00-05:00,0.0,27.31,0.69,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-30 21:00:00-05:00,0.0,26.59,1.03,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-30 22:00:00-05:00,0.0,26.3,1.17,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-30 23:00:00-05:00,0.0,25.9,1.31,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-31 00:00:00-05:00,0.0,25.46,1.38,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-31 01:00:00-05:00,0.0,25.12,1.38,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-31 02:00:00-05:00,0.0,25.27,1.17,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-31 03:00:00-05:00,0.0,25.16,1.38,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-31 04:00:00-05:00,0.0,24.97,1.52,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-31 05:00:00-05:00,0.0,24.74,1.66,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-31 06:00:00-05:00,0.0,24.6,1.59,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-31 07:00:00-05:00,272.9,24.99,1.17,1077.477057082025,1077.477057082025,0,HFP,0.28,301.6935759829671,487.12737750678366,324.75158500452244,162.37579250226122
2024-01-31 08:00:00-05:00,515.55,26.03,1.24,2749.6831454720564,2749.6831454720564,0,HFP,0.28,769.9112807321759,1243.1317500679168,828.7545000452778,414.3772500226389
2024-01-31 09:00:00-05:00,747.05,27.53,1.24,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-31 10:00:00-05:00,880.1,29.48,1.38,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-31 11:00:00-05:00,931.35,32.07,1.68,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-31 12:00:00-05:00,833.55,31.48,1.62,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-31 13:00:00-05:00,790.2,30.89,1.57,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-31 14:00:00-05:00,640.4,30.29,1.52,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-31 15:00:00-05:00,423.5,29.7,1.47,2447.226916098145,2447.226916098145,0,HFP,0.28,685.2235365074808,1106.3912887679717,737.5941925119811,368.79709625599054
2024-01-31 16:00:00-05:00,246.0,29.11,1.41,1331.663573317631,1331.663573317631,0,HFP,0.28,372.8658005289368,602.045101496901,401.363400997934,200.681700498967
2024-01-31 17:00:00-05:00,63.45,28.52,1.36,252.85625967743547,252.85625967743547,0,HFP,0.28,70.79975270968194,114.31631500016856,76.21087666677904,38.10543833338952
2024-01-31 18:00:00-05:00,1.1,27.92,1.31,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-31 19:00:00-05:00,0.0,27.33,1.25,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-31 20:00:00-05:00,0.0,26.74,1.2,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-31 21:00:00-05:00,0.0,26.15,1.15,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-31 22:00:00-05:00,0.0,25.55,1.09,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-31 23:00:00-05:00,0.0,24.96,1.04,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-02-01 00:00:00-05:00,0.0,24.37,0.99,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-02-01 01:00:00-05:00,0.0,23.78,0.94,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-02-01 02:00:00-05:00,0.0,23.18,0.88,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-02-01 03:00:00-05:00,0.0,24.94,0.62,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-02-01 04:00:00-05:00,0.0,24.71,0.55,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-02-01 05:00:00-05:00,0.0,24.63,1.17,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-02-01 06:00:00-05:00,0.0,24.69,1.1,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-02-01 07:00:00-05:00,46.2,25.14,1.59,230.84419455517536,230.84419455517536,0,HFP,0.28,64.6363744754491,104.3646603583948,69.57644023892985,34.788220119464924
2024-02-01 08:00:00-05:00,132.0,24.91,2.34,781.9717768680233,781.9717768680233,0,HFP,0.28,218.95209752304652,353.52944032203334,235.6862935480222,117.8431467740111
2024-02-01 09:00:00-05:00,193.85,24.79,2.55,1191.410869033365,1191.410869033365,0,HFP,0.28,333.59504332934233,538.6368538899844,359.0912359266563,179.54561796332814
2024-02-01 10:00:00-05:00,230.55,24.8,2.07,1431.3759993649037,1431.3759993649037,0,HFP,0.28,400.785279822173,647.1250893128729,431.4167262085819,215.70836310429092
2024-02-01 11:00:00-05:00,342.5,25.14,1.59,2130.1171040879653,2130.1171040879653,0,HFP,0.28,596.4327891446303,963.0259427581692,642.0172951721127,321.0086475860563
2024-02-01 12:00:00-05:00,493.1,25.38,1.72,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-02-01 13:00:00-05:00,366.25,26.23,1.66,2265.580343234087,2265.580343234087,0,HFP,0.28,634.3624961055444,1024.268873176131,682.8459154507539,341.42295772537693
2024-02-01 14:00:00-05:00,337.7,25.49,0.9,2075.2271081614285,2075.2271081614285,0,HFP,0.28,581.0635902852,938.2101755997818,625.4734503998545,312.73672519992726
2024-02-01 15:00:00-05:00,332.55,25.56,0.62,2006.2011941300009,2006.2011941300009,0,HFP,0.28,561.7363343564003,907.0035598661734,604.6690399107822,302.3345199553911
2024-02-01 16:00:00-05:00,265.6,25.84,1.1,1507.8331664270556,1507.8331664270556,0,HFP,0.28,422.1932865995756,681.6913745416718,454.4609163611145,227.2304581805573
2024-02-01 17:00:00-05:00,74.05,26.06,1.24,325.58402890921866,325.58402890921866,0,HFP,0.28,91.16352809458124,147.19653946985775,98.1310263132385,49.06551315661925
2024-02-01 18:00:00-05:00,0.85,25.25,0.97,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-02-01 19:00:00-05:00,0.0,25.15,0.62,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-02-01 20:00:00-05:00,0.0,25.09,1.03,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-02-01 21:00:00-05:00,0.0,24.93,0.97,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-02-01 22:00:00-05:00,0.0,24.62,0.97,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-02-01 23:00:00-05:00,0.0,24.69,0.55,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-02-02 00:00:00-05:00,0.0,24.03,0.69,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-02-02 01:00:00-05:00,0.0,24.02,1.1,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-02-02 02:00:00-05:00,0.0,24.52,1.17,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-02-02 03:00:00-05:00,0.0,24.44,0.9,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-02-02 04:00:00-05:00,0.0,24.38,0.83,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-02-02 05:00:00-05:00,0.0,24.31,0.76,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-02-02 06:00:00-05:00,0.0,24.25,0.9,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-02-02 07:00:00-05:00,202.75,24.45,1.17,1050.81419540634,1050.81419540634,0,HFP,0.28,294.22797471377527,475.0730977432064,316.7153984954709,158.35769924773544
2024-02-02 08:00:00-05:00,385.25,25.44,1.24,2234.2445221756025,2234.2445221756025,0,HFP,0.28,625.5884662091687,1010.10194847559,673.4012989837265,336.70064949186326
2024-02-02 09:00:00-05:00,542.95,26.67,0.69,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
